t,Ekin,Epot,Etot
0.0121667,1.58032e-06,1.61653e-06,3.19685e-06
0.0123333,1.64097e-06,1.68625e-06,3.32722e-06
0.0125,1.70261e-06,1.75854e-06,3.46115e-06
0.0126667,1.76521e-06,1.83343e-06,3.59864e-06
0.0128333,1.82873e-06,1.91082e-06,3.73956e-06
0.013,1.89315e-06,1.99064e-06,3.88379e-06
0.0131667,1.95843e-06,2.07299e-06,4.03143e-06
0.0133333,2.02455e-06,2.15812e-06,4.18267e-06
0.0135,2.09147e-06,2.24623e-06,4.33771e-06
0.0136667,2.15916e-06,2.33736e-06,4.49651e-06
0.0138333,2.22758e-06,2.43136e-06,4.65894e-06
0.014,2.29671e-06,2.52818e-06,4.82489e-06
0.0141667,2.36651e-06,2.62792e-06,4.99443e-06
0.0143333,2.43696e-06,2.73083e-06,5.16779e-06
0.0145,2.50802e-06,2.83712e-06,5.34514e-06
0.0146667,2.57967e-06,2.94679e-06,5.52646e-06
0.0148333,2.65186e-06,3.05973e-06,5.71159e-06
0.015,2.72457e-06,3.17586e-06,5.90042e-06
0.0151667,2.79776e-06,3.29527e-06,6.09304e-06
0.0153333,2.87142e-06,3.41823e-06,6.28965e-06
0.0155,2.9455e-06,3.54494e-06,6.49044e-06
0.0156667,3.01998e-06,3.6754e-06,6.69538e-06
0.0158333,3.09482e-06,3.80949e-06,6.90431e-06
0.016,3.16999e-06,3.94712e-06,7.11711e-06
0.0161667,3.24547e-06,4.08839e-06,7.33386e-06
0.0163333,3.32123e-06,4.23355e-06,7.55478e-06
0.0165,3.39723e-06,4.38281e-06,7.78004e-06
0.0166667,3.47345e-06,4.53618e-06,8.00963e-06
0.0168333,3.54985e-06,4.69351e-06,8.24336e-06
0.017,3.6264e-06,4.85471e-06,8.48112e-06
0.0171667,3.70309e-06,5.01988e-06,8.72297e-06
0.0173333,3.77987e-06,5.18928e-06,8.96915e-06
0.0175,3.85673e-06,5.3631e-06,9.21983e-06
0.0176667,3.93362e-06,5.54135e-06,9.47498e-06
0.0178333,4.01053e-06,5.72389e-06,9.73442e-06
0.018,4.08742e-06,5.91059e-06,9.99801e-06
0.0181667,4.16427e-06,6.10157e-06,1.02658e-05
0.0183333,4.24106e-06,6.29707e-06,1.05381e-05
0.0185,4.31774e-06,6.49729e-06,1.0815e-05
0.0186667,4.3943e-06,6.70222e-06,1.10965e-05
0.0188333,4.47071e-06,6.91169e-06,1.13824e-05
0.019,4.54695e-06,7.12556e-06,1.16725e-05
0.0191667,4.62298e-06,7.3439e-06,1.19669e-05
0.0193333,4.69879e-06,7.5669e-06,1.22657e-05
0.0195,4.77435e-06,7.79469e-06,1.2569e-05
0.0196667,4.84964e-06,8.02715e-06,1.28768e-05
0.0198333,4.92463e-06,8.26395e-06,1.31886e-05
0.02,4.9993e-06,8.50476e-06,1.35041e-05
0.0201667,5.07364e-06,8.7494e-06,1.3823e-05
0.0203333,5.14764e-06,8.99778e-06,1.41454e-05
0.0205,5.22127e-06,9.24972e-06,1.4471e-05
0.0206667,5.29452e-06,9.50473e-06,1.47992e-05
0.0208333,5.36739e-06,9.76215e-06,1.51295e-05
0.021,5.43988e-06,1.00214e-05,1.54613e-05
0.0211667,5.51198e-06,1.02821e-05,1.5794e-05
0.0213333,5.5837e-06,1.05441e-05,1.61278e-05
0.0215,5.65503e-06,1.08075e-05,1.64625e-05
0.0216667,5.72598e-06,1.1072e-05,1.6798e-05
0.0218333,5.79655e-06,1.13377e-05,1.71343e-05
0.022,5.86674e-06,1.16046e-05,1.74713e-05
0.0221667,5.93655e-06,1.1873e-05,1.78095e-05
0.0223333,6.00598e-06,1.21435e-05,1.81494e-05
0.0225,6.07502e-06,1.24165e-05,1.84915e-05
0.0226667,6.14366e-06,1.2692e-05,1.88357e-05
0.0228333,6.2119e-06,1.29699e-05,1.91818e-05
0.023,6.27974e-06,1.32496e-05,1.95294e-05
0.0231667,6.34717e-06,1.3531e-05,1.98781e-05
0.0233333,6.41418e-06,1.38138e-05,2.0228e-05
0.0235,6.48078e-06,1.4098e-05,2.05788e-05
0.0236667,6.54697e-06,1.43834e-05,2.09304e-05
0.0238333,6.61275e-06,1.46699e-05,2.12826e-05
0.024,6.67811e-06,1.49575e-05,2.16356e-05
0.0241667,6.74306e-06,1.52466e-05,2.19897e-05
0.0243333,6.80759e-06,1.55377e-05,2.23453e-05
0.0245,6.8717e-06,1.58309e-05,2.27026e-05
0.0246667,6.93537e-06,1.61262e-05,2.30616e-05
0.0248333,6.99862e-06,1.6423e-05,2.34216e-05
0.025,7.06143e-06,1.67208e-05,2.37822e-05
0.0251667,7.12381e-06,1.70194e-05,2.41432e-05
0.0253333,7.18575e-06,1.73189e-05,2.45046e-05
0.0255,7.24726e-06,1.76196e-05,2.48668e-05
0.0256667,7.30834e-06,1.79217e-05,2.523e-05
0.0258333,7.36898e-06,1.82252e-05,2.55942e-05
0.026,7.42917e-06,1.85302e-05,2.59594e-05
0.0261667,7.48893e-06,1.88366e-05,2.63255e-05
0.0263333,7.54823e-06,1.91443e-05,2.66926e-05
0.0265,7.60709e-06,1.94534e-05,2.70604e-05
0.0266667,7.66549e-06,1.97633e-05,2.74288e-05
0.0268333,7.72345e-06,2.00738e-05,2.77973e-05
0.027,7.78095e-06,2.03849e-05,2.81659e-05
0.0271667,7.83801e-06,2.06969e-05,2.85349e-05
0.0273333,7.89461e-06,2.10102e-05,2.89048e-05
0.0275,7.95076e-06,2.1325e-05,2.92758e-05
0.0276667,8.00644e-06,2.16413e-05,2.96478e-05
0.0278333,8.06167e-06,2.19585e-05,3.00202e-05
0.028,8.11643e-06,2.2276e-05,3.03925e-05
0.0281667,8.17074e-06,2.25938e-05,3.07646e-05
0.0283333,8.22458e-06,2.29122e-05,3.11368e-05
0.0285,8.27797e-06,2.32315e-05,3.15095e-05
0.0286667,8.33089e-06,2.3552e-05,3.18829e-05
0.0288333,8.38335e-06,2.38735e-05,3.22568e-05
0.029,8.43534e-06,2.41957e-05,3.26311e-05
0.0291667,8.48686e-06,2.45185e-05,3.30054e-05
0.0293333,8.53791e-06,2.48418e-05,3.33797e-05
0.0295,8.58849e-06,2.51655e-05,3.3754e-05
0.0296667,8.63861e-06,2.54896e-05,3.41282e-05
0.0298333,8.68826e-06,2.58142e-05,3.45025e-05
0.03,8.73744e-06,2.61393e-05,3.48768e-05
0.0301667,8.78615e-06,2.64651e-05,3.52512e-05
0.0303333,8.83438e-06,2.67916e-05,3.5626e-05
0.0305,8.88215e-06,2.71188e-05,3.60009e-05
0.0306667,8.92944e-06,2.74462e-05,3.63756e-05
0.0308333,8.97626e-06,2.77736e-05,3.67498e-05
0.031,9.0226e-06,2.81008e-05,3.71234e-05
0.0311667,9.06848e-06,2.84282e-05,3.74967e-05
0.0313333,9.11388e-06,2.87562e-05,3.78701e-05
0.0315,9.15881e-06,2.90851e-05,3.82439e-05
0.0316667,9.20327e-06,2.94144e-05,3.86177e-05
0.0318333,9.24725e-06,2.97437e-05,3.8991e-05
0.032,9.29075e-06,3.00726e-05,3.93634e-05
0.0321667,9.33379e-06,3.04011e-05,3.97349e-05
0.0323333,9.37635e-06,3.07296e-05,4.0106e-05
0.0325,9.41844e-06,3.10587e-05,4.04771e-05
0.0326667,9.46006e-06,3.13882e-05,4.08483e-05
0.0328333,9.50121e-06,3.17179e-05,4.12191e-05
0.033,9.54188e-06,3.20473e-05,4.15892e-05
0.0331667,9.58208e-06,3.23761e-05,4.19582e-05
0.0333333,9.62181e-06,3.27046e-05,4.23264e-05
0.0335,9.66107e-06,3.3033e-05,4.2694e-05
0.0336667,9.69986e-06,3.33615e-05,4.30613e-05
0.0338333,9.73818e-06,3.369e-05,4.34282e-05
0.034,9.77603e-06,3.40184e-05,4.37944e-05
0.0341667,9.81341e-06,3.43463e-05,4.41597e-05
0.0343333,9.85032e-06,3.46738e-05,4.45241e-05
0.0345,9.88677e-06,3.50008e-05,4.48876e-05
0.0346667,9.92275e-06,3.53275e-05,4.52502e-05
0.0348333,9.95827e-06,3.56537e-05,4.5612e-05
0.035,9.99333e-06,3.59796e-05,4.59729e-05
0.0351667,1.00279e-05,3.63051e-05,4.6333e-05
0.0353333,1.0062e-05,3.66303e-05,4.66924e-05
0.0355,1.00957e-05,3.6955e-05,4.70508e-05
0.0356667,1.01289e-05,3.72791e-05,4.7408e-05
0.0358333,1.01617e-05,3.76022e-05,4.77639e-05
0.036,1.0194e-05,3.79246e-05,4.81185e-05
0.0361667,1.02258e-05,3.82463e-05,4.84721e-05
0.0363333,1.02572e-05,3.85678e-05,4.8825e-05
0.0365,1.02881e-05,3.88889e-05,4.9177e-05
0.0366667,1.03186e-05,3.92093e-05,4.95279e-05
0.0368333,1.03486e-05,3.95285e-05,4.98771e-05
0.037,1.03782e-05,3.98465e-05,5.02247e-05
0.0371667,1.04073e-05,4.01635e-05,5.05708e-05
0.0373333,1.0436e-05,4.048e-05,5.0916e-05
0.0375,1.04643e-05,4.07961e-05,5.12603e-05
0.0376667,1.04921e-05,4.11116e-05,5.16036e-05
0.0378333,1.05194e-05,4.14259e-05,5.19453e-05
0.038,1.05463e-05,4.17386e-05,5.22849e-05
0.0381667,1.05728e-05,4.20499e-05,5.26228e-05
0.0383333,1.05989e-05,4.23604e-05,5.29593e-05
0.0385,1.06245e-05,4.26703e-05,5.32948e-05
0.0386667,1.06497e-05,4.29796e-05,5.36293e-05
0.0388333,1.06745e-05,4.32877e-05,5.39622e-05
0.039,1.06988e-05,4.35943e-05,5.42931e-05
0.0391667,1.07227e-05,4.38991e-05,5.46218e-05
0.0393333,1.07462e-05,4.42027e-05,5.49489e-05
0.0395,1.07693e-05,4.45054e-05,5.52746e-05
0.0396667,1.07919e-05,4.48072e-05,5.55992e-05
0.0398333,1.08142e-05,4.5108e-05,5.59222e-05
0.04,1.0836e-05,4.54072e-05,5.62432e-05
0.0401667,1.08574e-05,4.57046e-05,5.6562e-05
0.0403333,1.08784e-05,4.60004e-05,5.68788e-05
0.0405,1.0899e-05,4.6295e-05,5.7194e-05
0.0406667,1.09192e-05,4.65884e-05,5.75076e-05
0.0408333,1.0939e-05,4.68807e-05,5.78197e-05
0.041,1.09584e-05,4.71714e-05,5.81298e-05
0.0411667,1.09774e-05,4.74603e-05,5.84377e-05
0.0413333,1.0996e-05,4.77475e-05,5.87435e-05
0.0415,1.10143e-05,4.80331e-05,5.90473e-05
0.0416667,1.10321e-05,4.83172e-05,5.93493e-05
0.0418333,1.10496e-05,4.85999e-05,5.96495e-05
0.042,1.10667e-05,4.8881e-05,5.99476e-05
0.0421667,1.10834e-05,4.91603e-05,6.02437e-05
0.0423333,1.10997e-05,4.94379e-05,6.05376e-05
0.0425,1.11157e-05,4.97137e-05,6.08294e-05
0.0426667,1.11312e-05,4.99877e-05,6.1119e-05
0.0428333,1.11465e-05,5.026e-05,6.14064e-05
0.043,1.11613e-05,5.05304e-05,6.16918e-05
0.0431667,1.11758e-05,5.07991e-05,6.1975e-05
0.0433333,1.119e-05,5.10661e-05,6.22561e-05
0.0435,1.12038e-05,5.13312e-05,6.2535e-05
0.0436667,1.12173e-05,5.15943e-05,6.28116e-05
0.0438333,1.12304e-05,5.18553e-05,6.30857e-05
0.044,1.12431e-05,5.21143e-05,6.33574e-05
0.0441667,1.12555e-05,5.23714e-05,6.36269e-05
0.0443333,1.12676e-05,5.26267e-05,6.38944e-05
0.0445,1.12794e-05,5.28803e-05,6.41597e-05
0.0446667,1.12908e-05,5.31316e-05,6.44225e-05
0.0448333,1.13019e-05,5.33807e-05,6.46826e-05
0.045,1.13127e-05,5.36273e-05,6.49401e-05
0.0451667,1.13232e-05,5.3872e-05,6.51952e-05
0.0453333,1.13334e-05,5.41148e-05,6.54482e-05
0.0455,1.13432e-05,5.43558e-05,6.5699e-05
0.0456667,1.13528e-05,5.45946e-05,6.59474e-05
0.0458333,1.1362e-05,5.48309e-05,6.61929e-05
0.046,1.13709e-05,5.50646e-05,6.64356e-05
0.0461667,1.13796e-05,5.5296e-05,6.66756e-05
0.0463333,1.1388e-05,5.55255e-05,6.69134e-05
0.0465,1.1396e-05,5.57531e-05,6.71491e-05
0.0466667,1.14038e-05,5.59786e-05,6.73824e-05
0.0468333,1.14113e-05,5.62014e-05,6.76128e-05
0.047,1.14186e-05,5.64215e-05,6.784e-05
0.0471667,1.14255e-05,5.66389e-05,6.80645e-05
0.0473333,1.14323e-05,5.68543e-05,6.82865e-05
0.0475,1.14387e-05,5.70678e-05,6.85064e-05
0.0476667,1.14449e-05,5.72791e-05,6.8724e-05
0.0478333,1.14508e-05,5.74878e-05,6.89386e-05
0.048,1.14565e-05,5.76935e-05,6.915e-05
0.0481667,1.14619e-05,5.78964e-05,6.93584e-05
0.0483333,1.14671e-05,5.8097e-05,6.95642e-05
0.0485,1.14721e-05,5.82956e-05,6.97677e-05
0.0486667,1.14768e-05,5.84921e-05,6.99689e-05
0.0488333,1.14813e-05,5.86859e-05,7.01672e-05
0.049,1.14856e-05,5.88768e-05,7.03623e-05
0.0491667,1.14896e-05,5.90646e-05,7.05542e-05
0.0493333,1.14935e-05,5.92499e-05,7.07433e-05
0.0495,1.14971e-05,5.9433e-05,7.09301e-05
0.0496667,1.15005e-05,5.96139e-05,7.11144e-05
0.0498333,1.15037e-05,5.97923e-05,7.1296e-05
0.05,1.15068e-05,5.99676e-05,7.14743e-05
0.0501667,1.15096e-05,6.01398e-05,7.16494e-05
0.0503333,1.15122e-05,6.03093e-05,7.18215e-05
0.0505,1.15147e-05,6.04764e-05,7.19911e-05
0.0506667,1.1517e-05,6.06412e-05,7.21582e-05
0.0508333,1.15191e-05,6.08035e-05,7.23225e-05
0.051,1.1521e-05,6.09627e-05,7.24837e-05
0.0511667,1.15228e-05,6.11188e-05,7.26416e-05
0.0513333,1.15244e-05,6.1272e-05,7.27964e-05
0.0515,1.15259e-05,6.14227e-05,7.29485e-05
0.0516667,1.15272e-05,6.15709e-05,7.30981e-05
0.0518333,1.15283e-05,6.17166e-05,7.32449e-05
0.052,1.15293e-05,6.18593e-05,7.33886e-05
0.0521667,1.15302e-05,6.19989e-05,7.35291e-05
0.0523333,1.1531e-05,6.21354e-05,7.36664e-05
0.0525,1.15316e-05,6.22692e-05,7.38008e-05
0.0526667,1.15321e-05,6.24005e-05,7.39326e-05
0.0528333,1.15325e-05,6.25292e-05,7.40616e-05
0.053,1.15327e-05,6.26549e-05,7.41876e-05
0.0531667,1.15329e-05,6.27775e-05,7.43104e-05
0.0533333,1.15329e-05,6.2897e-05,7.44299e-05
0.0535,1.15329e-05,6.30137e-05,7.45466e-05
0.0536667,1.15328e-05,6.31277e-05,7.46605e-05
0.0538333,1.15325e-05,6.3239e-05,7.47715e-05
0.054,1.15322e-05,6.33473e-05,7.48796e-05
0.0541667,1.15318e-05,6.34526e-05,7.49845e-05
0.0543333,1.15314e-05,6.35549e-05,7.50863e-05
0.0545,1.15308e-05,6.36542e-05,7.5185e-05
0.0546667,1.15302e-05,6.37507e-05,7.52809e-05
0.0548333,1.15296e-05,6.38443e-05,7.53739e-05
0.055,1.15289e-05,6.3935e-05,7.54639e-05
0.0551667,1.15281e-05,6.40228e-05,7.55509e-05
0.0553333,1.15273e-05,6.41075e-05,7.56348e-05
0.0555,1.15265e-05,6.41892e-05,7.57157e-05
0.0556667,1.15256e-05,6.4268e-05,7.57936e-05
0.0558333,1.15247e-05,6.43438e-05,7.58685e-05
0.056,1.15237e-05,6.44167e-05,7.59405e-05
0.0561667,1.15228e-05,6.44867e-05,7.60095e-05
0.0563333,1.15218e-05,6.45537e-05,7.60755e-05
0.0565,1.15208e-05,6.46176e-05,7.61385e-05
0.0566667,1.15199e-05,6.46786e-05,7.61985e-05
0.0568333,1.15189e-05,6.47366e-05,7.62554e-05
0.057,1.15179e-05,6.47915e-05,7.63094e-05
0.0571667,1.15169e-05,6.48436e-05,7.63605e-05
0.0573333,1.1516e-05,6.48927e-05,7.64087e-05
0.0575,1.1515e-05,6.49389e-05,7.64539e-05
0.0576667,1.15141e-05,6.4982e-05,7.64961e-05
0.0578333,1.15132e-05,6.5022e-05,7.65353e-05
0.058,1.15124e-05,6.5059e-05,7.65714e-05
0.0581667,1.15116e-05,6.50931e-05,7.66047e-05
0.0583333,1.15108e-05,6.51244e-05,7.66352e-05
0.0585,1.15101e-05,6.51527e-05,7.66628e-05
0.0586667,1.15095e-05,6.5178e-05,7.66875e-05
0.0588333,1.15089e-05,6.52002e-05,7.6709e-05
0.059,1.15083e-05,6.52192e-05,7.67275e-05
0.0591667,1.15079e-05,6.52354e-05,7.67432e-05
0.0593333,1.15075e-05,6.52487e-05,7.67562e-05
0.0595,1.15072e-05,6.52593e-05,7.67665e-05
0.0596667,1.15069e-05,6.52669e-05,7.67738e-05
0.0598333,1.15068e-05,6.52712e-05,7.6778e-05
0.06,1.15067e-05,6.52725e-05,7.67792e-05
0.0601667,1.15068e-05,6.52708e-05,7.67776e-05
0.0603333,1.15069e-05,6.52664e-05,7.67734e-05
0.0605,1.15072e-05,6.52594e-05,7.67666e-05
0.0606667,1.15076e-05,6.52493e-05,7.67569e-05
0.0608333,1.15081e-05,6.52361e-05,7.67441e-05
0.061,1.15087e-05,6.52197e-05,7.67284e-05
0.0611667,1.15094e-05,6.52004e-05,7.67098e-05
0.0613333,1.15103e-05,6.51784e-05,7.66887e-05
0.0615,1.15113e-05,6.51539e-05,7.66652e-05
0.0616667,1.15125e-05,6.51264e-05,7.66389e-05
0.0618333,1.15138e-05,6.50958e-05,7.66096e-05
0.062,1.15152e-05,6.5062e-05,7.65773e-05
0.0621667,1.15168e-05,6.50254e-05,7.65422e-05
0.0623333,1.15186e-05,6.49861e-05,7.65047e-05
0.0625,1.15205e-05,6.49443e-05,7.64648e-05
0.0626667,1.15226e-05,6.48997e-05,7.64223e-05
0.0628333,1.15249e-05,6.48521e-05,7.63769e-05
0.063,1.15273e-05,6.48012e-05,7.63286e-05
0.0631667,1.153e-05,6.47475e-05,7.62775e-05
0.0633333,1.15328e-05,6.46912e-05,7.6224e-05
0.0635,1.15358e-05,6.46325e-05,7.61684e-05
0.0636667,1.1539e-05,6.45712e-05,7.61102e-05
0.0638333,1.15424e-05,6.45068e-05,7.60493e-05
0.064,1.15461e-05,6.44393e-05,7.59854e-05
0.0641667,1.15499e-05,6.4369e-05,7.59189e-05
0.0643333,1.15539e-05,6.42961e-05,7.58501e-05
0.0645,1.15582e-05,6.42209e-05,7.57791e-05
0.0646667,1.15627e-05,6.41431e-05,7.57058e-05
0.0648333,1.15674e-05,6.40625e-05,7.56299e-05
0.065,1.15724e-05,6.39788e-05,7.55512e-05
0.0651667,1.15775e-05,6.38923e-05,7.54698e-05
0.0653333,1.1583e-05,6.38033e-05,7.53863e-05
0.0655,1.15886e-05,6.3712e-05,7.53007e-05
0.0656667,1.15946e-05,6.36184e-05,7.52129e-05
0.0658333,1.16007e-05,6.35219e-05,7.51227e-05
0.066,1.16072e-05,6.34226e-05,7.50297e-05
0.0661667,1.16139e-05,6.33204e-05,7.49342e-05
0.0663333,1.16208e-05,6.32158e-05,7.48366e-05
0.0665,1.1628e-05,6.3109e-05,7.4737e-05
0.0666667,1.16355e-05,6.29999e-05,7.46355e-05
0.0668333,1.16433e-05,6.28883e-05,7.45316e-05
0.067,1.16514e-05,6.27738e-05,7.44251e-05
0.0671667,1.16597e-05,6.26565e-05,7.43162e-05
0.0673333,1.16684e-05,6.25369e-05,7.42053e-05
0.0675,1.16773e-05,6.24152e-05,7.40925e-05
0.0676667,1.16865e-05,6.22914e-05,7.39779e-05
0.0678333,1.16961e-05,6.21651e-05,7.38611e-05
0.068,1.17059e-05,6.2036e-05,7.37419e-05
0.0681667,1.17161e-05,6.19044e-05,7.36204e-05
0.0683333,1.17265e-05,6.17704e-05,7.34969e-05
0.0685,1.17373e-05,6.16345e-05,7.33718e-05
0.0686667,1.17484e-05,6.14965e-05,7.32449e-05
0.0688333,1.17598e-05,6.13562e-05,7.3116e-05
0.069,1.17716e-05,6.12134e-05,7.29849e-05
0.0691667,1.17836e-05,6.1068e-05,7.28516e-05
0.0693333,1.17961e-05,6.09204e-05,7.27165e-05
0.0695,1.18088e-05,6.07709e-05,7.25797e-05
0.0696667,1.18219e-05,6.06195e-05,7.24414e-05
0.0698333,1.18353e-05,6.0466e-05,7.23013e-05
0.07,1.18491e-05,6.031e-05,7.21592e-05
0.0701667,1.18633e-05,6.01517e-05,7.2015e-05
0.0703333,1.18778e-05,5.99912e-05,7.1869e-05
0.0705,1.18926e-05,5.9829e-05,7.17216e-05
0.0706667,1.19078e-05,5.96649e-05,7.15727e-05
0.0708333,1.19234e-05,5.94989e-05,7.14223e-05
0.071,1.19393e-05,5.93307e-05,7.127e-05
0.0711667,1.19557e-05,5.91602e-05,7.11158e-05
0.0713333,1.19723e-05,5.89877e-05,7.096e-05
0.0715,1.19894e-05,5.88134e-05,7.08028e-05
0.0716667,1.20069e-05,5.86375e-05,7.06444e-05
0.0718333,1.20247e-05,5.84599e-05,7.04846e-05
0.072,1.20429e-05,5.82801e-05,7.0323e-05
0.0721667,1.20615e-05,5.80983e-05,7.01598e-05
0.0723333,1.20805e-05,5.79146e-05,6.99951e-05
0.0725,1.20999e-05,5.77293e-05,6.98292e-05
0.0726667,1.21197e-05,5.75425e-05,6.96622e-05
0.0728333,1.21399e-05,5.7354e-05,6.94939e-05
0.073,1.21604e-05,5.71637e-05,6.93241e-05
0.0731667,1.21814e-05,5.69715e-05,6.91529e-05
0.0733333,1.22028e-05,5.67775e-05,6.89803e-05
0.0735,1.22246e-05,5.6582e-05,6.88066e-05
0.0736667,1.22469e-05,5.63851e-05,6.8632e-05
0.0738333,1.22695e-05,5.61868e-05,6.84563e-05
0.074,1.22926e-05,5.59868e-05,6.82793e-05
0.0741667,1.2316e-05,5.5785e-05,6.8101e-05
0.0743333,1.23399e-05,5.55817e-05,6.79216e-05
0.0745,1.23642e-05,5.5377e-05,6.77412e-05
0.0746667,1.2389e-05,5.5171e-05,6.756e-05
0.0748333,1.24142e-05,5.49638e-05,6.73779e-05
0.075,1.24398e-05,5.4755e-05,6.71948e-05
0.0751667,1.24658e-05,5.45448e-05,6.70106e-05
0.0753333,1.24923e-05,5.4333e-05,6.68253e-05
0.0755,1.25192e-05,5.41201e-05,6.66393e-05
0.0756667,1.25465e-05,5.39061e-05,6.64526e-05
0.0758333,1.25743e-05,5.36909e-05,6.62652e-05
0.076,1.26025e-05,5.34744e-05,6.60769e-05
0.0761667,1.26312e-05,5.32566e-05,6.58878e-05
0.0763333,1.26603e-05,5.30375e-05,6.56978e-05
0.0765,1.26899e-05,5.28174e-05,6.55073e-05
0.0766667,1.27199e-05,5.25963e-05,6.53161e-05
0.0768333,1.27503e-05,5.23742e-05,6.51245e-05
0.077,1.27813e-05,5.2151e-05,6.49323e-05
0.0771667,1.28126e-05,5.19267e-05,6.47393e-05
0.0773333,1.28444e-05,5.17013e-05,6.45458e-05
0.0775,1.28767e-05,5.1475e-05,6.43517e-05
0.0776667,1.29094e-05,5.12479e-05,6.41573e-05
0.0778333,1.29426e-05,5.10199e-05,6.39626e-05
0.078,1.29763e-05,5.07911e-05,6.37674e-05
0.0781667,1.30104e-05,5.05613e-05,6.35717e-05
0.0783333,1.3045e-05,5.03307e-05,6.33757e-05
0.0785,1.308e-05,5.00993e-05,6.31793e-05
0.0786667,1.31155e-05,4.98672e-05,6.29827e-05
0.0788333,1.31515e-05,4.96345e-05,6.2786e-05
0.079,1.31879e-05,4.94011e-05,6.2589e-05
