t,Ekin,Epot,Etot
0.0231667,0.0885797,0.0886165,0.177196
0.0233333,0.0885797,0.0886165,0.177196
0.0235,0.0885797,0.0886165,0.177196
0.0236667,0.0885797,0.0886165,0.177196
0.0238333,0.0885797,0.0886165,0.177196
0.024,0.0885797,0.0886165,0.177196
0.0241667,0.0885797,0.0886165,0.177196
0.0243333,0.0885797,0.0886165,0.177196
0.0245,0.0885797,0.0886165,0.177196
0.0246667,0.0885797,0.0886165,0.177196
0.0248333,0.0885797,0.0886165,0.177196
0.025,0.0885797,0.0886165,0.177196
0.0251667,0.0885797,0.0886165,0.177196
0.0253333,0.0885797,0.0886165,0.177196
0.0255,0.0885797,0.0886165,0.177196
0.0256667,0.0885797,0.0886165,0.177196
0.0258333,0.0885797,0.0886165,0.177196
0.026,0.0885797,0.0886165,0.177196
0.0261667,0.0885797,0.0886165,0.177196
0.0263333,0.0885797,0.0886165,0.177196
0.0265,0.0885797,0.0886165,0.177196
0.0266667,0.0885797,0.0886165,0.177196
0.0268333,0.0885797,0.0886165,0.177196
0.027,0.0885797,0.0886165,0.177196
0.0271667,0.0885797,0.0886165,0.177196
0.0273333,0.0885797,0.0886165,0.177196
0.0275,0.0885797,0.0886165,0.177196
0.0276667,0.0885797,0.0886165,0.177196
0.0278333,0.0885797,0.0886165,0.177196
0.028,0.0885797,0.0886165,0.177196
0.0281667,0.0885797,0.0886165,0.177196
0.0283333,0.0885797,0.0886165,0.177196
0.0285,0.0885797,0.0886165,0.177196
0.0286667,0.0885797,0.0886165,0.177196
0.0288333,0.0885797,0.0886165,0.177196
0.029,0.0885797,0.0886164,0.177196
0.0291667,0.0885798,0.0886164,0.177196
0.0293333,0.0885798,0.0886164,0.177196
0.0295,0.0885799,0.0886163,0.177196
0.0296667,0.0885799,0.0886163,0.177196
0.0298333,0.08858,0.0886162,0.177196
0.03,0.0885801,0.0886161,0.177196
0.0301667,0.0885802,0.088616,0.177196
0.0303333,0.0885804,0.0886158,0.177196
0.0305,0.0885805,0.0886157,0.177196
0.0306667,0.0885808,0.0886154,0.177196
0.0308333,0.0885811,0.0886151,0.177196
0.031,0.0885814,0.0886148,0.177196
0.0311667,0.0885819,0.0886143,0.177196
0.0313333,0.0885825,0.0886137,0.177196
0.0315,0.0885832,0.088613,0.177196
0.0316667,0.0885841,0.0886121,0.177196
0.0318333,0.0885852,0.0886111,0.177196
0.032,0.0885865,0.0886097,0.177196
0.0321667,0.0885881,0.0886081,0.177196
0.0323333,0.0885902,0.0886061,0.177196
0.0325,0.0885926,0.0886036,0.177196
0.0326667,0.0885956,0.0886006,0.177196
0.0328333,0.0885993,0.088597,0.177196
0.033,0.0886037,0.0885926,0.177196
0.0331667,0.088609,0.0885872,0.177196
0.0333333,0.0886155,0.0885808,0.177196
0.0335,0.0886232,0.0885731,0.177196
0.0336667,0.0886325,0.0885638,0.177196
0.0338333,0.0886437,0.0885527,0.177196
0.034,0.088657,0.0885394,0.177196
0.0341667,0.0886728,0.0885236,0.177196
0.0343333,0.0886916,0.0885048,0.177196
0.0345,0.0887138,0.0884826,0.177196
0.0346667,0.0887401,0.0884564,0.177196
0.0348333,0.088771,0.0884255,0.177197
0.035,0.0888074,0.0883892,0.177197
0.0351667,0.0888499,0.0883467,0.177197
0.0353333,0.0888997,0.088297,0.177197
0.0355,0.0889576,0.0882392,0.177197
0.0356667,0.0890249,0.088172,0.177197
0.0358333,0.0891028,0.0880942,0.177197
0.036,0.0891928,0.0880043,0.177197
0.0361667,0.0892965,0.0879007,0.177197
0.0363333,0.0894155,0.0877818,0.177197
0.0365,0.0895518,0.0876456,0.177197
0.0366667,0.0897075,0.0874901,0.177198
0.0368333,0.0898847,0.087313,0.177198
0.037,0.0900857,0.0871121,0.177198
0.0371667,0.0903132,0.0868848,0.177198
0.0373333,0.0905698,0.0866284,0.177198
0.0375,0.0908584,0.08634,0.177198
0.0376667,0.0911818,0.0860168,0.177199
0.0378333,0.0915432,0.0856556,0.177199
0.038,0.0919457,0.0852533,0.177199
0.0381667,0.0923925,0.0848067,0.177199
0.0383333,0.0928868,0.0843126,0.177199
0.0385,0.0934318,0.0837678,0.1772
0.0386667,0.0940305,0.0831692,0.1772
0.0388333,0.0946861,0.0825138,0.1772
0.039,0.0954012,0.0817989,0.1772
0.0391667,0.0961783,0.0810219,0.1772
0.0393333,0.0970196,0.0801807,0.1772
0.0395,0.0979268,0.0792736,0.1772
0.0396667,0.0989012,0.0782993,0.1772
0.0398333,0.0999433,0.0772572,0.1772
0.04,0.101053,0.0761475,0.1772
0.0401667,0.102229,0.074971,0.1772
0.0403333,0.10347,0.0737297,0.1772
0.0405,0.104773,0.0724265,0.1772
0.0406667,0.106134,0.0710651,0.1772
0.0408333,0.107548,0.069651,0.177199
0.041,0.109008,0.0681904,0.177199
0.0411667,0.110507,0.0666913,0.177198
0.0413333,0.112034,0.065163,0.177197
0.0415,0.113581,0.0636161,0.177197
0.0416667,0.115133,0.0620629,0.177196
0.0418333,0.116678,0.0605172,0.177195
0.042,0.1182,0.0589941,0.177194
0.0421667,0.119682,0.0575105,0.177193
0.0423333,0.121107,0.0560843,0.177191
0.0425,0.122455,0.0547349,0.17719
0.0426667,0.123706,0.0534829,0.177189
0.0428333,0.124838,0.0523496,0.177187
0.043,0.125829,0.0513574,0.177186
0.0431667,0.126656,0.050529,0.177185
0.0433333,0.127296,0.0498875,0.177183
0.0435,0.127726,0.049456,0.177182
0.0436667,0.127923,0.0492573,0.17718
0.0438333,0.127866,0.0493134,0.177179
0.044,0.127532,0.0496454,0.177178
0.0441667,0.126904,0.0502729,0.177177
0.0443333,0.125962,0.0512137,0.177176
0.0445,0.124691,0.0524836,0.177175
0.0446667,0.123079,0.0540956,0.177174
0.0448333,0.121114,0.0560597,0.177174
0.045,0.118791,0.058383,0.177174
0.0451667,0.116105,0.0610685,0.177174
0.0453333,0.113058,0.0641156,0.177174
0.0455,0.109655,0.0675193,0.177174
0.0456667,0.105905,0.0712705,0.177175
0.0458333,0.101821,0.0753554,0.177176
0.046,0.0974221,0.0797558,0.177178
0.0461667,0.0927311,0.0844486,0.17718
0.0463333,0.0877752,0.0894064,0.177182
0.0465,0.0825864,0.0945974,0.177184
0.0466667,0.0772007,0.0999857,0.177186
0.0468333,0.0716579,0.105531,0.177189
0.047,0.0660014,0.111191,0.177192
0.0471667,0.0602777,0.116917,0.177195
0.0473333,0.0545358,0.122662,0.177198
0.0475,0.0488268,0.128375,0.177202
0.0476667,0.0432032,0.134002,0.177205
0.0478333,0.037718,0.13949,0.177208
0.048,0.0324247,0.144787,0.177211
0.0481667,0.0273756,0.149839,0.177215
0.0483333,0.0226219,0.154596,0.177218
0.0485,0.0182128,0.159008,0.177221
0.0486667,0.0141943,0.163029,0.177223
0.0488333,0.0106093,0.166616,0.177226
0.049,0.00749619,0.169732,0.177228
0.0491667,0.00488898,0.172341,0.17723
0.0493333,0.00281626,0.174415,0.177231
0.0495,0.00130101,0.175931,0.177232
0.0496667,0.000360191,0.176873,0.177233
0.0498333,4.45352e-06,0.177229,0.177233
0.05,0.000238013,0.176995,0.177233
0.0501667,0.00105855,0.176174,0.177232
0.0503333,0.00245726,0.174774,0.177231
0.0505,0.00441897,0.172811,0.17723
0.0506667,0.00692237,0.170306,0.177228
0.0508333,0.00994036,0.167286,0.177226
0.051,0.0134404,0.163784,0.177224
0.0511667,0.0173851,0.159836,0.177221
0.0513333,0.0217328,0.155486,0.177219
0.0515,0.0264378,0.150778,0.177216
0.0516667,0.0314516,0.145761,0.177212
0.0518333,0.0367234,0.140486,0.177209
0.052,0.0422006,0.135005,0.177206
0.0521667,0.0478296,0.129373,0.177202
0.0523333,0.0535569,0.123642,0.177199
0.0525,0.0593293,0.117866,0.177196
0.0526667,0.0650948,0.112098,0.177193
0.0528333,0.0708034,0.106386,0.17719
0.053,0.0764074,0.100779,0.177187
0.0531667,0.0818621,0.0953221,0.177184
0.0533333,0.0871264,0.0900556,0.177182
0.0535,0.0921626,0.0850172,0.17718
0.0536667,0.0969377,0.0802403,0.177178
0.0538333,0.101423,0.0757538,0.177177
0.054,0.105593,0.071582,0.177175
0.0541667,0.10943,0.0677445,0.177174
0.0543333,0.112917,0.0642564,0.177174
0.0545,0.116045,0.0611281,0.177173
0.0546667,0.118808,0.0583655,0.177173
0.0548333,0.121203,0.0559702,0.177173
0.055,0.123234,0.0539397,0.177174
0.0551667,0.124907,0.0522678,0.177174
0.0553333,0.12623,0.0509449,0.177175
0.0555,0.127218,0.0499582,0.177176
0.0556667,0.127885,0.0492922,0.177177
0.0558333,0.128249,0.0489291,0.177178
0.056,0.128331,0.0488492,0.17718
0.0561667,0.12815,0.0490313,0.177181
0.0563333,0.12773,0.0494528,0.177183
0.0565,0.127093,0.0500907,0.177184
0.0566667,0.126264,0.0509215,0.177186
0.0568333,0.125266,0.0519214,0.177187
0.057,0.124121,0.0530671,0.177189
0.0571667,0.122854,0.0543357,0.17719
0.0573333,0.121486,0.0557052,0.177191
0.0575,0.120038,0.0571543,0.177192
0.0576667,0.11853,0.0586633,0.177194
0.0578333,0.116981,0.0602133,0.177195
0.058,0.115409,0.0617871,0.177196
0.0581667,0.113828,0.0633689,0.177197
0.0583333,0.112253,0.0649446,0.177197
0.0585,0.110697,0.0665014,0.177198
0.0586667,0.10917,0.0680282,0.177199
0.0588333,0.107684,0.0695155,0.177199
0.059,0.106245,0.070955,0.1772
0.0591667,0.10486,0.0723402,0.1772
0.0593333,0.103535,0.0736656,0.1772
0.0595,0.102273,0.0749272,0.1772
0.0596667,0.101078,0.076122,0.1772
0.0598333,0.0999523,0.0772482,0.177201
0.06,0.0988957,0.0783048,0.177201
0.0601667,0.0979087,0.0792918,0.177201
0.0603333,0.0969907,0.0802097,0.1772
0.0605,0.0961404,0.0810599,0.1772
0.0606667,0.095356,0.0818442,0.1772
0.0608333,0.0946351,0.0825649,0.1772
0.061,0.0939752,0.0832247,0.1772
0.0611667,0.0933733,0.0838263,0.1772
0.0613333,0.0928264,0.084373,0.177199
0.0615,0.0923312,0.084868,0.177199
0.0616667,0.0918844,0.0853146,0.177199
0.0618333,0.0914827,0.0857162,0.177199
0.062,0.0911226,0.086076,0.177199
0.0621667,0.0908011,0.0863973,0.177198
0.0623333,0.0905149,0.0866834,0.177198
0.0625,0.0902609,0.0869371,0.177198
0.0626667,0.0900363,0.0871616,0.177198
0.0628333,0.0898382,0.0873595,0.177198
0.063,0.0896642,0.0875334,0.177198
0.0631667,0.0895117,0.0876857,0.177197
0.0633333,0.0893785,0.0878188,0.177197
0.0635,0.0892625,0.0879347,0.177197
0.0636667,0.0891618,0.0880353,0.177197
0.0638333,0.0890746,0.0881224,0.177197
0.064,0.0889994,0.0881975,0.177197
0.0641667,0.0889346,0.0882621,0.177197
0.0643333,0.0888791,0.0883176,0.177197
0.0645,0.0888316,0.088365,0.177197
0.0646667,0.0887911,0.0884055,0.177197
0.0648333,0.0887566,0.0884399,0.177197
0.065,0.0887274,0.0884691,0.177196
0.0651667,0.0887026,0.0884938,0.177196
0.0653333,0.0886818,0.0885146,0.177196
0.0655,0.0886642,0.0885321,0.177196
0.0656667,0.0886495,0.0885468,0.177196
0.0658333,0.0886372,0.0885591,0.177196
0.066,0.088627,0.0885693,0.177196
0.0661667,0.0886185,0.0885778,0.177196
0.0663333,0.0886114,0.0885849,0.177196
0.0665,0.0886055,0.0885907,0.177196
0.0666667,0.0886007,0.0885955,0.177196
0.0668333,0.0885967,0.0885995,0.177196
0.067,0.0885935,0.0886027,0.177196
0.0671667,0.0885908,0.0886054,0.177196
0.0673333,0.0885886,0.0886076,0.177196
0.0675,0.0885869,0.0886093,0.177196
0.0676667,0.0885854,0.0886108,0.177196
0.0678333,0.0885843,0.0886119,0.177196
0.068,0.0885833,0.0886129,0.177196
0.0681667,0.0885826,0.0886136,0.177196
0.0683333,0.088582,0.0886142,0.177196
0.0685,0.0885815,0.0886147,0.177196
0.0686667,0.0885811,0.0886151,0.177196
0.0688333,0.0885808,0.0886154,0.177196
0.069,0.0885806,0.0886156,0.177196
0.0691667,0.0885804,0.0886158,0.177196
0.0693333,0.0885802,0.088616,0.177196
0.0695,0.0885801,0.0886161,0.177196
0.0696667,0.08858,0.0886162,0.177196
0.0698333,0.0885799,0.0886163,0.177196
0.07,0.0885799,0.0886163,0.177196
0.0701667,0.0885798,0.0886164,0.177196
0.0703333,0.0885798,0.0886164,0.177196
0.0705,0.0885797,0.0886165,0.177196
0.0706667,0.0885797,0.0886165,0.177196
0.0708333,0.0885797,0.0886165,0.177196
0.071,0.0885797,0.0886165,0.177196
0.0711667,0.0885797,0.0886165,0.177196
0.0713333,0.0885797,0.0886165,0.177196
0.0715,0.0885797,0.0886165,0.177196
0.0716667,0.0885797,0.0886165,0.177196
0.0718333,0.0885797,0.0886165,0.177196
0.072,0.0885797,0.0886165,0.177196
0.0721667,0.0885797,0.0886165,0.177196
0.0723333,0.0885797,0.0886165,0.177196
0.0725,0.0885797,0.0886165,0.177196
0.0726667,0.0885797,0.0886165,0.177196
0.0728333,0.0885797,0.0886165,0.177196
0.073,0.0885797,0.0886165,0.177196
0.0731667,0.0885797,0.0886165,0.177196
0.0733333,0.0885797,0.0886165,0.177196
0.0735,0.0885797,0.0886165,0.177196
0.0736667,0.0885797,0.0886165,0.177196
0.0738333,0.0885797,0.0886165,0.177196
0.074,0.0885797,0.0886165,0.177196
0.0741667,0.0885797,0.0886165,0.177196
0.0743333,0.0885797,0.0886165,0.177196
0.0745,0.0885797,0.0886165,0.177196
0.0746667,0.0885797,0.0886165,0.177196
0.0748333,0.0885797,0.0886165,0.177196
0.075,0.0885797,0.0886165,0.177196
0.0751667,0.0885797,0.0886165,0.177196
0.0753333,0.0885797,0.0886165,0.177196
0.0755,0.0885797,0.0886165,0.177196
0.0756667,0.0885797,0.0886165,0.177196
0.0758333,0.0885797,0.0886165,0.177196
0.076,0.0885797,0.0886165,0.177196
0.0761667,0.0885797,0.0886165,0.177196
0.0763333,0.0885797,0.0886165,0.177196
0.0765,0.0885797,0.0886165,0.177196
0.0766667,0.0885797,0.0886165,0.177196
0.0768333,0.0885797,0.0886165,0.177196
0.077,0.0885797,0.0886165,0.177196
0.0771667,0.0885797,0.0886165,0.177196
0.0773333,0.0885797,0.0886165,0.177196
0.0775,0.0885797,0.0886165,0.177196
0.0776667,0.0885797,0.0886165,0.177196
0.0778333,0.0885797,0.0886165,0.177196
0.078,0.0885797,0.0886165,0.177196
0.0781667,0.0885797,0.0886165,0.177196
0.0783333,0.0885797,0.0886165,0.177196
0.0785,0.0885797,0.0886165,0.177196
0.0786667,0.0885797,0.0886165,0.177196
0.0788333,0.0885797,0.0886165,0.177196
0.079,0.0885797,0.0886165,0.177196
0.0791667,0.0885797,0.0886165,0.177196
0.0793333,0.0885797,0.0886165,0.177196
0.0795,0.0885797,0.0886165,0.177196
0.0796667,0.0885797,0.0886165,0.177196
0.0798333,0.0885797,0.0886165,0.177196
0.08,0.0885797,0.0886165,0.177196
0.0801667,0.0885797,0.0886165,0.177196
0.0803333,0.0885797,0.0886165,0.177196
0.0805,0.0885797,0.0886165,0.177196
0.0806667,0.0885797,0.0886165,0.177196
0.0808333,0.0885797,0.0886165,0.177196
0.081,0.0885797,0.0886165,0.177196
0.0811667,0.0885797,0.0886165,0.177196
0.0813333,0.0885797,0.0886165,0.177196
0.0815,0.0885797,0.0886165,0.177196
0.0816667,0.0885797,0.0886165,0.177196
0.0818333,0.0885797,0.0886165,0.177196
0.082,0.0885797,0.0886165,0.177196
0.0821667,0.0885797,0.0886165,0.177196
0.0823333,0.0885797,0.0886165,0.177196
0.0825,0.0885797,0.0886165,0.177196
0.0826667,0.0885797,0.0886165,0.177196
0.0828333,0.0885797,0.0886165,0.177196
0.083,0.0885797,0.0886165,0.177196
0.0831667,0.0885798,0.0886164,0.177196
0.0833333,0.0885798,0.0886164,0.177196
0.0835,0.0885798,0.0886164,0.177196
0.0836667,0.0885798,0.0886164,0.177196
0.0838333,0.0885798,0.0886164,0.177196
0.084,0.0885799,0.0886163,0.177196
0.0841667,0.0885799,0.0886163,0.177196
0.0843333,0.08858,0.0886162,0.177196
0.0845,0.08858,0.0886162,0.177196
0.0846667,0.0885801,0.0886161,0.177196
0.0848333,0.0885801,0.0886161,0.177196
0.085,0.0885802,0.088616,0.177196
0.0851667,0.0885803,0.0886159,0.177196
0.0853333,0.0885803,0.0886159,0.177196
0.0855,0.0885804,0.0886158,0.177196
0.0856667,0.0885805,0.0886157,0.177196
0.0858333,0.0885807,0.0886155,0.177196
0.086,0.0885808,0.0886154,0.177196
0.0861667,0.0885809,0.0886153,0.177196
0.0863333,0.0885811,0.0886151,0.177196
0.0865,0.0885812,0.088615,0.177196
0.0866667,0.0885814,0.0886148,0.177196
0.0868333,0.0885816,0.0886146,0.177196
0.087,0.0885818,0.0886144,0.177196
0.0871667,0.088582,0.0886142,0.177196
0.0873333,0.0885822,0.088614,0.177196
0.0875,0.0885824,0.0886138,0.177196
0.0876667,0.0885826,0.0886136,0.177196
0.0878333,0.0885829,0.0886133,0.177196
0.088,0.0885831,0.0886131,0.177196
0.0881667,0.0885833,0.0886129,0.177196
0.0883333,0.0885835,0.0886127,0.177196
0.0885,0.0885838,0.0886124,0.177196
0.0886667,0.0885839,0.0886122,0.177196
0.0888333,0.0885841,0.0886121,0.177196
0.089,0.0885843,0.0886119,0.177196
0.0891667,0.0885844,0.0886118,0.177196
0.0893333,0.0885845,0.0886117,0.177196
0.0895,0.0885845,0.0886117,0.177196
0.0896667,0.0885845,0.0886117,0.177196
0.0898333,0.0885845,0.0886117,0.177196
0.09,0.0885843,0.0886119,0.177196
0.0901667,0.0885841,0.0886121,0.177196
0.0903333,0.0885838,0.0886124,0.177196
0.0905,0.0885835,0.0886127,0.177196
0.0906667,0.088583,0.0886132,0.177196
0.0908333,0.0885824,0.0886138,0.177196
0.091,0.0885818,0.0886144,0.177196
0.0911667,0.088581,0.0886152,0.177196
0.0913333,0.0885801,0.0886161,0.177196
0.0915,0.0885791,0.0886171,0.177196
0.0916667,0.088578,0.0886181,0.177196
0.0918333,0.0885768,0.0886193,0.177196
0.092,0.0885755,0.0886206,0.177196
0.0921667,0.0885742,0.088622,0.177196
0.0923333,0.0885727,0.0886235,0.177196
0.0925,0.0885711,0.0886251,0.177196
0.0926667,0.0885695,0.0886267,0.177196
0.0928333,0.0885679,0.0886283,0.177196
0.093,0.0885662,0.08863,0.177196
0.0931667,0.0885646,0.0886316,0.177196
0.0933333,0.0885629,0.0886333,0.177196
0.0935,0.0885613,0.0886349,0.177196
0.0936667,0.0885598,0.0886364,0.177196
0.0938333,0.0885584,0.0886378,0.177196
0.094,0.0885571,0.0886391,0.177196
0.0941667,0.0885559,0.0886403,0.177196
0.0943333,0.0885549,0.0886413,0.177196
0.0945,0.0885542,0.088642,0.177196
0.0946667,0.0885537,0.0886425,0.177196
0.0948333,0.0885534,0.0886428,0.177196
0.095,0.0885534,0.0886428,0.177196
0.0951667,0.0885537,0.0886425,0.177196
0.0953333,0.0885544,0.0886418,0.177196
0.0955,0.0885553,0.0886409,0.177196
0.0956667,0.0885566,0.0886396,0.177196
0.0958333,0.0885582,0.088638,0.177196
0.096,0.0885602,0.088636,0.177196
0.0961667,0.0885625,0.0886338,0.177196
0.0963333,0.088565,0.0886312,0.177196
0.0965,0.0885679,0.0886283,0.177196
0.0966667,0.088571,0.0886252,0.177196
0.0968333,0.0885744,0.0886218,0.177196
0.097,0.0885779,0.0886183,0.177196
0.0971667,0.0885816,0.0886146,0.177196
0.0973333,0.0885854,0.0886108,0.177196
0.0975,0.0885893,0.0886069,0.177196
0.0976667,0.0885932,0.088603,0.177196
0.0978333,0.088597,0.0885992,0.177196
0.098,0.0886007,0.0885955,0.177196
0.0981667,0.0886043,0.0885919,0.177196
0.0983333,0.0886077,0.0885885,0.177196
0.0985,0.0886109,0.0885853,0.177196
0.0986667,0.0886137,0.0885824,0.177196
0.0988333,0.0886163,0.0885799,0.177196
0.099,0.0886184,0.0885778,0.177196
0.0991667,0.0886201,0.088576,0.177196
0.0993333,0.0886214,0.0885747,0.177196
0.0995,0.0886223,0.0885739,0.177196
0.0996667,0.0886227,0.0885735,0.177196
0.0998333,0.0886226,0.0885736,0.177196
0.1,0.088622,0.0885742,0.177196
0.100167,0.0886209,0.0885752,0.177196
0.100333,0.0886195,0.0885767,0.177196
0.1005,0.0886175,0.0885786,0.177196
0.100667,0.0886152,0.088581,0.177196
0.100833,0.0886125,0.0885837,0.177196
0.101,0.0886095,0.0885867,0.177196
0.101167,0.0886062,0.08859,0.177196
0.101333,0.0886027,0.0885935,0.177196
0.1015,0.088599,0.0885972,0.177196
0.101667,0.0885951,0.0886011,0.177196
0.101833,0.0885912,0.088605,0.177196
0.102,0.0885873,0.0886089,0.177196
0.102167,0.0885834,0.0886128,0.177196
0.102333,0.0885796,0.0886166,0.177196
0.1025,0.0885759,0.0886203,0.177196
0.102667,0.0885723,0.0886239,0.177196
0.102833,0.088569,0.0886272,0.177196
0.103,0.088566,0.0886302,0.177196
0.103167,0.0885632,0.088633,0.177196
0.103333,0.0885607,0.0886355,0.177196
0.1035,0.0885586,0.0886377,0.177196
0.103667,0.0885567,0.0886395,0.177196
0.103833,0.0885552,0.088641,0.177196
0.104,0.0885541,0.0886421,0.177196
0.104167,0.0885533,0.0886429,0.177196
0.104333,0.0885528,0.0886434,0.177196
0.1045,0.0885527,0.0886435,0.177196
0.104667,0.0885528,0.0886434,0.177196
0.104833,0.0885533,0.088643,0.177196
0.105,0.0885539,0.0886423,0.177196
