t,Ekin,Epot,Etot
0.0208333,0.0553462,0.0553692,0.110715
0.021,0.0553462,0.0553692,0.110715
0.0211667,0.0553462,0.0553692,0.110715
0.0213333,0.0553462,0.0553692,0.110715
0.0215,0.0553462,0.0553692,0.110715
0.0216667,0.0553462,0.0553692,0.110715
0.0218333,0.0553462,0.0553692,0.110715
0.022,0.0553462,0.0553692,0.110715
0.0221667,0.0553461,0.0553692,0.110715
0.0223333,0.0553461,0.0553692,0.110715
0.0225,0.0553461,0.0553692,0.110715
0.0226667,0.0553461,0.0553692,0.110715
0.0228333,0.0553461,0.0553692,0.110715
0.023,0.0553461,0.0553692,0.110715
0.0231667,0.0553461,0.0553692,0.110715
0.0233333,0.0553461,0.0553692,0.110715
0.0235,0.0553461,0.0553692,0.110715
0.0236667,0.0553461,0.0553692,0.110715
0.0238333,0.0553461,0.0553692,0.110715
0.024,0.0553461,0.0553692,0.110715
0.0241667,0.0553461,0.0553692,0.110715
0.0243333,0.0553461,0.0553692,0.110715
0.0245,0.0553461,0.0553692,0.110715
0.0246667,0.0553461,0.0553692,0.110715
0.0248333,0.0553461,0.0553692,0.110715
0.025,0.0553461,0.0553692,0.110715
0.0251667,0.0553461,0.0553692,0.110715
0.0253333,0.0553461,0.0553692,0.110715
0.0255,0.0553461,0.0553692,0.110715
0.0256667,0.0553461,0.0553692,0.110715
0.0258333,0.0553461,0.0553692,0.110715
0.026,0.0553461,0.0553692,0.110715
0.0261667,0.0553461,0.0553692,0.110715
0.0263333,0.0553461,0.0553692,0.110715
0.0265,0.0553461,0.0553692,0.110715
0.0266667,0.0553461,0.0553692,0.110715
0.0268333,0.0553461,0.0553692,0.110715
0.027,0.0553461,0.0553692,0.110715
0.0271667,0.0553461,0.0553692,0.110715
0.0273333,0.0553461,0.0553692,0.110715
0.0275,0.0553462,0.0553692,0.110715
0.0276667,0.0553462,0.0553692,0.110715
0.0278333,0.0553462,0.0553692,0.110715
0.028,0.0553462,0.0553692,0.110715
0.0281667,0.0553462,0.0553692,0.110715
0.0283333,0.0553462,0.0553692,0.110715
0.0285,0.0553462,0.0553692,0.110715
0.0286667,0.0553462,0.0553692,0.110715
0.0288333,0.0553462,0.0553691,0.110715
0.029,0.0553462,0.0553691,0.110715
0.0291667,0.0553462,0.0553691,0.110715
0.0293333,0.0553462,0.0553691,0.110715
0.0295,0.0553463,0.0553691,0.110715
0.0296667,0.0553463,0.055369,0.110715
0.0298333,0.0553464,0.055369,0.110715
0.03,0.0553464,0.0553689,0.110715
0.0301667,0.0553465,0.0553688,0.110715
0.0303333,0.0553466,0.0553688,0.110715
0.0305,0.0553467,0.0553686,0.110715
0.0306667,0.0553468,0.0553685,0.110715
0.0308333,0.055347,0.0553683,0.110715
0.031,0.0553473,0.0553681,0.110715
0.0311667,0.0553476,0.0553678,0.110715
0.0313333,0.0553479,0.0553674,0.110715
0.0315,0.0553484,0.055367,0.110715
0.0316667,0.0553489,0.0553664,0.110715
0.0318333,0.0553496,0.0553658,0.110715
0.032,0.0553504,0.0553649,0.110715
0.0321667,0.0553515,0.0553639,0.110715
0.0323333,0.0553527,0.0553626,0.110715
0.0325,0.0553543,0.0553611,0.110715
0.0326667,0.0553561,0.0553592,0.110715
