t,Ekin,Epot,Etot
0.0281667,4.34041e-05,4.3406e-05,8.68101e-05
0.0283333,4.3848e-05,4.38496e-05,8.76975e-05
0.0285,4.42899e-05,4.42917e-05,8.85816e-05
0.0286667,4.47298e-05,4.47323e-05,8.94621e-05
0.0288333,4.51675e-05,4.51705e-05,9.0338e-05
0.029,4.5603e-05,4.56059e-05,9.12089e-05
0.0291667,4.60362e-05,4.60385e-05,9.20747e-05
0.0293333,4.64669e-05,4.64688e-05,9.29357e-05
0.0295,4.68951e-05,4.68973e-05,9.37924e-05
0.0296667,4.73207e-05,4.73235e-05,9.46442e-05
0.0298333,4.77437e-05,4.77469e-05,9.54906e-05
0.03,4.81638e-05,4.8167e-05,9.63308e-05
0.0301667,4.85812e-05,4.85838e-05,9.7165e-05
0.0303333,4.89955e-05,4.89978e-05,9.79934e-05
0.0305,4.94069e-05,4.94094e-05,9.88163e-05
0.0306667,4.98152e-05,4.98183e-05,9.96335e-05
0.0308333,5.02203e-05,5.02239e-05,0.000100444
0.031,5.06222e-05,5.06257e-05,0.000101248
0.0311667,5.10208e-05,5.10237e-05,0.000102044
0.0313333,5.14159e-05,5.14185e-05,0.000102834
0.0315,5.18076e-05,5.18104e-05,0.000103618
0.0316667,5.21958e-05,5.21992e-05,0.000104395
0.0318333,5.25804e-05,5.25842e-05,0.000105165
0.032,5.29613e-05,5.2965e-05,0.000105926
0.0321667,5.33385e-05,5.33417e-05,0.00010668
0.0323333,5.37118e-05,5.37147e-05,0.000107427
0.0325,5.40813e-05,5.40844e-05,0.000108166
0.0326667,5.44469e-05,5.44505e-05,0.000108897
0.0328333,5.48085e-05,5.48125e-05,0.000109621
0.033,5.51661e-05,5.517e-05,0.000110336
0.0331667,5.55196e-05,5.5523e-05,0.000111043
0.0333333,5.58689e-05,5.5872e-05,0.000111741
0.0335,5.6214e-05,5.62173e-05,0.000112431
0.0336667,5.65549e-05,5.65587e-05,0.000113114
0.0338333,5.68915e-05,5.68957e-05,0.000113787
0.034,5.72237e-05,5.72279e-05,0.000114452
0.0341667,5.75516e-05,5.75553e-05,0.000115107
0.0343333,5.7875e-05,5.78784e-05,0.000115753
0.0345,5.8194e-05,5.81975e-05,0.000116391
0.0346667,5.85084e-05,5.85124e-05,0.000117021
0.0348333,5.88184e-05,5.88227e-05,0.000117641
0.035,5.91237e-05,5.9128e-05,0.000118252
0.0351667,5.94244e-05,5.94283e-05,0.000118853
0.0353333,5.97205e-05,5.9724e-05,0.000119445
0.0355,6.00119e-05,6.00156e-05,0.000120028
0.0356667,6.02986e-05,6.03028e-05,0.000120601
0.0358333,6.05806e-05,6.05851e-05,0.000121166
0.036,6.08579e-05,6.08623e-05,0.00012172
0.0361667,6.11304e-05,6.11344e-05,0.000122265
0.0363333,6.13981e-05,6.14018e-05,0.0001228
0.0365,6.1661e-05,6.16648e-05,0.000123326
0.0366667,6.19191e-05,6.19234e-05,0.000123843
0.0368333,6.21724e-05,6.2177e-05,0.000124349
0.037,6.24209e-05,6.24253e-05,0.000124846
0.0371667,6.26645e-05,6.26686e-05,0.000125333
0.0373333,6.29033e-05,6.29071e-05,0.00012581
0.0375,6.31372e-05,6.31411e-05,0.000126278
0.0376667,6.33663e-05,6.33706e-05,0.000126737
0.0378333,6.35906e-05,6.35951e-05,0.000127186
0.038,6.381e-05,6.38144e-05,0.000127624
0.0381667,6.40245e-05,6.40286e-05,0.000128053
0.0383333,6.42343e-05,6.42381e-05,0.000128472
0.0385,6.44392e-05,6.44431e-05,0.000128882
0.0386667,6.46393e-05,6.46435e-05,0.000129283
0.0388333,6.48346e-05,6.48391e-05,0.000129674
0.039,6.50251e-05,6.50295e-05,0.000130055
0.0391667,6.52109e-05,6.52149e-05,0.000130426
0.0393333,6.53919e-05,6.53957e-05,0.000130788
0.0395,6.55682e-05,6.55721e-05,0.00013114
0.0396667,6.57398e-05,6.5744e-05,0.000131484
0.0398333,6.59067e-05,6.59112e-05,0.000131818
0.04,6.6069e-05,6.60734e-05,0.000132142
0.0401667,6.62267e-05,6.62307e-05,0.000132457
0.0403333,6.63798e-05,6.63836e-05,0.000132763
0.0405,6.65284e-05,6.65322e-05,0.000133061
0.0406667,6.66724e-05,6.66766e-05,0.000133349
0.0408333,6.6812e-05,6.68163e-05,0.000133628
0.041,6.69472e-05,6.69514e-05,0.000133899
0.0411667,6.70779e-05,6.70819e-05,0.00013416
0.0413333,6.72044e-05,6.72081e-05,0.000134412
0.0415,6.73265e-05,6.73303e-05,0.000134657
0.0416667,6.74444e-05,6.74484e-05,0.000134893
0.0418333,6.75581e-05,6.75623e-05,0.00013512
0.042,6.76676e-05,6.76717e-05,0.000135339
0.0421667,6.77731e-05,6.77769e-05,0.00013555
0.0423333,6.78745e-05,6.78781e-05,0.000135753
0.0425,6.79719e-05,6.79756e-05,0.000135947
0.0426667,6.80654e-05,6.80693e-05,0.000136135
0.0428333,6.81551e-05,6.81591e-05,0.000136314
0.043,6.82409e-05,6.82448e-05,0.000136486
0.0431667,6.8323e-05,6.83267e-05,0.00013665
0.0433333,6.84015e-05,6.84049e-05,0.000136806
0.0435,6.84763e-05,6.84798e-05,0.000136956
0.0436667,6.85476e-05,6.85513e-05,0.000137099
0.0438333,6.86154e-05,6.86192e-05,0.000137235
0.044,6.86799e-05,6.86836e-05,0.000137363
0.0441667,6.8741e-05,6.87445e-05,0.000137486
0.0443333,6.87989e-05,6.88022e-05,0.000137601
0.0445,6.88536e-05,6.88569e-05,0.000137711
0.0446667,6.89053e-05,6.89087e-05,0.000137814
0.0448333,6.89539e-05,6.89574e-05,0.000137911
0.045,6.89996e-05,6.9003e-05,0.000138003
0.0451667,6.90424e-05,6.90456e-05,0.000138088
0.0453333,6.90825e-05,6.90856e-05,0.000138168
0.0455,6.91199e-05,6.91229e-05,0.000138243
0.0456667,6.91546e-05,6.91578e-05,0.000138312
0.0458333,6.91869e-05,6.91902e-05,0.000138377
0.046,6.92168e-05,6.92199e-05,0.000138437
0.0461667,6.92443e-05,6.92473e-05,0.000138492
0.0463333,6.92696e-05,6.92724e-05,0.000138542
0.0465,6.92927e-05,6.92955e-05,0.000138588
0.0466667,6.93137e-05,6.93166e-05,0.00013863
0.0468333,6.93328e-05,6.93357e-05,0.000138669
0.047,6.935e-05,6.93529e-05,0.000138703
0.0471667,6.93654e-05,6.93681e-05,0.000138734
0.0473333,6.93791e-05,6.93818e-05,0.000138761
0.0475,6.93913e-05,6.93939e-05,0.000138785
0.0476667,6.94019e-05,6.94045e-05,0.000138806
0.0478333,6.94111e-05,6.94137e-05,0.000138825
0.048,6.94191e-05,6.94216e-05,0.000138841
0.0481667,6.94258e-05,6.94282e-05,0.000138854
0.0483333,6.94314e-05,6.94337e-05,0.000138865
0.0485,6.9436e-05,6.94383e-05,0.000138874
0.0486667,6.94397e-05,6.9442e-05,0.000138882
0.0488333,6.94425e-05,6.94449e-05,0.000138887
0.049,6.94447e-05,6.9447e-05,0.000138892
0.0491667,6.94463e-05,6.94485e-05,0.000138895
0.0493333,6.94473e-05,6.94496e-05,0.000138897
0.0495,6.94478e-05,6.94503e-05,0.000138898
0.0496667,6.9448e-05,6.94508e-05,0.000138899
0.0498333,6.94478e-05,6.94512e-05,0.000138899
0.05,6.94474e-05,6.94517e-05,0.000138899
0.0501667,6.94466e-05,6.94525e-05,0.000138899
0.0503333,6.94454e-05,6.94539e-05,0.000138899
0.0505,6.94438e-05,6.94562e-05,0.0001389
0.0506667,6.94414e-05,6.94597e-05,0.000138901
0.0508333,6.94382e-05,6.9465e-05,0.000138903
0.051,6.94337e-05,6.94725e-05,0.000138906
0.0511667,6.94275e-05,6.94829e-05,0.00013891
0.0513333,6.94194e-05,6.94968e-05,0.000138916
0.0515,6.94088e-05,6.95146e-05,0.000138923
0.0516667,6.93955e-05,6.95371e-05,0.000138933
0.0518333,6.9379e-05,6.95646e-05,0.000138944
0.052,6.93591e-05,6.95979e-05,0.000138957
0.0521667,6.93355e-05,6.96372e-05,0.000138973
0.0523333,6.93082e-05,6.9683e-05,0.000138991
0.0525,6.92767e-05,6.97356e-05,0.000139012
0.0526667,6.9241e-05,6.97954e-05,0.000139036
0.0528333,6.92007e-05,6.9863e-05,0.000139064
0.053,6.91555e-05,6.9939e-05,0.000139094
0.0531667,6.91051e-05,7.00238e-05,0.000139129
0.0533333,6.90491e-05,7.01178e-05,0.000139167
0.0535,6.89874e-05,7.02215e-05,0.000139209
0.0536667,6.89198e-05,7.03351e-05,0.000139255
0.0538333,6.88461e-05,7.04592e-05,0.000139305
0.054,6.8766e-05,7.05942e-05,0.00013936
0.0541667,6.86794e-05,7.07405e-05,0.00013942
0.0543333,6.8586e-05,7.08985e-05,0.000139484
0.0545,6.84854e-05,7.10684e-05,0.000139554
0.0546667,6.83777e-05,7.12507e-05,0.000139628
0.0548333,6.82624e-05,7.14459e-05,0.000139708
0.055,6.81396e-05,7.16543e-05,0.000139794
0.0551667,6.80091e-05,7.18762e-05,0.000139885
0.0553333,6.78707e-05,7.21119e-05,0.000139983
0.0555,6.77241e-05,7.23615e-05,0.000140086
0.0556667,6.75692e-05,7.26255e-05,0.000140195
0.0558333,6.7406e-05,7.29044e-05,0.00014031
0.056,6.72342e-05,7.31983e-05,0.000140433
0.0561667,6.70538e-05,7.35077e-05,0.000140561
0.0563333,6.68646e-05,7.38325e-05,0.000140697
0.0565,6.66666e-05,7.4173e-05,0.00014084
0.0566667,6.64596e-05,7.45293e-05,0.000140989
0.0568333,6.62436e-05,7.4902e-05,0.000141146
0.057,6.60184e-05,7.52913e-05,0.00014131
0.0571667,6.57841e-05,7.56974e-05,0.000141482
0.0573333,6.55406e-05,7.61202e-05,0.000141661
0.0575,6.52878e-05,7.65598e-05,0.000141848
0.0576667,6.50257e-05,7.70165e-05,0.000142042
0.0578333,6.47543e-05,7.74905e-05,0.000142245
0.058,6.44736e-05,7.7982e-05,0.000142456
0.0581667,6.41835e-05,7.84912e-05,0.000142675
0.0583333,6.38842e-05,7.9018e-05,0.000142902
0.0585,6.35756e-05,7.95622e-05,0.000143138
0.0586667,6.32578e-05,8.0124e-05,0.000143382
0.0588333,6.29307e-05,8.07036e-05,0.000143634
0.059,6.25945e-05,8.13013e-05,0.000143896
0.0591667,6.22493e-05,8.19169e-05,0.000144166
0.0593333,6.18951e-05,8.25503e-05,0.000144445
0.0595,6.1532e-05,8.32014e-05,0.000144733
0.0596667,6.11602e-05,8.387e-05,0.00014503
0.0598333,6.07797e-05,8.45564e-05,0.000145336
0.06,6.03907e-05,8.52608e-05,0.000145651
0.0601667,5.99933e-05,8.59829e-05,0.000145976
0.0603333,5.95877e-05,8.67225e-05,0.00014631
0.0605,5.9174e-05,8.74792e-05,0.000146653
0.0606667,5.87524e-05,8.8253e-05,0.000147005
0.0608333,5.83232e-05,8.9044e-05,0.000147367
0.061,5.78865e-05,8.98522e-05,0.000147739
0.0611667,5.74425e-05,9.06774e-05,0.00014812
0.0613333,5.69914e-05,9.15192e-05,0.000148511
0.0615,5.65335e-05,9.23771e-05,0.000148911
0.0616667,5.60691e-05,9.3251e-05,0.00014932
0.0618333,5.55984e-05,9.41409e-05,0.000149739
0.062,5.51216e-05,9.50468e-05,0.000150168
0.0621667,5.4639e-05,9.59684e-05,0.000150607
0.0623333,5.4151e-05,9.6905e-05,0.000151056
0.0625,5.36578e-05,9.78562e-05,0.000151514
0.0626667,5.31598e-05,9.88217e-05,0.000151981
0.0628333,5.26572e-05,9.98015e-05,0.000152459
0.063,5.21505e-05,0.000100796,0.000152946
0.0631667,5.16399e-05,0.000101803,0.000153443
0.0633333,5.11258e-05,0.000102824,0.00015395
0.0635,5.06086e-05,0.000103857,0.000154466
0.0636667,5.00886e-05,0.000104903,0.000154991
0.0638333,4.95662e-05,0.00010596,0.000155527
0.064,4.9042e-05,0.00010703,0.000156072
0.0641667,4.85161e-05,0.00010811,0.000156626
0.0643333,4.7989e-05,0.000109202,0.000157191
0.0645,4.74613e-05,0.000110303,0.000157764
0.0646667,4.69332e-05,0.000111413,0.000158346
0.0648333,4.64053e-05,0.000112533,0.000158938
0.065,4.58779e-05,0.000113662,0.00015954
0.0651667,4.53516e-05,0.000114799,0.000160151
0.0653333,4.48267e-05,0.000115944,0.000160771
0.0655,4.43039e-05,0.000117096,0.000161399
0.0656667,4.37834e-05,0.000118254,0.000162037
0.0658333,4.32659e-05,0.000119418,0.000162684
0.066,4.27518e-05,0.000120588,0.000163339
0.0661667,4.22416e-05,0.000121763,0.000164004
0.0663333,4.17359e-05,0.000122942,0.000164678
0.0665,4.1235e-05,0.000124124,0.000165359
0.0666667,4.07396e-05,0.00012531,0.000166049
0.0668333,4.02501e-05,0.000126497,0.000166747
0.067,3.97671e-05,0.000127687,0.000167454
0.0671667,3.92911e-05,0.000128879,0.00016817
0.0673333,3.88226e-05,0.000130071,0.000168893
0.0675,3.83622e-05,0.000131262,0.000169624
0.0676667,3.79105e-05,0.000132453,0.000170363
0.0678333,3.74678e-05,0.000133642,0.00017111
0.068,3.70349e-05,0.000134829,0.000171864
0.0681667,3.66122e-05,0.000136014,0.000172626
0.0683333,3.62002e-05,0.000137195,0.000173396
0.0685,3.57997e-05,0.000138372,0.000174172
0.0686667,3.5411e-05,0.000139544,0.000174955
0.0688333,3.50347e-05,0.00014071,0.000175745
0.069,3.46715e-05,0.000141871,0.000176542
0.0691667,3.43218e-05,0.000143025,0.000177346
0.0693333,3.39862e-05,0.000144171,0.000178157
0.0695,3.36652e-05,0.000145308,0.000178973
0.0696667,3.33595e-05,0.000146436,0.000179796
0.0698333,3.30696e-05,0.000147555,0.000180624
0.07,3.27959e-05,0.000148663,0.000181459
0.0701667,3.25391e-05,0.000149761,0.0001823
0.0703333,3.22997e-05,0.000150846,0.000183146
0.0705,3.20783e-05,0.000151919,0.000183997
0.0706667,3.18754e-05,0.000152978,0.000184853
0.0708333,3.16914e-05,0.000154023,0.000185714
0.071,3.15271e-05,0.000155054,0.000186581
0.0711667,3.13828e-05,0.00015607,0.000187452
0.0713333,3.12591e-05,0.000157069,0.000188328
0.0715,3.11565e-05,0.000158051,0.000189208
0.0716667,3.10756e-05,0.000159016,0.000190091
0.0718333,3.10168e-05,0.000159962,0.000190979
0.072,3.09807e-05,0.00016089,0.000191871
0.0721667,3.09677e-05,0.000161799,0.000192766
0.0723333,3.09783e-05,0.000162687,0.000193665
0.0725,3.1013e-05,0.000163554,0.000194567
0.0726667,3.10723e-05,0.000164399,0.000195471
0.0728333,3.11566e-05,0.000165222,0.000196379
0.073,3.12664e-05,0.000166023,0.000197289
0.0731667,3.14021e-05,0.0001668,0.000198202
0.0733333,3.15642e-05,0.000167553,0.000199117
0.0735,3.17531e-05,0.000168281,0.000200034
0.0736667,3.19692e-05,0.000168983,0.000200952
0.0738333,3.2213e-05,0.000169659,0.000201872
0.074,3.24847e-05,0.000170309,0.000202794
0.0741667,3.27849e-05,0.000170932,0.000203717
0.0743333,3.31138e-05,0.000171528,0.000204641
0.0745,3.34719e-05,0.000172094,0.000205566
0.0746667,3.38594e-05,0.000172632,0.000206491
0.0748333,3.42768e-05,0.00017314,0.000207417
0.075,3.47243e-05,0.000173618,0.000208343
0.0751667,3.52023e-05,0.000174067,0.000209269
0.0753333,3.5711e-05,0.000174484,0.000210195
0.0755,3.62507e-05,0.000174869,0.00021112
0.0756667,3.68218e-05,0.000175223,0.000212045
0.0758333,3.74245e-05,0.000175544,0.000212968
0.076,3.80589e-05,0.000175832,0.000213891
0.0761667,3.87254e-05,0.000176088,0.000214813
0.0763333,3.94241e-05,0.00017631,0.000215734
0.0765,4.01553e-05,0.000176497,0.000216653
0.0766667,4.09191e-05,0.00017665,0.000217569
0.0768333,4.17157e-05,0.000176768,0.000218484
0.077,4.25452e-05,0.000176851,0.000219396
0.0771667,4.34078e-05,0.000176899,0.000220307
0.0773333,4.43036e-05,0.000176911,0.000221215
0.0775,4.52326e-05,0.000176887,0.00022212
0.0776667,4.61951e-05,0.000176826,0.000223021
0.0778333,4.71909e-05,0.000176728,0.000223919
0.078,4.82202e-05,0.000176594,0.000224815
0.0781667,4.9283e-05,0.000176424,0.000225707
0.0783333,5.03794e-05,0.000176216,0.000226595
0.0785,5.15092e-05,0.00017597,0.000227479
0.0786667,5.26726e-05,0.000175686,0.000228358
