t,Ekin,Epot,Etot
0.2145,0.000283107,0.000145699,0.000428806
0.214667,0.000288179,0.000142015,0.000430193
0.214833,0.000293236,0.000138365,0.000431601
0.215,0.000298279,0.000134751,0.000433029
0.215167,0.000303303,0.000131176,0.000434479
0.215333,0.000308307,0.000127643,0.000435951
0.2155,0.000313289,0.000124156,0.000437445
0.215667,0.000318247,0.000120717,0.000438963
0.215833,0.000323177,0.000117326,0.000440504
0.216,0.000328079,0.000113988,0.000442067
0.216167,0.000332951,0.000110702,0.000443653
0.216333,0.000337788,0.000107471,0.00044526
0.2165,0.000342591,0.000104296,0.000446887
0.216667,0.000347356,0.000101176,0.000448533
0.216833,0.000352082,9.81152e-05,0.000450197
0.217,0.000356765,9.51134e-05,0.000451879
0.217167,0.000361405,9.21736e-05,0.000453579
0.217333,0.000366,8.92983e-05,0.000455298
0.2175,0.000370546,8.64897e-05,0.000457035
0.217667,0.000375042,8.37498e-05,0.000458792
0.217833,0.000379486,8.10805e-05,0.000460567
0.218,0.000383877,7.84837e-05,0.00046236
0.218167,0.000388211,7.59612e-05,0.000464172
0.218333,0.000392488,7.35148e-05,0.000466003
0.2185,0.000396705,7.11458e-05,0.000467851
0.218667,0.00040086,6.88551e-05,0.000469715
0.218833,0.000404952,6.66436e-05,0.000471595
0.219,0.000408978,6.45122e-05,0.00047349
0.219167,0.000412937,6.24618e-05,0.000475398
0.219333,0.000416827,6.04935e-05,0.00047732
0.2195,0.000420646,5.86083e-05,0.000479254
0.219667,0.000424393,5.68071e-05,0.0004812
0.219833,0.000428065,5.50909e-05,0.000483156
0.22,0.000431662,5.34613e-05,0.000485124
0.220167,0.000435182,5.192e-05,0.000487102
0.220333,0.000438622,5.04688e-05,0.000489091
0.2205,0.000441982,4.91088e-05,0.000491091
0.220667,0.00044526,4.78404e-05,0.0004931
0.220833,0.000448454,4.66634e-05,0.000495117
0.221,0.000451563,4.55776e-05,0.000497141
0.221167,0.000454586,4.45824e-05,0.000499168
0.221333,0.000457521,4.36777e-05,0.000501199
0.2215,0.000460367,4.28631e-05,0.00050323
0.221667,0.000463122,4.21387e-05,0.000505261
0.221833,0.000465786,4.15046e-05,0.000507291
0.222,0.000468357,4.0962e-05,0.000509319
0.222167,0.000470834,4.05121e-05,0.000511346
0.222333,0.000473216,4.01561e-05,0.000513372
0.2225,0.000475502,3.98946e-05,0.000515396
0.222667,0.00047769,3.97275e-05,0.000517417
0.222833,0.00047978,3.96542e-05,0.000519434
0.223,0.000481771,3.96744e-05,0.000521445
0.223167,0.000483661,3.97879e-05,0.000523449
0.223333,0.000485451,3.99947e-05,0.000525445
0.2235,0.000487138,4.02951e-05,0.000527433
0.223667,0.000488723,4.06893e-05,0.000529412
0.223833,0.000490204,4.1178e-05,0.000531382
0.224,0.000491581,4.17624e-05,0.000533344
0.224167,0.000492854,4.24438e-05,0.000535297
0.224333,0.00049402,4.32238e-05,0.000537244
0.2245,0.000495081,4.41031e-05,0.000539184
0.224667,0.000496035,4.50823e-05,0.000541117
0.224833,0.000496882,4.61615e-05,0.000543043
0.225,0.000497621,4.73409e-05,0.000544962
0.225167,0.000498252,4.86209e-05,0.000546873
0.225333,0.000498775,5.00014e-05,0.000548777
0.2255,0.00049919,5.14821e-05,0.000550672
0.225667,0.000499495,5.30623e-05,0.000552558
0.225833,0.000499692,5.47412e-05,0.000554433
0.226,0.000499779,5.65183e-05,0.000556297
0.226167,0.000499757,5.83937e-05,0.000558151
0.226333,0.000499626,6.03676e-05,0.000559993
0.2265,0.000499385,6.24396e-05,0.000561824
0.226667,0.000499035,6.46091e-05,0.000563644
0.226833,0.000498575,6.68753e-05,0.000565451
0.227,0.000498007,6.9237e-05,0.000567244
0.227167,0.000497329,7.16933e-05,0.000569023
0.227333,0.000496543,7.42427e-05,0.000570786
0.2275,0.000495648,7.68838e-05,0.000572532
0.227667,0.000494646,7.9615e-05,0.000574261
0.227833,0.000493536,8.24355e-05,0.000575971
0.228,0.000492318,8.53451e-05,0.000577663
0.228167,0.000490994,8.83445e-05,0.000579338
0.228333,0.000489563,9.14345e-05,0.000580997
0.2285,0.000488027,9.46153e-05,0.000582642
0.228667,0.000486385,9.78864e-05,0.000584272
0.228833,0.00048464,0.000101247,0.000585886
0.229,0.00048279,0.000104695,0.000587485
0.229167,0.000480838,0.000108229,0.000589067
0.229333,0.000478784,0.000111847,0.000590631
0.2295,0.000476628,0.000115549,0.000592177
0.229667,0.000474373,0.000119332,0.000593705
0.229833,0.000472018,0.000123195,0.000595212
0.23,0.000469564,0.000127136,0.000596701
0.230167,0.000467014,0.000131156,0.000598171
0.230333,0.000464368,0.000135254,0.000599621
0.2305,0.000461626,0.000139427,0.000601053
0.230667,0.000458791,0.000143674,0.000602465
0.230833,0.000455863,0.000147992,0.000603855
0.231,0.000452844,0.00015238,0.000605224
0.231167,0.000449735,0.000156836,0.000606571
0.231333,0.000446538,0.000161358,0.000607896
0.2315,0.000443253,0.000165946,0.000609199
0.231667,0.000439883,0.000170599,0.000610482
0.231833,0.000436428,0.000175314,0.000611743
0.232,0.000432891,0.000180092,0.000612983
0.232167,0.000429273,0.000184931,0.000614204
0.232333,0.000425575,0.000189829,0.000615405
0.2325,0.0004218,0.000194786,0.000616586
0.232667,0.000417949,0.000199798,0.000617747
0.232833,0.000414023,0.000204863,0.000618886
0.233,0.000410025,0.000209979,0.000620003
0.233167,0.000405955,0.000215142,0.000621098
0.233333,0.000401818,0.000220352,0.000622169
0.2335,0.000397613,0.000225605,0.000623217
0.233667,0.000393343,0.0002309,0.000624242
0.233833,0.000389009,0.000236234,0.000625244
0.234,0.000384615,0.000241608,0.000626223
0.234167,0.000380161,0.000247018,0.000627179
0.234333,0.000375651,0.000252464,0.000628115
0.2345,0.000371085,0.000257945,0.00062903
0.234667,0.000366466,0.000263457,0.000629924
0.234833,0.000361797,0.000268999,0.000630796
0.235,0.000357079,0.000274567,0.000631646
0.235167,0.000352314,0.000280159,0.000632473
0.235333,0.000347506,0.000285773,0.000633279
0.2355,0.000342655,0.000291407,0.000634062
0.235667,0.000337765,0.00029706,0.000634825
0.235833,0.000332837,0.000302728,0.000635565
0.236,0.000327874,0.000308411,0.000636285
0.236167,0.000322878,0.000314105,0.000636983
0.236333,0.000317852,0.000319808,0.00063766
0.2365,0.000312798,0.000325517,0.000638315
0.236667,0.000307718,0.00033123,0.000638949
0.236833,0.000302615,0.000336944,0.000639559
0.237,0.000297491,0.000342657,0.000640148
0.237167,0.000292349,0.000348367,0.000640716
0.237333,0.00028719,0.000354074,0.000641264
0.2375,0.000282019,0.000359775,0.000641794
0.237667,0.000276836,0.000365469,0.000642305
0.237833,0.000271644,0.000371152,0.000642797
0.238,0.000266447,0.000376823,0.00064327
0.238167,0.000261246,0.000382477,0.000643723
0.238333,0.000256044,0.000388112,0.000644156
0.2385,0.000250844,0.000393726,0.00064457
0.238667,0.000245648,0.000399315,0.000644963
0.238833,0.000240458,0.000404879,0.000645337
0.239,0.000235277,0.000410415,0.000645692
0.239167,0.000230108,0.000415921,0.000646029
0.239333,0.000224953,0.000421396,0.00064635
0.2395,0.000219815,0.000426838,0.000646653
0.239667,0.000214696,0.000432244,0.00064694
0.239833,0.000209599,0.000437612,0.00064721
0.24,0.000204526,0.000442938,0.000647464
0.240167,0.00019948,0.000448222,0.000647702
0.240333,0.000194463,0.00045346,0.000647923
0.2405,0.000189478,0.000458651,0.000648129
0.240667,0.000184527,0.000463792,0.000648319
0.240833,0.000179613,0.000468881,0.000648494
0.241,0.000174738,0.000473916,0.000648654
0.241167,0.000169905,0.000478895,0.0006488
0.241333,0.000165116,0.000483816,0.000648932
0.2415,0.000160374,0.000488676,0.000649051
0.241667,0.000155681,0.000493475,0.000649156
0.241833,0.00015104,0.000498209,0.000649248
0.242,0.000146452,0.000502876,0.000649328
0.242167,0.00014192,0.000507476,0.000649396
0.242333,0.000137447,0.000512005,0.000649452
0.2425,0.000133035,0.000516463,0.000649498
0.242667,0.000128686,0.000520846,0.000649532
0.242833,0.000124403,0.000525154,0.000649557
0.243,0.000120187,0.000529385,0.000649571
0.243167,0.000116041,0.000533535,0.000649576
0.243333,0.000111968,0.000537604,0.000649572
0.2435,0.000107969,0.00054159,0.000649558
0.243667,0.000104046,0.00054549,0.000649536
0.243833,0.000100202,0.000549303,0.000649505
0.244,9.64392e-05,0.000553028,0.000649467
0.244167,9.27588e-05,0.000556663,0.000649421
0.244333,8.91633e-05,0.000560207,0.00064937
0.2445,8.56546e-05,0.000563658,0.000649313
0.244667,8.22347e-05,0.000567016,0.000649251
0.244833,7.89056e-05,0.000570278,0.000649184
0.245,7.56692e-05,0.000573442,0.000649111
0.245167,7.25273e-05,0.000576507,0.000649034
0.245333,6.94817e-05,0.000579471,0.000648953
0.2455,6.65341e-05,0.000582334,0.000648868
0.245667,6.36864e-05,0.000585093,0.000648779
0.245833,6.09401e-05,0.000587748,0.000648688
0.246,5.82971e-05,0.000590298,0.000648595
0.246167,5.57588e-05,0.000592742,0.000648501
0.246333,5.33268e-05,0.000595079,0.000648406
0.2465,5.10028e-05,0.000597308,0.000648311
0.246667,4.87881e-05,0.000599427,0.000648215
0.246833,4.66843e-05,0.000601435,0.00064812
0.247,4.46927e-05,0.000603332,0.000648025
0.247167,4.28146e-05,0.000605116,0.00064793
0.247333,4.10514e-05,0.000606786,0.000647838
0.2475,3.94042e-05,0.000608343,0.000647747
0.247667,3.78743e-05,0.000609785,0.00064766
0.247833,3.64629e-05,0.000611112,0.000647575
0.248,3.51709e-05,0.000612323,0.000647494
0.248167,3.39996e-05,0.000613417,0.000647416
0.248333,3.29498e-05,0.000614393,0.000647343
0.2485,3.20226e-05,0.000615252,0.000647275
0.248667,3.12188e-05,0.000615993,0.000647212
0.248833,3.05392e-05,0.000616616,0.000647155
0.249,2.99847e-05,0.000617119,0.000647104
0.249167,2.95559e-05,0.000617504,0.000647059
0.249333,2.92536e-05,0.000617769,0.000647022
0.2495,2.90784e-05,0.000617914,0.000646992
0.249667,2.90309e-05,0.00061794,0.000646971
0.249833,2.91115e-05,0.000617846,0.000646957
0.25,2.93206e-05,0.000617632,0.000646952
0.250167,2.96588e-05,0.000617298,0.000646957
0.250333,3.01263e-05,0.000616844,0.000646971
0.2505,3.07234e-05,0.000616271,0.000646995
0.250667,3.14504e-05,0.000615579,0.000647029
0.250833,3.23075e-05,0.000614767,0.000647075
0.251,3.32947e-05,0.000613837,0.000647131
0.251167,3.44121e-05,0.000612787,0.0006472
0.251333,3.56597e-05,0.00061162,0.00064728
0.2515,3.70375e-05,0.000610335,0.000647373
0.251667,3.85454e-05,0.000608933,0.000647478
0.251833,4.0183e-05,0.000607414,0.000647597
0.252,4.19502e-05,0.00060578,0.00064773
0.252167,4.38468e-05,0.00060403,0.000647876
0.252333,4.58723e-05,0.000602165,0.000648037
0.2525,4.80264e-05,0.000600186,0.000648212
0.252667,5.03086e-05,0.000598093,0.000648402
0.252833,5.27184e-05,0.000595889,0.000648607
0.253,5.52552e-05,0.000593573,0.000648828
0.253167,5.79184e-05,0.000591146,0.000649065
0.253333,6.07072e-05,0.000588611,0.000649318
0.2535,6.36209e-05,0.000585968,0.000649588
0.253667,6.66586e-05,0.000583217,0.000649876
0.253833,6.98196e-05,0.00058036,0.00065018
0.254,7.31029e-05,0.000577399,0.000650502
0.254167,7.65074e-05,0.000574333,0.000650841
0.254333,8.00323e-05,0.000571165,0.000651198
0.2545,8.36763e-05,0.000567896,0.000651573
0.254667,8.74384e-05,0.000564528,0.000651966
0.254833,9.13173e-05,0.000561062,0.000652379
0.255,9.53118e-05,0.000557499,0.000652811
0.255167,9.94205e-05,0.000553842,0.000653263
0.255333,0.000103642,0.000550092,0.000653734
0.2555,0.000107975,0.00054625,0.000654225
0.255667,0.000112418,0.000542317,0.000654735
0.255833,0.00011697,0.000538295,0.000655265
0.256,0.000121628,0.000534187,0.000655815
0.256167,0.000126392,0.000529995,0.000656386
0.256333,0.000131259,0.000525719,0.000656978
0.2565,0.000136228,0.000521363,0.000657591
0.256667,0.000141298,0.000516927,0.000658225
0.256833,0.000146465,0.000512414,0.000658879
0.257,0.000151729,0.000507826,0.000659555
0.257167,0.000157087,0.000503165,0.000660252
0.257333,0.000162538,0.000498433,0.000660971
0.2575,0.00016808,0.000493631,0.000661711
0.257667,0.00017371,0.000488763,0.000662473
0.257833,0.000179426,0.000483831,0.000663257
0.258,0.000185226,0.000478837,0.000664063
0.258167,0.000191109,0.000473783,0.000664891
0.258333,0.000197071,0.00046867,0.000665741
0.2585,0.000203111,0.000463501,0.000666611
0.258667,0.000209226,0.000458278,0.000667504
0.258833,0.000215414,0.000453005,0.000668419
0.259,0.000221673,0.000447684,0.000669357
0.259167,0.000228,0.000442318,0.000670317
0.259333,0.000234392,0.000436908,0.0006713
0.2595,0.000240848,0.000431458,0.000672305
0.259667,0.000247364,0.000425968,0.000673332
0.259833,0.000253938,0.000420441,0.00067438
0.26,0.000260568,0.000414881,0.000675449
0.260167,0.000267251,0.000409289,0.00067654
0.260333,0.000273984,0.000403669,0.000677653
0.2605,0.000280765,0.000398023,0.000678789
0.260667,0.000287591,0.000392355,0.000679947
0.260833,0.000294459,0.000386668,0.000681127
0.261,0.000301367,0.000380962,0.000682329
0.261167,0.000308311,0.000375241,0.000683553
0.261333,0.00031529,0.000369507,0.000684797
0.2615,0.000322299,0.000363762,0.000686061
0.261667,0.000329337,0.000358009,0.000687346
0.261833,0.0003364,0.000352251,0.000688652
0.262,0.000343486,0.000346493,0.000689979
0.262167,0.000350592,0.000340736,0.000691328
0.262333,0.000357714,0.000334983,0.000692698
0.2625,0.000364851,0.000329237,0.000694088
0.262667,0.000371998,0.000323499,0.000695498
0.262833,0.000379154,0.000317773,0.000696927
0.263,0.000386314,0.000312062,0.000698376
0.263167,0.000393477,0.000306367,0.000699844
0.263333,0.00040064,0.000300692,0.000701331
0.2635,0.000407798,0.000295039,0.000702837
0.263667,0.00041495,0.000289412,0.000704362
0.263833,0.000422092,0.000283814,0.000705906
0.264,0.000429222,0.000278248,0.000707469
0.264167,0.000436336,0.000272715,0.000709051
0.264333,0.000443432,0.000267218,0.00071065
0.2645,0.000450506,0.00026176,0.000712265
0.264667,0.000457555,0.000256342,0.000713898
0.264833,0.000464578,0.000250969,0.000715547
0.265,0.00047157,0.000245643,0.000717213
0.265167,0.000478528,0.000240367,0.000718895
0.265333,0.000485451,0.000235143,0.000720594
0.2655,0.000492334,0.000229974,0.000722308
0.265667,0.000499175,0.000224862,0.000724038
0.265833,0.000505972,0.000219811,0.000725782
0.266,0.00051272,0.000214821,0.000727542
0.266167,0.000519418,0.000209897,0.000729315
0.266333,0.000526063,0.00020504,0.000731102
0.2665,0.00053265,0.000200252,0.000732902
0.266667,0.000539179,0.000195537,0.000734716
0.266833,0.000545646,0.000190897,0.000736543
0.267,0.000552048,0.000186334,0.000738383
0.267167,0.000558383,0.000181851,0.000740234
0.267333,0.000564647,0.00017745,0.000742097
0.2675,0.000570839,0.000173132,0.000743971
0.267667,0.000576955,0.0001689,0.000745855
0.267833,0.000582993,0.000164758,0.00074775
0.268,0.000588949,0.000160707,0.000749656
0.268167,0.000594823,0.000156749,0.000751572
0.268333,0.000600611,0.000152887,0.000753498
0.2685,0.00060631,0.000149121,0.000755431
0.268667,0.000611918,0.000145453,0.000757371
0.268833,0.000617433,0.000141887,0.00075932
0.269,0.000622852,0.000138424,0.000761276
0.269167,0.000628173,0.000135067,0.000763239
0.269333,0.000633393,0.000131817,0.00076521
0.2695,0.000638511,0.000128677,0.000767188
0.269667,0.000643524,0.000125648,0.000769171
0.269833,0.000648429,0.000122731,0.00077116
0.27,0.000653225,0.000119928,0.000773153
0.270167,0.00065791,0.000117239,0.000775149
0.270333,0.000662481,0.000114667,0.000777148
0.2705,0.000666936,0.000112215,0.000779151
0.270667,0.000671274,0.000109883,0.000781157
0.270833,0.000675492,0.000107676,0.000783168
0.271,0.000679589,0.000105593,0.000785182
0.271167,0.000683563,0.000103635,0.000787197
0.271333,0.000687411,0.000101802,0.000789213
0.2715,0.000691133,0.000100094,0.000791228
0.271667,0.000694727,9.85143e-05,0.000793241
0.271833,0.00069819,9.70641e-05,0.000795254
0.272,0.000701522,9.57459e-05,0.000797268
0.272167,0.000704721,9.45611e-05,0.000799282
0.272333,0.000707785,9.35102e-05,0.000801295
0.2725,0.000710713,9.25933e-05,0.000803307
0.272667,0.000713504,9.18106e-05,0.000805315
0.272833,0.000716157,9.11626e-05,0.000807319
0.273,0.000718669,9.06502e-05,0.00080932
0.273167,0.000721041,9.02742e-05,0.000811315
0.273333,0.000723271,9.00359e-05,0.000813306
0.2735,0.000725357,8.99363e-05,0.000815293
0.273667,0.000727299,8.99763e-05,0.000817276
0.273833,0.000729097,9.01567e-05,0.000819253
0.274,0.000730748,9.04772e-05,0.000821225
0.274167,0.000732253,9.09374e-05,0.00082319
0.274333,0.000733611,9.15368e-05,0.000825147
0.2745,0.00073482,9.22757e-05,0.000827096
0.274667,0.000735881,9.3155e-05,0.000829036
0.274833,0.000736792,9.41755e-05,0.000830968
0.275,0.000737554,9.53379e-05,0.000832892
0.275167,0.000738166,9.66419e-05,0.000834808
0.275333,0.000738628,9.80867e-05,0.000836714
0.2755,0.000738939,9.96716e-05,0.00083861
0.275667,0.000739099,0.000101396,0.000840495
0.275833,0.000739108,0.000103261,0.000842369
0.276,0.000738965,0.000105266,0.000844232
0.276167,0.000738672,0.00010741,0.000846083
0.276333,0.000738228,0.000109694,0.000847922
0.2765,0.000737633,0.000112115,0.000849748
0.276667,0.000736887,0.000114675,0.000851562
0.276833,0.000735991,0.000117372,0.000853363
0.277,0.000734944,0.000120206,0.00085515
0.277167,0.000733748,0.000123176,0.000856924
0.277333,0.000732403,0.00012628,0.000858683
0.2775,0.000730909,0.000129518,0.000860427
0.277667,0.000729267,0.00013289,0.000862156
0.277833,0.000727477,0.000136393,0.00086387
0.278,0.000725541,0.000140028,0.000865569
0.278167,0.000723458,0.000143793,0.000867252
0.278333,0.000721231,0.000147687,0.000868918
0.2785,0.000718859,0.000151708,0.000870567
0.278667,0.000716345,0.000155855,0.000872199
0.278833,0.000713688,0.000160127,0.000873815
0.279,0.00071089,0.000164523,0.000875413
0.279167,0.000707953,0.000169041,0.000876994
0.279333,0.000704877,0.00017368,0.000878557
0.2795,0.000701664,0.000178437,0.000880101
0.279667,0.000698315,0.000183311,0.000881626
0.279833,0.000694832,0.0001883,0.000883132
0.28,0.000691216,0.000193404,0.000884619
0.280167,0.000687468,0.00019862,0.000886088
0.280333,0.000683591,0.000203946,0.000887537
0.2805,0.000679586,0.00020938,0.000888966
0.280667,0.000675455,0.000214921,0.000890376
0.280833,0.000671199,0.000220566,0.000891765
0.281,0.000666821,0.000226314,0.000893134
0.281167,0.000662322,0.000232161,0.000894483
0.281333,0.000657704,0.000238106,0.00089581
0.2815,0.00065297,0.000244146,0.000897116
0.281667,0.000648121,0.00025028,0.000898402
0.281833,0.00064316,0.000256506,0.000899666
0.282,0.000638089,0.000262822,0.000900911
0.282167,0.00063291,0.000269225,0.000902135
0.282333,0.000627625,0.000275711,0.000903336
0.2825,0.000622237,0.000282278,0.000904515
0.282667,0.000616749,0.000288923,0.000905672
0.282833,0.000611161,0.000295645,0.000906806
0.283,0.000605478,0.000302441,0.00090792
0.283167,0.000599702,0.00030931,0.000909012
0.283333,0.000593835,0.000316248,0.000910083
0.2835,0.000587879,0.000323253,0.000911132
0.283667,0.000581839,0.00033032,0.000912159
0.283833,0.000575715,0.000337447,0.000913163
0.284,0.000569512,0.000344632,0.000914144
0.284167,0.000563232,0.000351871,0.000915103
0.284333,0.000556877,0.000359162,0.00091604
0.2845,0.000550451,0.000366504,0.000916955
0.284667,0.000543957,0.000373892,0.000917848
0.284833,0.000537397,0.000381324,0.000918721
0.285,0.000530774,0.000388797,0.000919572
0.285167,0.000524092,0.000396308,0.0009204
0.285333,0.000517354,0.000403851,0.000921205
0.2855,0.000510562,0.000411425,0.000921987
0.285667,0.00050372,0.000419027,0.000922748
0.285833,0.000496831,0.000426656,0.000923487
0.286,0.000489898,0.000434308,0.000924206
0.286167,0.000482925,0.00044198,0.000924905
0.286333,0.000475914,0.000449668,0.000925582
0.2865,0.000468868,0.000457368,0.000926237
0.286667,0.000461792,0.000465078,0.00092687
0.286833,0.000454688,0.000472793,0.000927481
0.287,0.00044756,0.000480512,0.000928072
0.287167,0.00044041,0.000488233,0.000928643
0.287333,0.000433243,0.000495951,0.000929194
0.2875,0.000426062,0.000503663,0.000929725
0.287667,0.000418869,0.000511367,0.000930236
0.287833,0.000411669,0.000519058,0.000930726
0.288,0.000404464,0.000526733,0.000931197
0.288167,0.000397258,0.000534389,0.000931647
0.288333,0.000390055,0.000542024,0.000932079
0.2885,0.000382858,0.000549633,0.000932491
0.288667,0.00037567,0.000557215,0.000932885
0.288833,0.000368495,0.000564766,0.000933261
0.289,0.000361335,0.000572284,0.000933619
0.289167,0.000354195,0.000579763,0.000933958
0.289333,0.000347078,0.000587202,0.00093428
0.2895,0.000339987,0.000594596,0.000934583
0.289667,0.000332926,0.000601944,0.000934869
0.289833,0.000325897,0.000609242,0.000935139
0.29,0.000318905,0.000616488,0.000935393
0.290167,0.000311952,0.000623678,0.00093563
0.290333,0.000305042,0.00063081,0.000935851
0.2905,0.000298177,0.000637879,0.000936057
0.290667,0.000291362,0.000644884,0.000936246
0.290833,0.0002846,0.000651821,0.000936421
0.291,0.000277893,0.000658689,0.000936582
0.291167,0.000271244,0.000665484,0.000936728
0.291333,0.000264658,0.000672203,0.000936861
0.2915,0.000258136,0.000678844,0.00093698
0.291667,0.000251682,0.000685403,0.000937085
0.291833,0.000245298,0.000691879,0.000937177
0.292,0.000238988,0.000698269,0.000937258
0.292167,0.000232755,0.000704571,0.000937326
0.292333,0.000226601,0.000710782,0.000937383
0.2925,0.000220529,0.000716899,0.000937428
0.292667,0.000214542,0.000722921,0.000937463
0.292833,0.000208643,0.000728844,0.000937487
0.293,0.000202834,0.000734667,0.000937501
0.293167,0.000197118,0.000740387,0.000937505
0.293333,0.000191498,0.000746002,0.0009375
0.2935,0.000185977,0.000751509,0.000937487
0.293667,0.000180557,0.000756907,0.000937465
0.293833,0.000175241,0.000762193,0.000937435
0.294,0.000170032,0.000767366,0.000937398
0.294167,0.000164932,0.000772422,0.000937354
0.294333,0.000159943,0.00077736,0.000937303
0.2945,0.000155068,0.000782177,0.000937245
0.294667,0.000150309,0.000786873,0.000937182
0.294833,0.00014567,0.000791444,0.000937114
0.295,0.000141151,0.00079589,0.000937041
0.295167,0.000136755,0.000800208,0.000936964
0.295333,0.000132485,0.000804397,0.000936883
0.2955,0.000128343,0.000808455,0.000936798
0.295667,0.00012433,0.00081238,0.00093671
0.295833,0.000120449,0.000816171,0.000936619
0.296,0.000116701,0.000819826,0.000936527
0.296167,0.000113089,0.000823344,0.000936433
0.296333,0.000109615,0.000826723,0.000936338
0.2965,0.00010628,0.000829962,0.000936242
0.296667,0.000103086,0.00083306,0.000936146
0.296833,0.000100035,0.000836015,0.00093605
0.297,9.71291e-05,0.000838826,0.000935955
0.297167,9.43693e-05,0.000841492,0.000935861
0.297333,9.17573e-05,0.000844011,0.000935769
0.2975,8.92945e-05,0.000846384,0.000935678
0.297667,8.69825e-05,0.000848608,0.00093559
0.297833,8.48224e-05,0.000850683,0.000935506
0.298,8.28158e-05,0.000852609,0.000935424
0.298167,8.09638e-05,0.000854383,0.000935347
0.298333,7.92676e-05,0.000856007,0.000935274
0.2985,7.77284e-05,0.000857478,0.000935206
0.298667,7.63473e-05,0.000858796,0.000935143
0.298833,7.51253e-05,0.00085996,0.000935086
0.299,7.40633e-05,0.000860971,0.000935035
0.299167,7.31623e-05,0.000861828,0.00093499
0.299333,7.24231e-05,0.00086253,0.000934953
0.2995,7.18465e-05,0.000863077,0.000934923
0.299667,7.14332e-05,0.000863468,0.000934901
0.299833,7.11837e-05,0.000863704,0.000934888
0.3,7.10988e-05,0.000863784,0.000934883
0.300167,7.11791e-05,0.000863708,0.000934887
0.300333,7.14251e-05,0.000863476,0.000934901
0.3005,7.18373e-05,0.000863088,0.000934925
0.300667,7.24163e-05,0.000862543,0.00093496
0.300833,7.31624e-05,0.000861843,0.000935005
0.301,7.40761e-05,0.000860986,0.000935062
0.301167,7.51576e-05,0.000859972,0.00093513
0.301333,7.64074e-05,0.000858803,0.00093521
0.3015,7.78257e-05,0.000857478,0.000935303
0.301667,7.94127e-05,0.000855996,0.000935409
0.301833,8.11687e-05,0.000854359,0.000935528
0.302,8.3094e-05,0.000852566,0.00093566
0.302167,8.51886e-05,0.000850617,0.000935806
0.302333,8.74525e-05,0.000848514,0.000935966
0.3025,8.98859e-05,0.000846256,0.000936142
0.302667,9.24885e-05,0.000843843,0.000936332
0.302833,9.52601e-05,0.000841277,0.000936537
0.303,9.82005e-05,0.000838558,0.000936758
0.303167,0.000101309,0.000835686,0.000936995
0.303333,0.000104586,0.000832662,0.000937248
0.3035,0.00010803,0.000829488,0.000937518
0.303667,0.00011164,0.000826165,0.000937805
0.303833,0.000115416,0.000822693,0.000938109
0.304,0.000119357,0.000819073,0.00093843
0.304167,0.000123462,0.000815307,0.00093877
0.304333,0.00012773,0.000811397,0.000939127
0.3045,0.00013216,0.000807342,0.000939502
0.304667,0.00013675,0.000803146,0.000939896
0.304833,0.0001415,0.000798808,0.000940308
0.305,0.000146408,0.000794332,0.00094074
0.305167,0.000151474,0.000789718,0.000941192
0.305333,0.000156695,0.000784968,0.000941662
0.3055,0.00016207,0.000780082,0.000942153
0.305667,0.000167599,0.000775064,0.000942663
0.305833,0.000173278,0.000769915,0.000943193
0.306,0.000179107,0.000764636,0.000943743
0.306167,0.000185084,0.00075923,0.000944314
0.306333,0.000191207,0.000753699,0.000944906
0.3065,0.000197474,0.000748045,0.000945519
0.306667,0.000203883,0.00074227,0.000946152
0.306833,0.000210431,0.000736375,0.000946807
0.307,0.000217118,0.000730364,0.000947482
0.307167,0.00022394,0.000724239,0.000948179
0.307333,0.000230895,0.000718002,0.000948898
0.3075,0.000237982,0.000711656,0.000949638
0.307667,0.000245197,0.000705203,0.0009504
0.307833,0.000252539,0.000698645,0.000951184
0.308,0.000260004,0.000691985,0.000951989
0.308167,0.000267591,0.000685225,0.000952816
0.308333,0.000275297,0.000678368,0.000953665
0.3085,0.000283119,0.000671418,0.000954537
0.308667,0.000291054,0.000664377,0.000955431
0.308833,0.000299099,0.000657248,0.000956346
0.309,0.000307251,0.000650033,0.000957284
0.309167,0.000315508,0.000642735,0.000958243
0.309333,0.000323867,0.000635358,0.000959225
0.3095,0.000332324,0.000627904,0.000960228
0.309667,0.000340877,0.000620378,0.000961254
0.309833,0.000349522,0.000612781,0.000962303
0.31,0.000358256,0.000605118,0.000963373
0.310167,0.000367075,0.00059739,0.000964465
0.310333,0.000375977,0.000589602,0.000965579
0.3105,0.000384958,0.000581756,0.000966715
0.310667,0.000394014,0.000573857,0.000967872
0.310833,0.000403143,0.000565908,0.000969051
0.311,0.000412339,0.000557913,0.000970252
0.311167,0.0004216,0.000549874,0.000971474
0.311333,0.000430922,0.000541796,0.000972718
0.3115,0.000440301,0.000533683,0.000973983
0.311667,0.000449733,0.000525536,0.000975269
0.311833,0.000459214,0.000517361,0.000976576
0.312,0.000468741,0.000509161,0.000977903
0.312167,0.00047831,0.000500941,0.000979251
0.312333,0.000487916,0.000492704,0.00098062
0.3125,0.000497555,0.000484454,0.000982009
0.312667,0.000507224,0.000476196,0.000983419
0.312833,0.000516918,0.000467931,0.000984849
0.313,0.000526632,0.000459664,0.000986297
0.313167,0.000536364,0.0004514,0.000987764
0.313333,0.00054611,0.000443142,0.000989251
0.3135,0.000555863,0.000434894,0.000990758
