t,Ekin,Epot,Etot
0.0355,0.00775147,0.0343181,0.0420695
0.0356667,0.0076254,0.0340589,0.0416843
0.0358333,0.00750187,0.0338035,0.0413054
0.036,0.00738083,0.0335517,0.0409326
0.0361667,0.00726224,0.0333035,0.0405658
0.0363333,0.00714605,0.0330588,0.0402048
0.0365,0.00703222,0.0328174,0.0398497
0.0366667,0.00692071,0.0325794,0.0395001
0.0368333,0.00681147,0.0323447,0.0391562
0.037,0.00670446,0.0321131,0.0388176
0.0371667,0.00659964,0.0318847,0.0384843
0.0373333,0.00649696,0.0316593,0.0381563
0.0375,0.00639639,0.0314369,0.0378333
0.0376667,0.00629788,0.0312175,0.0375154
0.0378333,0.00620139,0.0310009,0.0372023
0.038,0.00610689,0.0307871,0.036894
0.0381667,0.00601433,0.0305761,0.0365904
0.0383333,0.00592367,0.0303677,0.0362914
0.0385,0.00583488,0.030162,0.0359969
0.0386667,0.00574792,0.0299588,0.0357068
0.0388333,0.00566275,0.0297582,0.035421
0.039,0.00557933,0.0295601,0.0351394
0.0391667,0.00549762,0.0293643,0.034862
0.0393333,0.0054176,0.029171,0.0345886
0.0395,0.00533922,0.0289799,0.0343192
0.0396667,0.00526246,0.0287912,0.0340537
0.0398333,0.00518727,0.0286047,0.0337919
0.04,0.00511362,0.0284203,0.033534
0.0401667,0.00504148,0.0282382,0.0332796
0.0403333,0.00497082,0.0280581,0.0330289
0.0405,0.0049016,0.02788,0.0327817
0.0406667,0.0048338,0.027704,0.0325378
0.0408333,0.00476738,0.02753,0.0322974
0.041,0.00470231,0.0273579,0.0320603
0.0411667,0.00463856,0.0271878,0.0318263
0.0413333,0.0045761,0.0270195,0.0315956
0.0415,0.00451491,0.026853,0.0313679
0.0416667,0.00445495,0.0266884,0.0311433
0.0418333,0.00439619,0.0265255,0.0309217
0.042,0.00433862,0.0263643,0.0307029
0.0421667,0.0042822,0.0262049,0.0304871
0.0423333,0.0042269,0.0260471,0.030274
0.0425,0.00417271,0.025891,0.0300637
0.0426667,0.00411959,0.0257364,0.029856
0.0428333,0.00406751,0.0255835,0.029651
0.043,0.00401647,0.0254321,0.0294486
0.0431667,0.00396643,0.0252823,0.0292487
0.0433333,0.00391736,0.025134,0.0290513
0.0435,0.00386925,0.0249871,0.0288564
0.0436667,0.00382207,0.0248417,0.0286638
0.0438333,0.00377581,0.0246977,0.0284736
0.044,0.00373043,0.0245552,0.0282856
0.0441667,0.00368592,0.024414,0.0280999
0.0443333,0.00364227,0.0242742,0.0279165
0.0445,0.00359943,0.0241357,0.0277351
0.0446667,0.00355741,0.0239986,0.027556
0.0448333,0.00351617,0.0238627,0.0273789
0.045,0.00347571,0.0237281,0.0272038
0.0451667,0.003436,0.0235948,0.0270308
0.0453333,0.00339701,0.0234627,0.0268597
0.0455,0.00335875,0.0233318,0.0266906
0.0456667,0.00332118,0.0232022,0.0265233
0.0458333,0.0032843,0.0230737,0.026358
0.046,0.00324808,0.0229464,0.0261944
0.0461667,0.00321251,0.0228202,0.0260327
0.0463333,0.00317758,0.0226952,0.0258727
0.0465,0.00314326,0.0225712,0.0257145
0.0466667,0.00310955,0.0224484,0.025558
0.0468333,0.00307642,0.0223267,0.0254031
0.047,0.00304387,0.022206,0.0252499
0.0471667,0.00301188,0.0220864,0.0250983
0.0473333,0.00298044,0.0219679,0.0249483
0.0475,0.00294953,0.0218503,0.0247999
0.0476667,0.00291915,0.0217338,0.024653
0.0478333,0.00288927,0.0216183,0.0245076
0.048,0.00285989,0.0215038,0.0243636
0.0481667,0.00283099,0.0213902,0.0242212
0.0483333,0.00280256,0.0212776,0.0240802
0.0485,0.0027746,0.021166,0.0239406
0.0486667,0.00274709,0.0210553,0.0238024
0.0488333,0.00272002,0.0209455,0.0236655
0.049,0.00269337,0.0208366,0.02353
0.0491667,0.00266715,0.0207287,0.0233958
0.0493333,0.00264133,0.0206216,0.023263
0.0495,0.00261592,0.0205155,0.0231314
0.0496667,0.00259089,0.0204102,0.023001
0.0498333,0.00256625,0.0203057,0.022872
0.05,0.00254197,0.0202021,0.0227441
0.0501667,0.00251806,0.0200994,0.0226175
0.0503333,0.00249451,0.0199975,0.022492
0.0505,0.0024713,0.0198964,0.0223677
0.0506667,0.00244843,0.0197961,0.0222446
0.0508333,0.00242589,0.0196967,0.0221226
0.051,0.00240367,0.019598,0.0220017
0.0511667,0.00238177,0.0195002,0.0218819
0.0513333,0.00236017,0.0194031,0.0217632
0.0515,0.00233888,0.0193067,0.0216456
0.0516667,0.00231788,0.0192112,0.0215291
0.0518333,0.00229718,0.0191164,0.0214136
0.052,0.00227675,0.0190223,0.0212991
0.0521667,0.0022566,0.018929,0.0211856
0.0523333,0.00223671,0.0188365,0.0210732
0.0525,0.0022171,0.0187446,0.0209617
0.0526667,0.00219773,0.0186535,0.0208512
0.0528333,0.00217863,0.0185631,0.0207417
0.053,0.00215976,0.0184733,0.0206331
0.0531667,0.00214114,0.0183843,0.0205255
0.0533333,0.00212276,0.018296,0.0204188
0.0535,0.00210461,0.0182084,0.020313
0.0536667,0.00208668,0.0181214,0.0202081
0.0538333,0.00206898,0.0180351,0.0201041
0.054,0.00205149,0.0179495,0.0200009
0.0541667,0.00203422,0.0178645,0.0198987
0.0543333,0.00201715,0.0177801,0.0197973
0.0545,0.00200029,0.0176965,0.0196968
0.0546667,0.00198363,0.0176134,0.0195971
0.0548333,0.00196717,0.017531,0.0194982
0.055,0.0019509,0.0174492,0.0194001
0.0551667,0.00193482,0.0173681,0.0193029
0.0553333,0.00191892,0.0172875,0.0192064
0.0555,0.00190321,0.0172076,0.0191108
0.0556667,0.00188768,0.0171282,0.0190159
0.0558333,0.00187232,0.0170495,0.0189218
0.056,0.00185713,0.0169714,0.0188285
0.0561667,0.00184211,0.0168938,0.0187359
0.0563333,0.00182726,0.0168168,0.0186441
0.0565,0.00181257,0.0167404,0.018553
0.0566667,0.00179804,0.0166646,0.0184626
0.0568333,0.00178366,0.0165893,0.018373
0.057,0.00176945,0.0165146,0.0182841
0.0571667,0.00175538,0.0164405,0.0181959
0.0573333,0.00174146,0.0163669,0.0181084
0.0575,0.0017277,0.0162939,0.0180216
0.0576667,0.00171407,0.0162214,0.0179354
0.0578333,0.00170059,0.0161494,0.01785
0.058,0.00168725,0.016078,0.0177652
0.0581667,0.00167404,0.016007,0.0176811
0.0583333,0.00166097,0.0159367,0.0175976
0.0585,0.00164804,0.0158668,0.0175148
0.0586667,0.00163523,0.0157974,0.0174327
0.0588333,0.00162256,0.0157286,0.0173511
0.059,0.00161001,0.0156602,0.0172702
0.0591667,0.00159759,0.0155924,0.01719
0.0593333,0.00158529,0.015525,0.0171103
0.0595,0.00157312,0.0154582,0.0170313
0.0596667,0.00156106,0.0153918,0.0169529
0.0598333,0.00154913,0.0153259,0.016875
0.06,0.00153731,0.0152605,0.0167978
0.0601667,0.00152561,0.0151955,0.0167211
0.0603333,0.00151402,0.0151311,0.0166451
0.0605,0.00150254,0.0150671,0.0165696
0.0606667,0.00149118,0.0150035,0.0164947
0.0608333,0.00147992,0.0149404,0.0164203
0.061,0.00146877,0.0148778,0.0163465
0.0611667,0.00145773,0.0148156,0.0162733
0.0613333,0.00144679,0.0147538,0.0162006
0.0615,0.00143596,0.0146925,0.0161285
0.0616667,0.00142523,0.0146317,0.0160569
0.0618333,0.00141461,0.0145712,0.0159858
0.062,0.00140408,0.0145112,0.0159153
0.0621667,0.00139365,0.0144516,0.0158453
0.0623333,0.00138332,0.0143925,0.0157758
0.0625,0.00137309,0.0143337,0.0157068
0.0626667,0.00136296,0.0142754,0.0156384
0.0628333,0.00135291,0.0142175,0.0155704
0.063,0.00134297,0.01416,0.0155029
0.0631667,0.00133311,0.0141029,0.015436
0.0633333,0.00132335,0.0140462,0.0153695
0.0635,0.00131367,0.0139898,0.0153035
0.0636667,0.00130409,0.0139339,0.015238
0.0638333,0.0012946,0.0138784,0.015173
0.064,0.00128519,0.0138232,0.0151084
0.0641667,0.00127587,0.0137685,0.0150444
0.0643333,0.00126663,0.0137141,0.0149807
0.0645,0.00125749,0.0136601,0.0149176
0.0646667,0.00124842,0.0136064,0.0148549
0.0648333,0.00123944,0.0135532,0.0147926
0.065,0.00123054,0.0135003,0.0147308
0.0651667,0.00122172,0.0134477,0.0146694
0.0653333,0.00121299,0.0133955,0.0146085
0.0655,0.00120433,0.0133437,0.014548
0.0656667,0.00119575,0.0132922,0.014488
0.0658333,0.00118725,0.0132411,0.0144284
0.066,0.00117883,0.0131903,0.0143691
0.0661667,0.00117049,0.0131399,0.0143104
0.0663333,0.00116222,0.0130898,0.014252
0.0665,0.00115403,0.01304,0.014194
0.0666667,0.00114591,0.0129906,0.0141365
0.0668333,0.00113787,0.0129415,0.0140793
0.067,0.0011299,0.0128927,0.0140226
0.0671667,0.001122,0.0128442,0.0139662
0.0673333,0.00111418,0.0127961,0.0139103
0.0675,0.00110643,0.0127483,0.0138547
0.0676667,0.00109874,0.0127008,0.0137996
0.0678333,0.00109113,0.0126536,0.0137448
0.068,0.00108359,0.0126068,0.0136903
0.0681667,0.00107611,0.0125602,0.0136363
0.0683333,0.00106871,0.0125139,0.0135826
0.0685,0.00106137,0.012468,0.0135293
0.0686667,0.0010541,0.0124223,0.0134764
0.0688333,0.00104689,0.0123769,0.0134238
0.069,0.00103975,0.0123319,0.0133716
0.0691667,0.00103268,0.0122871,0.0133198
0.0693333,0.00102567,0.0122426,0.0132683
0.0695,0.00101872,0.0121984,0.0132171
0.0696667,0.00101184,0.0121545,0.0131663
0.0698333,0.00100502,0.0121108,0.0131158
0.07,0.00099826,0.0120675,0.0130657
0.0701667,0.000991564,0.0120244,0.0130159
0.0703333,0.000984929,0.0119815,0.0129665
0.0705,0.000978354,0.011939,0.0129174
0.0706667,0.00097184,0.0118967,0.0128686
0.0708333,0.000965385,0.0118547,0.0128201
0.071,0.000958989,0.0118129,0.0127719
0.0711667,0.000952651,0.0117715,0.0127241
0.0713333,0.000946372,0.0117302,0.0126766
0.0715,0.000940149,0.0116892,0.0126294
0.0716667,0.000933984,0.0116485,0.0125825
0.0718333,0.000927874,0.011608,0.0125359
0.072,0.000921821,0.0115678,0.0124896
0.0721667,0.000915823,0.0115278,0.0124436
0.0723333,0.000909879,0.0114881,0.012398
0.0725,0.00090399,0.0114486,0.0123526
0.0726667,0.000898155,0.0114093,0.0123075
0.0728333,0.000892373,0.0113703,0.0122627
0.073,0.000886644,0.0113315,0.0122182
0.0731667,0.000880967,0.011293,0.012174
0.0733333,0.000875342,0.0112547,0.01213
0.0735,0.000869768,0.0112166,0.0120864
0.0736667,0.000864246,0.0111787,0.012043
0.0738333,0.000858773,0.0111411,0.0119999
0.074,0.000853351,0.0111037,0.011957
0.0741667,0.000847978,0.0110665,0.0119145
0.0743333,0.000842655,0.0110295,0.0118722
0.0745,0.00083738,0.0109927,0.0118301
0.0746667,0.000832153,0.0109562,0.0117883
0.0748333,0.000826973,0.0109199,0.0117468
0.075,0.000821841,0.0108837,0.0117056
0.0751667,0.000816756,0.0108478,0.0116646
0.0753333,0.000811717,0.0108121,0.0116238
0.0755,0.000806724,0.0107766,0.0115834
0.0756667,0.000801777,0.0107413,0.0115431
0.0758333,0.000796875,0.0107062,0.0115031
0.076,0.000792017,0.0106713,0.0114634
0.0761667,0.000787203,0.0106366,0.0114238
0.0763333,0.000782434,0.0106021,0.0113846
0.0765,0.000777707,0.0105678,0.0113455
0.0766667,0.000773024,0.0105337,0.0113067
0.0768333,0.000768383,0.0104998,0.0112682
0.077,0.000763784,0.0104661,0.0112298
0.0771667,0.000759228,0.0104325,0.0111917
0.0773333,0.000754712,0.0103992,0.0111539
0.0775,0.000750237,0.010366,0.0111162
0.0776667,0.000745803,0.010333,0.0110788
0.0778333,0.000741409,0.0103002,0.0110416
0.078,0.000737055,0.0102675,0.0110046
0.0781667,0.00073274,0.0102351,0.0109678
0.0783333,0.000728464,0.0102028,0.0109313
0.0785,0.000724227,0.0101707,0.0108949
0.0786667,0.000720028,0.0101388,0.0108588
0.0788333,0.000715867,0.010107,0.0108229
0.079,0.000711743,0.0100754,0.0107871
0.0791667,0.000707657,0.010044,0.0107516
0.0793333,0.000703607,0.0100127,0.0107163
0.0795,0.000699594,0.00998163,0.0106812
0.0796667,0.000695616,0.0099507,0.0106463
0.0798333,0.000691675,0.00991994,0.0106116
0.08,0.000687768,0.00988933,0.0105771
0.0801667,0.000683897,0.00985889,0.0105428
0.0803333,0.00068006,0.0098286,0.0105087
0.0805,0.000676257,0.00979847,0.0104747
0.0806667,0.000672489,0.0097685,0.010441
0.0808333,0.000668754,0.00973868,0.0104074
0.081,0.000665052,0.00970901,0.0103741
0.0811667,0.000661383,0.0096795,0.0103409
0.0813333,0.000657747,0.00965013,0.0103079
0.0815,0.000654142,0.00962092,0.0102751
0.0816667,0.00065057,0.00959185,0.0102424
0.0818333,0.00064703,0.00956293,0.01021
0.082,0.00064352,0.00953415,0.0101777
0.0821667,0.000640042,0.00950552,0.0101456
0.0823333,0.000636594,0.00947703,0.0101136
0.0825,0.000633177,0.00944868,0.0100819
0.0826667,0.000629789,0.00942047,0.0100503
0.0828333,0.000626432,0.0093924,0.0100188
0.083,0.000623103,0.00936447,0.00998757
0.0831667,0.000619804,0.00933668,0.00995648
0.0833333,0.000616534,0.00930902,0.00992555
0.0835,0.000613292,0.00928149,0.00989479
0.0836667,0.000610079,0.0092541,0.00986418
0.0838333,0.000606893,0.00922684,0.00983374
0.084,0.000603735,0.00919972,0.00980345
0.0841667,0.000600604,0.00917272,0.00977332
0.0843333,0.0005975,0.00914585,0.00974335
0.0845,0.000594424,0.00911911,0.00971353
0.0846667,0.000591373,0.0090925,0.00968387
0.0848333,0.000588349,0.00906601,0.00965436
0.085,0.000585351,0.00903964,0.009625
0.0851667,0.000582379,0.00901341,0.00959578
0.0853333,0.000579432,0.00898729,0.00956672
0.0855,0.00057651,0.00896129,0.0095378
0.0856667,0.000573613,0.00893542,0.00950903
0.0858333,0.00057074,0.00890966,0.0094804
0.086,0.000567893,0.00888403,0.00945192
0.0861667,0.000565069,0.00885851,0.00942358
0.0863333,0.000562269,0.00883311,0.00939538
0.0865,0.000559493,0.00880782,0.00936732
0.0866667,0.00055674,0.00878265,0.00933939
0.0868333,0.00055401,0.0087576,0.00931161
0.087,0.000551303,0.00873265,0.00928396
0.0871667,0.000548619,0.00870782,0.00925644
0.0873333,0.000545957,0.0086831,0.00922906
0.0875,0.000543318,0.0086585,0.00920181
0.0876667,0.0005407,0.008634,0.0091747
0.0878333,0.000538104,0.00860961,0.00914771
0.088,0.00053553,0.00858532,0.00912085
0.0881667,0.000532976,0.00856115,0.00909412
0.0883333,0.000530444,0.00853708,0.00906752
0.0885,0.000527933,0.00851311,0.00904105
0.0886667,0.000525442,0.00848925,0.0090147
0.0888333,0.000522972,0.0084655,0.00898847
0.089,0.000520522,0.00844185,0.00896237
0.0891667,0.000518092,0.0084183,0.00893639
0.0893333,0.000515681,0.00839485,0.00891053
0.0895,0.000513291,0.0083715,0.00888479
0.0896667,0.000510919,0.00834825,0.00885917
0.0898333,0.000508567,0.0083251,0.00883367
0.09,0.000506233,0.00830205,0.00880828
0.0901667,0.000503919,0.0082791,0.00878301
0.0903333,0.000501623,0.00825624,0.00875786
0.0905,0.000499345,0.00823348,0.00873282
0.0906667,0.000497085,0.00821081,0.0087079
0.0908333,0.000494844,0.00818824,0.00868309
0.091,0.00049262,0.00816576,0.00865838
0.0911667,0.000490413,0.00814338,0.00863379
0.0913333,0.000488224,0.00812109,0.00860932
0.0915,0.000486053,0.00809889,0.00858494
0.0916667,0.000483898,0.00807678,0.00856068
0.0918333,0.000481761,0.00805477,0.00853653
0.092,0.000479639,0.00803284,0.00851248
0.0921667,0.000477535,0.008011,0.00848854
0.0923333,0.000475447,0.00798925,0.0084647
0.0925,0.000473375,0.00796759,0.00844096
0.0926667,0.000471319,0.00794602,0.00841733
0.0928333,0.000469279,0.00792453,0.00839381
0.093,0.000467254,0.00790313,0.00837038
0.0931667,0.000465245,0.00788181,0.00834706
0.0933333,0.000463251,0.00786058,0.00832383
0.0935,0.000461273,0.00783943,0.0083007
0.0936667,0.00045931,0.00781837,0.00827768
0.0938333,0.000457361,0.00779739,0.00825475
0.094,0.000455427,0.00777649,0.00823192
0.0941667,0.000453508,0.00775567,0.00820918
0.0943333,0.000451603,0.00773494,0.00818654
0.0945,0.000449713,0.00771428,0.008164
0.0946667,0.000447836,0.00769371,0.00814155
0.0948333,0.000445974,0.00767322,0.00811919
0.095,0.000444125,0.0076528,0.00809693
0.0951667,0.00044229,0.00763246,0.00807475
0.0953333,0.000440469,0.0076122,0.00805267
0.0955,0.000438661,0.00759202,0.00803068
0.0956667,0.000436866,0.00757192,0.00800878
0.0958333,0.000435084,0.00755189,0.00798697
0.096,0.000433316,0.00753194,0.00796525
0.0961667,0.00043156,0.00751206,0.00794362
0.0963333,0.000429817,0.00749226,0.00792207
0.0965,0.000428086,0.00747253,0.00790062
0.0966667,0.000426368,0.00745288,0.00787924
0.0968333,0.000424663,0.00743329,0.00785796
0.097,0.000422969,0.00741379,0.00783676
0.0971667,0.000421288,0.00739435,0.00781564
0.0973333,0.000419619,0.00737499,0.00779461
0.0975,0.000417961,0.00735569,0.00777366
0.0976667,0.000416316,0.00733647,0.00775279
0.0978333,0.000414682,0.00731732,0.007732
0.098,0.000413059,0.00729824,0.0077113
0.0981667,0.000411448,0.00727923,0.00769068
0.0983333,0.000409848,0.00726029,0.00767013
0.0985,0.000408259,0.00724141,0.00764967
0.0986667,0.000406681,0.00722261,0.00762929
0.0988333,0.000405114,0.00720387,0.00760898
0.099,0.000403558,0.0071852,0.00758876
0.0991667,0.000402013,0.00716659,0.00756861
0.0993333,0.000400478,0.00714806,0.00754854
0.0995,0.000398954,0.00712959,0.00752854
0.0996667,0.00039744,0.00711118,0.00750862
0.0998333,0.000395936,0.00709284,0.00748878
0.1,0.000394443,0.00707457,0.00746901
0.100167,0.000392959,0.00705635,0.00744931
0.100333,0.000391486,0.00703821,0.00742969
0.1005,0.000390022,0.00702012,0.00741015
0.100667,0.000388569,0.0070021,0.00739067
0.100833,0.000387125,0.00698415,0.00737127
0.101,0.00038569,0.00696625,0.00735194
0.101167,0.000384265,0.00694842,0.00733268
0.101333,0.00038285,0.00693065,0.0073135
0.1015,0.000381444,0.00691294,0.00729438
0.101667,0.000380047,0.00689529,0.00727533
