t,Ekin,Epot,Etot
0.0206667,0.0442684,0.0442867,0.088555
0.0208333,0.0442683,0.0442867,0.088555
0.021,0.0442683,0.0442867,0.088555
0.0211667,0.0442683,0.0442867,0.088555
0.0213333,0.0442683,0.0442867,0.088555
0.0215,0.0442683,0.0442867,0.088555
0.0216667,0.0442683,0.0442867,0.088555
0.0218333,0.0442683,0.0442867,0.088555
0.022,0.0442683,0.0442867,0.088555
0.0221667,0.0442683,0.0442867,0.088555
0.0223333,0.0442683,0.0442867,0.088555
0.0225,0.0442683,0.0442867,0.088555
0.0226667,0.0442683,0.0442867,0.088555
0.0228333,0.0442683,0.0442867,0.088555
0.023,0.0442683,0.0442867,0.088555
0.0231667,0.0442683,0.0442867,0.088555
0.0233333,0.0442683,0.0442867,0.088555
0.0235,0.0442683,0.0442867,0.088555
0.0236667,0.0442683,0.0442867,0.088555
0.0238333,0.0442683,0.0442867,0.088555
0.024,0.0442683,0.0442867,0.088555
0.0241667,0.0442683,0.0442867,0.088555
0.0243333,0.0442683,0.0442867,0.088555
0.0245,0.0442683,0.0442867,0.088555
0.0246667,0.0442683,0.0442867,0.088555
0.0248333,0.0442683,0.0442867,0.088555
0.025,0.0442683,0.0442867,0.088555
0.0251667,0.0442683,0.0442867,0.088555
0.0253333,0.0442683,0.0442867,0.088555
0.0255,0.0442683,0.0442867,0.088555
0.0256667,0.0442683,0.0442867,0.088555
0.0258333,0.0442683,0.0442867,0.088555
0.026,0.0442683,0.0442867,0.088555
0.0261667,0.0442683,0.0442867,0.088555
0.0263333,0.0442683,0.0442867,0.088555
0.0265,0.0442683,0.0442867,0.088555
0.0266667,0.0442683,0.0442867,0.088555
0.0268333,0.0442683,0.0442867,0.088555
0.027,0.0442683,0.0442867,0.088555
0.0271667,0.0442683,0.0442867,0.088555
0.0273333,0.0442683,0.0442867,0.088555
0.0275,0.0442683,0.0442867,0.088555
0.0276667,0.0442683,0.0442867,0.088555
0.0278333,0.0442683,0.0442867,0.088555
0.028,0.0442683,0.0442867,0.088555
0.0281667,0.0442683,0.0442867,0.088555
0.0283333,0.0442683,0.0442867,0.088555
0.0285,0.0442683,0.0442867,0.088555
0.0286667,0.0442683,0.0442867,0.088555
0.0288333,0.0442683,0.0442867,0.088555
0.029,0.0442684,0.0442867,0.088555
0.0291667,0.0442684,0.0442867,0.088555
0.0293333,0.0442684,0.0442867,0.088555
0.0295,0.0442684,0.0442866,0.088555
0.0296667,0.0442684,0.0442866,0.088555
0.0298333,0.0442685,0.0442866,0.088555
0.03,0.0442685,0.0442865,0.088555
0.0301667,0.0442686,0.0442865,0.088555
0.0303333,0.0442687,0.0442864,0.088555
0.0305,0.0442688,0.0442863,0.088555
0.0306667,0.0442689,0.0442862,0.088555
0.0308333,0.044269,0.044286,0.088555
0.031,0.0442692,0.0442858,0.088555
0.0311667,0.0442694,0.0442856,0.0885551
0.0313333,0.0442697,0.0442853,0.0885551
0.0315,0.0442701,0.044285,0.0885551
0.0316667,0.0442705,0.0442845,0.0885551
0.0318333,0.0442711,0.044284,0.0885551
0.032,0.0442717,0.0442833,0.0885551
0.0321667,0.0442726,0.0442825,0.0885551
0.0323333,0.0442736,0.0442815,0.0885551
0.0325,0.0442748,0.0442803,0.0885551
0.0326667,0.0442763,0.0442788,0.0885551
0.0328333,0.0442781,0.0442769,0.0885551
0.033,0.0442804,0.0442747,0.0885551
0.0331667,0.044283,0.0442721,0.0885551
0.0333333,0.0442863,0.0442688,0.0885551
0.0335,0.0442901,0.0442649,0.0885551
0.0336667,0.0442948,0.0442603,0.0885551
0.0338333,0.0443004,0.0442547,0.0885551
0.034,0.0443071,0.0442481,0.0885551
0.0341667,0.044315,0.0442402,0.0885551
0.0343333,0.0443244,0.0442308,0.0885552
0.0345,0.0443355,0.0442196,0.0885552
0.0346667,0.0443487,0.0442065,0.0885552
0.0348333,0.0443642,0.044191,0.0885552
0.035,0.0443824,0.0441728,0.0885552
0.0351667,0.0444037,0.0441516,0.0885553
0.0353333,0.0444286,0.0441267,0.0885553
0.0355,0.0444576,0.0440977,0.0885553
0.0356667,0.0444913,0.0440641,0.0885554
0.0358333,0.0445303,0.0440251,0.0885554
0.036,0.0445754,0.0439801,0.0885555
0.0361667,0.0446273,0.0439283,0.0885555
0.0363333,0.0446869,0.0438687,0.0885556
0.0365,0.0447551,0.0438005,0.0885557
0.0366667,0.044833,0.0437227,0.0885557
0.0368333,0.0449217,0.0436341,0.0885558
0.037,0.0450223,0.0435336,0.0885559
0.0371667,0.0451361,0.0434198,0.088556
0.0373333,0.0452646,0.0432915,0.088556
0.0375,0.0454089,0.0431472,0.0885561
0.0376667,0.0455708,0.0429855,0.0885562
0.0378333,0.0457516,0.0428047,0.0885563
0.038,0.0459529,0.0426035,0.0885564
0.0381667,0.0461765,0.0423801,0.0885565
0.0383333,0.0464237,0.0421329,0.0885566
0.0385,0.0466963,0.0418604,0.0885567
0.0386667,0.0469958,0.041561,0.0885568
0.0388333,0.0473237,0.0412332,0.0885569
0.039,0.0476813,0.0408757,0.088557
0.0391667,0.04807,0.0404871,0.0885571
0.0393333,0.0484907,0.0400664,0.0885571
0.0395,0.0489443,0.0396128,0.0885571
0.0396667,0.0494315,0.0391256,0.0885572
0.0398333,0.0499526,0.0386046,0.0885572
0.04,0.0505074,0.0380498,0.0885571
0.0401667,0.0510955,0.0374616,0.0885571
0.0403333,0.0517159,0.0368411,0.088557
0.0405,0.0523673,0.0361896,0.0885569
0.0406667,0.0530476,0.0355091,0.0885567
0.0408333,0.0537542,0.0348023,0.0885565
0.041,0.054484,0.0340723,0.0885563
0.0411667,0.0552329,0.0333231,0.088556
0.0413333,0.0559963,0.0325593,0.0885556
0.0415,0.056769,0.0317863,0.0885552
0.0416667,0.0575446,0.0310102,0.0885548
0.0418333,0.0583165,0.0302379,0.0885543
0.042,0.0590769,0.029477,0.0885538
0.0421667,0.0598175,0.0287358,0.0885533
0.0423333,0.0605292,0.0280234,0.0885526
0.0425,0.0612025,0.0273495,0.088552
0.0426667,0.0618271,0.0267242,0.0885513
0.0428333,0.0623922,0.0261584,0.0885506
0.043,0.0628868,0.0256631,0.0885499
0.0431667,0.0632994,0.0252498,0.0885492
0.0433333,0.0636186,0.0249299,0.0885485
0.0435,0.0638328,0.024715,0.0885478
0.0436667,0.0639307,0.0246164,0.0885471
0.0438333,0.0639012,0.0246452,0.0885464
0.044,0.0637339,0.0248119,0.0885458
0.0441667,0.0634189,0.0251263,0.0885453
0.0443333,0.0629474,0.0255973,0.0885448
0.0445,0.0623116,0.0262328,0.0885444
0.0446667,0.0615049,0.0270391,0.088544
0.0448333,0.0605224,0.0280214,0.0885438
0.045,0.0593605,0.0291832,0.0885437
0.0451667,0.0580178,0.0305259,0.0885437
0.0453333,0.0564946,0.0320493,0.0885439
0.0455,0.0547934,0.0337508,0.0885442
0.0456667,0.0529187,0.0356259,0.0885446
0.0458333,0.0508775,0.0376677,0.0885452
0.046,0.0486789,0.039867,0.0885459
0.0461667,0.0463343,0.0422124,0.0885468
0.0463333,0.0438576,0.0446902,0.0885478
0.0465,0.0412645,0.0472844,0.0885489
0.0466667,0.0385731,0.049977,0.0885501
0.0468333,0.0358033,0.0527482,0.0885515
0.047,0.0329767,0.0555762,0.0885529
0.0471667,0.0301167,0.0584378,0.0885545
0.0473333,0.0272476,0.0613085,0.0885561
0.0475,0.024395,0.0641627,0.0885577
0.0476667,0.0215851,0.0669743,0.0885594
0.0478333,0.0188445,0.0697165,0.088561
0.048,0.0161997,0.072363,0.0885627
0.0481667,0.013677,0.0748872,0.0885643
0.0483333,0.011302,0.0772638,0.0885658
0.0485,0.00909913,0.0794681,0.0885673
0.0486667,0.00709146,0.0814771,0.0885686
0.0488333,0.00530034,0.0832695,0.0885698
0.049,0.00374504,0.0848258,0.0885709
0.0491667,0.00244248,0.0861293,0.0885718
0.0493333,0.00140696,0.0871655,0.0885725
0.0495,0.000649961,0.087923,0.088573
0.0496667,0.000179938,0.0883934,0.0885733
0.0498333,2.22351e-06,0.0885712,0.0885735
0.05,0.000118919,0.0884545,0.0885734
0.0501667,0.000528866,0.0880443,0.0885731
0.0503333,0.00122767,0.087345,0.0885727
0.0505,0.00220774,0.0863642,0.088572
0.0506667,0.00345845,0.0851127,0.0885711
0.0508333,0.00496626,0.0836039,0.0885701
0.051,0.00671492,0.081854,0.0885689
0.0511667,0.00868576,0.0798819,0.0885676
0.0513333,0.0108579,0.0777083,0.0885662
0.0515,0.0132086,0.0753561,0.0885647
0.0516667,0.0157137,0.0728494,0.0885631
0.0518333,0.0183477,0.0702138,0.0885615
0.052,0.0210843,0.0674755,0.0885598
0.0521667,0.0238969,0.0646612,0.0885581
0.0523333,0.0267586,0.0617979,0.0885565
0.0525,0.0296429,0.058912,0.0885548
0.0526667,0.0325238,0.0560295,0.0885533
0.0528333,0.0353763,0.0531754,0.0885518
0.053,0.0381767,0.0503737,0.0885504
0.0531667,0.0409026,0.0476465,0.0885491
0.0533333,0.0435333,0.0450146,0.0885479
0.0535,0.0460503,0.0424966,0.0885469
0.0536667,0.0484367,0.0401092,0.088546
0.0538333,0.0506784,0.0378669,0.0885452
0.054,0.0527629,0.0357817,0.0885446
0.0541667,0.0546806,0.0338635,0.0885441
0.0543333,0.056424,0.0321198,0.0885438
0.0545,0.0579877,0.0305559,0.0885436
0.0546667,0.0593689,0.0291746,0.0885436
0.0548333,0.0605668,0.0279769,0.0885436
0.055,0.0615825,0.0269614,0.0885438
0.0551667,0.062419,0.0261251,0.0885441
0.0553333,0.0630814,0.0254632,0.0885445
0.0555,0.0635758,0.0249693,0.088545
0.0556667,0.06391,0.0246356,0.0885456
0.0558333,0.0640928,0.0244534,0.0885462
0.056,0.0641342,0.0244126,0.0885469
0.0561667,0.0640447,0.0245028,0.0885476
0.0563333,0.0638355,0.0247128,0.0885483
0.0565,0.0635182,0.0250309,0.088549
0.0566667,0.0631044,0.0254454,0.0885498
0.0568333,0.062606,0.0259445,0.0885505
0.057,0.0620347,0.0265165,0.0885512
0.0571667,0.0614019,0.02715,0.0885519
0.0573333,0.0607186,0.027834,0.0885526
0.0575,0.0599954,0.0285578,0.0885532
0.0576667,0.0592422,0.0293116,0.0885538
0.0578333,0.0584683,0.030086,0.0885543
0.058,0.0576825,0.0308723,0.0885548
0.0581667,0.0568925,0.0316627,0.0885552
0.0583333,0.0561056,0.0324501,0.0885556
0.0585,0.0553279,0.0332281,0.088556
0.0586667,0.0545652,0.0339911,0.0885563
0.0588333,0.0538221,0.0347345,0.0885565
0.059,0.0531028,0.035454,0.0885567
0.0591667,0.0524105,0.0361464,0.0885569
0.0593333,0.0517481,0.0368089,0.088557
0.0595,0.0511175,0.0374396,0.0885571
0.0596667,0.0505202,0.038037,0.0885572
0.0598333,0.0499572,0.0386,0.0885572
0.06,0.0494289,0.0391283,0.0885572
0.0601667,0.0489354,0.0396218,0.0885572
0.0603333,0.0484763,0.0400808,0.0885572
0.0605,0.0480511,0.040506,0.0885571
0.0606667,0.0476588,0.0408983,0.088557
0.0608333,0.0472982,0.0412587,0.088557
0.061,0.0469682,0.0415887,0.0885569
0.0611667,0.0466671,0.0418896,0.0885568
0.0613333,0.0463936,0.0421631,0.0885567
0.0615,0.0461459,0.0424107,0.0885566
0.0616667,0.0459223,0.0426341,0.0885565
0.0618333,0.0457213,0.042835,0.0885564
0.062,0.0455412,0.043015,0.0885562
0.0621667,0.0453803,0.0431758,0.0885562
0.0623333,0.0452371,0.043319,0.0885561
0.0625,0.04511,0.043446,0.088556
0.0626667,0.0449976,0.0435583,0.0885559
0.0628333,0.0448985,0.0436573,0.0885558
0.063,0.0448113,0.0437444,0.0885557
0.0631667,0.044735,0.0438206,0.0885556
0.0633333,0.0446683,0.0438872,0.0885556
0.0635,0.0446103,0.0439453,0.0885555
0.0636667,0.0445599,0.0439956,0.0885555
0.0638333,0.0445162,0.0440392,0.0885554
0.064,0.0444785,0.0440768,0.0885554
0.0641667,0.0444461,0.0441092,0.0885553
0.0643333,0.0444183,0.044137,0.0885553
0.0645,0.0443945,0.0441607,0.0885553
0.0646667,0.0443742,0.044181,0.0885552
0.0648333,0.044357,0.0441982,0.0885552
0.065,0.0443423,0.0442129,0.0885552
0.0651667,0.0443299,0.0442252,0.0885552
0.0653333,0.0443195,0.0442357,0.0885552
0.0655,0.0443107,0.0442444,0.0885551
0.0656667,0.0443033,0.0442518,0.0885551
0.0658333,0.0442972,0.0442579,0.0885551
0.066,0.044292,0.0442631,0.0885551
0.0661667,0.0442878,0.0442673,0.0885551
0.0663333,0.0442842,0.0442709,0.0885551
0.0665,0.0442813,0.0442738,0.0885551
0.0666667,0.0442789,0.0442762,0.0885551
0.0668333,0.0442769,0.0442782,0.0885551
0.067,0.0442752,0.0442798,0.0885551
0.0671667,0.0442739,0.0442812,0.0885551
0.0673333,0.0442728,0.0442822,0.0885551
0.0675,0.0442719,0.0442831,0.0885551
0.0676667,0.0442712,0.0442838,0.0885551
0.0678333,0.0442706,0.0442844,0.0885551
0.068,0.0442702,0.0442849,0.0885551
0.0681667,0.0442698,0.0442853,0.0885551
0.0683333,0.0442695,0.0442856,0.0885551
0.0685,0.0442692,0.0442858,0.0885551
0.0686667,0.044269,0.044286,0.088555
0.0688333,0.0442689,0.0442862,0.088555
0.069,0.0442688,0.0442863,0.088555
0.0691667,0.0442687,0.0442864,0.088555
0.0693333,0.0442686,0.0442865,0.088555
0.0695,0.0442685,0.0442865,0.088555
0.0696667,0.0442685,0.0442866,0.088555
0.0698333,0.0442684,0.0442866,0.088555
0.07,0.0442684,0.0442866,0.088555
0.0701667,0.0442684,0.0442867,0.088555
0.0703333,0.0442684,0.0442867,0.088555
0.0705,0.0442684,0.0442867,0.088555
0.0706667,0.0442683,0.0442867,0.088555
0.0708333,0.0442683,0.0442867,0.088555
0.071,0.0442683,0.0442867,0.088555
0.0711667,0.0442683,0.0442867,0.088555
0.0713333,0.0442683,0.0442867,0.088555
0.0715,0.0442683,0.0442867,0.088555
0.0716667,0.0442683,0.0442867,0.088555
0.0718333,0.0442683,0.0442867,0.088555
0.072,0.0442683,0.0442867,0.088555
0.0721667,0.0442683,0.0442867,0.088555
0.0723333,0.0442683,0.0442867,0.088555
0.0725,0.0442683,0.0442867,0.088555
0.0726667,0.0442683,0.0442867,0.088555
0.0728333,0.0442683,0.0442867,0.088555
0.073,0.0442683,0.0442867,0.088555
0.0731667,0.0442683,0.0442867,0.088555
0.0733333,0.0442683,0.0442867,0.088555
0.0735,0.0442683,0.0442867,0.088555
0.0736667,0.0442683,0.0442867,0.088555
0.0738333,0.0442683,0.0442867,0.088555
0.074,0.0442683,0.0442867,0.088555
0.0741667,0.0442683,0.0442867,0.088555
0.0743333,0.0442683,0.0442867,0.088555
0.0745,0.0442683,0.0442867,0.088555
0.0746667,0.0442683,0.0442867,0.088555
0.0748333,0.0442683,0.0442867,0.088555
0.075,0.0442683,0.0442867,0.088555
0.0751667,0.0442683,0.0442867,0.088555
0.0753333,0.0442683,0.0442867,0.088555
0.0755,0.0442683,0.0442867,0.088555
0.0756667,0.0442683,0.0442867,0.088555
0.0758333,0.0442683,0.0442867,0.088555
0.076,0.0442683,0.0442867,0.088555
0.0761667,0.0442683,0.0442867,0.088555
0.0763333,0.0442683,0.0442867,0.088555
0.0765,0.0442683,0.0442867,0.088555
0.0766667,0.0442683,0.0442867,0.088555
0.0768333,0.0442683,0.0442867,0.088555
0.077,0.0442683,0.0442867,0.088555
0.0771667,0.0442683,0.0442867,0.088555
0.0773333,0.0442683,0.0442867,0.088555
0.0775,0.0442683,0.0442867,0.088555
0.0776667,0.0442683,0.0442867,0.088555
0.0778333,0.0442683,0.0442867,0.088555
0.078,0.0442683,0.0442867,0.088555
0.0781667,0.0442683,0.0442867,0.088555
0.0783333,0.0442683,0.0442867,0.088555
0.0785,0.0442683,0.0442867,0.088555
0.0786667,0.0442684,0.0442867,0.088555
0.0788333,0.0442684,0.0442867,0.088555
0.079,0.0442684,0.0442867,0.088555
0.0791667,0.0442684,0.0442866,0.088555
0.0793333,0.0442684,0.0442866,0.088555
0.0795,0.0442685,0.0442866,0.088555
0.0796667,0.0442685,0.0442865,0.088555
0.0798333,0.0442686,0.0442865,0.088555
0.08,0.0442686,0.0442864,0.088555
0.0801667,0.0442687,0.0442863,0.088555
0.0803333,0.0442688,0.0442862,0.088555
0.0805,0.0442689,0.0442861,0.088555
0.0806667,0.0442691,0.044286,0.088555
0.0808333,0.0442693,0.0442858,0.0885551
0.081,0.0442695,0.0442855,0.0885551
0.0811667,0.0442699,0.0442852,0.0885551
0.0813333,0.0442702,0.0442848,0.0885551
0.0815,0.0442707,0.0442843,0.0885551
0.0816667,0.0442713,0.0442838,0.0885551
0.0818333,0.044272,0.044283,0.0885551
0.082,0.0442729,0.0442822,0.0885551
0.0821667,0.044274,0.0442811,0.0885551
0.0823333,0.0442753,0.0442798,0.0885551
0.0825,0.0442769,0.0442782,0.0885551
0.0826667,0.0442788,0.0442763,0.0885551
0.0828333,0.0442811,0.044274,0.0885551
0.083,0.0442839,0.0442712,0.0885551
0.0831667,0.0442873,0.0442678,0.0885551
0.0833333,0.0442914,0.0442637,0.0885551
0.0835,0.0442962,0.0442589,0.0885551
0.0836667,0.044302,0.0442531,0.0885551
0.0838333,0.0443089,0.0442462,0.0885551
0.084,0.0443171,0.044238,0.0885551
0.0841667,0.0443269,0.0442283,0.0885552
0.0843333,0.0443384,0.0442168,0.0885552
0.0845,0.0443519,0.0442033,0.0885552
0.0846667,0.0443678,0.0441874,0.0885552
0.0848333,0.0443865,0.0441688,0.0885552
0.085,0.0444083,0.044147,0.0885553
0.0851667,0.0444337,0.0441216,0.0885553
0.0853333,0.0444633,0.044092,0.0885553
0.0855,0.0444976,0.0440577,0.0885554
0.0856667,0.0445373,0.0440181,0.0885554
0.0858333,0.0445831,0.0439724,0.0885555
0.086,0.0446357,0.0439199,0.0885555
0.0861667,0.044696,0.0438596,0.0885556
0.0863333,0.044765,0.0437907,0.0885557
0.0865,0.0448437,0.0437121,0.0885557
0.0866667,0.0449331,0.0436227,0.0885558
0.0868333,0.0450344,0.0435215,0.0885559
0.087,0.0451489,0.043407,0.088556
0.0871667,0.045278,0.0432781,0.088556
0.0873333,0.0454229,0.0431332,0.0885561
0.0875,0.0455852,0.042971,0.0885562
0.0876667,0.0457663,0.04279,0.0885563
0.0878333,0.0459678,0.0425886,0.0885564
0.088,0.0461913,0.0423652,0.0885565
0.0881667,0.0464383,0.0421183,0.0885566
0.0883333,0.0467104,0.0418463,0.0885567
0.0885,0.0470092,0.0415476,0.0885568
0.0886667,0.047336,0.0412209,0.0885569
0.0888333,0.0476922,0.0408648,0.088557
0.089,0.048079,0.040478,0.088557
0.0891667,0.0484975,0.0400595,0.0885571
0.0893333,0.0489486,0.0396085,0.0885571
0.0895,0.0494327,0.0391244,0.0885571
0.0896667,0.0499502,0.0386069,0.0885571
0.0898333,0.050501,0.0380561,0.0885571
0.09,0.0510846,0.0374724,0.088557
0.0901667,0.0517002,0.0368568,0.088557
0.0903333,0.0523462,0.0362107,0.0885568
0.0905,0.0530207,0.035536,0.0885567
0.0906667,0.0537212,0.0348353,0.0885565
0.0908333,0.0544444,0.0341118,0.0885562
0.091,0.0551866,0.0333693,0.088556
0.0911667,0.0559431,0.0326125,0.0885556
0.0913333,0.0567088,0.0318465,0.0885552
0.0915,0.0574774,0.0310774,0.0885548
0.0916667,0.0582424,0.0303119,0.0885544
0.0918333,0.0589962,0.0295576,0.0885538
0.092,0.0597306,0.0288227,0.0885533
0.0921667,0.0604367,0.028116,0.0885527
0.0923333,0.061105,0.027447,0.0885521
0.0925,0.0617255,0.0268259,0.0885514
0.0926667,0.0622874,0.0262633,0.0885507
0.0928333,0.06278,0.02577,0.08855
0.093,0.0631919,0.0253574,0.0885493
0.0931667,0.0635117,0.0250368,0.0885486
0.0933333,0.0637282,0.0248197,0.0885479
0.0935,0.0638299,0.0247173,0.0885472
0.0936667,0.063806,0.0247406,0.0885465
0.0938333,0.063646,0.0248999,0.0885459
0.094,0.0633402,0.0252052,0.0885454
0.0941667,0.0628797,0.0256652,0.0885449
0.0943333,0.0622566,0.0262879,0.0885445
0.0945,0.0614644,0.0270798,0.0885441
0.0946667,0.0604978,0.0280461,0.0885439
0.0948333,0.0593535,0.0291903,0.0885438
0.095,0.0580295,0.0305143,0.0885438
0.0951667,0.0565262,0.0320178,0.088544
0.0953333,0.0548456,0.0336987,0.0885442
0.0955,0.0529921,0.0355526,0.0885446
0.0956667,0.0509723,0.0375729,0.0885452
0.0958333,0.048795,0.0397509,0.0885459
0.096,0.0464713,0.0420754,0.0885467
0.0961667,0.0440146,0.044533,0.0885477
0.0963333,0.0414405,0.0471083,0.0885488
0.0965,0.0387665,0.0497835,0.08855
0.0966667,0.0360123,0.052539,0.0885514
0.0968333,0.0331992,0.0553536,0.0885528
0.097,0.0303501,0.0582042,0.0885543
0.0971667,0.0274893,0.0610666,0.0885559
0.0973333,0.0246419,0.0639156,0.0885575
0.0975,0.0218341,0.066725,0.0885592
0.0976667,0.0190923,0.0694685,0.0885608
0.0978333,0.016443,0.0721195,0.0885625
0.098,0.0139124,0.0746517,0.0885641
0.0981667,0.0115261,0.0770396,0.0885656
0.0983333,0.00930862,0.0792584,0.0885671
0.0985,0.00728333,0.0812851,0.0885684
0.0986667,0.00547172,0.0830979,0.0885696
0.0988333,0.00389334,0.0846774,0.0885707
0.099,0.00256542,0.0860062,0.0885716
0.0991667,0.00150264,0.0870697,0.0885724
0.0993333,0.000716872,0.0878561,0.0885729
0.0995,0.000217029,0.0883563,0.0885733
0.0996667,8.89132e-06,0.0885646,0.0885735
0.0998333,9.50303e-05,0.0884784,0.0885734
0.1,0.000474763,0.0880984,0.0885732
0.100167,0.00114416,0.0874286,0.0885727
0.100333,0.00209608,0.086476,0.0885721
0.1005,0.00332033,0.0852509,0.0885713
0.100667,0.00480376,0.0837665,0.0885703
0.100833,0.00653049,0.0820386,0.0885691
0.101,0.00848212,0.0800857,0.0885678
