t,x,y
2.27,1082.43,1057.87
2.28,1087.03,1062.25
2.29,1091.63,1066.64
2.3,1096.23,1071.02
2.31,1100.82,1075.39
2.32,1105.42,1079.77
2.33,1110.01,1084.14
2.34,1114.6,1088.51
2.35,1119.19,1092.88
2.36,1123.78,1097.25
2.37,1128.36,1101.61
2.38,1132.95,1105.97
2.39,1137.53,1110.33
2.4,1142.11,1114.69
2.41,1146.7,1119.04
2.42,1151.28,1123.39
2.43,1155.85,1127.74
2.44,1160.43,1132.09
2.45,1165.01,1136.43
2.46,1169.58,1140.78
2.47,1174.15,1145.12
2.48,1178.73,1149.46
2.49,1183.3,1153.79
2.5,1187.87,1158.13
2.51,1192.43,1162.46
2.52,1197,1166.79
2.53,1201.56,1171.12
2.54,1206.13,1175.44
2.55,1210.69,1179.76
2.56,1215.25,1184.08
2.57,1219.81,1188.4
2.58,1224.37,1192.72
2.59,1228.93,1197.03
2.6,1233.48,1201.34
2.61,1238.04,1205.65
2.62,1242.59,1209.96
2.63,1247.14,1214.26
2.64,1251.69,1218.57
2.65,1256.24,1222.87
2.66,1260.79,1227.16
2.67,1265.33,1231.46
2.68,1269.88,1235.75
2.69,1274.42,1240.04
2.7,1278.96,1244.33
2.71,1283.51,1248.62
2.72,1288.05,1252.9
2.73,1292.58,1257.19
2.74,1297.12,1261.47
2.75,1301.66,1265.75
2.76,1306.19,1270.02
2.77,1310.72,1274.29
2.78,1315.26,1278.57
2.79,1319.79,1282.83
2.8,1324.32,1287.1
2.81,1328.84,1291.37
2.82,1333.37,1295.63
2.83,1337.89,1299.89
2.84,1342.42,1304.15
2.85,1346.94,1308.4
2.86,1351.46,1312.66
2.87,1355.98,1316.91
2.88,1360.5,1321.16
2.89,1365.02,1325.4
2.9,1369.53,1329.65
2.91,1374.05,1333.89
2.92,1378.56,1338.13
2.93,1383.07,1342.37
2.94,1387.59,1346.6
2.95,1392.1,1350.84
2.96,1396.6,1355.07
2.97,1401.11,1359.3
2.98,1405.62,1363.53
2.99,1410.12,1367.75
3,1414.62,1371.97
3.01,1419.13,1376.19
3.02,1423.63,1380.41
3.03,1428.13,1384.63
3.04,1432.62,1388.84
3.05,1437.12,1393.05
3.06,1441.62,1397.26
3.07,1446.11,1401.47
3.08,1450.6,1405.68
3.09,1455.09,1409.88
3.1,1459.58,1414.08
3.11,1464.07,1418.28
3.12,1468.56,1422.48
3.13,1473.05,1426.67
3.14,1477.53,1430.86
3.15,1482.02,1435.05
3.16,1486.5,1439.24
3.17,1490.98,1443.43
3.18,1495.46,1447.61
3.19,1499.94,1451.79
3.2,1504.42,1455.97
3.21,1508.89,1460.15
3.22,1513.37,1464.32
3.23,1517.84,1468.5
3.24,1522.32,1472.67
3.25,1526.79,1476.84
3.26,1531.26,1481
3.27,1535.73,1485.17
3.28,1540.19,1489.33
3.29,1544.66,1493.49
3.3,1549.12,1497.65
3.31,1553.59,1501.8
3.32,1558.05,1505.95
3.33,1562.51,1510.11
3.34,1566.97,1514.25
3.35,1571.43,1518.4
3.36,1575.89,1522.55
3.37,1580.34,1526.69
3.38,1584.8,1530.83
3.39,1589.25,1534.97
3.4,1593.71,1539.1
3.41,1598.16,1543.24
3.42,1602.61,1547.37
3.43,1607.06,1551.5
3.44,1611.5,1555.63
3.45,1615.95,1559.75
3.46,1620.39,1563.88
3.47,1624.84,1568
3.48,1629.28,1572.12
3.49,1633.72,1576.24
3.5,1638.16,1580.35
3.51,1642.6,1584.46
3.52,1647.04,1588.57
3.53,1651.48,1592.68
3.54,1655.91,1596.79
3.55,1660.35,1600.89
3.56,1664.78,1605
3.57,1669.21,1609.1
3.58,1673.64,1613.19
3.59,1678.07,1617.29
3.6,1682.5,1621.38
3.61,1686.92,1625.48
3.62,1691.35,1629.57
3.63,1695.77,1633.65
3.64,1700.2,1637.74
3.65,1704.62,1641.82
3.66,1709.04,1645.9
3.67,1713.46,1649.98
3.68,1717.88,1654.06
3.69,1722.29,1658.13
3.7,1726.71,1662.21
3.71,1731.12,1666.28
3.72,1735.54,1670.35
3.73,1739.95,1674.41
3.74,1744.36,1678.48
3.75,1748.77,1682.54
3.76,1753.18,1686.6
3.77,1757.59,1690.66
3.78,1761.99,1694.72
3.79,1766.4,1698.77
3.8,1770.8,1702.82
3.81,1775.2,1706.87
3.82,1779.61,1710.92
3.83,1784.01,1714.96
3.84,1788.41,1719.01
3.85,1792.8,1723.05
3.86,1797.2,1727.09
3.87,1801.6,1731.13
3.88,1805.99,1735.16
3.89,1810.38,1739.2
3.9,1814.77,1743.23
3.91,1819.16,1747.26
3.92,1823.55,1751.28
3.93,1827.94,1755.31
3.94,1832.33,1759.33
3.95,1836.72,1763.35
3.96,1841.1,1767.37
3.97,1845.48,1771.39
3.98,1849.87,1775.4
3.99,1854.25,1779.41
4,1858.63,1783.43
4.01,1863.01,1787.43
4.02,1867.38,1791.44
4.03,1871.76,1795.44
4.04,1876.14,1799.45
4.05,1880.51,1803.45
4.06,1884.88,1807.45
4.07,1889.26,1811.44
4.08,1893.63,1815.44
4.09,1898,1819.43
4.1,1902.36,1823.42
4.11,1906.73,1827.41
4.12,1911.1,1831.39
4.13,1915.46,1835.38
4.14,1919.83,1839.36
4.15,1924.19,1843.34
4.16,1928.55,1847.31
4.17,1932.91,1851.29
4.18,1937.27,1855.26
4.19,1941.63,1859.24
4.2,1945.98,1863.21
4.21,1950.34,1867.17
4.22,1954.69,1871.14
4.23,1959.05,1875.1
4.24,1963.4,1879.06
4.25,1967.75,1883.02
4.26,1972.1,1886.98
4.27,1976.45,1890.94
4.28,1980.8,1894.89
4.29,1985.14,1898.84
4.3,1989.49,1902.79
4.31,1993.83,1906.74
4.32,1998.17,1910.68
4.33,2002.52,1914.63
4.34,2006.86,1918.57
4.35,2011.2,1922.51
4.36,2015.53,1926.44
4.37,2019.87,1930.38
4.38,2024.21,1934.31
4.39,2028.54,1938.24
4.4,2032.88,1942.17
4.41,2037.21,1946.1
4.42,2041.54,1950.02
4.43,2045.87,1953.95
4.44,2050.2,1957.87
4.45,2054.53,1961.79
4.46,2058.86,1965.71
4.47,2063.18,1969.62
4.48,2067.51,1973.53
4.49,2071.83,1977.44
4.5,2076.15,1981.35
4.51,2080.47,1985.26
4.52,2084.79,1989.17
4.53,2089.11,1993.07
4.54,2093.43,1996.97
4.55,2097.75,2000.87
4.56,2102.06,2004.77
4.57,2106.38,2008.66
4.58,2110.69,2012.56
4.59,2115,2016.45
4.6,2119.31,2020.34
4.61,2123.62,2024.22
4.62,2127.93,2028.11
4.63,2132.24,2031.99
4.64,2136.55,2035.87
4.65,2140.85,2039.75
4.66,2145.16,2043.63
4.67,2149.46,2047.5
4.68,2153.76,2051.38
4.69,2158.07,2055.25
4.7,2162.37,2059.12
4.71,2166.67,2062.99
4.72,2170.96,2066.85
4.73,2175.26,2070.71
4.74,2179.56,2074.58
4.75,2183.85,2078.44
4.76,2188.14,2082.29
4.77,2192.44,2086.15
4.78,2196.73,2090
4.79,2201.02,2093.85
4.8,2205.31,2097.7
4.81,2209.6,2101.55
4.82,2213.88,2105.4
4.83,2218.17,2109.24
4.84,2222.45,2113.08
4.85,2226.74,2116.92
4.86,2231.02,2120.76
4.87,2235.3,2124.6
4.88,2239.58,2128.43
4.89,2243.86,2132.26
4.9,2248.14,2136.09
4.91,2252.42,2139.92
4.92,2256.69,2143.75
4.93,2260.97,2147.57
4.94,2265.24,2151.39
4.95,2269.51,2155.21
4.96,2273.78,2159.03
4.97,2278.05,2162.85
4.98,2282.32,2166.66
4.99,2286.59,2170.47
5,2290.86,2174.28
5.01,2295.13,2178.09
5.02,2299.39,2181.9
5.03,2303.66,2185.7
5.04,2307.92,2189.51
5.05,2312.18,2193.31
5.06,2316.44,2197.11
5.07,2320.7,2200.9
5.08,2324.96,2204.7
5.09,2329.22,2208.49
5.1,2333.47,2212.28
5.11,2337.73,2216.07
5.12,2341.98,2219.86
5.13,2346.24,2223.64
5.14,2350.49,2227.43
5.15,2354.74,2231.21
5.16,2358.99,2234.99
5.17,2363.24,2238.77
5.18,2367.49,2242.54
5.19,2371.74,2246.32
5.2,2375.98,2250.09
5.21,2380.23,2253.86
5.22,2384.47,2257.63
5.23,2388.71,2261.39
5.24,2392.95,2265.16
5.25,2397.2,2268.92
5.26,2401.44,2272.68
5.27,2405.67,2276.44
5.28,2409.91,2280.19
5.29,2414.15,2283.95
5.3,2418.38,2287.7
5.31,2422.62,2291.45
5.32,2426.85,2295.2
5.33,2431.08,2298.95
5.34,2435.31,2302.69
5.35,2439.54,2306.43
5.36,2443.77,2310.18
5.37,2448,2313.91
5.38,2452.23,2317.65
5.39,2456.45,2321.39
5.4,2460.68,2325.12
5.41,2464.9,2328.85
5.42,2469.13,2332.58
5.43,2473.35,2336.31
5.44,2477.57,2340.04
5.45,2481.79,2343.76
5.46,2486.01,2347.48
5.47,2490.22,2351.2
5.48,2494.44,2354.92
5.49,2498.66,2358.64
5.5,2502.87,2362.35
5.51,2507.08,2366.06
5.52,2511.3,2369.78
5.53,2515.51,2373.48
5.54,2519.72,2377.19
5.55,2523.93,2380.9
5.56,2528.14,2384.6
5.57,2532.34,2388.3
5.58,2536.55,2392
5.59,2540.75,2395.7
5.6,2544.96,2399.39
5.61,2549.16,2403.09
5.62,2553.36,2406.78
5.63,2557.57,2410.47
5.64,2561.77,2414.16
5.65,2565.96,2417.84
5.66,2570.16,2421.53
5.67,2574.36,2425.21
5.68,2578.56,2428.89
5.69,2582.75,2432.57
5.7,2586.94,2436.25
5.71,2591.14,2439.92
5.72,2595.33,2443.6
5.73,2599.52,2447.27
5.74,2603.71,2450.94
5.75,2607.9,2454.6
5.76,2612.09,2458.27
5.77,2616.27,2461.93
5.78,2620.46,2465.59
5.79,2624.64,2469.25
5.8,2628.83,2472.91
5.81,2633.01,2476.57
5.82,2637.19,2480.22
5.83,2641.37,2483.88
5.84,2645.55,2487.53
5.85,2649.73,2491.18
5.86,2653.91,2494.82
5.87,2658.09,2498.47
5.88,2662.26,2502.11
5.89,2666.44,2505.75
5.9,2670.61,2509.39
5.91,2674.78,2513.03
5.92,2678.95,2516.67
5.93,2683.13,2520.3
5.94,2687.3,2523.93
5.95,2691.46,2527.56
5.96,2695.63,2531.19
5.97,2699.8,2534.82
5.98,2703.96,2538.44
5.99,2708.13,2542.07
6,2712.29,2545.69
6.01,2716.46,2549.31
6.02,2720.62,2552.92
6.03,2724.78,2556.54
6.04,2728.94,2560.15
6.05,2733.1,2563.76
6.06,2737.25,2567.37
6.07,2741.41,2570.98
6.08,2745.57,2574.59
6.09,2749.72,2578.19
6.1,2753.88,2581.8
6.11,2758.03,2585.4
6.12,2762.18,2589
6.13,2766.33,2592.59
6.14,2770.48,2596.19
6.15,2774.63,2599.78
6.16,2778.78,2603.37
6.17,2782.93,2606.96
6.18,2787.07,2610.55
6.19,2791.22,2614.14
6.2,2795.36,2617.72
6.21,2799.5,2621.3
6.22,2803.65,2624.89
6.23,2807.79,2628.46
6.24,2811.93,2632.04
6.25,2816.07,2635.62
6.26,2820.2,2639.19
6.27,2824.34,2642.76
6.28,2828.48,2646.33
6.29,2832.61,2649.9
6.3,2836.75,2653.47
6.31,2840.88,2657.03
6.32,2845.01,2660.59
6.33,2849.14,2664.15
6.34,2853.27,2667.71
6.35,2857.4,2671.27
6.36,2861.53,2674.82
6.37,2865.66,2678.38
6.38,2869.79,2681.93
6.39,2873.91,2685.48
6.4,2878.04,2689.03
6.41,2882.16,2692.57
6.42,2886.28,2696.12
6.43,2890.41,2699.66
6.44,2894.53,2703.2
6.45,2898.65,2706.74
6.46,2902.76,2710.28
6.47,2906.88,2713.81
6.48,2911,2717.35
6.49,2915.12,2720.88
6.5,2919.23,2724.41
6.51,2923.34,2727.94
6.52,2927.46,2731.46
6.53,2931.57,2734.99
6.54,2935.68,2738.51
6.55,2939.79,2742.03
6.56,2943.9,2745.55
6.57,2948.01,2749.07
6.58,2952.12,2752.58
6.59,2956.22,2756.1
6.6,2960.33,2759.61
6.61,2964.43,2763.12
6.62,2968.54,2766.63
6.63,2972.64,2770.13
6.64,2976.74,2773.64
6.65,2980.84,2777.14
6.66,2984.94,2780.64
6.67,2989.04,2784.14
6.68,2993.14,2787.64
6.69,2997.24,2791.14
6.7,3001.33,2794.63
6.71,3005.43,2798.12
6.72,3009.52,2801.61
6.73,3013.61,2805.1
6.74,3017.71,2808.59
6.75,3021.8,2812.07
6.76,3025.89,2815.56
6.77,3029.98,2819.04
6.78,3034.07,2822.52
6.79,3038.15,2826
6.8,3042.24,2829.47
6.81,3046.33,2832.95
6.82,3050.41,2836.42
6.83,3054.5,2839.89
6.84,3058.58,2843.36
6.85,3062.66,2846.83
6.86,3066.74,2850.29
6.87,3070.82,2853.76
6.88,3074.9,2857.22
6.89,3078.98,2860.68
6.9,3083.06,2864.14
6.91,3087.13,2867.6
6.92,3091.21,2871.05
6.93,3095.28,2874.5
6.94,3099.36,2877.96
6.95,3103.43,2881.41
6.96,3107.5,2884.85
6.97,3111.57,2888.3
6.98,3115.64,2891.74
6.99,3119.71,2895.19
7,3123.78,2898.63
7.01,3127.85,2902.07
7.02,3131.91,2905.5
7.03,3135.98,2908.94
7.04,3140.04,2912.37
7.05,3144.11,2915.81
7.06,3148.17,2919.24
7.07,3152.23,2922.67
7.08,3156.29,2926.09
7.09,3160.35,2929.52
7.1,3164.41,2932.94
7.11,3168.47,2936.36
7.12,3172.53,2939.78
7.13,3176.58,2943.2
7.14,3180.64,2946.62
7.15,3184.69,2950.03
7.16,3188.75,2953.45
7.17,3192.8,2956.86
7.18,3196.85,2960.27
7.19,3200.9,2963.67
7.2,3204.95,2967.08
7.21,3209,2970.48
7.22,3213.05,2973.89
7.23,3217.1,2977.29
7.24,3221.14,2980.69
7.25,3225.19,2984.08
7.26,3229.23,2987.48
7.27,3233.28,2990.87
7.28,3237.32,2994.27
7.29,3241.36,2997.66
7.3,3245.4,3001.04
7.31,3249.44,3004.43
7.32,3253.48,3007.82
7.33,3257.52,3011.2
7.34,3261.56,3014.58
7.35,3265.6,3017.96
7.36,3269.63,3021.34
7.37,3273.67,3024.72
7.38,3277.7,3028.09
7.39,3281.73,3031.46
7.4,3285.76,3034.84
7.41,3289.8,3038.2
7.42,3293.83,3041.57
7.43,3297.86,3044.94
7.44,3301.88,3048.3
7.45,3305.91,3051.67
7.46,3309.94,3055.03
7.47,3313.96,3058.39
7.48,3317.99,3061.74
7.49,3322.01,3065.1
7.5,3326.04,3068.45
7.51,3330.06,3071.81
7.52,3334.08,3075.16
7.53,3338.1,3078.51
7.54,3342.12,3081.85
7.55,3346.14,3085.2
7.56,3350.16,3088.54
7.57,3354.17,3091.88
7.58,3358.19,3095.22
7.59,3362.2,3098.56
7.6,3366.22,3101.9
7.61,3370.23,3105.24
7.62,3374.25,3108.57
7.63,3378.26,3111.9
7.64,3382.27,3115.23
7.65,3386.28,3118.56
7.66,3390.29,3121.89
7.67,3394.3,3125.21
7.68,3398.3,3128.53
7.69,3402.31,3131.86
7.7,3406.31,3135.18
7.71,3410.32,3138.49
7.72,3414.32,3141.81
7.73,3418.33,3145.13
7.74,3422.33,3148.44
7.75,3426.33,3151.75
7.76,3430.33,3155.06
7.77,3434.33,3158.37
7.78,3438.33,3161.67
7.79,3442.33,3164.98
7.8,3446.32,3168.28
7.81,3450.32,3171.58
7.82,3454.31,3174.88
7.83,3458.31,3178.18
7.84,3462.3,3181.48
7.85,3466.29,3184.77
7.86,3470.29,3188.06
7.87,3474.28,3191.35
7.88,3478.27,3194.64
7.89,3482.26,3197.93
7.9,3486.25,3201.22
7.91,3490.23,3204.5
7.92,3494.22,3207.78
7.93,3498.2,3211.07
7.94,3502.19,3214.35
7.95,3506.17,3217.62
7.96,3510.16,3220.9
7.97,3514.14,3224.17
7.98,3518.12,3227.45
7.99,3522.1,3230.72
8,3526.08,3233.99
8.01,3530.06,3237.25
8.02,3534.04,3240.52
8.03,3538.02,3243.78
8.04,3541.99,3247.05
8.05,3545.97,3250.31
8.06,3549.94,3253.57
8.07,3553.92,3256.82
8.08,3557.89,3260.08
8.09,3561.86,3263.33
8.1,3565.83,3266.58
8.11,3569.8,3269.84
8.12,3573.77,3273.08
8.13,3577.74,3276.33
8.14,3581.71,3279.58
8.15,3585.68,3282.82
8.16,3589.64,3286.06
8.17,3593.61,3289.3
8.18,3597.57,3292.54
8.19,3601.54,3295.78
8.2,3605.5,3299.02
8.21,3609.46,3302.25
8.22,3613.42,3305.48
8.23,3617.38,3308.71
8.24,3621.34,3311.94
8.25,3625.3,3315.17
8.26,3629.26,3318.4
8.27,3633.22,3321.62
8.28,3637.17,3324.84
8.29,3641.13,3328.06
8.3,3645.08,3331.28
8.31,3649.04,3334.5
8.32,3652.99,3337.72
8.33,3656.94,3340.93
8.34,3660.89,3344.14
8.35,3664.84,3347.35
8.36,3668.79,3350.56
8.37,3672.74,3353.77
8.38,3676.69,3356.98
8.39,3680.64,3360.18
8.4,3684.58,3363.38
8.41,3688.53,3366.58
8.42,3692.47,3369.78
8.43,3696.42,3372.98
8.44,3700.36,3376.18
8.45,3704.3,3379.37
8.46,3708.24,3382.56
8.47,3712.18,3385.75
8.48,3716.12,3388.94
8.49,3720.06,3392.13
8.5,3724,3395.32
8.51,3727.94,3398.5
8.52,3731.87,3401.68
8.53,3735.81,3404.86
8.54,3739.74,3408.04
8.55,3743.68,3411.22
8.56,3747.61,3414.4
8.57,3751.54,3417.57
8.58,3755.47,3420.75
8.59,3759.4,3423.92
8.6,3763.33,3427.09
8.61,3767.26,3430.25
8.62,3771.19,3433.42
8.63,3775.12,3436.59
8.64,3779.05,3439.75
8.65,3782.97,3442.91
8.66,3786.9,3446.07
8.67,3790.82,3449.23
8.68,3794.74,3452.38
8.69,3798.67,3455.54
8.7,3802.59,3458.69
8.71,3806.51,3461.84
8.72,3810.43,3464.99
8.73,3814.35,3468.14
8.74,3818.27,3471.29
8.75,3822.18,3474.43
8.76,3826.1,3477.58
8.77,3830.02,3480.72
8.78,3833.93,3483.86
8.79,3837.85,3487
8.8,3841.76,3490.14
8.81,3845.67,3493.27
8.82,3849.59,3496.4
8.83,3853.5,3499.54
8.84,3857.41,3502.67
8.85,3861.32,3505.8
8.86,3865.23,3508.92
8.87,3869.13,3512.05
8.88,3873.04,3515.17
8.89,3876.95,3518.3
8.9,3880.85,3521.42
8.91,3884.76,3524.54
8.92,3888.66,3527.65
8.93,3892.57,3530.77
8.94,3896.47,3533.88
8.95,3900.37,3537
8.96,3904.27,3540.11
8.97,3908.17,3543.22
8.98,3912.07,3546.32
8.99,3915.97,3549.43
9,3919.87,3552.54
9.01,3923.76,3555.64
9.02,3927.66,3558.74
9.03,3931.55,3561.84
9.04,3935.45,3564.94
9.05,3939.34,3568.03
9.06,3943.24,3571.13
9.07,3947.13,3574.22
9.08,3951.02,3577.31
9.09,3954.91,3580.4
9.1,3958.8,3583.49
9.11,3962.69,3586.58
9.12,3966.58,3589.67
9.13,3970.46,3592.75
9.14,3974.35,3595.83
9.15,3978.24,3598.91
9.16,3982.12,3601.99
9.17,3986.01,3605.07
9.18,3989.89,3608.14
9.19,3993.77,3611.22
9.2,3997.65,3614.29
9.21,4001.54,3617.36
9.22,4005.42,3620.43
9.23,4009.3,3623.5
9.24,4013.17,3626.56
9.25,4017.05,3629.63
9.26,4020.93,3632.69
9.27,4024.81,3635.75
9.28,4028.68,3638.81
9.29,4032.56,3641.87
9.3,4036.43,3644.93
9.31,4040.31,3647.98
9.32,4044.18,3651.04
9.33,4048.05,3654.09
9.34,4051.92,3657.14
9.35,4055.79,3660.19
9.36,4059.66,3663.23
9.37,4063.53,3666.28
9.38,4067.4,3669.32
9.39,4071.27,3672.37
9.4,4075.13,3675.41
9.41,4079,3678.45
9.42,4082.86,3681.48
9.43,4086.73,3684.52
9.44,4090.59,3687.55
9.45,4094.45,3690.59
9.46,4098.31,3693.62
9.47,4102.18,3696.65
9.48,4106.04,3699.67
9.49,4109.9,3702.7
9.5,4113.75,3705.73
9.51,4117.61,3708.75
9.52,4121.47,3711.77
9.53,4125.33,3714.79
9.54,4129.18,3717.81
9.55,4133.04,3720.83
9.56,4136.89,3723.84
9.57,4140.75,3726.86
9.58,4144.6,3729.87
9.59,4148.45,3732.88
9.6,4152.3,3735.89
9.61,4156.15,3738.9
9.62,4160,3741.9
9.63,4163.85,3744.91
9.64,4167.7,3747.91
9.65,4171.55,3750.91
9.66,4175.39,3753.91
9.67,4179.24,3756.91
9.68,4183.08,3759.9
9.69,4186.93,3762.9
9.7,4190.77,3765.89
9.71,4194.61,3768.88
9.72,4198.46,3771.87
9.73,4202.3,3774.86
9.74,4206.14,3777.85
9.75,4209.98,3780.84
9.76,4213.82,3783.82
9.77,4217.66,3786.8
9.78,4221.49,3789.78
9.79,4225.33,3792.76
9.8,4229.17,3795.74
9.81,4233,3798.72
9.82,4236.84,3801.69
9.83,4240.67,3804.66
9.84,4244.5,3807.64
9.85,4248.34,3810.61
9.86,4252.17,3813.57
9.87,4256,3816.54
9.88,4259.83,3819.51
9.89,4263.66,3822.47
9.9,4267.49,3825.43
9.91,4271.32,3828.39
9.92,4275.14,3831.35
9.93,4278.97,3834.31
9.94,4282.8,3837.26
9.95,4286.62,3840.22
9.96,4290.44,3843.17
9.97,4294.27,3846.12
9.98,4298.09,3849.07
9.99,4301.91,3852.02
10,4305.73,3854.97
10.01,4309.55,3857.91
10.02,4313.37,3860.86
10.03,4317.19,3863.8
10.04,4321.01,3866.74
10.05,4324.83,3869.68
10.06,4328.65,3872.62
10.07,4332.46,3875.55
10.08,4336.28,3878.49
10.09,4340.09,3881.42
10.1,4343.91,3884.35
10.11,4347.72,3887.28
10.12,4351.53,3890.21
10.13,4355.34,3893.13
10.14,4359.16,3896.06
10.15,4362.97,3898.98
10.16,4366.78,3901.9
10.17,4370.58,3904.82
10.18,4374.39,3907.74
10.19,4378.2,3910.66
10.2,4382.01,3913.58
10.21,4385.81,3916.49
10.22,4389.62,3919.4
10.23,4393.42,3922.31
10.24,4397.23,3925.22
10.25,4401.03,3928.13
10.26,4404.83,3931.04
10.27,4408.63,3933.94
10.28,4412.43,3936.85
10.29,4416.23,3939.75
10.3,4420.03,3942.65
