t,x,y
1.1,76.9662,71.1252
1.11,77.6586,71.7108
1.12,78.3509,72.2953
1.13,79.0431,72.8788
1.14,79.7351,73.4612
1.15,80.4271,74.0424
1.16,81.1189,74.6226
1.17,81.8106,75.2017
1.18,82.5021,75.7797
1.19,83.1936,76.3567
1.2,83.8849,76.9325
1.21,84.576,77.5073
1.22,85.2671,78.0809
1.23,85.958,78.6535
1.24,86.6489,79.225
1.25,87.3395,79.7955
1.26,88.0301,80.3648
1.27,88.7206,80.9331
1.28,89.4109,81.5002
1.29,90.1011,82.0663
1.3,90.7911,82.6314
1.31,91.4811,83.1953
1.32,92.1709,83.7581
1.33,92.8606,84.3199
1.34,93.5502,84.8806
1.35,94.2396,85.4402
1.36,94.929,85.9987
1.37,95.6182,86.5562
1.38,96.3073,87.1125
1.39,96.9963,87.6678
1.4,97.6851,88.222
1.41,98.3738,88.7751
1.42,99.0624,89.3272
1.43,99.7509,89.8782
1.44,100.439,90.4281
1.45,101.128,90.9769
1.46,101.816,91.5246
1.47,102.504,92.0713
1.48,103.191,92.6169
1.49,103.879,93.1614
1.5,104.567,93.7048
1.51,105.254,94.2471
1.52,105.942,94.7884
1.53,106.629,95.3286
1.54,107.316,95.8677
1.55,108.003,96.4058
1.56,108.69,96.9428
1.57,109.377,97.4787
1.58,110.064,98.0135
1.59,110.75,98.5472
1.6,111.437,99.0799
1.61,112.123,99.6115
1.62,112.809,100.142
1.63,113.495,100.672
1.64,114.181,101.2
1.65,114.867,101.727
1.66,115.553,102.253
1.67,116.238,102.779
1.68,116.924,103.303
1.69,117.609,103.826
1.7,118.294,104.348
1.71,118.98,104.869
1.72,119.665,105.388
1.73,120.349,105.907
1.74,121.034,106.425
1.75,121.719,106.941
1.76,122.403,107.457
1.77,123.088,107.971
1.78,123.772,108.485
1.79,124.456,108.997
1.8,125.14,109.508
1.81,125.824,110.019
1.82,126.508,110.528
1.83,127.192,111.036
1.84,127.876,111.543
1.85,128.559,112.049
1.86,129.242,112.554
1.87,129.926,113.057
1.88,130.609,113.56
1.89,131.292,114.062
1.9,131.975,114.562
1.91,132.658,115.062
1.92,133.34,115.56
1.93,134.023,116.058
1.94,134.705,116.554
1.95,135.388,117.049
1.96,136.07,117.543
1.97,136.752,118.037
1.98,137.434,118.529
1.99,138.116,119.02
2,138.797,119.51
2.01,139.479,119.998
2.02,140.161,120.486
2.03,140.842,120.973
2.04,141.523,121.459
2.05,142.205,121.943
2.06,142.886,122.427
2.07,143.567,122.909
2.08,144.247,123.391
2.09,144.928,123.871
2.1,145.609,124.35
2.11,146.289,124.829
2.12,146.97,125.306
2.13,147.65,125.782
2.14,148.33,126.257
2.15,149.01,126.731
2.16,149.69,127.204
2.17,150.37,127.676
2.18,151.05,128.147
2.19,151.729,128.617
2.2,152.409,129.085
2.21,153.088,129.553
2.22,153.767,130.02
2.23,154.447,130.485
2.24,155.126,130.95
2.25,155.804,131.413
2.26,156.483,131.875
2.27,157.162,132.337
2.28,157.841,132.797
2.29,158.519,133.256
2.3,159.197,133.714
2.31,159.876,134.171
2.32,160.554,134.628
2.33,161.232,135.083
2.34,161.91,135.536
2.35,162.588,135.989
2.36,163.265,136.441
2.37,163.943,136.892
2.38,164.62,137.342
2.39,165.298,137.79
2.4,165.975,138.238
2.41,166.652,138.684
2.42,167.329,139.13
2.43,168.006,139.574
2.44,168.683,140.018
2.45,169.36,140.46
2.46,170.036,140.901
2.47,170.713,141.342
2.48,171.389,141.781
2.49,172.066,142.219
2.5,172.742,142.656
2.51,173.418,143.092
2.52,174.094,143.527
2.53,174.77,143.961
2.54,175.445,144.394
2.55,176.121,144.825
2.56,176.797,145.256
2.57,177.472,145.686
2.58,178.147,146.115
2.59,178.822,146.542
2.6,179.498,146.969
2.61,180.173,147.394
2.62,180.847,147.819
2.63,181.522,148.242
2.64,182.197,148.665
2.65,182.871,149.086
2.66,183.546,149.506
2.67,184.22,149.925
2.68,184.894,150.344
2.69,185.568,150.761
2.7,186.242,151.177
2.71,186.916,151.592
2.72,187.59,152.006
2.73,188.264,152.419
2.74,188.937,152.831
2.75,189.611,153.242
2.76,190.284,153.651
2.77,190.958,154.06
2.78,191.631,154.468
2.79,192.304,154.875
2.8,192.977,155.28
2.81,193.65,155.685
2.82,194.322,156.088
2.83,194.995,156.491
2.84,195.668,156.892
2.85,196.34,157.293
2.86,197.012,157.692
2.87,197.685,158.09
2.88,198.357,158.488
2.89,199.029,158.884
2.9,199.701,159.279
2.91,200.372,159.673
2.92,201.044,160.066
2.93,201.716,160.458
2.94,202.387,160.849
2.95,203.058,161.239
2.96,203.73,161.628
2.97,204.401,162.016
2.98,205.072,162.403
2.99,205.743,162.789
3,206.414,163.174
3.01,207.085,163.557
3.02,207.755,163.94
3.03,208.426,164.322
3.04,209.096,164.702
3.05,209.766,165.082
3.06,210.437,165.46
3.07,211.107,165.838
3.08,211.777,166.214
3.09,212.447,166.59
3.1,213.117,166.964
3.11,213.786,167.337
3.12,214.456,167.71
3.13,215.125,168.081
3.14,215.795,168.451
3.15,216.464,168.82
3.16,217.133,169.189
3.17,217.803,169.556
3.18,218.472,169.922
3.19,219.14,170.287
3.2,219.809,170.651
3.21,220.478,171.014
3.22,221.147,171.376
3.23,221.815,171.737
3.24,222.483,172.096
3.25,223.152,172.455
3.26,223.82,172.813
3.27,224.488,173.17
3.28,225.156,173.526
3.29,225.824,173.88
3.3,226.492,174.234
3.31,227.159,174.586
3.32,227.827,174.938
3.33,228.494,175.289
3.34,229.162,175.638
3.35,229.829,175.987
3.36,230.496,176.334
3.37,231.163,176.68
3.38,231.83,177.026
3.39,232.497,177.37
3.4,233.164,177.713
3.41,233.831,178.056
3.42,234.497,178.397
3.43,235.164,178.737
3.44,235.83,179.076
3.45,236.496,179.415
3.46,237.163,179.752
3.47,237.829,180.088
3.48,238.495,180.423
3.49,239.16,180.757
3.5,239.826,181.09
3.51,240.492,181.422
3.52,241.158,181.753
3.53,241.823,182.083
3.54,242.488,182.411
3.55,243.154,182.739
3.56,243.819,183.066
3.57,244.484,183.392
3.58,245.149,183.717
3.59,245.814,184.04
3.6,246.479,184.363
3.61,247.143,184.685
3.62,247.808,185.005
3.63,248.472,185.325
3.64,249.137,185.644
3.65,249.801,185.961
3.66,250.465,186.278
3.67,251.129,186.593
3.68,251.793,186.908
3.69,252.457,187.221
3.7,253.121,187.534
3.71,253.785,187.845
3.72,254.449,188.155
3.73,255.112,188.465
3.74,255.776,188.773
3.75,256.439,189.08
3.76,257.102,189.386
3.77,257.765,189.692
3.78,258.428,189.996
3.79,259.091,190.299
3.8,259.754,190.601
3.81,260.417,190.902
3.82,261.079,191.203
3.83,261.742,191.502
3.84,262.404,191.8
3.85,263.067,192.097
3.86,263.729,192.393
3.87,264.391,192.688
3.88,265.053,192.982
3.89,265.715,193.275
3.9,266.377,193.567
3.91,267.039,193.857
3.92,267.701,194.147
3.93,268.362,194.436
3.94,269.024,194.724
3.95,269.685,195.011
3.96,270.347,195.297
3.97,271.008,195.581
3.98,271.669,195.865
3.99,272.33,196.148
4,272.991,196.429
4.01,273.652,196.71
4.02,274.312,196.99
4.03,274.973,197.268
4.04,275.634,197.546
4.05,276.294,197.823
4.06,276.954,198.098
4.07,277.615,198.373
4.08,278.275,198.646
4.09,278.935,198.919
4.1,279.595,199.19
4.11,280.255,199.461
4.12,280.915,199.73
4.13,281.574,199.999
4.14,282.234,200.266
4.15,282.893,200.532
4.16,283.553,200.798
4.17,284.212,201.062
4.18,284.871,201.325
4.19,285.531,201.588
4.2,286.19,201.849
4.21,286.849,202.109
4.22,287.507,202.369
4.23,288.166,202.627
4.24,288.825,202.884
4.25,289.483,203.14
4.26,290.142,203.395
4.27,290.8,203.65
4.28,291.459,203.903
4.29,292.117,204.155
4.3,292.775,204.406
4.31,293.433,204.656
4.32,294.091,204.905
4.33,294.749,205.153
4.34,295.406,205.4
4.35,296.064,205.646
4.36,296.722,205.891
4.37,297.379,206.135
4.38,298.037,206.378
4.39,298.694,206.62
4.4,299.351,206.861
4.41,300.008,207.101
4.42,300.665,207.34
4.43,301.322,207.578
4.44,301.979,207.815
4.45,302.636,208.051
4.46,303.292,208.286
4.47,303.949,208.52
4.48,304.605,208.753
4.49,305.262,208.984
4.5,305.918,209.215
4.51,306.574,209.445
4.52,307.23,209.674
4.53,307.886,209.902
4.54,308.542,210.128
4.55,309.198,210.354
4.56,309.854,210.579
4.57,310.509,210.803
4.58,311.165,211.025
4.59,311.82,211.247
4.6,312.476,211.468
4.61,313.131,211.687
4.62,313.786,211.906
4.63,314.441,212.124
4.64,315.096,212.34
4.65,315.751,212.556
4.66,316.406,212.771
4.67,317.061,212.984
4.68,317.715,213.197
4.69,318.37,213.409
4.7,319.024,213.619
4.71,319.679,213.829
4.72,320.333,214.037
4.73,320.987,214.245
4.74,321.641,214.451
4.75,322.295,214.657
4.76,322.949,214.862
4.77,323.603,215.065
4.78,324.257,215.268
4.79,324.91,215.469
4.8,325.564,215.67
4.81,326.217,215.869
4.82,326.871,216.068
4.83,327.524,216.265
4.84,328.177,216.461
4.85,328.83,216.657
4.86,329.483,216.851
4.87,330.136,217.045
4.88,330.789,217.237
4.89,331.442,217.429
4.9,332.095,217.619
4.91,332.747,217.809
4.92,333.4,217.997
4.93,334.052,218.184
4.94,334.704,218.371
4.95,335.357,218.556
4.96,336.009,218.741
4.97,336.661,218.924
4.98,337.313,219.106
4.99,337.965,219.288
5,338.617,219.468
5.01,339.268,219.647
5.02,339.92,219.826
5.03,340.571,220.003
5.04,341.223,220.179
5.05,341.874,220.355
5.06,342.525,220.529
5.07,343.177,220.702
5.08,343.828,220.875
5.09,344.479,221.046
5.1,345.13,221.216
5.11,345.78,221.386
5.12,346.431,221.554
5.13,347.082,221.721
5.14,347.732,221.888
5.15,348.383,222.053
5.16,349.033,222.217
5.17,349.683,222.38
5.18,350.334,222.543
5.19,350.984,222.704
5.2,351.634,222.864
5.21,352.284,223.024
5.22,352.934,223.182
5.23,353.583,223.339
5.24,354.233,223.495
5.25,354.883,223.651
5.26,355.532,223.805
5.27,356.182,223.958
5.28,356.831,224.11
5.29,357.48,224.262
5.3,358.129,224.412
5.31,358.779,224.561
5.32,359.428,224.71
5.33,360.076,224.857
5.34,360.725,225.003
5.35,361.374,225.148
5.36,362.023,225.293
5.37,362.671,225.436
5.38,363.32,225.578
5.39,363.968,225.719
5.4,364.616,225.86
5.41,365.265,225.999
5.42,365.913,226.137
5.43,366.561,226.274
5.44,367.209,226.411
5.45,367.857,226.546
5.46,368.504,226.68
5.47,369.152,226.813
5.48,369.8,226.946
5.49,370.447,227.077
5.5,371.095,227.207
5.51,371.742,227.337
5.52,372.389,227.465
5.53,373.037,227.592
5.54,373.684,227.718
5.55,374.331,227.844
5.56,374.978,227.968
5.57,375.624,228.091
5.58,376.271,228.213
5.59,376.918,228.335
5.6,377.564,228.455
5.61,378.211,228.574
5.62,378.857,228.693
5.63,379.504,228.81
5.64,380.15,228.926
5.65,380.796,229.042
5.66,381.442,229.156
5.67,382.088,229.269
5.68,382.734,229.382
5.69,383.38,229.493
5.7,384.026,229.603
5.71,384.671,229.713
5.72,385.317,229.821
5.73,385.962,229.928
5.74,386.608,230.035
5.75,387.253,230.14
5.76,387.898,230.244
5.77,388.544,230.348
5.78,389.189,230.45
5.79,389.834,230.551
5.8,390.479,230.652
5.81,391.123,230.751
5.82,391.768,230.85
5.83,392.413,230.947
5.84,393.057,231.043
5.85,393.702,231.139
5.86,394.346,231.233
5.87,394.991,231.327
5.88,395.635,231.419
5.89,396.279,231.511
5.9,396.923,231.601
5.91,397.567,231.69
5.92,398.211,231.779
5.93,398.855,231.866
5.94,399.498,231.953
5.95,400.142,232.038
5.96,400.786,232.123
5.97,401.429,232.206
5.98,402.072,232.289
5.99,402.716,232.37
6,403.359,232.451
6.01,404.002,232.53
6.02,404.645,232.609
6.03,405.288,232.687
6.04,405.931,232.763
6.05,406.574,232.839
6.06,407.217,232.913
6.07,407.859,232.987
6.08,408.502,233.059
6.09,409.144,233.131
6.1,409.787,233.202
6.11,410.429,233.271
6.12,411.071,233.34
6.13,411.713,233.408
6.14,412.355,233.474
6.15,412.997,233.54
6.16,413.639,233.605
6.17,414.281,233.668
6.18,414.923,233.731
6.19,415.564,233.793
6.2,416.206,233.853
6.21,416.847,233.913
6.22,417.489,233.972
6.23,418.13,234.03
6.24,418.771,234.086
6.25,419.413,234.142
6.26,420.054,234.197
6.27,420.695,234.251
6.28,421.336,234.304
6.29,421.976,234.355
6.3,422.617,234.406
6.31,423.258,234.456
6.32,423.898,234.505
6.33,424.539,234.553
6.34,425.179,234.6
6.35,425.82,234.646
6.36,426.46,234.691
6.37,427.1,234.734
6.38,427.74,234.777
6.39,428.38,234.819
6.4,429.02,234.86
6.41,429.66,234.9
6.42,430.3,234.939
6.43,430.939,234.977
6.44,431.579,235.014
6.45,432.218,235.05
6.46,432.858,235.085
6.47,433.497,235.12
6.48,434.136,235.153
6.49,434.776,235.185
6.5,435.415,235.216
6.51,436.054,235.246
6.52,436.693,235.275
6.53,437.331,235.303
6.54,437.97,235.33
6.55,438.609,235.357
6.56,439.247,235.382
6.57,439.886,235.406
6.58,440.524,235.429
6.59,441.163,235.452
6.6,441.801,235.473
6.61,442.439,235.493
6.62,443.077,235.512
6.63,443.715,235.531
6.64,444.353,235.548
6.65,444.991,235.564
6.66,445.629,235.58
6.67,446.267,235.594
6.68,446.904,235.608
6.69,447.542,235.62
6.7,448.179,235.631
6.71,448.817,235.642
6.72,449.454,235.651
6.73,450.091,235.66
6.74,450.728,235.667
6.75,451.366,235.674
6.76,452.003,235.679
6.77,452.639,235.684
6.78,453.276,235.688
6.79,453.913,235.69
6.8,454.55,235.692
6.81,455.186,235.692
6.82,455.823,235.692
6.83,456.459,235.691
6.84,457.095,235.688
6.85,457.732,235.685
6.86,458.368,235.681
6.87,459.004,235.676
6.88,459.64,235.669
6.89,460.276,235.662
6.9,460.912,235.654
6.91,461.547,235.645
6.92,462.183,235.635
6.93,462.819,235.624
6.94,463.454,235.612
6.95,464.09,235.598
6.96,464.725,235.584
6.97,465.36,235.569
6.98,465.996,235.553
6.99,466.631,235.536
7,467.266,235.518
7.01,467.901,235.499
7.02,468.536,235.479
7.03,469.17,235.458
7.04,469.805,235.437
7.05,470.44,235.414
7.06,471.074,235.39
7.07,471.709,235.365
7.08,472.343,235.339
7.09,472.977,235.312
7.1,473.612,235.285
7.11,474.246,235.256
7.12,474.88,235.226
7.13,475.514,235.196
7.14,476.148,235.164
7.15,476.782,235.131
7.16,477.415,235.098
7.17,478.049,235.063
7.18,478.683,235.027
7.19,479.316,234.991
7.2,479.95,234.953
7.21,480.583,234.915
7.22,481.216,234.875
7.23,481.849,234.835
7.24,482.482,234.793
7.25,483.115,234.751
7.26,483.748,234.708
7.27,484.381,234.663
7.28,485.014,234.618
7.29,485.647,234.572
7.3,486.279,234.524
7.31,486.912,234.476
7.32,487.544,234.427
7.33,488.177,234.377
7.34,488.809,234.325
7.35,489.441,234.273
7.36,490.073,234.22
7.37,490.705,234.166
7.38,491.337,234.111
7.39,491.969,234.055
7.4,492.601,233.998
7.41,493.233,233.94
7.42,493.865,233.881
7.43,494.496,233.821
7.44,495.128,233.76
7.45,495.759,233.698
7.46,496.39,233.635
7.47,497.022,233.571
7.48,497.653,233.507
7.49,498.284,233.441
7.5,498.915,233.374
7.51,499.546,233.306
7.52,500.177,233.238
7.53,500.808,233.168
7.54,501.438,233.097
7.55,502.069,233.026
7.56,502.699,232.953
7.57,503.33,232.879
7.58,503.96,232.805
7.59,504.591,232.729
7.6,505.221,232.653
7.61,505.851,232.575
7.62,506.481,232.497
7.63,507.111,232.418
7.64,507.741,232.337
7.65,508.371,232.256
7.66,509,232.174
7.67,509.63,232.09
7.68,510.26,232.006
7.69,510.889,231.921
7.7,511.519,231.835
7.71,512.148,231.747
7.72,512.777,231.659
7.73,513.406,231.57
7.74,514.035,231.48
7.75,514.664,231.389
7.76,515.293,231.297
7.77,515.922,231.204
7.78,516.551,231.11
7.79,517.18,231.015
7.8,517.808,230.919
7.81,518.437,230.823
7.82,519.065,230.725
7.83,519.694,230.626
7.84,520.322,230.526
7.85,520.95,230.425
7.86,521.578,230.324
7.87,522.206,230.221
7.88,522.834,230.117
7.89,523.462,230.013
7.9,524.09,229.907
7.91,524.718,229.801
7.92,525.346,229.693
7.93,525.973,229.585
7.94,526.601,229.475
7.95,527.228,229.365
7.96,527.855,229.253
7.97,528.483,229.141
7.98,529.11,229.028
7.99,529.737,228.914
8,530.364,228.798
8.01,530.991,228.682
8.02,531.618,228.565
8.03,532.245,228.447
8.04,532.871,228.328
8.05,533.498,228.208
8.06,534.124,228.087
8.07,534.751,227.965
8.08,535.377,227.842
8.09,536.004,227.718
8.1,536.63,227.593
8.11,537.256,227.467
8.12,537.882,227.34
8.13,538.508,227.212
8.14,539.134,227.084
8.15,539.76,226.954
8.16,540.385,226.823
8.17,541.011,226.692
8.18,541.637,226.559
8.19,542.262,226.425
8.2,542.888,226.291
8.21,543.513,226.155
8.22,544.138,226.019
8.23,544.763,225.881
8.24,545.388,225.743
8.25,546.013,225.604
8.26,546.638,225.463
8.27,547.263,225.322
8.28,547.888,225.18
8.29,548.513,225.037
8.3,549.137,224.892
8.31,549.762,224.747
8.32,550.386,224.601
8.33,551.011,224.454
8.34,551.635,224.306
8.35,552.259,224.157
8.36,552.883,224.007
8.37,553.507,223.856
8.38,554.131,223.704
8.39,554.755,223.552
8.4,555.379,223.398
8.41,556.003,223.243
8.42,556.627,223.087
8.43,557.25,222.931
8.44,557.874,222.773
8.45,558.497,222.614
8.46,559.12,222.455
8.47,559.744,222.294
8.48,560.367,222.133
8.49,560.99,221.97
8.5,561.613,221.807
8.51,562.236,221.643
8.52,562.859,221.477
8.53,563.482,221.311
8.54,564.104,221.144
8.55,564.727,220.976
8.56,565.349,220.806
8.57,565.972,220.636
8.58,566.594,220.465
8.59,567.217,220.293
8.6,567.839,220.12
8.61,568.461,219.946
8.62,569.083,219.771
8.63,569.705,219.595
8.64,570.327,219.419
8.65,570.949,219.241
8.66,571.57,219.062
8.67,572.192,218.882
8.68,572.814,218.702
8.69,573.435,218.52
8.7,574.056,218.338
8.71,574.678,218.154
8.72,575.299,217.97
8.73,575.92,217.784
8.74,576.541,217.598
8.75,577.162,217.41
8.76,577.783,217.222
8.77,578.404,217.033
8.78,579.025,216.842
8.79,579.646,216.651
8.8,580.266,216.459
8.81,580.887,216.266
8.82,581.507,216.072
8.83,582.127,215.877
8.84,582.748,215.681
8.85,583.368,215.484
8.86,583.988,215.286
8.87,584.608,215.087
8.88,585.228,214.888
8.89,585.848,214.687
8.9,586.468,214.485
8.91,587.087,214.283
8.92,587.707,214.079
8.93,588.327,213.874
8.94,588.946,213.669
8.95,589.566,213.462
8.96,590.185,213.255
8.97,590.804,213.047
8.98,591.423,212.837
8.99,592.042,212.627
9,592.661,212.416
9.01,593.28,212.204
9.02,593.899,211.99
9.03,594.518,211.776
9.04,595.136,211.561
9.05,595.755,211.345
9.06,596.374,211.128
9.07,596.992,210.91
9.08,597.61,210.692
9.09,598.229,210.472
9.1,598.847,210.251
9.11,599.465,210.029
9.12,600.083,209.807
9.13,600.701,209.583
9.14,601.319,209.358
9.15,601.936,209.133
9.16,602.554,208.906
9.17,603.172,208.679
9.18,603.789,208.451
9.19,604.407,208.221
9.2,605.024,207.991
9.21,605.641,207.76
9.22,606.259,207.528
9.23,606.876,207.294
9.24,607.493,207.06
9.25,608.11,206.825
9.26,608.727,206.589
9.27,609.343,206.352
9.28,609.96,206.115
9.29,610.577,205.876
9.3,611.193,205.636
9.31,611.81,205.395
9.32,612.426,205.154
9.33,613.042,204.911
9.34,613.659,204.667
9.35,614.275,204.423
9.36,614.891,204.177
9.37,615.507,203.931
9.38,616.123,203.684
9.39,616.738,203.435
9.4,617.354,203.186
9.41,617.97,202.936
9.42,618.585,202.685
9.43,619.201,202.432
9.44,619.816,202.179
9.45,620.432,201.925
9.46,621.047,201.67
9.47,621.662,201.415
9.48,622.277,201.158
9.49,622.892,200.9
9.5,623.507,200.641
9.51,624.122,200.381
9.52,624.737,200.121
9.53,625.351,199.859
9.54,625.966,199.597
9.55,626.58,199.333
9.56,627.195,199.069
9.57,627.809,198.804
9.58,628.423,198.537
9.59,629.038,198.27
9.6,629.652,198.002
9.61,630.266,197.733
9.62,630.88,197.463
9.63,631.493,197.191
9.64,632.107,196.92
9.65,632.721,196.647
9.66,633.335,196.373
9.67,633.948,196.098
9.68,634.561,195.822
9.69,635.175,195.545
9.7,635.788,195.268
9.71,636.401,194.989
9.72,637.014,194.71
9.73,637.627,194.429
9.74,638.24,194.148
9.75,638.853,193.865
9.76,639.466,193.582
9.77,640.079,193.298
9.78,640.691,193.013
9.79,641.304,192.727
9.8,641.916,192.44
9.81,642.529,192.152
9.82,643.141,191.863
9.83,643.753,191.573
9.84,644.365,191.282
9.85,644.977,190.99
9.86,645.589,190.697
9.87,646.201,190.404
9.88,646.813,190.109
9.89,647.425,189.814
9.9,648.036,189.517
9.91,648.648,189.22
9.92,649.259,188.921
9.93,649.87,188.622
9.94,650.482,188.322
9.95,651.093,188.021
9.96,651.704,187.718
9.97,652.315,187.415
9.98,652.926,187.111
9.99,653.537,186.806
10,654.148,186.5
10.01,654.758,186.194
10.02,655.369,185.886
10.03,655.98,185.577
10.04,656.59,185.268
10.05,657.2,184.957
10.06,657.811,184.645
10.07,658.421,184.333
10.08,659.031,184.02
10.09,659.641,183.705
10.1,660.251,183.39
10.11,660.861,183.074
10.12,661.471,182.757
10.13,662.08,182.439
10.14,662.69,182.12
10.15,663.299,181.8
10.16,663.909,181.479
10.17,664.518,181.157
10.18,665.127,180.834
10.19,665.737,180.51
10.2,666.346,180.186
10.21,666.955,179.86
10.22,667.564,179.534
10.23,668.173,179.206
10.24,668.781,178.878
10.25,669.39,178.548
10.26,669.999,178.218
10.27,670.607,177.887
10.28,671.216,177.555
10.29,671.824,177.222
10.3,672.432,176.888
10.31,673.04,176.553
10.32,673.648,176.217
10.33,674.256,175.88
10.34,674.864,175.543
10.35,675.472,175.204
10.36,676.08,174.864
10.37,676.688,174.524
10.38,677.295,174.182
10.39,677.903,173.84
10.4,678.51,173.497
10.41,679.117,173.152
10.42,679.725,172.807
10.43,680.332,172.461
10.44,680.939,172.114
10.45,681.546,171.766
10.46,682.153,171.417
10.47,682.76,171.067
10.48,683.366,170.716
10.49,683.973,170.365
10.5,684.58,170.012
10.51,685.186,169.658
10.52,685.792,169.304
10.53,686.399,168.948
10.54,687.005,168.592
10.55,687.611,168.235
10.56,688.217,167.876
10.57,688.823,167.517
10.58,689.429,167.157
10.59,690.035,166.796
10.6,690.641,166.434
10.61,691.246,166.071
10.62,691.852,165.707
10.63,692.457,165.343
10.64,693.063,164.977
10.65,693.668,164.61
10.66,694.273,164.243
10.67,694.878,163.874
10.68,695.483,163.505
10.69,696.088,163.135
10.7,696.693,162.763
10.71,697.298,162.391
10.72,697.903,162.018
10.73,698.507,161.644
10.74,699.112,161.269
10.75,699.716,160.893
10.76,700.32,160.516
10.77,700.925,160.138
10.78,701.529,159.76
10.79,702.133,159.38
10.8,702.737,159
10.81,703.341,158.618
10.82,703.945,158.236
10.83,704.548,157.852
10.84,705.152,157.468
10.85,705.756,157.083
10.86,706.359,156.697
10.87,706.962,156.31
10.88,707.566,155.922
10.89,708.169,155.533
10.9,708.772,155.143
10.91,709.375,154.753
10.92,709.978,154.361
10.93,710.581,153.968
10.94,711.184,153.575
10.95,711.787,153.181
10.96,712.389,152.785
10.97,712.992,152.389
10.98,713.594,151.992
10.99,714.196,151.594
11,714.799,151.195
11.01,715.401,150.795
11.02,716.003,150.394
11.03,716.605,149.992
11.04,717.207,149.589
11.05,717.809,149.186
11.06,718.41,148.781
11.07,719.012,148.375
11.08,719.614,147.969
11.09,720.215,147.562
11.1,720.817,147.153
11.11,721.418,146.744
11.12,722.019,146.334
11.13,722.62,145.923
11.14,723.221,145.511
11.15,723.822,145.098
11.16,724.423,144.685
11.17,725.024,144.27
11.18,725.625,143.854
11.19,726.225,143.438
11.2,726.826,143.02
11.21,727.426,142.602
11.22,728.026,142.182
11.23,728.627,141.762
11.24,729.227,141.341
11.25,729.827,140.919
11.26,730.427,140.496
11.27,731.027,140.072
11.28,731.627,139.647
11.29,732.226,139.222
11.3,732.826,138.795
11.31,733.426,138.367
11.32,734.025,137.939
11.33,734.624,137.509
11.34,735.224,137.079
11.35,735.823,136.648
11.36,736.422,136.216
11.37,737.021,135.783
11.38,737.62,135.349
11.39,738.219,134.914
11.4,738.818,134.478
11.41,739.416,134.041
11.42,740.015,133.603
11.43,740.613,133.165
11.44,741.212,132.725
