t,x,y
46.27,14309.5,6081.74
46.28,14311.6,6080.57
46.29,14313.8,6079.39
46.3,14315.9,6078.21
46.31,14318.1,6077.03
46.32,14320.2,6075.85
46.33,14322.4,6074.67
46.34,14324.5,6073.49
46.35,14326.7,6072.31
46.36,14328.8,6071.13
46.37,14330.9,6069.94
46.38,14333.1,6068.76
46.39,14335.2,6067.57
46.4,14337.4,6066.39
46.41,14339.5,6065.2
46.42,14341.7,6064.01
46.43,14343.8,6062.82
46.44,14346,6061.64
46.45,14348.1,6060.44
46.46,14350.3,6059.25
46.47,14352.4,6058.06
46.48,14354.6,6056.87
46.49,14356.7,6055.68
46.5,14358.8,6054.48
46.51,14361,6053.29
46.52,14363.1,6052.09
46.53,14365.3,6050.89
46.54,14367.4,6049.69
46.55,14369.6,6048.5
46.56,14371.7,6047.3
46.57,14373.9,6046.1
46.58,14376,6044.9
46.59,14378.1,6043.69
46.6,14380.3,6042.49
46.61,14382.4,6041.29
46.62,14384.6,6040.08
46.63,14386.7,6038.88
46.64,14388.8,6037.67
46.65,14391,6036.46
46.66,14393.1,6035.26
46.67,14395.3,6034.05
46.68,14397.4,6032.84
46.69,14399.5,6031.63
46.7,14401.7,6030.42
46.71,14403.8,6029.2
46.72,14406,6027.99
46.73,14408.1,6026.78
46.74,14410.2,6025.56
46.75,14412.4,6024.35
46.76,14414.5,6023.13
46.77,14416.7,6021.92
46.78,14418.8,6020.7
46.79,14420.9,6019.48
46.8,14423.1,6018.26
46.81,14425.2,6017.04
46.82,14427.3,6015.82
46.83,14429.5,6014.6
46.84,14431.6,6013.37
46.85,14433.7,6012.15
46.86,14435.9,6010.93
46.87,14438,6009.7
46.88,14440.1,6008.47
46.89,14442.3,6007.25
46.9,14444.4,6006.02
46.91,14446.6,6004.79
46.92,14448.7,6003.56
46.93,14450.8,6002.33
46.94,14452.9,6001.1
46.95,14455.1,5999.87
46.96,14457.2,5998.64
46.97,14459.3,5997.4
46.98,14461.5,5996.17
46.99,14463.6,5994.93
47,14465.7,5993.7
47.01,14467.9,5992.46
47.02,14470,5991.22
47.03,14472.1,5989.98
47.04,14474.3,5988.74
47.05,14476.4,5987.5
47.06,14478.5,5986.26
47.07,14480.7,5985.02
47.08,14482.8,5983.78
47.09,14484.9,5982.53
47.1,14487,5981.29
47.11,14489.2,5980.05
47.12,14491.3,5978.8
47.13,14493.4,5977.55
47.14,14495.6,5976.3
47.15,14497.7,5975.06
47.16,14499.8,5973.81
47.17,14501.9,5972.56
47.18,14504.1,5971.31
47.19,14506.2,5970.05
47.2,14508.3,5968.8
47.21,14510.4,5967.55
47.22,14512.6,5966.29
47.23,14514.7,5965.04
47.24,14516.8,5963.78
47.25,14518.9,5962.53
47.26,14521.1,5961.27
47.27,14523.2,5960.01
47.28,14525.3,5958.75
47.29,14527.4,5957.49
47.3,14529.6,5956.23
47.31,14531.7,5954.97
47.32,14533.8,5953.71
47.33,14535.9,5952.44
47.34,14538.1,5951.18
47.35,14540.2,5949.91
47.36,14542.3,5948.65
47.37,14544.4,5947.38
47.38,14546.5,5946.11
47.39,14548.7,5944.85
47.4,14550.8,5943.58
47.41,14552.9,5942.31
47.42,14555,5941.04
47.43,14557.1,5939.76
47.44,14559.3,5938.49
47.45,14561.4,5937.22
47.46,14563.5,5935.94
47.47,14565.6,5934.67
47.48,14567.7,5933.39
47.49,14569.9,5932.12
47.5,14572,5930.84
47.51,14574.1,5929.56
47.52,14576.2,5928.28
47.53,14578.3,5927
47.54,14580.5,5925.72
47.55,14582.6,5924.44
47.56,14584.7,5923.16
47.57,14586.8,5921.88
47.58,14588.9,5920.59
47.59,14591,5919.31
47.6,14593.1,5918.02
47.61,14595.3,5916.73
47.62,14597.4,5915.45
47.63,14599.5,5914.16
47.64,14601.6,5912.87
47.65,14603.7,5911.58
47.66,14605.8,5910.29
47.67,14608,5909
47.68,14610.1,5907.71
47.69,14612.2,5906.41
47.7,14614.3,5905.12
47.71,14616.4,5903.83
47.72,14618.5,5902.53
47.73,14620.6,5901.23
47.74,14622.7,5899.94
47.75,14624.9,5898.64
47.76,14627,5897.34
47.77,14629.1,5896.04
47.78,14631.2,5894.74
47.79,14633.3,5893.44
47.8,14635.4,5892.14
47.81,14637.5,5890.83
47.82,14639.6,5889.53
47.83,14641.7,5888.23
47.84,14643.8,5886.92
47.85,14646,5885.62
47.86,14648.1,5884.31
47.87,14650.2,5883
47.88,14652.3,5881.69
47.89,14654.4,5880.38
47.9,14656.5,5879.07
47.91,14658.6,5877.76
47.92,14660.7,5876.45
47.93,14662.8,5875.14
47.94,14664.9,5873.82
47.95,14667,5872.51
47.96,14669.1,5871.19
47.97,14671.2,5869.88
47.98,14673.4,5868.56
47.99,14675.5,5867.24
48,14677.6,5865.93
48.01,14679.7,5864.61
48.02,14681.8,5863.29
48.03,14683.9,5861.97
48.04,14686,5860.64
48.05,14688.1,5859.32
48.06,14690.2,5858
48.07,14692.3,5856.67
48.08,14694.4,5855.35
48.09,14696.5,5854.02
48.1,14698.6,5852.7
48.11,14700.7,5851.37
48.12,14702.8,5850.04
48.13,14704.9,5848.71
48.14,14707,5847.38
48.15,14709.1,5846.05
48.16,14711.2,5844.72
48.17,14713.3,5843.39
48.18,14715.4,5842.06
48.19,14717.5,5840.72
48.2,14719.6,5839.39
48.21,14721.7,5838.05
48.22,14723.8,5836.72
48.23,14725.9,5835.38
48.24,14728,5834.04
48.25,14730.1,5832.7
48.26,14732.2,5831.36
48.27,14734.3,5830.02
48.28,14736.4,5828.68
48.29,14738.5,5827.34
48.3,14740.6,5826
48.31,14742.7,5824.65
48.32,14744.8,5823.31
48.33,14746.9,5821.96
48.34,14749,5820.62
48.35,14751.1,5819.27
48.36,14753.2,5817.92
48.37,14755.3,5816.57
48.38,14757.4,5815.22
48.39,14759.5,5813.87
48.4,14761.6,5812.52
48.41,14763.7,5811.17
48.42,14765.7,5809.82
48.43,14767.8,5808.47
48.44,14769.9,5807.11
48.45,14772,5805.76
48.46,14774.1,5804.4
48.47,14776.2,5803.04
48.48,14778.3,5801.69
48.49,14780.4,5800.33
48.5,14782.5,5798.97
48.51,14784.6,5797.61
48.52,14786.7,5796.25
48.53,14788.8,5794.89
48.54,14790.9,5793.52
48.55,14793,5792.16
48.56,14795,5790.8
48.57,14797.1,5789.43
48.58,14799.2,5788.07
48.59,14801.3,5786.7
48.6,14803.4,5785.33
48.61,14805.5,5783.97
48.62,14807.6,5782.6
48.63,14809.7,5781.23
48.64,14811.8,5779.86
48.65,14813.8,5778.49
48.66,14815.9,5777.11
48.67,14818,5775.74
48.68,14820.1,5774.37
48.69,14822.2,5772.99
48.7,14824.3,5771.62
48.71,14826.4,5770.24
48.72,14828.5,5768.86
48.73,14830.5,5767.49
48.74,14832.6,5766.11
48.75,14834.7,5764.73
48.76,14836.8,5763.35
48.77,14838.9,5761.97
48.78,14841,5760.59
48.79,14843.1,5759.2
48.8,14845.1,5757.82
48.81,14847.2,5756.44
48.82,14849.3,5755.05
48.83,14851.4,5753.66
48.84,14853.5,5752.28
48.85,14855.6,5750.89
48.86,14857.6,5749.5
48.87,14859.7,5748.11
48.88,14861.8,5746.72
48.89,14863.9,5745.33
48.9,14866,5743.94
48.91,14868,5742.55
48.92,14870.1,5741.16
48.93,14872.2,5739.76
48.94,14874.3,5738.37
48.95,14876.4,5736.97
48.96,14878.5,5735.58
48.97,14880.5,5734.18
48.98,14882.6,5732.78
48.99,14884.7,5731.38
49,14886.8,5729.98
49.01,14888.8,5728.58
49.02,14890.9,5727.18
49.03,14893,5725.78
49.04,14895.1,5724.38
49.05,14897.2,5722.97
49.06,14899.2,5721.57
49.07,14901.3,5720.16
49.08,14903.4,5718.76
49.09,14905.5,5717.35
49.1,14907.5,5715.94
49.11,14909.6,5714.54
49.12,14911.7,5713.13
49.13,14913.8,5711.72
49.14,14915.9,5710.31
49.15,14917.9,5708.89
49.16,14920,5707.48
49.17,14922.1,5706.07
49.18,14924.2,5704.65
49.19,14926.2,5703.24
49.2,14928.3,5701.82
49.21,14930.4,5700.41
49.22,14932.4,5698.99
49.23,14934.5,5697.57
49.24,14936.6,5696.15
49.25,14938.7,5694.73
49.26,14940.7,5693.31
49.27,14942.8,5691.89
49.28,14944.9,5690.47
49.29,14947,5689.05
49.3,14949,5687.62
49.31,14951.1,5686.2
49.32,14953.2,5684.77
49.33,14955.2,5683.35
49.34,14957.3,5681.92
49.35,14959.4,5680.49
49.36,14961.4,5679.07
49.37,14963.5,5677.64
49.38,14965.6,5676.21
49.39,14967.7,5674.78
49.4,14969.7,5673.34
49.41,14971.8,5671.91
49.42,14973.9,5670.48
49.43,14975.9,5669.04
49.44,14978,5667.61
49.45,14980.1,5666.17
49.46,14982.1,5664.74
49.47,14984.2,5663.3
49.48,14986.3,5661.86
49.49,14988.3,5660.42
49.5,14990.4,5658.98
49.51,14992.5,5657.54
49.52,14994.5,5656.1
49.53,14996.6,5654.66
49.54,14998.7,5653.22
49.55,15000.7,5651.77
49.56,15002.8,5650.33
49.57,15004.9,5648.88
49.58,15006.9,5647.44
49.59,15009,5645.99
49.6,15011,5644.54
49.61,15013.1,5643.09
49.62,15015.2,5641.65
49.63,15017.2,5640.19
49.64,15019.3,5638.74
49.65,15021.4,5637.29
49.66,15023.4,5635.84
49.67,15025.5,5634.39
49.68,15027.5,5632.93
49.69,15029.6,5631.48
49.7,15031.7,5630.02
49.71,15033.7,5628.57
49.72,15035.8,5627.11
49.73,15037.8,5625.65
49.74,15039.9,5624.19
49.75,15042,5622.73
49.76,15044,5621.27
49.77,15046.1,5619.81
49.78,15048.1,5618.35
49.79,15050.2,5616.89
49.8,15052.3,5615.42
49.81,15054.3,5613.96
49.82,15056.4,5612.49
49.83,15058.4,5611.03
49.84,15060.5,5609.56
49.85,15062.5,5608.09
49.86,15064.6,5606.62
49.87,15066.7,5605.16
49.88,15068.7,5603.69
49.89,15070.8,5602.21
49.9,15072.8,5600.74
49.91,15074.9,5599.27
49.92,15076.9,5597.8
49.93,15079,5596.32
49.94,15081,5594.85
49.95,15083.1,5593.37
49.96,15085.2,5591.9
49.97,15087.2,5590.42
49.98,15089.3,5588.94
49.99,15091.3,5587.46
50,15093.4,5585.98
50.01,15095.4,5584.5
50.02,15097.5,5583.02
50.03,15099.5,5581.54
50.04,15101.6,5580.06
50.05,15103.6,5578.57
50.06,15105.7,5577.09
50.07,15107.7,5575.61
50.08,15109.8,5574.12
50.09,15111.8,5572.63
50.1,15113.9,5571.15
50.11,15115.9,5569.66
50.12,15118,5568.17
50.13,15120,5566.68
50.14,15122.1,5565.19
50.15,15124.1,5563.7
50.16,15126.2,5562.2
50.17,15128.2,5560.71
50.18,15130.3,5559.22
50.19,15132.3,5557.72
50.2,15134.4,5556.23
50.21,15136.4,5554.73
50.22,15138.5,5553.23
50.23,15140.5,5551.74
50.24,15142.6,5550.24
50.25,15144.6,5548.74
50.26,15146.7,5547.24
50.27,15148.7,5545.74
50.28,15150.8,5544.24
50.29,15152.8,5542.73
50.3,15154.8,5541.23
50.31,15156.9,5539.73
50.32,15158.9,5538.22
50.33,15161,5536.72
50.34,15163,5535.21
50.35,15165.1,5533.7
50.36,15167.1,5532.19
50.37,15169.2,5530.69
50.38,15171.2,5529.18
50.39,15173.2,5527.67
50.4,15175.3,5526.16
50.41,15177.3,5524.64
50.42,15179.4,5523.13
50.43,15181.4,5521.62
50.44,15183.5,5520.1
50.45,15185.5,5518.59
50.46,15187.5,5517.07
50.47,15189.6,5515.55
50.48,15191.6,5514.04
50.49,15193.7,5512.52
50.5,15195.7,5511
50.51,15197.7,5509.48
50.52,15199.8,5507.96
50.53,15201.8,5506.44
50.54,15203.9,5504.92
50.55,15205.9,5503.39
50.56,15207.9,5501.87
50.57,15210,5500.35
50.58,15212,5498.82
50.59,15214,5497.29
50.6,15216.1,5495.77
50.61,15218.1,5494.24
50.62,15220.2,5492.71
50.63,15222.2,5491.18
50.64,15224.2,5489.65
50.65,15226.3,5488.12
50.66,15228.3,5486.59
50.67,15230.3,5485.06
50.68,15232.4,5483.52
50.69,15234.4,5481.99
50.7,15236.4,5480.45
50.71,15238.5,5478.92
50.72,15240.5,5477.38
50.73,15242.5,5475.85
50.74,15244.6,5474.31
50.75,15246.6,5472.77
50.76,15248.7,5471.23
50.77,15250.7,5469.69
50.78,15252.7,5468.15
50.79,15254.7,5466.61
50.8,15256.8,5465.06
50.81,15258.8,5463.52
50.82,15260.8,5461.98
50.83,15262.9,5460.43
50.84,15264.9,5458.89
50.85,15266.9,5457.34
50.86,15269,5455.79
50.87,15271,5454.24
50.88,15273,5452.69
50.89,15275.1,5451.14
50.9,15277.1,5449.59
50.91,15279.1,5448.04
50.92,15281.1,5446.49
50.93,15283.2,5444.94
50.94,15285.2,5443.38
50.95,15287.2,5441.83
50.96,15289.3,5440.28
50.97,15291.3,5438.72
50.98,15293.3,5437.16
50.99,15295.3,5435.61
51,15297.4,5434.05
51.01,15299.4,5432.49
51.02,15301.4,5430.93
51.03,15303.5,5429.37
51.04,15305.5,5427.81
51.05,15307.5,5426.24
51.06,15309.5,5424.68
51.07,15311.6,5423.12
51.08,15313.6,5421.55
51.09,15315.6,5419.99
51.1,15317.6,5418.42
51.11,15319.7,5416.85
51.12,15321.7,5415.29
51.13,15323.7,5413.72
51.14,15325.7,5412.15
51.15,15327.8,5410.58
51.16,15329.8,5409.01
51.17,15331.8,5407.44
51.18,15333.8,5405.86
51.19,15335.8,5404.29
51.2,15337.9,5402.72
51.21,15339.9,5401.14
51.22,15341.9,5399.57
51.23,15343.9,5397.99
51.24,15345.9,5396.41
51.25,15348,5394.84
51.26,15350,5393.26
51.27,15352,5391.68
51.28,15354,5390.1
51.29,15356.1,5388.52
51.3,15358.1,5386.94
51.31,15360.1,5385.35
51.32,15362.1,5383.77
51.33,15364.1,5382.19
51.34,15366.1,5380.6
51.35,15368.2,5379.02
51.36,15370.2,5377.43
51.37,15372.2,5375.84
51.38,15374.2,5374.25
51.39,15376.2,5372.67
51.4,15378.2,5371.08
51.41,15380.3,5369.49
51.42,15382.3,5367.9
51.43,15384.3,5366.3
51.44,15386.3,5364.71
51.45,15388.3,5363.12
51.46,15390.3,5361.52
51.47,15392.4,5359.93
51.48,15394.4,5358.33
51.49,15396.4,5356.74
51.5,15398.4,5355.14
51.51,15400.4,5353.54
51.52,15402.4,5351.94
51.53,15404.4,5350.34
51.54,15406.5,5348.74
51.55,15408.5,5347.14
51.56,15410.5,5345.54
51.57,15412.5,5343.94
51.58,15414.5,5342.33
51.59,15416.5,5340.73
51.6,15418.5,5339.12
51.61,15420.5,5337.52
51.62,15422.6,5335.91
51.63,15424.6,5334.31
51.64,15426.6,5332.7
51.65,15428.6,5331.09
51.66,15430.6,5329.48
51.67,15432.6,5327.87
51.68,15434.6,5326.26
51.69,15436.6,5324.65
51.7,15438.6,5323.03
51.71,15440.6,5321.42
51.72,15442.7,5319.8
51.73,15444.7,5318.19
51.74,15446.7,5316.57
51.75,15448.7,5314.96
51.76,15450.7,5313.34
51.77,15452.7,5311.72
51.78,15454.7,5310.1
51.79,15456.7,5308.48
51.8,15458.7,5306.86
51.81,15460.7,5305.24
51.82,15462.7,5303.62
51.83,15464.7,5302
51.84,15466.7,5300.37
51.85,15468.7,5298.75
51.86,15470.7,5297.12
51.87,15472.7,5295.5
51.88,15474.8,5293.87
51.89,15476.8,5292.24
51.9,15478.8,5290.62
51.91,15480.8,5288.99
51.92,15482.8,5287.36
51.93,15484.8,5285.73
51.94,15486.8,5284.1
51.95,15488.8,5282.46
51.96,15490.8,5280.83
51.97,15492.8,5279.2
51.98,15494.8,5277.56
51.99,15496.8,5275.93
52,15498.8,5274.29
52.01,15500.8,5272.66
52.02,15502.8,5271.02
52.03,15504.8,5269.38
52.04,15506.8,5267.74
52.05,15508.8,5266.1
52.06,15510.8,5264.46
52.07,15512.8,5262.82
52.08,15514.8,5261.18
52.09,15516.8,5259.54
52.1,15518.8,5257.89
52.11,15520.8,5256.25
52.12,15522.8,5254.6
52.13,15524.8,5252.96
52.14,15526.8,5251.31
52.15,15528.8,5249.66
52.16,15530.8,5248.01
52.17,15532.8,5246.37
52.18,15534.8,5244.72
52.19,15536.8,5243.07
52.2,15538.8,5241.41
52.21,15540.8,5239.76
52.22,15542.7,5238.11
52.23,15544.7,5236.46
52.24,15546.7,5234.8
52.25,15548.7,5233.15
52.26,15550.7,5231.49
52.27,15552.7,5229.83
52.28,15554.7,5228.18
52.29,15556.7,5226.52
52.3,15558.7,5224.86
52.31,15560.7,5223.2
52.32,15562.7,5221.54
52.33,15564.7,5219.88
52.34,15566.7,5218.22
52.35,15568.7,5216.55
52.36,15570.7,5214.89
52.37,15572.7,5213.23
52.38,15574.6,5211.56
52.39,15576.6,5209.9
52.4,15578.6,5208.23
52.41,15580.6,5206.56
52.42,15582.6,5204.89
52.43,15584.6,5203.22
52.44,15586.6,5201.56
52.45,15588.6,5199.89
52.46,15590.6,5198.21
52.47,15592.6,5196.54
52.48,15594.5,5194.87
52.49,15596.5,5193.2
52.5,15598.5,5191.52
52.51,15600.5,5189.85
52.52,15602.5,5188.17
52.53,15604.5,5186.49
52.54,15606.5,5184.82
52.55,15608.5,5183.14
52.56,15610.4,5181.46
52.57,15612.4,5179.78
52.58,15614.4,5178.1
52.59,15616.4,5176.42
52.6,15618.4,5174.74
52.61,15620.4,5173.06
52.62,15622.4,5171.37
52.63,15624.3,5169.69
52.64,15626.3,5168
52.65,15628.3,5166.32
52.66,15630.3,5164.63
52.67,15632.3,5162.94
52.68,15634.3,5161.26
52.69,15636.3,5159.57
52.7,15638.2,5157.88
52.71,15640.2,5156.19
52.72,15642.2,5154.5
52.73,15644.2,5152.81
52.74,15646.2,5151.11
52.75,15648.1,5149.42
52.76,15650.1,5147.73
52.77,15652.1,5146.03
52.78,15654.1,5144.34
52.79,15656.1,5142.64
52.8,15658.1,5140.94
52.81,15660,5139.24
52.82,15662,5137.55
52.83,15664,5135.85
52.84,15666,5134.15
52.85,15668,5132.45
52.86,15669.9,5130.74
52.87,15671.9,5129.04
52.88,15673.9,5127.34
52.89,15675.9,5125.63
52.9,15677.8,5123.93
52.91,15679.8,5122.22
52.92,15681.8,5120.52
52.93,15683.8,5118.81
52.94,15685.8,5117.1
52.95,15687.7,5115.4
52.96,15689.7,5113.69
52.97,15691.7,5111.98
52.98,15693.7,5110.27
52.99,15695.6,5108.55
53,15697.6,5106.84
53.01,15699.6,5105.13
53.02,15701.6,5103.42
53.03,15703.5,5101.7
53.04,15705.5,5099.99
53.05,15707.5,5098.27
53.06,15709.5,5096.55
53.07,15711.4,5094.84
53.08,15713.4,5093.12
53.09,15715.4,5091.4
53.1,15717.4,5089.68
53.11,15719.3,5087.96
53.12,15721.3,5086.24
53.13,15723.3,5084.52
53.14,15725.2,5082.79
53.15,15727.2,5081.07
53.16,15729.2,5079.34
53.17,15731.2,5077.62
53.18,15733.1,5075.89
53.19,15735.1,5074.17
53.2,15737.1,5072.44
53.21,15739,5070.71
53.22,15741,5068.98
53.23,15743,5067.25
53.24,15744.9,5065.52
53.25,15746.9,5063.79
53.26,15748.9,5062.06
53.27,15750.9,5060.33
53.28,15752.8,5058.59
53.29,15754.8,5056.86
53.3,15756.8,5055.13
53.31,15758.7,5053.39
53.32,15760.7,5051.65
53.33,15762.7,5049.92
53.34,15764.6,5048.18
53.35,15766.6,5046.44
53.36,15768.6,5044.7
53.37,15770.5,5042.96
53.38,15772.5,5041.22
53.39,15774.5,5039.48
53.4,15776.4,5037.74
53.41,15778.4,5035.99
53.42,15780.3,5034.25
53.43,15782.3,5032.5
53.44,15784.3,5030.76
53.45,15786.2,5029.01
53.46,15788.2,5027.27
53.47,15790.2,5025.52
53.48,15792.1,5023.77
53.49,15794.1,5022.02
53.5,15796.1,5020.27
53.51,15798,5018.52
53.52,15800,5016.77
53.53,15801.9,5015.02
53.54,15803.9,5013.26
53.55,15805.9,5011.51
53.56,15807.8,5009.75
53.57,15809.8,5008
53.58,15811.7,5006.24
53.59,15813.7,5004.49
53.6,15815.7,5002.73
53.61,15817.6,5000.97
53.62,15819.6,4999.21
53.63,15821.5,4997.45
53.64,15823.5,4995.69
53.65,15825.5,4993.93
53.66,15827.4,4992.17
53.67,15829.4,4990.41
53.68,15831.3,4988.64
53.69,15833.3,4986.88
53.7,15835.3,4985.11
53.71,15837.2,4983.35
53.72,15839.2,4981.58
53.73,15841.1,4979.82
53.74,15843.1,4978.05
53.75,15845,4976.28
53.76,15847,4974.51
53.77,15848.9,4972.74
53.78,15850.9,4970.97
53.79,15852.9,4969.2
53.8,15854.8,4967.42
53.81,15856.8,4965.65
53.82,15858.7,4963.88
53.83,15860.7,4962.1
53.84,15862.6,4960.33
53.85,15864.6,4958.55
53.86,15866.5,4956.77
53.87,15868.5,4955
53.88,15870.4,4953.22
53.89,15872.4,4951.44
53.9,15874.3,4949.66
53.91,15876.3,4947.88
53.92,15878.2,4946.1
53.93,15880.2,4944.32
53.94,15882.2,4942.53
53.95,15884.1,4940.75
53.96,15886.1,4938.97
53.97,15888,4937.18
53.98,15890,4935.39
53.99,15891.9,4933.61
54,15893.9,4931.82
54.01,15895.8,4930.03
54.02,15897.8,4928.24
54.03,15899.7,4926.45
54.04,15901.6,4924.66
54.05,15903.6,4922.87
54.06,15905.5,4921.08
54.07,15907.5,4919.29
54.08,15909.4,4917.5
54.09,15911.4,4915.7
54.1,15913.3,4913.91
54.11,15915.3,4912.11
54.12,15917.2,4910.31
54.13,15919.2,4908.52
54.14,15921.1,4906.72
54.15,15923.1,4904.92
54.16,15925,4903.12
54.17,15927,4901.32
54.18,15928.9,4899.52
54.19,15930.8,4897.72
54.2,15932.8,4895.92
54.21,15934.7,4894.12
54.22,15936.7,4892.31
54.23,15938.6,4890.51
54.24,15940.6,4888.7
54.25,15942.5,4886.9
54.26,15944.5,4885.09
54.27,15946.4,4883.28
54.28,15948.3,4881.47
54.29,15950.3,4879.67
54.3,15952.2,4877.86
54.31,15954.2,4876.05
54.32,15956.1,4874.23
54.33,15958,4872.42
54.34,15960,4870.61
54.35,15961.9,4868.8
54.36,15963.9,4866.98
54.37,15965.8,4865.17
54.38,15967.7,4863.35
54.39,15969.7,4861.54
54.4,15971.6,4859.72
54.41,15973.6,4857.9
54.42,15975.5,4856.08
54.43,15977.4,4854.26
54.44,15979.4,4852.44
54.45,15981.3,4850.62
54.46,15983.3,4848.8
54.47,15985.2,4846.98
54.48,15987.1,4845.16
54.49,15989.1,4843.33
54.5,15991,4841.51
54.51,15992.9,4839.68
54.52,15994.9,4837.86
54.53,15996.8,4836.03
54.54,15998.8,4834.2
54.55,16000.7,4832.38
54.56,16002.6,4830.55
54.57,16004.6,4828.72
54.58,16006.5,4826.89
54.59,16008.4,4825.06
54.6,16010.4,4823.22
54.61,16012.3,4821.39
54.62,16014.2,4819.56
54.63,16016.2,4817.73
54.64,16018.1,4815.89
54.65,16020,4814.06
54.66,16022,4812.22
54.67,16023.9,4810.38
54.68,16025.8,4808.54
54.69,16027.8,4806.71
54.7,16029.7,4804.87
54.71,16031.6,4803.03
54.72,16033.6,4801.19
54.73,16035.5,4799.35
54.74,16037.4,4797.5
54.75,16039.3,4795.66
54.76,16041.3,4793.82
54.77,16043.2,4791.97
54.78,16045.1,4790.13
54.79,16047.1,4788.28
54.8,16049,4786.44
54.81,16050.9,4784.59
54.82,16052.8,4782.74
54.83,16054.8,4780.89
54.84,16056.7,4779.04
54.85,16058.6,4777.19
54.86,16060.6,4775.34
54.87,16062.5,4773.49
54.88,16064.4,4771.64
54.89,16066.3,4769.78
54.9,16068.3,4767.93
54.91,16070.2,4766.08
54.92,16072.1,4764.22
54.93,16074,4762.36
54.94,16076,4760.51
54.95,16077.9,4758.65
54.96,16079.8,4756.79
54.97,16081.7,4754.93
54.98,16083.7,4753.07
54.99,16085.6,4751.21
55,16087.5,4749.35
55.01,16089.4,4747.49
55.02,16091.4,4745.63
55.03,16093.3,4743.76
55.04,16095.2,4741.9
55.05,16097.1,4740.04
55.06,16099.1,4738.17
55.07,16101,4736.3
55.08,16102.9,4734.44
55.09,16104.8,4732.57
55.1,16106.7,4730.7
55.11,16108.7,4728.83
55.12,16110.6,4726.96
55.13,16112.5,4725.09
55.14,16114.4,4723.22
55.15,16116.3,4721.35
55.16,16118.3,4719.47
55.17,16120.2,4717.6
55.18,16122.1,4715.73
55.19,16124,4713.85
55.2,16125.9,4711.98
55.21,16127.9,4710.1
55.22,16129.8,4708.22
55.23,16131.7,4706.34
55.24,16133.6,4704.47
55.25,16135.5,4702.59
55.26,16137.4,4700.71
55.27,16139.4,4698.83
55.28,16141.3,4696.94
55.29,16143.2,4695.06
55.3,16145.1,4693.18
55.31,16147,4691.29
55.32,16148.9,4689.41
55.33,16150.9,4687.53
55.34,16152.8,4685.64
55.35,16154.7,4683.75
55.36,16156.6,4681.87
55.37,16158.5,4679.98
55.38,16160.4,4678.09
55.39,16162.3,4676.2
55.4,16164.3,4674.31
55.41,16166.2,4672.42
55.42,16168.1,4670.53
55.43,16170,4668.63
55.44,16171.9,4666.74
55.45,16173.8,4664.85
55.46,16175.7,4662.95
55.47,16177.6,4661.06
55.48,16179.6,4659.16
55.49,16181.5,4657.26
55.5,16183.4,4655.37
55.51,16185.3,4653.47
55.52,16187.2,4651.57
55.53,16189.1,4649.67
55.54,16191,4647.77
55.55,16192.9,4645.87
55.56,16194.8,4643.96
55.57,16196.8,4642.06
55.58,16198.7,4640.16
55.59,16200.6,4638.25
55.6,16202.5,4636.35
55.61,16204.4,4634.44
55.62,16206.3,4632.54
55.63,16208.2,4630.63
55.64,16210.1,4628.72
55.65,16212,4626.82
55.66,16213.9,4624.91
55.67,16215.8,4623
55.68,16217.7,4621.09
55.69,16219.6,4619.17
55.7,16221.5,4617.26
55.71,16223.5,4615.35
55.72,16225.4,4613.44
55.73,16227.3,4611.52
55.74,16229.2,4609.61
55.75,16231.1,4607.69
55.76,16233,4605.77
55.77,16234.9,4603.86
55.78,16236.8,4601.94
55.79,16238.7,4600.02
55.8,16240.6,4598.1
55.81,16242.5,4596.18
55.82,16244.4,4594.26
55.83,16246.3,4592.34
55.84,16248.2,4590.42
55.85,16250.1,4588.49
55.86,16252,4586.57
55.87,16253.9,4584.65
55.88,16255.8,4582.72
55.89,16257.7,4580.8
55.9,16259.6,4578.87
55.91,16261.5,4576.94
55.92,16263.4,4575.01
55.93,16265.3,4573.09
55.94,16267.2,4571.16
55.95,16269.1,4569.23
55.96,16271,4567.3
55.97,16272.9,4565.36
55.98,16274.8,4563.43
55.99,16276.7,4561.5
56,16278.6,4559.56
56.01,16280.5,4557.63
56.02,16282.4,4555.7
56.03,16284.3,4553.76
56.04,16286.2,4551.82
56.05,16288.1,4549.89
56.06,16290,4547.95
56.07,16291.9,4546.01
56.08,16293.8,4544.07
56.09,16295.7,4542.13
56.1,16297.6,4540.19
56.11,16299.5,4538.25
56.12,16301.4,4536.3
56.13,16303.3,4534.36
56.14,16305.2,4532.42
56.15,16307,4530.47
56.16,16308.9,4528.53
56.17,16310.8,4526.58
56.18,16312.7,4524.64
56.19,16314.6,4522.69
56.2,16316.5,4520.74
56.21,16318.4,4518.79
56.22,16320.3,4516.84
56.23,16322.2,4514.89
56.24,16324.1,4512.94
56.25,16326,4510.99
56.26,16327.9,4509.04
56.27,16329.8,4507.08
56.28,16331.7,4505.13
56.29,16333.5,4503.18
56.3,16335.4,4501.22
56.31,16337.3,4499.26
56.32,16339.2,4497.31
56.33,16341.1,4495.35
56.34,16343,4493.39
56.35,16344.9,4491.43
56.36,16346.8,4489.47
56.37,16348.7,4487.51
56.38,16350.5,4485.55
56.39,16352.4,4483.59
56.4,16354.3,4481.63
56.41,16356.2,4479.67
