t,x,y
2.37,165.737,138.497
2.38,166.429,138.959
2.39,167.121,139.42
2.4,167.813,139.88
2.41,168.505,140.339
2.42,169.196,140.797
2.43,169.888,141.253
2.44,170.58,141.709
2.45,171.271,142.164
2.46,171.963,142.618
2.47,172.654,143.07
2.48,173.346,143.522
2.49,174.037,143.973
2.5,174.728,144.422
2.51,175.419,144.871
2.52,176.111,145.319
2.53,176.802,145.765
2.54,177.493,146.211
2.55,178.184,146.655
2.56,178.875,147.099
2.57,179.566,147.541
2.58,180.256,147.983
2.59,180.947,148.423
2.6,181.638,148.863
2.61,182.329,149.301
2.62,183.019,149.739
2.63,183.71,150.175
2.64,184.4,150.611
2.65,185.091,151.045
2.66,185.781,151.479
2.67,186.471,151.911
2.68,187.162,152.342
2.69,187.852,152.773
2.7,188.542,153.202
2.71,189.232,153.63
2.72,189.922,154.057
2.73,190.612,154.484
2.74,191.302,154.909
2.75,191.992,155.333
2.76,192.682,155.756
2.77,193.371,156.179
2.78,194.061,156.6
2.79,194.751,157.02
2.8,195.44,157.439
2.81,196.13,157.857
2.82,196.819,158.275
2.83,197.509,158.691
2.84,198.198,159.106
2.85,198.888,159.52
2.86,199.577,159.933
2.87,200.266,160.345
2.88,200.955,160.756
2.89,201.644,161.166
2.9,202.333,161.575
2.91,203.022,161.983
2.92,203.711,162.39
2.93,204.4,162.796
2.94,205.089,163.201
2.95,205.778,163.605
2.96,206.466,164.008
2.97,207.155,164.41
2.98,207.844,164.811
2.99,208.532,165.211
3,209.221,165.61
3.01,209.909,166.007
3.02,210.598,166.404
3.03,211.286,166.8
3.04,211.974,167.195
3.05,212.662,167.589
3.06,213.35,167.982
3.07,214.039,168.373
3.08,214.727,168.764
3.09,215.415,169.154
3.1,216.103,169.543
3.11,216.79,169.931
3.12,217.478,170.317
3.13,218.166,170.703
3.14,218.854,171.088
3.15,219.541,171.471
3.16,220.229,171.854
3.17,220.917,172.236
3.18,221.604,172.616
3.19,222.292,172.996
3.2,222.979,173.375
3.21,223.666,173.752
3.22,224.354,174.129
3.23,225.041,174.505
3.24,225.728,174.879
3.25,226.415,175.253
3.26,227.102,175.626
3.27,227.789,175.997
3.28,228.476,176.368
3.29,229.163,176.737
3.3,229.85,177.106
3.31,230.537,177.473
3.32,231.224,177.84
3.33,231.91,178.205
3.34,232.597,178.57
3.35,233.284,178.933
3.36,233.97,179.296
3.37,234.657,179.657
3.38,235.343,180.018
3.39,236.029,180.377
3.4,236.716,180.736
3.41,237.402,181.093
3.42,238.088,181.45
3.43,238.775,181.805
3.44,239.461,182.16
3.45,240.147,182.513
3.46,240.833,182.865
3.47,241.519,183.217
3.48,242.205,183.567
3.49,242.89,183.917
3.5,243.576,184.265
3.51,244.262,184.612
3.52,244.948,184.959
3.53,245.633,185.304
3.54,246.319,185.648
3.55,247.004,185.992
3.56,247.69,186.334
3.57,248.375,186.675
3.58,249.061,187.016
3.59,249.746,187.355
3.6,250.431,187.693
3.61,251.117,188.031
3.62,251.802,188.367
3.63,252.487,188.702
3.64,253.172,189.036
3.65,253.857,189.37
3.66,254.542,189.702
3.67,255.227,190.033
3.68,255.912,190.363
3.69,256.596,190.693
3.7,257.281,191.021
3.71,257.966,191.348
3.72,258.651,191.674
3.73,259.335,192
3.74,260.02,192.324
3.75,260.704,192.647
3.76,261.389,192.969
3.77,262.073,193.29
3.78,262.757,193.611
3.79,263.442,193.93
3.8,264.126,194.248
3.81,264.81,194.565
3.82,265.494,194.881
3.83,266.178,195.196
3.84,266.862,195.511
3.85,267.546,195.824
3.86,268.23,196.136
3.87,268.914,196.447
3.88,269.598,196.757
3.89,270.282,197.066
3.9,270.965,197.374
3.91,271.649,197.682
3.92,272.333,197.988
3.93,273.016,198.293
3.94,273.7,198.597
3.95,274.383,198.9
3.96,275.067,199.202
3.97,275.75,199.503
3.98,276.433,199.803
3.99,277.117,200.103
4,277.8,200.401
4.01,278.483,200.698
4.02,279.166,200.994
4.03,279.849,201.289
4.04,280.532,201.583
4.05,281.215,201.876
4.06,281.898,202.168
4.07,282.581,202.459
4.08,283.264,202.749
4.09,283.946,203.038
4.1,284.629,203.326
4.11,285.312,203.614
4.12,285.994,203.9
4.13,286.677,204.185
4.14,287.359,204.469
4.15,288.042,204.752
4.16,288.724,205.034
4.17,289.407,205.315
4.18,290.089,205.595
4.19,290.771,205.874
4.2,291.453,206.152
4.21,292.136,206.429
4.22,292.818,206.705
4.23,293.5,206.98
4.24,294.182,207.254
4.25,294.864,207.527
4.26,295.546,207.799
4.27,296.227,208.07
4.28,296.909,208.34
4.29,297.591,208.609
4.3,298.273,208.877
4.31,298.954,209.145
4.32,299.636,209.411
4.33,300.317,209.676
4.34,300.999,209.94
4.35,301.68,210.203
4.36,302.362,210.465
4.37,303.043,210.726
4.38,303.724,210.986
4.39,304.406,211.245
4.4,305.087,211.503
4.41,305.768,211.76
4.42,306.449,212.016
4.43,307.13,212.271
4.44,307.811,212.525
4.45,308.492,212.778
4.46,309.173,213.03
4.47,309.854,213.281
4.48,310.535,213.531
4.49,311.215,213.78
4.5,311.896,214.028
4.51,312.577,214.275
4.52,313.257,214.521
4.53,313.938,214.766
4.54,314.618,215.01
4.55,315.299,215.253
4.56,315.979,215.496
4.57,316.66,215.737
4.58,317.34,215.977
4.59,318.02,216.216
4.6,318.7,216.454
4.61,319.381,216.691
4.62,320.061,216.927
4.63,320.741,217.162
4.64,321.421,217.396
4.65,322.101,217.629
4.66,322.781,217.861
4.67,323.461,218.092
4.68,324.14,218.322
4.69,324.82,218.551
4.7,325.5,218.779
4.71,326.18,219.007
4.72,326.859,219.233
4.73,327.539,219.458
4.74,328.218,219.682
4.75,328.898,219.905
4.76,329.577,220.127
4.77,330.257,220.348
4.78,330.936,220.568
4.79,331.615,220.787
4.8,332.294,221.005
4.81,332.974,221.222
4.82,333.653,221.439
4.83,334.332,221.654
4.84,335.011,221.868
4.85,335.69,222.081
4.86,336.369,222.293
4.87,337.048,222.504
4.88,337.727,222.714
4.89,338.405,222.924
4.9,339.084,223.132
4.91,339.763,223.339
4.92,340.441,223.545
4.93,341.12,223.75
4.94,341.799,223.954
4.95,342.477,224.157
4.96,343.156,224.36
4.97,343.834,224.561
4.98,344.512,224.761
4.99,345.191,224.96
5,345.869,225.158
5.01,346.547,225.356
5.02,347.225,225.552
5.03,347.904,225.747
5.04,348.582,225.941
5.05,349.26,226.134
5.06,349.938,226.327
5.07,350.616,226.518
5.08,351.293,226.708
5.09,351.971,226.897
5.1,352.649,227.086
5.11,353.327,227.273
5.12,354.005,227.459
5.13,354.682,227.644
5.14,355.36,227.829
5.15,356.037,228.012
5.16,356.715,228.194
5.17,357.392,228.375
5.18,358.07,228.556
5.19,358.747,228.735
5.2,359.424,228.913
5.21,360.102,229.091
5.22,360.779,229.267
5.23,361.456,229.442
5.24,362.133,229.617
5.25,362.81,229.79
5.26,363.487,229.962
5.27,364.164,230.134
5.28,364.841,230.304
5.29,365.518,230.473
5.3,366.195,230.642
5.31,366.872,230.809
5.32,367.549,230.976
5.33,368.225,231.141
5.34,368.902,231.305
5.35,369.579,231.469
5.36,370.255,231.631
5.37,370.932,231.793
5.38,371.608,231.953
5.39,372.285,232.113
5.4,372.961,232.271
5.41,373.637,232.428
5.42,374.314,232.585
5.43,374.99,232.74
5.44,375.666,232.895
5.45,376.342,233.048
5.46,377.018,233.201
5.47,377.694,233.352
5.48,378.37,233.503
5.49,379.046,233.652
5.5,379.722,233.801
5.51,380.398,233.948
5.52,381.074,234.095
5.53,381.75,234.241
5.54,382.425,234.385
5.55,383.101,234.529
5.56,383.777,234.671
5.57,384.452,234.813
5.58,385.128,234.954
5.59,385.803,235.093
5.6,386.479,235.232
5.61,387.154,235.369
5.62,387.829,235.506
5.63,388.505,235.642
5.64,389.18,235.776
5.65,389.855,235.91
5.66,390.53,236.043
5.67,391.205,236.174
5.68,391.88,236.305
5.69,392.555,236.435
5.7,393.23,236.564
5.71,393.905,236.691
5.72,394.58,236.818
5.73,395.255,236.944
5.74,395.93,237.069
5.75,396.605,237.192
5.76,397.279,237.315
5.77,397.954,237.437
5.78,398.629,237.558
5.79,399.303,237.678
5.8,399.978,237.796
5.81,400.652,237.914
5.82,401.326,238.031
5.83,402.001,238.147
5.84,402.675,238.262
5.85,403.349,238.376
5.86,404.024,238.489
5.87,404.698,238.6
5.88,405.372,238.711
5.89,406.046,238.821
5.9,406.72,238.93
5.91,407.394,239.038
5.92,408.068,239.145
5.93,408.742,239.251
5.94,409.416,239.356
5.95,410.09,239.46
5.96,410.763,239.563
5.97,411.437,239.665
5.98,412.111,239.766
5.99,412.785,239.866
6,413.458,239.965
6.01,414.132,240.063
6.02,414.805,240.16
6.03,415.479,240.257
6.04,416.152,240.352
6.05,416.825,240.446
6.06,417.499,240.539
6.07,418.172,240.631
6.08,418.845,240.722
6.09,419.518,240.812
6.1,420.192,240.902
6.11,420.865,240.99
6.12,421.538,241.077
6.13,422.211,241.163
6.14,422.884,241.248
6.15,423.556,241.333
6.16,424.229,241.416
6.17,424.902,241.498
6.18,425.575,241.579
6.19,426.248,241.66
6.2,426.92,241.739
6.21,427.593,241.817
6.22,428.266,241.895
6.23,428.938,241.971
6.24,429.611,242.047
6.25,430.283,242.121
6.26,430.955,242.194
6.27,431.628,242.267
6.28,432.3,242.338
6.29,432.972,242.409
6.3,433.645,242.478
6.31,434.317,242.546
6.32,434.989,242.614
6.33,435.661,242.68
6.34,436.333,242.746
6.35,437.005,242.811
6.36,437.677,242.874
6.37,438.349,242.937
6.38,439.021,242.998
6.39,439.693,243.059
6.4,440.364,243.118
6.41,441.036,243.177
6.42,441.708,243.235
6.43,442.379,243.291
6.44,443.051,243.347
6.45,443.722,243.402
6.46,444.394,243.455
6.47,445.065,243.508
6.48,445.737,243.56
6.49,446.408,243.61
6.5,447.079,243.66
6.51,447.751,243.709
6.52,448.422,243.757
6.53,449.093,243.804
6.54,449.764,243.849
6.55,450.435,243.894
6.56,451.106,243.938
6.57,451.777,243.981
6.58,452.448,244.023
6.59,453.119,244.064
6.6,453.79,244.104
6.61,454.461,244.143
6.62,455.132,244.181
6.63,455.802,244.217
6.64,456.473,244.253
6.65,457.144,244.288
6.66,457.814,244.322
6.67,458.485,244.356
6.68,459.155,244.388
6.69,459.826,244.419
6.7,460.496,244.449
6.71,461.167,244.478
6.72,461.837,244.506
6.73,462.507,244.533
6.74,463.178,244.559
6.75,463.848,244.584
6.76,464.518,244.609
6.77,465.188,244.632
6.78,465.858,244.654
6.79,466.528,244.675
6.8,467.198,244.695
6.81,467.868,244.715
6.82,468.538,244.733
6.83,469.208,244.75
6.84,469.877,244.767
6.85,470.547,244.782
6.86,471.217,244.796
6.87,471.886,244.81
6.88,472.556,244.822
6.89,473.226,244.834
6.9,473.895,244.844
6.91,474.565,244.853
6.92,475.234,244.862
6.93,475.903,244.869
6.94,476.573,244.876
6.95,477.242,244.881
6.96,477.911,244.886
6.97,478.58,244.889
6.98,479.25,244.892
6.99,479.919,244.894
7,480.588,244.894
7.01,481.257,244.894
7.02,481.926,244.893
7.03,482.595,244.89
7.04,483.264,244.887
7.05,483.932,244.883
7.06,484.601,244.877
7.07,485.27,244.871
7.08,485.939,244.864
7.09,486.607,244.856
7.1,487.276,244.847
7.11,487.945,244.836
7.12,488.613,244.825
7.13,489.282,244.813
7.14,489.95,244.8
7.15,490.618,244.786
7.16,491.287,244.771
7.17,491.955,244.755
7.18,492.623,244.738
7.19,493.292,244.72
7.2,493.96,244.701
7.21,494.628,244.681
7.22,495.296,244.66
7.23,495.964,244.638
7.24,496.632,244.615
7.25,497.3,244.591
7.26,497.968,244.566
7.27,498.636,244.54
7.28,499.304,244.514
7.29,499.971,244.486
7.3,500.639,244.457
7.31,501.307,244.427
7.32,501.974,244.396
7.33,502.642,244.365
7.34,503.309,244.332
7.35,503.977,244.298
7.36,504.644,244.264
7.37,505.312,244.228
7.38,505.979,244.191
7.39,506.647,244.154
7.4,507.314,244.115
7.41,507.981,244.076
7.42,508.648,244.035
7.43,509.315,243.994
7.44,509.983,243.951
7.45,510.65,243.908
7.46,511.317,243.863
7.47,511.984,243.818
7.48,512.65,243.771
7.49,513.317,243.724
7.5,513.984,243.676
7.51,514.651,243.626
7.52,515.318,243.576
7.53,515.984,243.525
7.54,516.651,243.473
7.55,517.318,243.419
7.56,517.984,243.365
7.57,518.651,243.31
7.58,519.317,243.254
7.59,519.984,243.197
7.6,520.65,243.138
7.61,521.316,243.079
7.62,521.983,243.019
7.63,522.649,242.958
7.64,523.315,242.896
7.65,523.981,242.833
7.66,524.647,242.769
7.67,525.314,242.704
7.68,525.98,242.638
7.69,526.646,242.571
7.7,527.312,242.503
7.71,527.977,242.435
7.72,528.643,242.365
7.73,529.309,242.294
7.74,529.975,242.222
7.75,530.641,242.149
7.76,531.306,242.076
7.77,531.972,242.001
7.78,532.637,241.925
7.79,533.303,241.848
7.8,533.968,241.771
7.81,534.634,241.692
7.82,535.299,241.613
7.83,535.965,241.532
7.84,536.63,241.45
7.85,537.295,241.368
7.86,537.961,241.284
7.87,538.626,241.2
7.88,539.291,241.114
7.89,539.956,241.028
7.9,540.621,240.941
7.91,541.286,240.852
7.92,541.951,240.763
7.93,542.616,240.672
7.94,543.281,240.581
7.95,543.946,240.489
7.96,544.61,240.396
7.97,545.275,240.301
7.98,545.94,240.206
7.99,546.604,240.11
8,547.269,240.013
8.01,547.934,239.915
8.02,548.598,239.816
8.03,549.263,239.715
8.04,549.927,239.614
8.05,550.591,239.512
8.06,551.256,239.409
8.07,551.92,239.305
8.08,552.584,239.2
8.09,553.248,239.094
8.1,553.913,238.988
8.11,554.577,238.88
8.12,555.241,238.771
8.13,555.905,238.661
8.14,556.569,238.55
8.15,557.233,238.438
8.16,557.897,238.326
8.17,558.56,238.212
8.18,559.224,238.097
8.19,559.888,237.982
8.2,560.552,237.865
8.21,561.215,237.747
8.22,561.879,237.629
8.23,562.543,237.509
8.24,563.206,237.389
8.25,563.87,237.267
8.26,564.533,237.145
8.27,565.196,237.021
8.28,565.86,236.897
8.29,566.523,236.771
8.3,567.186,236.645
8.31,567.85,236.518
8.32,568.513,236.389
8.33,569.176,236.26
8.34,569.839,236.13
8.35,570.502,235.999
8.36,571.165,235.866
8.37,571.828,235.733
8.38,572.491,235.599
8.39,573.154,235.464
8.4,573.817,235.328
8.41,574.479,235.191
8.42,575.142,235.053
8.43,575.805,234.914
8.44,576.467,234.774
8.45,577.13,234.633
8.46,577.793,234.491
8.47,578.455,234.348
8.48,579.117,234.204
8.49,579.78,234.059
8.5,580.442,233.914
8.51,581.105,233.767
8.52,581.767,233.619
8.53,582.429,233.47
8.54,583.091,233.321
8.55,583.753,233.17
8.56,584.416,233.018
8.57,585.078,232.866
8.58,585.74,232.712
8.59,586.402,232.558
8.6,587.063,232.402
8.61,587.725,232.246
8.62,588.387,232.088
8.63,589.049,231.93
8.64,589.711,231.77
8.65,590.372,231.61
8.66,591.034,231.449
8.67,591.696,231.286
8.68,592.357,231.123
8.69,593.019,230.959
8.7,593.68,230.794
8.71,594.342,230.628
8.72,595.003,230.46
8.73,595.664,230.292
8.74,596.326,230.123
8.75,596.987,229.953
8.76,597.648,229.782
8.77,598.309,229.61
8.78,598.97,229.437
8.79,599.631,229.263
8.8,600.292,229.088
8.81,600.953,228.912
8.82,601.614,228.736
8.83,602.275,228.558
8.84,602.936,228.379
8.85,603.597,228.199
8.86,604.257,228.018
8.87,604.918,227.837
8.88,605.579,227.654
8.89,606.239,227.471
8.9,606.9,227.286
8.91,607.561,227.1
8.92,608.221,226.914
8.93,608.881,226.726
8.94,609.542,226.538
8.95,610.202,226.348
8.96,610.862,226.158
8.97,611.523,225.967
8.98,612.183,225.774
8.99,612.843,225.581
9,613.503,225.387
9.01,614.163,225.191
9.02,614.823,224.995
9.03,615.483,224.798
9.04,616.143,224.6
9.05,616.803,224.401
9.06,617.463,224.201
9.07,618.123,224
9.08,618.782,223.798
9.09,619.442,223.595
9.1,620.102,223.391
9.11,620.761,223.186
9.12,621.421,222.98
9.13,622.08,222.773
9.14,622.74,222.565
9.15,623.399,222.357
9.16,624.059,222.147
9.17,624.718,221.936
9.18,625.377,221.724
9.19,626.037,221.512
9.2,626.696,221.298
9.21,627.355,221.084
9.22,628.014,220.868
9.23,628.673,220.651
9.24,629.332,220.434
9.25,629.991,220.216
9.26,630.65,219.996
9.27,631.309,219.776
9.28,631.968,219.554
9.29,632.626,219.332
9.3,633.285,219.109
9.31,633.944,218.885
9.32,634.603,218.659
9.33,635.261,218.433
9.34,635.92,218.206
9.35,636.578,217.978
9.36,637.237,217.749
9.37,637.895,217.519
9.38,638.553,217.288
9.39,639.212,217.056
9.4,639.87,216.823
9.41,640.528,216.589
9.42,641.187,216.354
9.43,641.845,216.119
9.44,642.503,215.882
9.45,643.161,215.644
9.46,643.819,215.405
9.47,644.477,215.166
9.48,645.135,214.925
9.49,645.793,214.683
9.5,646.45,214.441
9.51,647.108,214.197
9.52,647.766,213.953
9.53,648.424,213.707
9.54,649.081,213.461
9.55,649.739,213.213
9.56,650.396,212.965
9.57,651.054,212.716
9.58,651.711,212.466
9.59,652.369,212.214
9.6,653.026,211.962
9.61,653.683,211.709
9.62,654.341,211.455
9.63,654.998,211.2
9.64,655.655,210.944
9.65,656.312,210.687
9.66,656.969,210.429
9.67,657.626,210.17
9.68,658.283,209.91
9.69,658.94,209.649
9.7,659.597,209.387
9.71,660.254,209.124
9.72,660.911,208.861
9.73,661.568,208.596
9.74,662.224,208.33
9.75,662.881,208.063
9.76,663.538,207.796
9.77,664.194,207.527
9.78,664.851,207.258
9.79,665.507,206.987
9.8,666.164,206.716
9.81,666.82,206.443
9.82,667.476,206.17
9.83,668.133,205.896
9.84,668.789,205.62
9.85,669.445,205.344
9.86,670.101,205.067
9.87,670.757,204.789
9.88,671.413,204.51
9.89,672.069,204.229
9.9,672.725,203.948
9.91,673.381,203.666
9.92,674.037,203.383
9.93,674.693,203.099
9.94,675.349,202.815
9.95,676.004,202.529
9.96,676.66,202.242
9.97,677.316,201.954
9.98,677.971,201.665
9.99,678.627,201.376
10,679.282,201.085
10.01,679.938,200.793
10.02,680.593,200.501
10.03,681.249,200.207
10.04,681.904,199.913
10.05,682.559,199.617
10.06,683.214,199.321
10.07,683.869,199.023
10.08,684.525,198.725
10.09,685.18,198.426
10.1,685.835,198.125
10.11,686.49,197.824
10.12,687.145,197.522
10.13,687.799,197.219
10.14,688.454,196.915
10.15,689.109,196.61
10.16,689.764,196.304
10.17,690.419,195.997
10.18,691.073,195.689
10.19,691.728,195.38
10.2,692.382,195.07
10.21,693.037,194.759
10.22,693.691,194.447
10.23,694.346,194.135
10.24,695,193.821
10.25,695.654,193.506
10.26,696.309,193.191
10.27,696.963,192.874
10.28,697.617,192.556
10.29,698.271,192.238
10.3,698.925,191.919
10.31,699.579,191.598
10.32,700.233,191.277
10.33,700.887,190.954
10.34,701.541,190.631
10.35,702.195,190.307
10.36,702.849,189.982
10.37,703.502,189.656
10.38,704.156,189.329
10.39,704.81,189
10.4,705.463,188.671
10.41,706.117,188.341
10.42,706.77,188.011
10.43,707.424,187.679
10.44,708.077,187.346
10.45,708.731,187.012
10.46,709.384,186.677
10.47,710.037,186.342
10.48,710.69,186.005
10.49,711.344,185.667
10.5,711.997,185.329
10.51,712.65,184.989
10.52,713.303,184.649
10.53,713.956,184.307
10.54,714.609,183.965
10.55,715.262,183.621
10.56,715.914,183.277
10.57,716.567,182.932
10.58,717.22,182.586
10.59,717.873,182.238
10.6,718.525,181.89
10.61,719.178,181.541
10.62,719.83,181.191
10.63,720.483,180.84
10.64,721.135,180.488
10.65,721.788,180.135
10.66,722.44,179.781
10.67,723.092,179.427
10.68,723.745,179.071
10.69,724.397,178.714
10.7,725.049,178.356
10.71,725.701,177.998
10.72,726.353,177.638
10.73,727.005,177.278
10.74,727.657,176.916
10.75,728.309,176.554
10.76,728.961,176.19
10.77,729.613,175.826
10.78,730.264,175.46
10.79,730.916,175.094
10.8,731.568,174.727
10.81,732.219,174.359
10.82,732.871,173.99
10.83,733.523,173.62
10.84,734.174,173.249
10.85,734.825,172.877
10.86,735.477,172.504
10.87,736.128,172.13
10.88,736.779,171.755
10.89,737.431,171.379
10.9,738.082,171.002
10.91,738.733,170.625
10.92,739.384,170.246
10.93,740.035,169.866
10.94,740.686,169.486
10.95,741.337,169.104
10.96,741.988,168.722
10.97,742.639,168.338
10.98,743.29,167.954
10.99,743.94,167.569
11,744.591,167.182
11.01,745.242,166.795
11.02,745.892,166.407
11.03,746.543,166.018
11.04,747.193,165.628
11.05,747.844,165.237
11.06,748.494,164.845
11.07,749.144,164.452
11.08,749.795,164.058
11.09,750.445,163.663
11.1,751.095,163.267
11.11,751.745,162.87
11.12,752.395,162.473
11.13,753.045,162.074
11.14,753.695,161.674
11.15,754.345,161.274
11.16,754.995,160.872
11.17,755.645,160.47
11.18,756.295,160.067
11.19,756.945,159.662
11.2,757.594,159.257
11.21,758.244,158.851
11.22,758.894,158.443
11.23,759.543,158.035
11.24,760.193,157.626
11.25,760.842,157.216
11.26,761.491,156.805
11.27,762.141,156.393
11.28,762.79,155.98
11.29,763.439,155.566
11.3,764.089,155.152
11.31,764.738,154.736
11.32,765.387,154.319
11.33,766.036,153.902
11.34,766.685,153.483
11.35,767.334,153.063
11.36,767.983,152.643
11.37,768.632,152.221
11.38,769.28,151.799
11.39,769.929,151.376
11.4,770.578,150.951
11.41,771.226,150.526
11.42,771.875,150.1
11.43,772.524,149.673
11.44,773.172,149.245
11.45,773.821,148.816
