t,x,y
4.33,2313.9,1532.54
4.34,2318.89,1535.64
4.35,2323.88,1538.73
4.36,2328.87,1541.83
4.37,2333.86,1544.92
4.38,2338.84,1548.01
4.39,2343.83,1551.1
4.4,2348.81,1554.18
4.41,2353.79,1557.27
4.42,2358.77,1560.35
4.43,2363.75,1563.43
4.44,2368.72,1566.51
4.45,2373.7,1569.58
4.46,2378.67,1572.66
4.47,2383.64,1575.73
4.48,2388.61,1578.8
4.49,2393.58,1581.87
4.5,2398.55,1584.94
4.51,2403.52,1588
4.52,2408.48,1591.07
4.53,2413.44,1594.13
4.54,2418.41,1597.19
4.55,2423.37,1600.24
4.56,2428.33,1603.3
4.57,2433.28,1606.35
4.58,2438.24,1609.41
4.59,2443.19,1612.46
4.6,2448.15,1615.5
4.61,2453.1,1618.55
4.62,2458.05,1621.6
4.63,2463,1624.64
4.64,2467.94,1627.68
4.65,2472.89,1630.72
4.66,2477.83,1633.76
4.67,2482.78,1636.79
4.68,2487.72,1639.82
4.69,2492.66,1642.86
4.7,2497.6,1645.89
4.71,2502.54,1648.91
4.72,2507.47,1651.94
4.73,2512.41,1654.96
4.74,2517.34,1657.99
4.75,2522.27,1661.01
4.76,2527.2,1664.02
4.77,2532.13,1667.04
4.78,2537.06,1670.06
4.79,2541.98,1673.07
4.8,2546.91,1676.08
4.81,2551.83,1679.09
4.82,2556.75,1682.1
4.83,2561.67,1685.1
4.84,2566.59,1688.11
4.85,2571.51,1691.11
4.86,2576.42,1694.11
4.87,2581.34,1697.11
4.88,2586.25,1700.1
4.89,2591.16,1703.1
4.9,2596.07,1706.09
4.91,2600.98,1709.08
4.92,2605.89,1712.07
4.93,2610.8,1715.06
4.94,2615.7,1718.04
4.95,2620.6,1721.03
4.96,2625.51,1724.01
4.97,2630.41,1726.99
4.98,2635.31,1729.97
4.99,2640.2,1732.94
5,2645.1,1735.92
5.01,2649.99,1738.89
5.02,2654.89,1741.86
5.03,2659.78,1744.83
5.04,2664.67,1747.79
5.05,2669.56,1750.76
5.06,2674.45,1753.72
5.07,2679.33,1756.68
5.08,2684.22,1759.64
5.09,2689.1,1762.6
5.1,2693.98,1765.56
5.11,2698.87,1768.51
5.12,2703.75,1771.46
5.13,2708.62,1774.41
5.14,2713.5,1777.36
5.15,2718.38,1780.31
5.16,2723.25,1783.26
5.17,2728.12,1786.2
5.18,2732.99,1789.14
5.19,2737.86,1792.08
5.2,2742.73,1795.02
5.21,2747.6,1797.95
5.22,2752.46,1800.89
5.23,2757.33,1803.82
5.24,2762.19,1806.75
5.25,2767.05,1809.68
5.26,2771.91,1812.61
5.27,2776.77,1815.53
5.28,2781.63,1818.45
5.29,2786.48,1821.38
5.3,2791.34,1824.3
5.31,2796.19,1827.21
5.32,2801.04,1830.13
5.33,2805.89,1833.04
5.34,2810.74,1835.96
5.35,2815.59,1838.87
5.36,2820.44,1841.78
5.37,2825.28,1844.68
5.38,2830.13,1847.59
5.39,2834.97,1850.49
5.4,2839.81,1853.39
5.41,2844.65,1856.29
5.42,2849.49,1859.19
5.43,2854.32,1862.09
5.44,2859.16,1864.98
5.45,2863.99,1867.87
5.46,2868.83,1870.77
5.47,2873.66,1873.65
5.48,2878.49,1876.54
5.49,2883.31,1879.43
5.5,2888.14,1882.31
5.51,2892.97,1885.19
5.52,2897.79,1888.07
5.53,2902.62,1890.95
5.54,2907.44,1893.83
5.55,2912.26,1896.7
5.56,2917.08,1899.58
5.57,2921.89,1902.45
5.58,2926.71,1905.32
5.59,2931.53,1908.18
5.6,2936.34,1911.05
5.61,2941.15,1913.91
5.62,2945.96,1916.78
5.63,2950.77,1919.64
5.64,2955.58,1922.49
5.65,2960.39,1925.35
5.66,2965.19,1928.21
5.67,2970,1931.06
5.68,2974.8,1933.91
5.69,2979.6,1936.76
5.7,2984.4,1939.61
5.71,2989.2,1942.46
5.72,2994,1945.3
5.73,2998.8,1948.14
5.74,3003.59,1950.98
5.75,3008.38,1953.82
5.76,3013.18,1956.66
5.77,3017.97,1959.5
5.78,3022.76,1962.33
5.79,3027.54,1965.16
5.8,3032.33,1967.99
5.81,3037.12,1970.82
5.82,3041.9,1973.65
5.83,3046.68,1976.47
5.84,3051.47,1979.29
5.85,3056.25,1982.12
5.86,3061.03,1984.94
5.87,3065.8,1987.75
5.88,3070.58,1990.57
5.89,3075.35,1993.38
5.9,3080.13,1996.2
5.91,3084.9,1999.01
5.92,3089.67,2001.82
5.93,3094.44,2004.62
5.94,3099.21,2007.43
5.95,3103.98,2010.23
5.96,3108.74,2013.04
5.97,3113.51,2015.84
5.98,3118.27,2018.63
5.99,3123.03,2021.43
6,3127.79,2024.23
6.01,3132.55,2027.02
6.02,3137.31,2029.81
6.03,3142.06,2032.6
6.04,3146.82,2035.39
6.05,3151.57,2038.18
6.06,3156.33,2040.96
6.07,3161.08,2043.74
6.08,3165.83,2046.52
6.09,3170.58,2049.3
6.1,3175.32,2052.08
6.11,3180.07,2054.86
6.12,3184.81,2057.63
6.13,3189.56,2060.4
6.14,3194.3,2063.17
6.15,3199.04,2065.94
6.16,3203.78,2068.71
6.17,3208.52,2071.47
6.18,3213.26,2074.24
6.19,3217.99,2077
6.2,3222.73,2079.76
6.21,3227.46,2082.52
6.22,3232.19,2085.28
6.23,3236.92,2088.03
6.24,3241.65,2090.78
6.25,3246.38,2093.53
6.26,3251.1,2096.28
6.27,3255.83,2099.03
6.28,3260.55,2101.78
6.29,3265.28,2104.52
6.3,3270,2107.27
6.31,3274.72,2110.01
6.32,3279.44,2112.75
6.33,3284.15,2115.48
6.34,3288.87,2118.22
6.35,3293.58,2120.95
6.36,3298.3,2123.69
6.37,3303.01,2126.42
6.38,3307.72,2129.15
6.39,3312.43,2131.87
6.4,3317.14,2134.6
6.41,3321.85,2137.32
6.42,3326.55,2140.05
6.43,3331.26,2142.77
6.44,3335.96,2145.48
6.45,3340.66,2148.2
6.46,3345.36,2150.92
6.47,3350.06,2153.63
6.48,3354.76,2156.34
6.49,3359.46,2159.05
6.5,3364.15,2161.76
6.51,3368.85,2164.47
6.52,3373.54,2167.17
6.53,3378.23,2169.87
6.54,3382.93,2172.58
6.55,3387.61,2175.28
6.56,3392.3,2177.97
6.57,3396.99,2180.67
6.58,3401.68,2183.37
6.59,3406.36,2186.06
6.6,3411.04,2188.75
6.61,3415.72,2191.44
6.62,3420.4,2194.13
6.63,3425.08,2196.81
6.64,3429.76,2199.5
6.65,3434.44,2202.18
6.66,3439.11,2204.86
6.67,3443.79,2207.54
6.68,3448.46,2210.22
6.69,3453.13,2212.89
6.7,3457.8,2215.57
6.71,3462.47,2218.24
6.72,3467.14,2220.91
6.73,3471.81,2223.58
6.74,3476.47,2226.25
6.75,3481.14,2228.91
6.76,3485.8,2231.58
6.77,3490.46,2234.24
6.78,3495.12,2236.9
6.79,3499.78,2239.56
6.8,3504.44,2242.22
6.81,3509.1,2244.87
6.82,3513.75,2247.53
6.83,3518.41,2250.18
6.84,3523.06,2252.83
6.85,3527.71,2255.48
6.86,3532.36,2258.12
6.87,3537.01,2260.77
6.88,3541.66,2263.41
6.89,3546.3,2266.05
6.9,3550.95,2268.7
6.91,3555.59,2271.33
6.92,3560.24,2273.97
6.93,3564.88,2276.61
6.94,3569.52,2279.24
6.95,3574.16,2281.87
6.96,3578.8,2284.5
6.97,3583.43,2287.13
6.98,3588.07,2289.76
6.99,3592.7,2292.38
7,3597.34,2295.01
7.01,3601.97,2297.63
7.02,3606.6,2300.25
7.03,3611.23,2302.87
7.04,3615.86,2305.48
7.05,3620.48,2308.1
7.06,3625.11,2310.71
7.07,3629.73,2313.32
7.08,3634.36,2315.93
7.09,3638.98,2318.54
7.1,3643.6,2321.15
7.11,3648.22,2323.75
7.12,3652.84,2326.36
7.13,3657.45,2328.96
7.14,3662.07,2331.56
7.15,3666.69,2334.16
7.16,3671.3,2336.75
7.17,3675.91,2339.35
7.18,3680.52,2341.94
7.19,3685.13,2344.53
7.2,3689.74,2347.12
7.21,3694.35,2349.71
7.22,3698.95,2352.3
7.23,3703.56,2354.88
7.24,3708.16,2357.47
7.25,3712.76,2360.05
7.26,3717.37,2362.63
7.27,3721.97,2365.21
7.28,3726.57,2367.78
7.29,3731.16,2370.36
7.3,3735.76,2372.93
7.31,3740.35,2375.5
7.32,3744.95,2378.07
7.33,3749.54,2380.64
7.34,3754.13,2383.21
7.35,3758.72,2385.77
7.36,3763.31,2388.34
7.37,3767.9,2390.9
7.38,3772.49,2393.46
7.39,3777.07,2396.02
7.4,3781.66,2398.58
7.41,3786.24,2401.13
7.42,3790.82,2403.68
7.43,3795.4,2406.24
7.44,3799.98,2408.79
7.45,3804.56,2411.33
7.46,3809.14,2413.88
7.47,3813.71,2416.43
7.48,3818.29,2418.97
7.49,3822.86,2421.51
7.5,3827.43,2424.05
7.51,3832.01,2426.59
7.52,3836.58,2429.13
7.53,3841.14,2431.66
7.54,3845.71,2434.2
7.55,3850.28,2436.73
7.56,3854.84,2439.26
7.57,3859.41,2441.79
7.58,3863.97,2444.32
7.59,3868.53,2446.84
7.6,3873.09,2449.37
7.61,3877.65,2451.89
7.62,3882.21,2454.41
7.63,3886.77,2456.93
7.64,3891.32,2459.45
7.65,3895.88,2461.96
7.66,3900.43,2464.47
7.67,3904.98,2466.99
7.68,3909.53,2469.5
7.69,3914.08,2472.01
7.7,3918.63,2474.51
7.71,3923.18,2477.02
7.72,3927.72,2479.53
7.73,3932.27,2482.03
7.74,3936.81,2484.53
7.75,3941.36,2487.03
7.76,3945.9,2489.53
7.77,3950.44,2492.02
7.78,3954.98,2494.52
7.79,3959.52,2497.01
7.8,3964.05,2499.5
7.81,3968.59,2501.99
7.82,3973.12,2504.48
7.83,3977.66,2506.96
7.84,3982.19,2509.45
7.85,3986.72,2511.93
7.86,3991.25,2514.41
7.87,3995.78,2516.89
7.88,4000.3,2519.37
7.89,4004.83,2521.85
7.9,4009.36,2524.32
7.91,4013.88,2526.8
7.92,4018.4,2529.27
7.93,4022.92,2531.74
7.94,4027.44,2534.21
7.95,4031.96,2536.68
7.96,4036.48,2539.14
7.97,4041,2541.6
7.98,4045.51,2544.07
7.99,4050.03,2546.53
8,4054.54,2548.99
8.01,4059.05,2551.44
8.02,4063.57,2553.9
8.03,4068.08,2556.35
8.04,4072.58,2558.81
8.05,4077.09,2561.26
8.06,4081.6,2563.71
8.07,4086.1,2566.15
8.08,4090.61,2568.6
8.09,4095.11,2571.04
8.1,4099.61,2573.49
8.11,4104.11,2575.93
8.12,4108.61,2578.37
8.13,4113.11,2580.8
8.14,4117.61,2583.24
8.15,4122.1,2585.68
8.16,4126.6,2588.11
8.17,4131.09,2590.54
8.18,4135.59,2592.97
8.19,4140.08,2595.4
8.2,4144.57,2597.83
8.21,4149.06,2600.25
8.22,4153.55,2602.67
8.23,4158.03,2605.1
8.24,4162.52,2607.52
8.25,4167,2609.94
8.26,4171.49,2612.35
8.27,4175.97,2614.77
8.28,4180.45,2617.18
8.29,4184.93,2619.59
8.3,4189.41,2622.01
8.31,4193.89,2624.41
8.32,4198.36,2626.82
8.33,4202.84,2629.23
8.34,4207.31,2631.63
8.35,4211.79,2634.03
8.36,4216.26,2636.44
8.37,4220.73,2638.84
8.38,4225.2,2641.23
8.39,4229.67,2643.63
8.4,4234.14,2646.03
8.41,4238.6,2648.42
8.42,4243.07,2650.81
8.43,4247.53,2653.2
8.44,4252,2655.59
8.45,4256.46,2657.98
8.46,4260.92,2660.36
8.47,4265.38,2662.74
8.48,4269.84,2665.13
8.49,4274.29,2667.51
8.5,4278.75,2669.89
8.51,4283.2,2672.26
8.52,4287.66,2674.64
8.53,4292.11,2677.01
8.54,4296.56,2679.39
8.55,4301.01,2681.76
8.56,4305.46,2684.13
8.57,4309.91,2686.5
8.58,4314.36,2688.86
8.59,4318.81,2691.23
8.6,4323.25,2693.59
8.61,4327.69,2695.95
8.62,4332.14,2698.31
8.63,4336.58,2700.67
8.64,4341.02,2703.03
8.65,4345.46,2705.38
8.66,4349.9,2707.74
8.67,4354.34,2710.09
8.68,4358.77,2712.44
8.69,4363.21,2714.79
8.7,4367.64,2717.13
8.71,4372.07,2719.48
8.72,4376.5,2721.83
8.73,4380.94,2724.17
8.74,4385.36,2726.51
8.75,4389.79,2728.85
8.76,4394.22,2731.19
8.77,4398.65,2733.52
8.78,4403.07,2735.86
8.79,4407.5,2738.19
8.8,4411.92,2740.52
8.81,4416.34,2742.85
8.82,4420.76,2745.18
8.83,4425.18,2747.51
8.84,4429.6,2749.84
8.85,4434.02,2752.16
8.86,4438.43,2754.48
8.87,4442.85,2756.8
8.88,4447.26,2759.12
8.89,4451.67,2761.44
8.9,4456.09,2763.76
8.91,4460.5,2766.07
8.92,4464.91,2768.38
8.93,4469.31,2770.69
8.94,4473.72,2773
8.95,4478.13,2775.31
8.96,4482.53,2777.62
8.97,4486.94,2779.93
8.98,4491.34,2782.23
8.99,4495.74,2784.53
9,4500.14,2786.83
9.01,4504.54,2789.13
9.02,4508.94,2791.43
9.03,4513.34,2793.72
9.04,4517.74,2796.02
9.05,4522.13,2798.31
9.06,4526.53,2800.6
9.07,4530.92,2802.89
9.08,4535.31,2805.18
9.09,4539.7,2807.47
9.1,4544.09,2809.75
9.11,4548.48,2812.04
9.12,4552.87,2814.32
9.13,4557.25,2816.6
9.14,4561.64,2818.88
9.15,4566.02,2821.16
9.16,4570.41,2823.43
9.17,4574.79,2825.71
9.18,4579.17,2827.98
9.19,4583.55,2830.25
9.2,4587.93,2832.52
9.21,4592.31,2834.79
9.22,4596.69,2837.05
9.23,4601.06,2839.32
9.24,4605.44,2841.58
9.25,4609.81,2843.84
9.26,4614.18,2846.11
9.27,4618.55,2848.36
9.28,4622.93,2850.62
9.29,4627.29,2852.88
9.3,4631.66,2855.13
9.31,4636.03,2857.38
9.32,4640.4,2859.64
9.33,4644.76,2861.89
9.34,4649.13,2864.13
9.35,4653.49,2866.38
9.36,4657.85,2868.63
9.37,4662.21,2870.87
9.38,4666.57,2873.11
9.39,4670.93,2875.35
9.4,4675.29,2877.59
9.41,4679.64,2879.83
9.42,4684,2882.06
9.43,4688.35,2884.3
9.44,4692.71,2886.53
9.45,4697.06,2888.76
9.46,4701.41,2890.99
9.47,4705.76,2893.22
9.48,4710.11,2895.45
9.49,4714.46,2897.67
9.5,4718.8,2899.9
9.51,4723.15,2902.12
9.52,4727.5,2904.34
9.53,4731.84,2906.56
9.54,4736.18,2908.78
9.55,4740.52,2910.99
9.56,4744.86,2913.21
9.57,4749.2,2915.42
9.58,4753.54,2917.63
9.59,4757.88,2919.84
9.6,4762.22,2922.05
9.61,4766.55,2924.26
9.62,4770.89,2926.46
9.63,4775.22,2928.67
9.64,4779.55,2930.87
9.65,4783.88,2933.07
9.66,4788.21,2935.27
9.67,4792.54,2937.47
9.68,4796.87,2939.66
9.69,4801.2,2941.86
9.7,4805.52,2944.05
9.71,4809.85,2946.24
9.72,4814.17,2948.43
9.73,4818.49,2950.62
9.74,4822.81,2952.81
9.75,4827.14,2955
9.76,4831.46,2957.18
9.77,4835.77,2959.36
9.78,4840.09,2961.54
9.79,4844.41,2963.72
9.8,4848.72,2965.9
9.81,4853.04,2968.08
9.82,4857.35,2970.25
9.83,4861.66,2972.43
9.84,4865.97,2974.6
9.85,4870.28,2976.77
9.86,4874.59,2978.94
9.87,4878.9,2981.11
9.88,4883.21,2983.27
9.89,4887.51,2985.44
9.9,4891.82,2987.6
9.91,4896.12,2989.76
9.92,4900.43,2991.92
9.93,4904.73,2994.08
9.94,4909.03,2996.24
9.95,4913.33,2998.4
9.96,4917.63,3000.55
9.97,4921.93,3002.7
9.98,4926.22,3004.85
9.99,4930.52,3007
10,4934.81,3009.15
10.01,4939.11,3011.3
10.02,4943.4,3013.44
10.03,4947.69,3015.59
10.04,4951.98,3017.73
10.05,4956.27,3019.87
10.06,4960.56,3022.01
10.07,4964.85,3024.15
10.08,4969.13,3026.28
10.09,4973.42,3028.42
10.1,4977.7,3030.55
10.11,4981.99,3032.68
10.12,4986.27,3034.81
10.13,4990.55,3036.94
10.14,4994.83,3039.07
10.15,4999.11,3041.2
10.16,5003.39,3043.32
10.17,5007.66,3045.44
10.18,5011.94,3047.56
10.19,5016.22,3049.68
10.2,5020.49,3051.8
10.21,5024.76,3053.92
10.22,5029.04,3056.03
10.23,5033.31,3058.15
10.24,5037.58,3060.26
10.25,5041.85,3062.37
10.26,5046.11,3064.48
10.27,5050.38,3066.59
10.28,5054.65,3068.7
10.29,5058.91,3070.8
10.3,5063.18,3072.9
10.31,5067.44,3075.01
10.32,5071.7,3077.11
