x,y,T
7,0.4,304.968
7.2,0.4,305.582
7.4,0.4,306.171
7.6,0.4,306.726
7.8,0.4,307.238
8,0.4,307.698
8.2,0.4,308.097
8.4,0.4,308.432
8.6,0.4,308.697
8.8,0.4,308.894
9,0.4,309.024
9.2,0.4,309.092
9.4,0.4,309.101
9.6,0.4,309.057
9.8,0.4,308.962
10,0.4,308.818

0,0.6,291.266
0.2,0.6,291.339
0.4,0.6,291.432
0.6,0.6,291.543
0.8,0.6,291.673
1,0.6,291.821
1.2,0.6,291.987
1.4,0.6,292.172
1.6,0.6,292.375
1.8,0.6,292.598
2,0.6,292.839
2.2,0.6,293.1
2.4,0.6,293.38
2.6,0.6,293.68
2.8,0.6,294
3,0.6,294.34
3.2,0.6,294.7
3.4,0.6,295.081
3.6,0.6,295.483
3.8,0.6,295.905
4,0.6,296.349
4.2,0.6,296.814
4.4,0.6,297.299
4.6,0.6,297.806
4.8,0.6,298.334
5,0.6,298.881
5.2,0.6,299.449
5.4,0.6,300.035
5.6,0.6,300.639
5.8,0.6,301.259
6,0.6,301.892
6.2,0.6,302.538
6.4,0.6,303.191
6.6,0.6,303.848
6.8,0.6,304.504
7,0.6,305.152
7.2,0.6,305.785
7.4,0.6,306.394
7.6,0.6,306.969
7.8,0.6,307.499
8,0.6,307.975
8.2,0.6,308.387
8.4,0.6,308.729
8.6,0.6,308.997
8.8,0.6,309.191
9,0.6,309.314
9.2,0.6,309.373
9.4,0.6,309.375
9.6,0.6,309.323
9.8,0.6,309.224
10,0.6,309.08

0,0.8,291.317
0.2,0.8,291.39
0.4,0.8,291.484
0.6,0.8,291.595
0.8,0.8,291.725
1,0.8,291.873
1.2,0.8,292.04
1.4,0.8,292.225
1.6,0.8,292.429
1.8,0.8,292.651
2,0.8,292.893
2.2,0.8,293.155
2.4,0.8,293.435
2.6,0.8,293.736
2.8,0.8,294.056
3,0.8,294.397
3.2,0.8,294.758
3.4,0.8,295.14
3.6,0.8,295.543
3.8,0.8,295.967
4,0.8,296.413
4.2,0.8,296.879
4.4,0.8,297.368
4.6,0.8,297.877
4.8,0.8,298.408
5,0.8,298.96
5.2,0.8,299.533
5.4,0.8,300.125
5.6,0.8,300.736
5.8,0.8,301.365
6,0.8,302.01
6.2,0.8,302.668
6.4,0.8,303.337
6.6,0.8,304.012
6.8,0.8,304.689
7,0.8,305.362
7.2,0.8,306.022
7.4,0.8,306.66
7.6,0.8,307.266
7.8,0.8,307.826
8,0.8,308.328
8.2,0.8,308.759
8.4,0.8,309.111
8.6,0.8,309.38
8.8,0.8,309.567
9,0.8,309.679
9.2,0.8,309.723
9.4,0.8,309.71
9.6,0.8,309.648
9.8,0.8,309.543
10,0.8,309.397

0,1,291.361
0.2,1,291.434
0.4,1,291.527
0.6,1,291.639
0.8,1,291.769
1,1,291.917
1.2,1,292.084
1.4,1,292.269
1.6,1,292.473
1.8,1,292.696
2,1,292.939
2.2,1,293.2
2.4,1,293.481
2.6,1,293.782
2.8,1,294.103
3,1,294.444
3.2,1,294.806
3.4,1,295.189
3.6,1,295.593
3.8,1,296.019
4,1,296.465
4.2,1,296.934
4.4,1,297.425
4.6,1,297.938
4.8,1,298.472
5,1,299.029
5.2,1,299.607
5.4,1,300.207
5.6,1,300.827
5.8,1,301.467
6,1,302.125
6.2,1,302.799
6.4,1,303.487
6.6,1,304.186
6.8,1,304.89
7,1,305.595
7.2,1,306.292
7.4,1,306.971
7.6,1,307.619
7.8,1,308.222
8,1,308.761
8.2,1,309.219
8.4,1,309.586
8.6,1,309.855
8.8,1,310.03
9,1,310.121
9.2,1,310.141
9.4,1,310.106
9.6,1,310.026
9.8,1,309.911
10,1,309.764

0,1.2,291.396
0.2,1.2,291.47
0.4,1.2,291.563
0.6,1.2,291.675
0.8,1.2,291.805
1,1.2,291.953
1.2,1.2,292.12
1.4,1.2,292.306
1.6,1.2,292.51
1.8,1.2,292.733
2,1.2,292.975
2.2,1.2,293.237
2.4,1.2,293.518
2.6,1.2,293.819
2.8,1.2,294.14
3,1.2,294.482
3.2,1.2,294.844
3.4,1.2,295.228
3.6,1.2,295.632
3.8,1.2,296.059
4,1.2,296.507
4.2,1.2,296.978
4.4,1.2,297.471
4.6,1.2,297.987
4.8,1.2,298.525
5,1.2,299.087
5.2,1.2,299.671
5.4,1.2,300.279
5.6,1.2,300.909
5.8,1.2,301.56
6,1.2,302.233
6.2,1.2,302.926
6.4,1.2,303.637
6.6,1.2,304.363
6.8,1.2,305.101
7,1.2,305.846
7.2,1.2,306.59
7.4,1.2,307.322
7.6,1.2,308.029
7.8,1.2,308.691
8,1.2,309.284
8.2,1.2,309.783
8.4,1.2,310.169
8.6,1.2,310.435
8.8,1.2,310.588
9,1.2,310.643
9.2,1.2,310.625
9.4,1.2,310.555
9.6,1.2,310.451
9.8,1.2,310.321
10,1.2,310.173

0,1.4,291.424
0.2,1.4,291.498
0.4,1.4,291.591
0.6,1.4,291.703
0.8,1.4,291.833
1,1.4,291.982
1.2,1.4,292.148
1.4,1.4,292.334
1.6,1.4,292.538
1.8,1.4,292.761
2,1.4,293.003
2.2,1.4,293.264
2.4,1.4,293.545
2.6,1.4,293.846
2.8,1.4,294.167
3,1.4,294.509
3.2,1.4,294.872
3.4,1.4,295.255
3.6,1.4,295.661
3.8,1.4,296.088
4,1.4,296.537
4.2,1.4,297.009
4.4,1.4,297.505
4.6,1.4,298.023
4.8,1.4,298.566
5,1.4,299.132
5.2,1.4,299.723
5.4,1.4,300.339
5.6,1.4,300.979
5.8,1.4,301.644
6,1.4,302.333
6.2,1.4,303.046
6.4,1.4,303.783
6.6,1.4,304.54
6.8,1.4,305.317
7,1.4,306.108
7.2,1.4,306.909
7.4,1.4,307.709
7.6,1.4,308.494
7.8,1.4,309.24
8,1.4,309.913
8.2,1.4,310.469
8.4,1.4,310.882
8.6,1.4,311.14
8.8,1.4,311.253
9,1.4,311.25
9.2,1.4,311.171
9.4,1.4,311.05
9.6,1.4,310.91
9.8,1.4,310.761
10,1.4,310.611

0,1.6,291.444
0.2,1.6,291.518
0.4,1.6,291.612
0.6,1.6,291.724
0.8,1.6,291.854
1,1.6,292.002
1.2,1.6,292.168
1.4,1.6,292.353
1.6,1.6,292.557
1.8,1.6,292.78
2,1.6,293.021
2.2,1.6,293.282
2.4,1.6,293.563
2.6,1.6,293.864
2.8,1.6,294.184
3,1.6,294.526
3.2,1.6,294.888
3.4,1.6,295.272
3.6,1.6,295.677
3.8,1.6,296.105
4,1.6,296.555
4.2,1.6,297.029
4.4,1.6,297.526
4.6,1.6,298.047
4.8,1.6,298.593
5,1.6,299.164
5.2,1.6,299.761
5.4,1.6,300.385
5.6,1.6,301.035
5.8,1.6,301.713
6,1.6,302.42
6.2,1.6,303.154
6.4,1.6,303.917
6.6,1.6,304.709
6.8,1.6,305.528
7,1.6,306.373
7.2,1.6,307.24
7.4,1.6,308.123
7.6,1.6,309.009
7.8,1.6,309.873
8,1.6,310.668
8.2,1.6,311.31
8.4,1.6,311.758
8.6,1.6,311.999
8.8,1.6,312.046
9,1.6,311.942
9.2,1.6,311.769
9.4,1.6,311.576
9.6,1.6,311.387
9.8,1.6,311.214
10,1.6,311.061

0,1.8,291.457
0.2,1.8,291.531
0.4,1.8,291.625
0.6,1.8,291.736
0.8,1.8,291.866
1,1.8,292.014
1.2,1.8,292.18
1.4,1.8,292.365
1.6,1.8,292.568
1.8,1.8,292.79
2,1.8,293.031
2.2,1.8,293.291
2.4,1.8,293.572
2.6,1.8,293.871
2.8,1.8,294.192
3,1.8,294.532
3.2,1.8,294.894
3.4,1.8,295.278
3.6,1.8,295.683
3.8,1.8,296.11
4,1.8,296.561
4.2,1.8,297.035
4.4,1.8,297.533
4.6,1.8,298.057
4.8,1.8,298.605
5,1.8,299.181
5.2,1.8,299.783
5.4,1.8,300.414
5.6,1.8,301.075
5.8,1.8,301.766
6,1.8,302.488
6.2,1.8,303.244
6.4,1.8,304.034
6.6,1.8,304.86
6.8,1.8,305.723
7,1.8,306.625
7.2,1.8,307.565
7.4,1.8,308.544
7.6,1.8,309.556
7.8,1.8,310.586
8,1.8,311.586
8.2,1.8,312.358
8.4,1.8,312.854
8.6,1.8,313.064
8.8,1.8,313.001
9,1.8,312.712
9.2,1.8,312.397
9.4,1.8,312.107
9.6,1.8,311.858
9.8,1.8,311.655
10,1.8,311.501

0,2,291.462
0.2,2,291.536
0.4,2,291.63
0.6,2,291.741
0.8,2,291.871
1,2,292.018
1.2,2,292.184
1.4,2,292.368
1.6,2,292.571
1.8,2,292.792
2,2,293.032
2.2,2,293.292
2.4,2,293.571
2.6,2,293.87
2.8,2,294.189
3,2,294.529
3.2,2,294.889
3.4,2,295.272
3.6,2,295.676
3.8,2,296.103
4,2,296.554
4.2,2,297.028
4.4,2,297.527
4.6,2,298.051
4.8,2,298.602
5,2,299.181
5.2,2,299.788
5.4,2,300.425
5.6,2,301.094
5.8,2,301.797
6,2,302.534
6.2,2,303.31
6.4,2,304.126
6.6,2,304.985
6.8,2,305.891
7,2,306.849
7.2,2,307.864
7.4,2,308.942
7.6,2,310.094
7.8,2,311.343
8,2,312.739
8.2,2,313.69
8.4,2,314.243
8.6,2,314.413
8.8,2,314.187
9,2,313.522
9.2,2,313.011
9.4,2,312.608
9.6,2,312.293
9.8,2,312.059
10,2,311.903

0,2.2,291.46
0.2,2.2,291.534
0.4,2.2,291.627
0.6,2.2,291.739
0.8,2.2,291.868
1,2.2,292.015
1.2,2.2,292.18
1.4,2.2,292.363
1.6,2.2,292.565
1.8,2.2,292.785
2,2.2,293.024
2.2,2.2,293.283
2.4,2.2,293.561
2.6,2.2,293.858
2.8,2.2,294.176
3,2.2,294.514
3.2,2.2,294.874
3.4,2.2,295.255
3.6,2.2,295.658
3.8,2.2,296.084
4,2.2,296.533
4.2,2.2,297.007
4.4,2.2,297.505
4.6,2.2,298.03
4.8,2.2,298.582
5,2.2,299.163
5.2,2.2,299.773
5.4,2.2,300.416
5.6,2.2,301.091
5.8,2.2,301.803
6,2.2,302.554
6.2,2.2,303.346
6.4,2.2,304.185
6.6,2.2,305.073
6.8,2.2,306.019
7,2.2,307.027
7.2,2.2,308.109
7.4,2.2,309.276
7.6,2.2,310.548
7.8,2.2,311.957
8,2.2,313.554
8.2,2.2,314.63
8.4,2.2,315.229
8.6,2.2,315.367
8.8,2.2,315.031
9,2.2,314.181
9.2,2.2,313.53
9.4,2.2,313.031
9.6,2.2,312.657
9.8,2.2,312.394
10,2.2,312.237

0,2.4,291.451
0.2,2.4,291.525
0.4,2.4,291.618
0.6,2.4,291.729
0.8,2.4,291.857
1,2.4,292.004
1.2,2.4,292.168
1.4,2.4,292.351
1.6,2.4,292.551
1.8,2.4,292.77
2,2.4,293.008
2.2,2.4,293.265
2.4,2.4,293.541
2.6,2.4,293.837
2.8,2.4,294.153
3,2.4,294.49
3.2,2.4,294.847
3.4,2.4,295.226
3.6,2.4,295.628
3.8,2.4,296.052
4,2.4,296.499
4.2,2.4,296.971
4.4,2.4,297.469
4.6,2.4,297.993
4.8,2.4,298.545
5,2.4,299.126
5.2,2.4,299.738
5.4,2.4,300.383
5.6,2.4,301.063
5.8,2.4,301.782
6,2.4,302.542
6.2,2.4,303.348
6.4,2.4,304.204
6.6,2.4,305.116
6.8,2.4,306.093
7,2.4,307.143
7.2,2.4,308.279
7.4,2.4,309.516
7.6,2.4,310.877
7.8,2.4,312.393
8,2.4,314.102
8.2,2.4,315.256
8.4,2.4,315.885
8.6,2.4,316.003
8.8,2.4,315.6
9,2.4,314.65
9.2,2.4,313.908
9.4,2.4,313.339
9.6,2.4,312.919
9.8,2.4,312.634
10,2.4,312.476

0,2.6,291.435
0.2,2.6,291.508
0.4,2.6,291.601
0.6,2.6,291.712
0.8,2.6,291.84
1,2.6,291.985
1.2,2.6,292.149
1.4,2.6,292.33
1.6,2.6,292.53
1.8,2.6,292.747
2,2.6,292.984
2.2,2.6,293.239
2.4,2.6,293.513
2.6,2.6,293.807
2.8,2.6,294.121
3,2.6,294.455
3.2,2.6,294.81
3.4,2.6,295.186
3.6,2.6,295.585
3.8,2.6,296.006
4,2.6,296.452
4.2,2.6,296.921
4.4,2.6,297.416
4.6,2.6,297.938
4.8,2.6,298.488
5,2.6,299.068
5.2,2.6,299.68
5.4,2.6,300.325
5.6,2.6,301.008
5.8,2.6,301.73
6,2.6,302.495
6.2,2.6,303.309
6.4,2.6,304.177
6.6,2.6,305.106
6.8,2.6,306.105
7,2.6,307.184
7.2,2.6,308.358
7.4,2.6,309.644
7.6,2.6,311.063
7.8,2.6,312.645
8,2.6,314.417
8.2,2.6,315.617
8.4,2.6,316.264
8.6,2.6,316.37
8.8,2.6,315.927
9,2.6,314.922
9.2,2.6,314.123
9.4,2.6,313.509
9.6,2.6,313.058
9.8,2.6,312.756
10,2.6,312.598

0,2.8,291.411
0.2,2.8,291.485
0.4,2.8,291.578
0.6,2.8,291.688
0.8,2.8,291.815
1,2.8,291.96
1.2,2.8,292.122
1.4,2.8,292.302
1.6,2.8,292.5
1.8,2.8,292.716
2,2.8,292.951
2.2,2.8,293.204
2.4,2.8,293.476
2.6,2.8,293.767
2.8,2.8,294.078
3,2.8,294.41
3.2,2.8,294.762
3.4,2.8,295.135
3.6,2.8,295.531
3.8,2.8,295.949
4,2.8,296.39
4.2,2.8,296.856
4.4,2.8,297.348
4.6,2.8,297.866
4.8,2.8,298.413
5,2.8,298.99
5.2,2.8,299.599
5.4,2.8,300.242
5.6,2.8,300.923
5.8,2.8,301.644
6,2.8,302.411
6.2,2.8,303.227
6.4,2.8,304.1
6.6,2.8,305.036
6.8,2.8,306.046
7,2.8,307.141
7.2,2.8,308.335
7.4,2.8,309.647
7.6,2.8,311.098
7.8,2.8,312.714
8,2.8,314.518
8.2,2.8,315.74
8.4,2.8,316.395
8.6,2.8,316.494
8.8,2.8,316.03
9,2.8,314.995
9.2,2.8,314.166
9.4,2.8,313.526
9.6,2.8,313.056
9.8,2.8,312.746
10,2.8,312.587

0,3,291.381
0.2,3,291.455
0.4,3,291.547
0.6,3,291.657
0.8,3,291.783
1,3,291.927
1.2,3,292.088
1.4,3,292.267
1.6,3,292.463
1.8,3,292.677
2,3,292.91
2.2,3,293.16
2.4,3,293.43
2.6,3,293.718
2.8,3,294.027
3,3,294.355
3.2,3,294.703
3.4,3,295.073
3.6,3,295.464
3.8,3,295.878
4,3,296.315
4.2,3,296.776
4.4,3,297.263
4.6,3,297.777
4.8,3,298.319
5,3,298.89
5.2,3,299.494
5.4,3,300.133
5.6,3,300.808
5.8,3,301.525
6,3,302.287
6.2,3,303.1
6.4,3,303.97
6.6,3,304.904
6.8,3,305.913
7,3,307.009
7.2,3,308.206
7.4,3,309.523
7.6,3,310.98
7.8,3,312.603
8,3,314.414
8.2,3,315.64
8.4,3,316.295
8.6,3,316.389
8.8,3,315.917
9,3,314.871
9.2,3,314.031
9.4,3,313.382
9.6,3,312.907
9.8,3,312.593
10,3,312.435

0,3.2,291.345
0.2,3.2,291.419
0.4,3.2,291.511
0.6,3.2,291.619
0.8,3.2,291.745
1,3.2,291.888
1.2,3.2,292.048
1.4,3.2,292.225
1.6,3.2,292.419
1.8,3.2,292.631
2,3.2,292.861
2.2,3.2,293.109
2.4,3.2,293.376
2.6,3.2,293.661
2.8,3.2,293.965
3,3.2,294.29
3.2,3.2,294.634
3.4,3.2,294.999
3.6,3.2,295.386
3.8,3.2,295.795
4,3.2,296.226
4.2,3.2,296.682
4.4,3.2,297.163
4.6,3.2,297.67
4.8,3.2,298.205
5,3.2,298.769
5.2,3.2,299.366
5.4,3.2,299.996
5.6,3.2,300.664
5.8,3.2,301.372
6,3.2,302.124
6.2,3.2,302.927
6.4,3.2,303.786
6.6,3.2,304.709
6.8,3.2,305.705
7,3.2,306.787
7.2,3.2,307.968
7.4,3.2,309.268
7.6,3.2,310.707
7.8,3.2,312.312
8,3.2,314.107
8.2,3.2,315.32
8.4,3.2,315.967
8.6,3.2,316.059
8.8,3.2,315.59
9,3.2,314.55
9.2,3.2,313.718
9.4,3.2,313.076
9.6,3.2,312.605
9.8,3.2,312.295
10,3.2,312.138

0,3.4,291.303
0.2,3.4,291.376
0.4,3.4,291.467
0.6,3.4,291.576
0.8,3.4,291.7
1,3.4,291.842
1.2,3.4,292
1.4,3.4,292.175
1.6,3.4,292.368
1.8,3.4,292.577
2,3.4,292.805
2.2,3.4,293.05
2.4,3.4,293.313
2.6,3.4,293.595
2.8,3.4,293.895
3,3.4,294.215
3.2,3.4,294.555
3.4,3.4,294.915
3.6,3.4,295.296
3.8,3.4,295.699
4,3.4,296.125
4.2,3.4,296.574
4.4,3.4,297.047
4.6,3.4,297.546
4.8,3.4,298.073
5,3.4,298.628
5.2,3.4,299.214
5.4,3.4,299.834
5.6,3.4,300.489
5.8,3.4,301.184
6,3.4,301.922
6.2,3.4,302.708
6.4,3.4,303.549
6.6,3.4,304.45
6.8,3.4,305.422
7,3.4,306.475
7.2,3.4,307.623
7.4,3.4,308.885
7.6,3.4,310.281
7.8,3.4,311.841
8,3.4,313.594
8.2,3.4,314.776
8.4,3.4,315.407
8.6,3.4,315.499
8.8,3.4,315.045
9,3.4,314.031
9.2,3.4,313.225
9.4,3.4,312.607
9.6,3.4,312.154
9.8,3.4,311.854
10,3.4,311.699

0,3.6,291.254
0.2,3.6,291.327
0.4,3.6,291.418
0.6,3.6,291.526
0.8,3.6,291.65
1,3.6,291.79
1.2,3.6,291.946
1.4,3.6,292.12
1.6,3.6,292.31
1.8,3.6,292.517
2,3.6,292.741
2.2,3.6,292.983
2.4,3.6,293.243
2.6,3.6,293.521
2.8,3.6,293.817
3,3.6,294.132
3.2,3.6,294.467
3.4,3.6,294.821
3.6,3.6,295.196
3.8,3.6,295.592
4,3.6,296.01
4.2,3.6,296.451
4.4,3.6,296.916
4.6,3.6,297.406
4.8,3.6,297.922
5,3.6,298.466
5.2,3.6,299.04
5.4,3.6,299.646
5.6,3.6,300.286
5.8,3.6,300.964
6,3.6,301.682
6.2,3.6,302.446
6.4,3.6,303.261
6.6,3.6,304.132
6.8,3.6,305.068
7,3.6,306.079
7.2,3.6,307.176
7.4,3.6,308.377
7.6,3.6,309.703
7.8,3.6,311.186
8,3.6,312.865
8.2,3.6,313.992
8.4,3.6,314.597
8.6,3.6,314.694
8.8,3.6,314.274
9,3.6,313.311
9.2,3.6,312.558
9.4,3.6,311.983
9.6,3.6,311.561
9.8,3.6,311.277
10,3.6,311.124

0,3.8,291.2
0.2,3.8,291.273
0.4,3.8,291.364
0.6,3.8,291.47
0.8,3.8,291.593
1,3.8,291.732
1.2,3.8,291.887
1.4,3.8,292.058
1.6,3.8,292.246
1.8,3.8,292.45
2,3.8,292.671
2.2,3.8,292.91
2.4,3.8,293.165
2.6,3.8,293.439
2.8,3.8,293.73
3,3.8,294.04
3.2,3.8,294.369
3.4,3.8,294.717
3.6,3.8,295.085
3.8,3.8,295.474
4,3.8,295.884
4.2,3.8,296.316
4.4,3.8,296.771
4.6,3.8,297.25
4.8,3.8,297.754
5,3.8,298.286
5.2,3.8,298.845
5.4,3.8,299.434
5.6,3.8,300.056
5.8,3.8,300.713
6,3.8,301.408
6.2,3.8,302.145
6.4,3.8,302.927
6.6,3.8,303.76
6.8,3.8,304.651
7,3.8,305.606
7.2,3.8,306.636
7.4,3.8,307.754
7.6,3.8,308.979
7.8,3.8,310.344
8,3.8,311.901
8.2,3.8,312.94
8.4,3.8,313.506
8.6,3.8,313.616
8.8,3.8,313.257
9,3.8,312.389
9.2,3.8,311.724
9.4,3.8,311.217
9.6,3.8,310.84
9.8,3.8,310.579
10,3.8,310.429

0,4,291.141
0.2,4,291.214
0.4,4,291.304
0.6,4,291.41
0.8,4,291.531
1,4,291.668
1.2,4,291.821
1.4,4,291.99
1.6,4,292.175
1.8,4,292.377
2,4,292.595
2.2,4,292.829
2.4,4,293.081
2.6,4,293.35
2.8,4,293.636
3,4,293.94
3.2,4,294.263
3.4,4,294.604
3.6,4,294.965
3.8,4,295.345
4,4,295.746
4.2,4,296.169
4.4,4,296.613
4.6,4,297.08
4.8,4,297.571
5,4,298.087
5.2,4,298.63
5.4,4,299.202
5.6,4,299.803
5.8,4,300.436
6,4,301.104
6.2,4,301.808
6.4,4,302.553
6.6,4,303.342
6.8,4,304.18
7,4,305.07
7.2,4,306.019
7.4,4,307.034
7.6,4,308.127
7.8,4,309.32
8,4,310.665
8.2,4,311.569
8.4,4,312.082
8.6,4,312.216
8.8,4,311.961
9,4,311.272
9.2,4,310.745
9.4,4,310.331
9.6,4,310.012
9.8,4,309.781
10,4,309.634

0,4.2,291.077
0.2,4.2,291.149
0.4,4.2,291.239
0.6,4.2,291.344
0.8,4.2,291.464
1,4.2,291.599
1.2,4.2,291.75
1.4,4.2,291.917
1.6,4.2,292.099
1.8,4.2,292.298
2,4.2,292.512
2.2,4.2,292.742
2.4,4.2,292.99
2.6,4.2,293.253
2.8,4.2,293.534
3,4.2,293.833
3.2,4.2,294.149
3.4,4.2,294.483
3.6,4.2,294.835
3.8,4.2,295.207
4,4.2,295.598
4.2,4.2,296.01
4.4,4.2,296.443
4.6,4.2,296.897
4.8,4.2,297.373
5,4.2,297.874
5.2,4.2,298.399
5.4,4.2,298.95
5.6,4.2,299.528
5.8,4.2,300.135
6,4.2,300.773
6.2,4.2,301.442
6.4,4.2,302.147
6.6,4.2,302.887
6.8,4.2,303.666
7,4.2,304.485
7.2,4.2,305.346
7.4,4.2,306.248
7.6,4.2,307.187
7.8,4.2,308.149
8,4.2,309.087
8.2,4.2,309.802
8.4,4.2,310.248
8.6,4.2,310.416
8.8,4.2,310.317
9,4.2,309.999
9.2,4.2,309.664
9.4,4.2,309.361
9.6,4.2,309.107
9.8,4.2,308.908
10,4.2,308.765

0,4.4,291.008
0.2,4.4,291.08
0.4,4.4,291.169
0.6,4.4,291.273
0.8,4.4,291.392
1,4.4,291.525
1.2,4.4,291.674
1.4,4.4,291.839
1.6,4.4,292.018
1.8,4.4,292.213
2,4.4,292.424
2.2,4.4,292.65
2.4,4.4,292.893
2.6,4.4,293.151
2.8,4.4,293.426
3,4.4,293.718
3.2,4.4,294.027
3.4,4.4,294.354
3.6,4.4,294.698
3.8,4.4,295.06
4,4.4,295.441
4.2,4.4,295.841
4.4,4.4,296.261
4.6,4.4,296.702
4.8,4.4,297.163
5,4.4,297.646
5.2,4.4,298.152
5.4,4.4,298.681
5.6,4.4,299.235
5.8,4.4,299.814
6,4.4,300.42
6.2,4.4,301.053
6.4,4.4,301.714
6.6,4.4,302.404
6.8,4.4,303.123
7,4.4,303.87
7.2,4.4,304.642
7.4,4.4,305.434
7.6,4.4,306.234
7.8,4.4,307.017
8,4.4,307.738
8.2,4.4,308.313
8.4,4.4,308.702
8.6,4.4,308.892
8.8,4.4,308.896
9,4.4,308.758
9.2,4.4,308.561
9.4,4.4,308.353
9.6,4.4,308.158
9.8,4.4,307.989
10,4.4,307.849

0,4.6,290.935
0.2,4.6,291.007
0.4,4.6,291.095
0.6,4.6,291.198
0.8,4.6,291.315
1,4.6,291.447
1.2,4.6,291.594
1.4,4.6,291.756
1.6,4.6,291.932
1.8,4.6,292.124
2,4.6,292.33
2.2,4.6,292.552
2.4,4.6,292.79
2.6,4.6,293.043
2.8,4.6,293.312
3,4.6,293.598
3.2,4.6,293.899
3.4,4.6,294.218
3.6,4.6,294.553
3.8,4.6,294.905
4,4.6,295.276
4.2,4.6,295.664
4.4,4.6,296.071
4.6,4.6,296.497
4.8,4.6,296.942
5,4.6,297.407
5.2,4.6,297.893
5.4,4.6,298.399
5.6,4.6,298.928
5.8,4.6,299.478
6,4.6,300.051
6.2,4.6,300.646
6.4,4.6,301.264
6.6,4.6,301.904
6.8,4.6,302.563
7,4.6,303.241
7.2,4.6,303.93
7.4,4.6,304.624
7.6,4.6,305.308
7.8,4.6,305.959
8,4.6,306.545
8.2,4.6,307.023
8.4,4.6,307.366
8.6,4.6,307.565
8.8,4.6,307.629
9,4.6,307.587
9.2,4.6,307.48
9.4,4.6,307.342
9.6,4.6,307.194
9.8,4.6,307.05
10,4.6,306.915

0,4.8,290.858
0.2,4.8,290.93
0.4,4.8,291.017
0.6,4.8,291.119
0.8,4.8,291.235
1,4.8,291.365
1.2,4.8,291.509
1.4,4.8,291.668
1.6,4.8,291.842
1.8,4.8,292.03
2,4.8,292.232
2.2,4.8,292.45
2.4,4.8,292.682
2.6,4.8,292.93
2.8,4.8,293.193
3,4.8,293.471
3.2,4.8,293.765
3.4,4.8,294.075
3.6,4.8,294.401
3.8,4.8,294.744
4,4.8,295.103
4.2,4.8,295.479
4.4,4.8,295.872
4.6,4.8,296.283
4.8,4.8,296.711
5,4.8,297.158
5.2,4.8,297.623
