x,y,T
1.2,1,341.034
1.4,1,341.109
1.6,1,341.197
1.8,1,341.297
2,1,341.409
2.2,1,341.533
2.4,1,341.671
2.6,1,341.821
2.8,1,341.983
3,1,342.159
3.2,1,342.347
3.4,1,342.548
3.6,1,342.763
3.8,1,342.991
4,1,343.232
4.2,1,343.486
4.4,1,343.754
4.6,1,344.036
4.8,1,344.33
5,1,344.638
5.2,1,344.959
5.4,1,345.293
5.6,1,345.639
5.8,1,345.997
6,1,346.367
6.2,1,346.746
6.4,1,347.135
6.6,1,347.531
6.8,1,347.931
7,1,348.333
7.2,1,348.734
7.4,1,349.127
7.6,1,349.506
7.8,1,349.864
8,1,350.192
8.2,1,350.482
8.4,1,350.727
8.6,1,350.925
8.8,1,351.077
9,1,351.188
9.2,1,351.266
9.4,1,351.318
9.6,1,351.349
9.8,1,351.363
10,1,351.363

0,1.2,340.829
0.2,1.2,340.829
0.4,1.2,340.843
0.6,1.2,340.869
0.8,1.2,340.908
1,1.2,340.958
1.2,1.2,341.021
1.4,1.2,341.096
1.6,1.2,341.183
1.8,1.2,341.282
2,1.2,341.394
2.2,1.2,341.518
2.4,1.2,341.655
2.6,1.2,341.804
2.8,1.2,341.967
3,1.2,342.142
3.2,1.2,342.33
3.4,1.2,342.531
3.6,1.2,342.745
3.8,1.2,342.973
4,1.2,343.214
4.2,1.2,343.469
4.4,1.2,343.737
4.6,1.2,344.019
4.8,1.2,344.315
5,1.2,344.624
5.2,1.2,344.948
5.4,1.2,345.284
5.6,1.2,345.635
5.8,1.2,345.998
6,1.2,346.374
6.2,1.2,346.762
6.4,1.2,347.161
6.6,1.2,347.57
6.8,1.2,347.986
7,1.2,348.407
7.2,1.2,348.83
7.4,1.2,349.249
7.6,1.2,349.657
7.8,1.2,350.044
8,1.2,350.399
8.2,1.2,350.708
8.4,1.2,350.962
8.6,1.2,351.158
8.8,1.2,351.299
9,1.2,351.393
9.2,1.2,351.452
9.4,1.2,351.486
9.6,1.2,351.505
9.8,1.2,351.513
10,1.2,351.513

0,1.4,340.813
0.2,1.4,340.813
0.4,1.4,340.827
0.6,1.4,340.853
0.8,1.4,340.891
1,1.4,340.942
1.2,1.4,341.004
1.4,1.4,341.078
1.6,1.4,341.165
1.8,1.4,341.264
2,1.4,341.376
2.2,1.4,341.499
2.4,1.4,341.636
2.6,1.4,341.785
2.8,1.4,341.946
3,1.4,342.121
3.2,1.4,342.309
3.4,1.4,342.509
3.6,1.4,342.723
3.8,1.4,342.951
4,1.4,343.192
4.2,1.4,343.446
4.4,1.4,343.715
4.6,1.4,343.998
4.8,1.4,344.295
5,1.4,344.606
5.2,1.4,344.931
5.4,1.4,345.272
5.6,1.4,345.626
5.8,1.4,345.995
6,1.4,346.378
6.2,1.4,346.776
6.4,1.4,347.187
6.6,1.4,347.61
6.8,1.4,348.045
7,1.4,348.489
7.2,1.4,348.94
7.4,1.4,349.392
7.6,1.4,349.838
7.8,1.4,350.267
8,1.4,350.66
8.2,1.4,350.998
8.4,1.4,351.265
8.6,1.4,351.456
8.8,1.4,351.577
9,1.4,351.642
9.2,1.4,351.67
9.4,1.4,351.68
9.6,1.4,351.681
9.8,1.4,351.68
10,1.4,351.68

0,1.6,340.794
0.2,1.6,340.794
0.4,1.6,340.808
0.6,1.6,340.834
0.8,1.6,340.872
1,1.6,340.922
1.2,1.6,340.984
1.4,1.6,341.058
1.6,1.6,341.145
1.8,1.6,341.243
2,1.6,341.354
2.2,1.6,341.477
2.4,1.6,341.613
2.6,1.6,341.761
2.8,1.6,341.922
3,1.6,342.096
3.2,1.6,342.283
3.4,1.6,342.483
3.6,1.6,342.697
3.8,1.6,342.924
4,1.6,343.165
4.2,1.6,343.419
4.4,1.6,343.688
4.6,1.6,343.971
4.8,1.6,344.269
5,1.6,344.582
5.2,1.6,344.91
5.4,1.6,345.253
5.6,1.6,345.612
5.8,1.6,345.987
6,1.6,346.378
6.2,1.6,346.785
6.4,1.6,347.208
6.6,1.6,347.648
6.8,1.6,348.103
7,1.6,348.573
7.2,1.6,349.056
7.4,1.6,349.549
7.6,1.6,350.046
7.8,1.6,350.533
8,1.6,350.987
8.2,1.6,351.367
8.4,1.6,351.651
8.6,1.6,351.834
8.8,1.6,351.922
9,1.6,351.935
9.2,1.6,351.917
9.4,1.6,351.89
9.6,1.6,351.868
9.8,1.6,351.855
10,1.6,351.855

0,1.8,340.773
0.2,1.8,340.773
0.4,1.8,340.786
0.6,1.8,340.812
0.8,1.8,340.85
1,1.8,340.9
1.2,1.8,340.961
1.4,1.8,341.035
1.6,1.8,341.121
1.8,1.8,341.219
2,1.8,341.329
2.2,1.8,341.452
2.4,1.8,341.587
2.6,1.8,341.734
2.8,1.8,341.895
3,1.8,342.068
3.2,1.8,342.254
3.4,1.8,342.453
3.6,1.8,342.666
3.8,1.8,342.892
4,1.8,343.133
4.2,1.8,343.387
4.4,1.8,343.656
4.6,1.8,343.94
4.8,1.8,344.238
5,1.8,344.552
5.2,1.8,344.882
5.4,1.8,345.228
5.6,1.8,345.592
5.8,1.8,345.972
6,1.8,346.37
6.2,1.8,346.787
6.4,1.8,347.223
6.6,1.8,347.679
6.8,1.8,348.156
7,1.8,348.654
7.2,1.8,349.173
7.4,1.8,349.713
7.6,1.8,350.271
7.8,1.8,350.841
8,1.8,351.397
8.2,1.8,351.841
8.4,1.8,352.149
8.6,1.8,352.316
8.8,1.8,352.348
9,1.8,352.271
9.2,1.8,352.181
9.4,1.8,352.106
9.6,1.8,352.054
9.8,1.8,352.027
10,1.8,352.027

0,2,340.748
0.2,2,340.748
0.4,2,340.762
0.6,2,340.787
0.8,2,340.825
1,2,340.874
1.2,2,340.935
1.4,2,341.009
1.6,2,341.094
1.8,2,341.191
2,2,341.301
2.2,2,341.423
2.4,2,341.557
2.6,2,341.704
2.8,2,341.863
3,2,342.035
3.2,2,342.22
3.4,2,342.419
3.6,2,342.631
3.8,2,342.856
4,2,343.096
4.2,2,343.35
4.4,2,343.618
4.6,2,343.902
4.8,2,344.201
5,2,344.516
5.2,2,344.847
5.4,2,345.196
5.6,2,345.563
5.8,2,345.948
6,2,346.353
6.2,2,346.779
6.4,2,347.227
6.6,2,347.699
6.8,2,348.197
7,2,348.722
7.2,2,349.277
7.4,2,349.866
7.6,2,350.495
7.8,2,351.172
8,2,351.927
8.2,2,352.46
8.4,2,352.796
8.6,2,352.943
8.8,2,352.894
9,2,352.626
9.2,2,352.44
9.4,2,352.309
9.6,2,352.224
9.8,2,352.182
10,2,352.182

0,2.2,340.721
0.2,2.2,340.721
0.4,2.2,340.735
0.6,2.2,340.76
0.8,2.2,340.797
1,2.2,340.846
1.2,2.2,340.907
1.4,2.2,340.98
1.6,2.2,341.064
1.8,2.2,341.161
2,2.2,341.27
2.2,2.2,341.39
2.4,2.2,341.524
2.6,2.2,341.669
2.8,2.2,341.828
3,2.2,341.999
3.2,2.2,342.183
3.4,2.2,342.38
3.6,2.2,342.591
3.8,2.2,342.815
4,2.2,343.054
4.2,2.2,343.307
4.4,2.2,343.574
4.6,2.2,343.857
4.8,2.2,344.156
5,2.2,344.472
5.2,2.2,344.804
5.4,2.2,345.155
5.6,2.2,345.524
5.8,2.2,345.913
6,2.2,346.324
6.2,2.2,346.758
6.4,2.2,347.217
6.6,2.2,347.703
6.8,2.2,348.219
7,2.2,348.769
7.2,2.2,349.357
7.4,2.2,349.99
7.6,2.2,350.678
7.8,2.2,351.435
8,2.2,352.289
8.2,2.2,352.884
8.4,2.2,353.243
8.6,2.2,353.373
8.8,2.2,353.269
9,2.2,352.91
9.2,2.2,352.653
9.4,2.2,352.473
9.6,2.2,352.359
9.8,2.2,352.303
10,2.2,352.303

0,2.4,340.691
0.2,2.4,340.691
0.4,2.4,340.705
0.6,2.4,340.73
0.8,2.4,340.767
1,2.4,340.815
1.2,2.4,340.876
1.4,2.4,340.948
1.6,2.4,341.031
1.8,2.4,341.127
2,2.4,341.235
2.2,2.4,341.355
2.4,2.4,341.487
2.6,2.4,341.631
2.8,2.4,341.788
3,2.4,341.958
3.2,2.4,342.141
3.4,2.4,342.337
3.6,2.4,342.546
3.8,2.4,342.769
4,2.4,343.006
4.2,2.4,343.258
4.4,2.4,343.524
4.6,2.4,343.806
4.8,2.4,344.104
5,2.4,344.419
5.2,2.4,344.752
5.4,2.4,345.103
5.6,2.4,345.474
5.8,2.4,345.866
6,2.4,346.281
6.2,2.4,346.721
6.4,2.4,347.188
6.6,2.4,347.685
6.8,2.4,348.216
7,2.4,348.786
7.2,2.4,349.401
7.4,2.4,350.069
7.6,2.4,350.8
7.8,2.4,351.61
8,2.4,352.52
8.2,2.4,353.154
8.4,2.4,353.527
8.6,2.4,353.647
8.8,2.4,353.509
9,2.4,353.099
9.2,2.4,352.796
9.4,2.4,352.582
9.6,2.4,352.445
9.8,2.4,352.378
10,2.4,352.378

0,2.6,340.659
0.2,2.6,340.659
0.4,2.6,340.672
0.6,2.6,340.697
0.8,2.6,340.734
1,2.6,340.782
1.2,2.6,340.841
1.4,2.6,340.913
1.6,2.6,340.996
1.8,2.6,341.091
2,2.6,341.197
2.2,2.6,341.316
2.4,2.6,341.447
2.6,2.6,341.59
2.8,2.6,341.746
3,2.6,341.914
3.2,2.6,342.095
3.4,2.6,342.289
3.6,2.6,342.496
3.8,2.6,342.718
4,2.6,342.953
4.2,2.6,343.203
4.4,2.6,343.468
4.6,2.6,343.748
4.8,2.6,344.045
5,2.6,344.359
5.2,2.6,344.691
5.4,2.6,345.041
5.6,2.6,345.413
5.8,2.6,345.806
6,2.6,346.223
6.2,2.6,346.666
6.4,2.6,347.138
6.6,2.6,347.643
6.8,2.6,348.184
7,2.6,348.768
7.2,2.6,349.401
7.4,2.6,350.092
7.6,2.6,350.852
7.8,2.6,351.695
8,2.6,352.636
8.2,2.6,353.292
8.4,2.6,353.674
8.6,2.6,353.787
8.8,2.6,353.629
9,2.6,353.191
9.2,2.6,352.86
9.4,2.6,352.623
9.6,2.6,352.47
9.8,2.6,352.396
10,2.6,352.396

0,2.8,340.624
0.2,2.8,340.624
0.4,2.8,340.637
0.6,2.8,340.662
0.8,2.8,340.698
1,2.8,340.746
1.2,2.8,340.805
1.4,2.8,340.875
1.6,2.8,340.958
1.8,2.8,341.051
2,2.8,341.157
2.2,2.8,341.274
2.4,2.8,341.404
2.6,2.8,341.545
2.8,2.8,341.699
3,2.8,341.866
3.2,2.8,342.045
3.4,2.8,342.237
3.6,2.8,342.442
3.8,2.8,342.661
4,2.8,342.895
4.2,2.8,343.142
4.4,2.8,343.405
4.6,2.8,343.683
4.8,2.8,343.977
5,2.8,344.289
5.2,2.8,344.619
5.4,2.8,344.968
5.6,2.8,345.338
5.8,2.8,345.73
6,2.8,346.147
6.2,2.8,346.591
6.4,2.8,347.065
6.6,2.8,347.573
6.8,2.8,348.119
7,2.8,348.71
7.2,2.8,349.353
7.4,2.8,350.056
7.6,2.8,350.831
7.8,2.8,351.69
8,2.8,352.647
8.2,2.8,353.313
8.4,2.8,353.699
8.6,2.8,353.808
8.8,2.8,353.639
9,2.8,353.186
9.2,2.8,352.839
9.4,2.8,352.589
9.6,2.8,352.427
9.8,2.8,352.347
10,2.8,352.347

0,3,340.587
0.2,3,340.587
0.4,3,340.6
0.6,3,340.625
0.8,3,340.66
1,3,340.707
1.2,3,340.766
1.4,3,340.836
1.6,3,340.917
1.8,3,341.009
2,3,341.114
2.2,3,341.23
2.4,3,341.358
2.6,3,341.498
2.8,3,341.65
3,3,341.814
3.2,3,341.991
3.4,3,342.181
3.6,3,342.384
3.8,3,342.6
4,3,342.831
4.2,3,343.076
4.4,3,343.335
4.6,3,343.61
4.8,3,343.902
5,3,344.21
5.2,3,344.537
5.4,3,344.883
5.6,3,345.25
5.8,3,345.639
6,3,346.053
6.2,3,346.495
6.4,3,346.967
6.6,3,347.473
6.8,3,348.018
7,3,348.609
7.2,3,349.252
7.4,3,349.958
7.6,3,350.735
7.8,3,351.597
8,3,352.556
8.2,3,353.224
8.4,3,353.609
8.6,3,353.715
8.8,3,353.542
9,3,353.083
9.2,3,352.73
9.4,3,352.475
9.6,3,352.31
9.8,3,352.228
10,3,352.228

0,3.2,340.548
0.2,3.2,340.548
0.4,3.2,340.561
0.6,3.2,340.585
0.8,3.2,340.621
1,3.2,340.667
1.2,3.2,340.725
1.4,3.2,340.793
1.6,3.2,340.874
1.8,3.2,340.965
2,3.2,341.068
2.2,3.2,341.182
2.4,3.2,341.309
2.6,3.2,341.446
2.8,3.2,341.596
3,3.2,341.759
3.2,3.2,341.933
3.4,3.2,342.12
3.6,3.2,342.321
3.8,3.2,342.534
4,3.2,342.762
4.2,3.2,343.003
4.4,3.2,343.259
4.6,3.2,343.531
4.8,3.2,343.818
5,3.2,344.123
5.2,3.2,344.445
5.4,3.2,344.786
5.6,3.2,345.149
5.8,3.2,345.533
6,3.2,345.942
6.2,3.2,346.377
6.4,3.2,346.843
6.6,3.2,347.343
6.8,3.2,347.881
7,3.2,348.464
7.2,3.2,349.099
7.4,3.2,349.796
7.6,3.2,350.564
7.8,3.2,351.416
8,3.2,352.366
8.2,3.2,353.027
8.4,3.2,353.408
8.6,3.2,353.512
8.8,3.2,353.339
9,3.2,352.883
9.2,3.2,352.533
9.4,3.2,352.281
9.6,3.2,352.117
9.8,3.2,352.037
10,3.2,352.037

0,3.4,340.507
0.2,3.4,340.507
0.4,3.4,340.52
0.6,3.4,340.544
0.8,3.4,340.579
1,3.4,340.624
1.2,3.4,340.681
1.4,3.4,340.749
1.6,3.4,340.828
1.8,3.4,340.918
2,3.4,341.02
2.2,3.4,341.132
2.4,3.4,341.257
2.6,3.4,341.393
2.8,3.4,341.54
3,3.4,341.7
3.2,3.4,341.872
3.4,3.4,342.056
3.6,3.4,342.253
3.8,3.4,342.464
4,3.4,342.687
4.2,3.4,342.925
4.4,3.4,343.177
4.6,3.4,343.444
4.8,3.4,343.727
5,3.4,344.026
5.2,3.4,344.343
5.4,3.4,344.678
5.6,3.4,345.034
5.8,3.4,345.411
6,3.4,345.812
6.2,3.4,346.239
6.4,3.4,346.695
6.6,3.4,347.183
6.8,3.4,347.709
7,3.4,348.277
7.2,3.4,348.895
7.4,3.4,349.571
7.6,3.4,350.317
7.8,3.4,351.146
8,3.4,352.075
8.2,3.4,352.719
8.4,3.4,353.091
8.6,3.4,353.195
8.8,3.4,353.029
9,3.4,352.584
9.2,3.4,352.248
9.4,3.4,352.007
9.6,3.4,351.851
9.8,3.4,351.775
10,3.4,351.775

0,3.6,340.465
0.2,3.6,340.465
0.4,3.6,340.477
0.6,3.6,340.5
0.8,3.6,340.535
1,3.6,340.58
1.2,3.6,340.636
1.4,3.6,340.703
1.6,3.6,340.78
1.8,3.6,340.869
2,3.6,340.969
2.2,3.6,341.08
2.4,3.6,341.202
2.6,3.6,341.336
2.8,3.6,341.481
3,3.6,341.638
3.2,3.6,341.807
3.4,3.6,341.988
3.6,3.6,342.182
3.8,3.6,342.389
4,3.6,342.608
4.2,3.6,342.841
4.4,3.6,343.089
4.6,3.6,343.351
4.8,3.6,343.628
5,3.6,343.921
5.2,3.6,344.231
5.4,3.6,344.559
5.6,3.6,344.907
5.8,3.6,345.275
6,3.6,345.665
6.2,3.6,346.08
6.4,3.6,346.523
6.6,3.6,346.995
6.8,3.6,347.502
7,3.6,348.049
7.2,3.6,348.64
7.4,3.6,349.285
7.6,3.6,349.996
7.8,3.6,350.786
8,3.6,351.677
8.2,3.6,352.293
8.4,3.6,352.651
8.6,3.6,352.757
8.8,3.6,352.607
9,3.6,352.187
9.2,3.6,351.876
9.4,3.6,351.656
9.6,3.6,351.515
9.8,3.6,351.446
10,3.6,351.446

0,3.8,340.42
0.2,3.8,340.42
0.4,3.8,340.432
0.6,3.8,340.456
0.8,3.8,340.489
1,3.8,340.534
1.2,3.8,340.589
1.4,3.8,340.654
1.6,3.8,340.731
1.8,3.8,340.818
2,3.8,340.916
2.2,3.8,341.025
2.4,3.8,341.145
2.6,3.8,341.277
2.8,3.8,341.419
3,3.8,341.573
3.2,3.8,341.739
3.4,3.8,341.917
3.6,3.8,342.107
3.8,3.8,342.309
4,3.8,342.525
4.2,3.8,342.753
4.4,3.8,342.995
4.6,3.8,343.251
4.8,3.8,343.522
5,3.8,343.808
5.2,3.8,344.11
5.4,3.8,344.43
5.6,3.8,344.768
5.8,3.8,345.125
6,3.8,345.503
6.2,3.8,345.904
6.4,3.8,346.329
6.6,3.8,346.782
6.8,3.8,347.266
7,3.8,347.784
7.2,3.8,348.341
7.4,3.8,348.944
7.6,3.8,349.603
7.8,3.8,350.334
8,3.8,351.163
8.2,3.8,351.735
8.4,3.8,352.072
8.6,3.8,352.184
8.8,3.8,352.064
9,3.8,351.69
9.2,3.8,351.422
9.4,3.8,351.235
9.6,3.8,351.115
9.8,3.8,351.057
10,3.8,351.057

0,4,340.374
0.2,4,340.374
0.4,4,340.386
0.6,4,340.409
0.8,4,340.442
1,4,340.486
1.2,4,340.54
1.4,4,340.604
1.6,4,340.68
1.8,4,340.765
2,4,340.861
2.2,4,340.969
2.4,4,341.086
2.6,4,341.215
2.8,4,341.355
3,4,341.506
3.2,4,341.669
3.4,4,341.843
3.6,4,342.029
3.8,4,342.227
4,4,342.437
4.2,4,342.66
4.4,4,342.896
4.6,4,343.146
4.8,4,343.41
5,4,343.688
5.2,4,343.982
5.4,4,344.292
5.6,4,344.618
5.8,4,344.963
6,4,345.327
6.2,4,345.711
6.4,4,346.118
6.6,4,346.548
6.8,4,347.004
7,4,347.489
7.2,4,348.005
7.4,4,348.557
7.6,4,349.149
7.8,4,349.792
8,4,350.515
8.2,4,351.019
8.4,4,351.329
8.6,4,351.452
8.8,4,351.383
9,4,351.098
9.2,4,350.897
9.4,4,350.755
9.6,4,350.664
9.8,4,350.618
10,4,350.618

0,4.2,340.327
0.2,4.2,340.327
0.4,4.2,340.339
0.6,4.2,340.361
0.8,4.2,340.394
1,4.2,340.437
1.2,4.2,340.49
1.4,4.2,340.553
1.6,4.2,340.627
1.8,4.2,340.711
2,4.2,340.805
2.2,4.2,340.91
2.4,4.2,341.026
2.6,4.2,341.152
2.8,4.2,341.289
3,4.2,341.436
3.2,4.2,341.595
3.4,4.2,341.766
3.6,4.2,341.947
3.8,4.2,342.14
4,4.2,342.346
4.2,4.2,342.563
4.4,4.2,342.793
4.6,4.2,343.036
4.8,4.2,343.292
5,4.2,343.562
5.2,4.2,343.846
5.4,4.2,344.145
5.6,4.2,344.46
5.8,4.2,344.791
6,4.2,345.139
6.2,4.2,345.506
6.4,4.2,345.891
6.6,4.2,346.297
6.8,4.2,346.723
7,4.2,347.172
7.2,4.2,347.643
7.4,4.2,348.137
7.6,4.2,348.652
7.8,4.2,349.18
8,4.2,349.697
8.2,4.2,350.105
8.4,4.2,350.381
8.6,4.2,350.52
8.8,4.2,350.527
9,4.2,350.429
9.2,4.2,350.323
9.4,4.2,350.235
9.6,4.2,350.174
9.8,4.2,350.143
10,4.2,350.143

0,4.4,340.279
0.2,4.4,340.279
0.4,4.4,340.291
0.6,4.4,340.313
0.8,4.4,340.344
1,4.4,340.386
1.2,4.4,340.438
1.4,4.4,340.501
1.6,4.4,340.573
1.8,4.4,340.655
2,4.4,340.747
2.2,4.4,340.85
2.4,4.4,340.963
2.6,4.4,341.086
2.8,4.4,341.22
3,4.4,341.365
3.2,4.4,341.52
3.4,4.4,341.686
3.6,4.4,341.863
3.8,4.4,342.051
4,4.4,342.251
4.2,4.4,342.463
4.4,4.4,342.686
4.6,4.4,342.921
4.8,4.4,343.169
5,4.4,343.43
5.2,4.4,343.704
5.4,4.4,343.992
5.6,4.4,344.294
5.8,4.4,344.611
6,4.4,344.943
6.2,4.4,345.29
6.4,4.4,345.654
6.6,4.4,346.034
6.8,4.4,346.43
7,4.4,346.841
7.2,4.4,347.268
7.4,4.4,347.706
7.6,4.4,348.15
7.8,4.4,348.588
8,4.4,348.996
8.2,4.4,349.334
8.4,4.4,349.58
8.6,4.4,349.729
8.8,4.4,349.787
9,4.4,349.776
9.2,4.4,349.738
9.4,4.4,349.697
9.6,4.4,349.664
9.8,4.4,349.647
10,4.4,349.647

0,4.6,340.23
0.2,4.6,340.23
0.4,4.6,340.241
0.6,4.6,340.263
0.8,4.6,340.294
1,4.6,340.335
1.2,4.6,340.386
1.4,4.6,340.447
1.6,4.6,340.518
1.8,4.6,340.598
2,4.6,340.689
2.2,4.6,340.789
2.4,4.6,340.899
2.6,4.6,341.02
2.8,4.6,341.151
3,4.6,341.291
3.2,4.6,341.443
3.4,4.6,341.605
3.6,4.6,341.777
3.8,4.6,341.96
4,4.6,342.154
4.2,4.6,342.359
4.4,4.6,342.576
4.6,4.6,342.803
4.8,4.6,343.043
5,4.6,343.295
5.2,4.6,343.558
5.4,4.6,343.834
5.6,4.6,344.123
5.8,4.6,344.425
6,4.6,344.74
6.2,4.6,345.068
6.4,4.6,345.409
6.6,4.6,345.763
6.8,4.6,346.129
7,4.6,346.505
7.2,4.6,346.89
7.4,4.6,347.278
7.6,4.6,347.664
7.8,4.6,348.035
8,4.6,348.375
8.2,4.6,348.663
8.4,4.6,348.885
8.6,4.6,349.038
8.8,4.6,349.125
9,4.6,349.161
9.2,4.6,349.166
9.4,4.6,349.159
9.6,4.6,349.148
9.8,4.6,349.142
10,4.6,349.142

0,4.8,340.18
0.2,4.8,340.18
0.4,4.8,340.192
0.6,4.8,340.213
0.8,4.8,340.243
1,4.8,340.283
1.2,4.8,340.333
1.4,4.8,340.393
1.6,4.8,340.462
1.8,4.8,340.54
2,4.8,340.629
2.2,4.8,340.727
2.4,4.8,340.835
2.6,4.8,340.952
2.8,4.8,341.08
3,4.8,341.217
3.2,4.8,341.364
3.4,4.8,341.522
3.6,4.8,341.689
3.8,4.8,341.867
4,4.8,342.055
4.2,4.8,342.254
4.4,4.8,342.463
4.6,4.8,342.683
4.8,4.8,342.914
5,4.8,343.156
5.2,4.8,343.409
