x,y,T
7.2,1.2,273.207
7.4,1.2,273.303
7.6,1.2,273.421
7.8,1.2,273.549
8,1.2,273.671
8.2,1.2,273.761
8.4,1.2,273.802
8.6,1.2,273.787
8.8,1.2,273.721
9,1.2,273.622
9.2,1.2,273.515
9.4,1.2,273.42
9.6,1.2,273.351
9.8,1.2,273.315
10,1.2,273.313

0,1.4,273
0.2,1.4,273
0.4,1.4,273
0.6,1.4,273
0.8,1.4,273
1,1.4,273
1.2,1.4,273
1.4,1.4,273
1.6,1.4,273
1.8,1.4,273
2,1.4,273
2.2,1.4,273
2.4,1.4,273
2.6,1.4,273
2.8,1.4,273
3,1.4,273
3.2,1.4,273
3.4,1.4,273
3.6,1.4,273
3.8,1.4,273
4,1.4,273
4.2,1.4,273
4.4,1.4,273
4.6,1.4,273
4.8,1.4,273
5,1.4,273
5.2,1.4,273
5.4,1.4,273.001
5.6,1.4,273.002
5.8,1.4,273.005
6,1.4,273.01
6.2,1.4,273.021
6.4,1.4,273.039
6.6,1.4,273.071
6.8,1.4,273.122
7,1.4,273.199
7.2,1.4,273.309
7.4,1.4,273.459
7.6,1.4,273.647
7.8,1.4,273.862
8,1.4,274.072
8.2,1.4,274.226
8.4,1.4,274.292
8.6,1.4,274.258
8.8,1.4,274.135
9,1.4,273.955
9.2,1.4,273.769
9.4,1.4,273.611
9.6,1.4,273.501
9.8,1.4,273.443
10,1.4,273.441

0,1.6,273
0.2,1.6,273
0.4,1.6,273
0.6,1.6,273
0.8,1.6,273
1,1.6,273
1.2,1.6,273
1.4,1.6,273
1.6,1.6,273
1.8,1.6,273
2,1.6,273
2.2,1.6,273
2.4,1.6,273
2.6,1.6,273
2.8,1.6,273
3,1.6,273
3.2,1.6,273
3.4,1.6,273
3.6,1.6,273
3.8,1.6,273
4,1.6,273
4.2,1.6,273
4.4,1.6,273
4.6,1.6,273
4.8,1.6,273
5,1.6,273
5.2,1.6,273
5.4,1.6,273.001
5.6,1.6,273.003
5.8,1.6,273.007
6,1.6,273.014
6.2,1.6,273.029
6.4,1.6,273.055
6.6,1.6,273.099
6.8,1.6,273.17
7,1.6,273.28
7.2,1.6,273.44
7.4,1.6,273.664
7.6,1.6,273.958
7.8,1.6,274.314
8,1.6,274.683
8.2,1.6,274.947
8.4,1.6,275.053
8.6,1.6,274.986
8.8,1.6,274.76
9,1.6,274.428
9.2,1.6,274.109
9.4,1.6,273.856
9.6,1.6,273.685
9.8,1.6,273.599
10,1.6,273.596

0,1.8,273
0.2,1.8,273
0.4,1.8,273
0.6,1.8,273
0.8,1.8,273
1,1.8,273
1.2,1.8,273
1.4,1.8,273
1.6,1.8,273
1.8,1.8,273
2,1.8,273
2.2,1.8,273
2.4,1.8,273
2.6,1.8,273
2.8,1.8,273
3,1.8,273
3.2,1.8,273
3.4,1.8,273
3.6,1.8,273
3.8,1.8,273
4,1.8,273
4.2,1.8,273
4.4,1.8,273
4.6,1.8,273
4.8,1.8,273
5,1.8,273
5.2,1.8,273.001
5.4,1.8,273.002
5.6,1.8,273.004
5.8,1.8,273.009
6,1.8,273.02
6.2,1.8,273.039
6.4,1.8,273.073
6.6,1.8,273.132
6.8,1.8,273.226
7,1.8,273.373
7.2,1.8,273.594
7.4,1.8,273.912
7.6,1.8,274.354
7.8,1.8,274.936
8,1.8,275.614
8.2,1.8,276.065
8.4,1.8,276.233
8.6,1.8,276.112
8.8,1.8,275.706
9,1.8,275.072
9.2,1.8,274.536
9.4,1.8,274.147
9.6,1.8,273.897
9.8,1.8,273.775
10,1.8,273.772

0,2,273
0.2,2,273
0.4,2,273
0.6,2,273
0.8,2,273
1,2,273
1.2,2,273
1.4,2,273
1.6,2,273
1.8,2,273
2,2,273
2.2,2,273
2.4,2,273
2.6,2,273
2.8,2,273
3,2,273
3.2,2,273
3.4,2,273
3.6,2,273
3.8,2,273
4,2,273
4.2,2,273
4.4,2,273
4.6,2,273
4.8,2,273
5,2,273
5.2,2,273.001
5.4,2,273.002
5.6,2,273.005
5.8,2,273.012
6,2,273.025
6.2,2,273.049
6.4,2,273.093
6.6,2,273.166
6.8,2,273.285
7,2,273.473
7.2,2,273.758
7.4,2,274.181
7.6,2,274.801
7.8,2,275.706
8,2,277.075
8.2,2,277.807
8.4,2,278.056
8.6,2,277.86
8.8,2,277.18
9,2,275.863
9.2,2,275.013
9.4,2,274.458
9.6,2,274.12
9.8,2,273.959
10,2,273.955

0,2.2,273
0.2,2.2,273
0.4,2.2,273
0.6,2.2,273
0.8,2.2,273
1,2.2,273
1.2,2.2,273
1.4,2.2,273
1.6,2.2,273
1.8,2.2,273
2,2.2,273
2.2,2.2,273
2.4,2.2,273
2.6,2.2,273
2.8,2.2,273
3,2.2,273
3.2,2.2,273
3.4,2.2,273
3.6,2.2,273
3.8,2.2,273
4,2.2,273
4.2,2.2,273
4.4,2.2,273
4.6,2.2,273
4.8,2.2,273
5,2.2,273
5.2,2.2,273.001
5.4,2.2,273.003
5.6,2.2,273.007
5.8,2.2,273.015
6,2.2,273.031
6.2,2.2,273.06
6.4,2.2,273.112
6.6,2.2,273.2
6.8,2.2,273.343
7,2.2,273.568
7.2,2.2,273.913
7.4,2.2,274.431
7.6,2.2,275.197
7.8,2.2,276.326
8,2.2,278.005
8.2,2.2,278.922
8.4,2.2,279.233
8.6,2.2,278.982
8.8,2.2,278.122
9,2.2,276.503
9.2,2.2,275.437
9.4,2.2,274.747
9.6,2.2,274.331
9.8,2.2,274.134
10,2.2,274.129

0,2.4,273
0.2,2.4,273
0.4,2.4,273
0.6,2.4,273
0.8,2.4,273
1,2.4,273
1.2,2.4,273
1.4,2.4,273
1.6,2.4,273
1.8,2.4,273
2,2.4,273
2.2,2.4,273
2.4,2.4,273
2.6,2.4,273
2.8,2.4,273
3,2.4,273
3.2,2.4,273
3.4,2.4,273
3.6,2.4,273
3.8,2.4,273
4,2.4,273
4.2,2.4,273
4.4,2.4,273
4.6,2.4,273
4.8,2.4,273
5,2.4,273.001
5.2,2.4,273.001
5.4,2.4,273.003
5.6,2.4,273.008
5.8,2.4,273.017
6,2.4,273.036
6.2,2.4,273.07
6.4,2.4,273.129
6.6,2.4,273.23
6.8,2.4,273.394
7,2.4,273.651
7.2,2.4,274.045
7.4,2.4,274.635
7.6,2.4,275.505
7.8,2.4,276.774
8,2.4,278.608
8.2,2.4,279.634
8.4,2.4,279.984
8.6,2.4,279.699
8.8,2.4,278.737
9,2.4,276.967
9.2,2.4,275.77
9.4,2.4,274.986
9.6,2.4,274.511
9.8,2.4,274.286
10,2.4,274.281

0,2.6,273
0.2,2.6,273
0.4,2.6,273
0.6,2.6,273
0.8,2.6,273
1,2.6,273
1.2,2.6,273
1.4,2.6,273
1.6,2.6,273
1.8,2.6,273
2,2.6,273
2.2,2.6,273
2.4,2.6,273
2.6,2.6,273
2.8,2.6,273
3,2.6,273
3.2,2.6,273
3.4,2.6,273
3.6,2.6,273
3.8,2.6,273
4,2.6,273
4.2,2.6,273
4.4,2.6,273
4.6,2.6,273
4.8,2.6,273
5,2.6,273.001
5.2,2.6,273.002
5.4,2.6,273.004
5.6,2.6,273.009
5.8,2.6,273.02
6,2.6,273.04
6.2,2.6,273.078
6.4,2.6,273.144
6.6,2.6,273.255
6.8,2.6,273.435
7,2.6,273.716
7.2,2.6,274.146
7.4,2.6,274.786
7.6,2.6,275.723
7.8,2.6,277.073
8,2.6,278.99
8.2,2.6,280.076
8.4,2.6,280.448
8.6,2.6,280.144
8.8,2.6,279.126
9,2.6,277.279
9.2,2.6,276.006
9.4,2.6,275.163
9.6,2.6,274.65
9.8,2.6,274.405
10,2.6,274.399

0,2.8,273
0.2,2.8,273
0.4,2.8,273
0.6,2.8,273
0.8,2.8,273
1,2.8,273
1.2,2.8,273
1.4,2.8,273
1.6,2.8,273
1.8,2.8,273
2,2.8,273
2.2,2.8,273
2.4,2.8,273
2.6,2.8,273
2.8,2.8,273
3,2.8,273
3.2,2.8,273
3.4,2.8,273
3.6,2.8,273
3.8,2.8,273
4,2.8,273
4.2,2.8,273
4.4,2.8,273
4.6,2.8,273
4.8,2.8,273
5,2.8,273.001
5.2,2.8,273.002
5.4,2.8,273.004
5.6,2.8,273.01
5.8,2.8,273.022
6,2.8,273.044
6.2,2.8,273.084
6.4,2.8,273.155
6.6,2.8,273.273
6.8,2.8,273.463
7,2.8,273.761
7.2,2.8,274.212
7.4,2.8,274.882
7.6,2.8,275.856
7.8,2.8,277.249
8,2.8,279.208
8.2,2.8,280.324
8.4,2.8,280.707
8.6,2.8,280.394
8.8,2.8,279.349
9,2.8,277.462
9.2,2.8,276.151
9.4,2.8,275.276
9.6,2.8,274.741
9.8,2.8,274.485
10,2.8,274.479

0,3,273
0.2,3,273
0.4,3,273
0.6,3,273
0.8,3,273
1,3,273
1.2,3,273
1.4,3,273
1.6,3,273
1.8,3,273
2,3,273
2.2,3,273
2.4,3,273
2.6,3,273
2.8,3,273
3,3,273
3.2,3,273
3.4,3,273
3.6,3,273
3.8,3,273
4,3,273
4.2,3,273
4.4,3,273
4.6,3,273
4.8,3,273
5,3,273.001
5.2,3,273.002
5.4,3,273.005
5.6,3,273.011
5.8,3,273.023
6,3,273.046
6.2,3,273.088
6.4,3,273.162
6.6,3,273.283
6.8,3,273.478
7,3,273.783
7.2,3,274.243
7.4,3,274.924
7.6,3,275.912
7.8,3,277.319
8,3,279.292
8.2,3,280.417
8.4,3,280.803
8.6,3,280.487
8.8,3,279.433
9,3,277.535
9.2,3,276.21
9.4,3,275.324
9.6,3,274.782
9.8,3,274.522
10,3,274.516

0,3.2,273
0.2,3.2,273
0.4,3.2,273
0.6,3.2,273
0.8,3.2,273
1,3.2,273
1.2,3.2,273
1.4,3.2,273
1.6,3.2,273
1.8,3.2,273
2,3.2,273
2.2,3.2,273
2.4,3.2,273
2.6,3.2,273
2.8,3.2,273
3,3.2,273
3.2,3.2,273
3.4,3.2,273
3.6,3.2,273
3.8,3.2,273
4,3.2,273
4.2,3.2,273
4.4,3.2,273
4.6,3.2,273
4.8,3.2,273
5,3.2,273.001
5.2,3.2,273.002
5.4,3.2,273.005
5.6,3.2,273.011
5.8,3.2,273.024
6,3.2,273.047
6.2,3.2,273.09
6.4,3.2,273.163
6.6,3.2,273.285
6.8,3.2,273.479
7,3.2,273.781
7.2,3.2,274.238
7.4,3.2,274.913
7.6,3.2,275.892
7.8,3.2,277.288
8,3.2,279.249
8.2,3.2,280.366
8.4,3.2,280.749
8.6,3.2,280.435
8.8,3.2,279.388
9,3.2,277.5
9.2,3.2,276.186
9.4,3.2,275.309
9.6,3.2,274.772
9.8,3.2,274.516
10,3.2,274.51

0,3.4,273
0.2,3.4,273
0.4,3.4,273
0.6,3.4,273
0.8,3.4,273
1,3.4,273
1.2,3.4,273
1.4,3.4,273
1.6,3.4,273
1.8,3.4,273
2,3.4,273
2.2,3.4,273
2.4,3.4,273
2.6,3.4,273
2.8,3.4,273
3,3.4,273
3.2,3.4,273
3.4,3.4,273
3.6,3.4,273
3.8,3.4,273
4,3.4,273
4.2,3.4,273
4.4,3.4,273
4.6,3.4,273
4.8,3.4,273
5,3.4,273.001
5.2,3.4,273.002
5.4,3.4,273.005
5.6,3.4,273.011
5.8,3.4,273.024
6,3.4,273.047
6.2,3.4,273.088
6.4,3.4,273.16
6.6,3.4,273.278
6.8,3.4,273.465
7,3.4,273.756
7.2,3.4,274.196
7.4,3.4,274.845
7.6,3.4,275.791
7.8,3.4,277.148
8,3.4,279.07
8.2,3.4,280.158
8.4,3.4,280.53
8.6,3.4,280.224
8.8,3.4,279.203
9,3.4,277.351
9.2,3.4,276.074
9.4,3.4,275.227
9.6,3.4,274.711
9.8,3.4,274.465
10,3.4,274.459

0,3.6,273
0.2,3.6,273
0.4,3.6,273
0.6,3.6,273
0.8,3.6,273
1,3.6,273
1.2,3.6,273
1.4,3.6,273
1.6,3.6,273
1.8,3.6,273
2,3.6,273
2.2,3.6,273
2.4,3.6,273
2.6,3.6,273
2.8,3.6,273
3,3.6,273
3.2,3.6,273
3.4,3.6,273
3.6,3.6,273
3.8,3.6,273
4,3.6,273
4.2,3.6,273
4.4,3.6,273
4.6,3.6,273
4.8,3.6,273
5,3.6,273.001
5.2,3.6,273.002
5.4,3.6,273.005
5.6,3.6,273.011
5.8,3.6,273.023
6,3.6,273.045
6.2,3.6,273.084
6.4,3.6,273.152
6.6,3.6,273.262
6.8,3.6,273.437
7,3.6,273.708
7.2,3.6,274.115
7.4,3.6,274.719
7.6,3.6,275.601
7.8,3.6,276.88
8,3.6,278.721
8.2,3.6,279.751
8.4,3.6,280.1
8.6,3.6,279.813
8.8,3.6,278.846
9,3.6,277.071
9.2,3.6,275.867
9.4,3.6,275.077
9.6,3.6,274.599
9.8,3.6,274.371
10,3.6,274.366

0,3.8,273
0.2,3.8,273
0.4,3.8,273
0.6,3.8,273
0.8,3.8,273
1,3.8,273
1.2,3.8,273
1.4,3.8,273
1.6,3.8,273
1.8,3.8,273
2,3.8,273
2.2,3.8,273
2.4,3.8,273
2.6,3.8,273
2.8,3.8,273
3,3.8,273
3.2,3.8,273
3.4,3.8,273
3.6,3.8,273
3.8,3.8,273
4,3.8,273
4.2,3.8,273
4.4,3.8,273
4.6,3.8,273
4.8,3.8,273
5,3.8,273.001
5.2,3.8,273.002
5.4,3.8,273.005
5.6,3.8,273.01
5.8,3.8,273.021
6,3.8,273.042
6.2,3.8,273.078
6.4,3.8,273.139
6.6,3.8,273.239
6.8,3.8,273.396
7,3.8,273.637
7.2,3.8,273.999
7.4,3.8,274.534
7.6,3.8,275.315
7.8,3.8,276.457
8,3.8,278.143
8.2,3.8,279.066
8.4,3.8,279.377
8.6,3.8,279.122
8.8,3.8,278.257
9,3.8,276.631
9.2,3.8,275.557
9.4,3.8,274.86
9.6,3.8,274.439
9.8,3.8,274.239
10,3.8,274.234

0,4,273
0.2,4,273
0.4,4,273
0.6,4,273
0.8,4,273
1,4,273
1.2,4,273
1.4,4,273
1.6,4,273
1.8,4,273
2,4,273
2.2,4,273
2.4,4,273
2.6,4,273
2.8,4,273
3,4,273
3.2,4,273
3.4,4,273
3.6,4,273
3.8,4,273
4,4,273
4.2,4,273
4.4,4,273
4.6,4,273
4.8,4,273
5,4,273.001
5.2,4,273.002
5.4,4,273.004
5.6,4,273.01
5.8,4,273.019
6,4,273.038
6.2,4,273.069
6.4,4,273.123
6.6,4,273.209
6.8,4,273.345
7,4,273.55
7.2,4,273.854
7.4,4,274.297
7.6,4,274.933
7.8,4,275.852
8,4,277.231
8.2,4,277.969
8.4,4,278.218
8.6,4,278.019
8.8,4,277.332
9,4,276.006
9.2,4,275.148
9.4,4,274.586
9.6,4,274.242
9.8,4,274.077
10,4,274.073

0,4.2,273
0.2,4.2,273
0.4,4.2,273
0.6,4.2,273
0.8,4.2,273
1,4.2,273
1.2,4.2,273
1.4,4.2,273
1.6,4.2,273
1.8,4.2,273
2,4.2,273
2.2,4.2,273
2.4,4.2,273
2.6,4.2,273
2.8,4.2,273
3,4.2,273
3.2,4.2,273
3.4,4.2,273
3.6,4.2,273
3.8,4.2,273
4,4.2,273
4.2,4.2,273
4.4,4.2,273
4.6,4.2,273
4.8,4.2,273
5,4.2,273.001
5.2,4.2,273.002
5.4,4.2,273.004
5.6,4.2,273.008
5.8,4.2,273.017
6,4.2,273.033
6.2,4.2,273.06
6.4,4.2,273.105
6.6,4.2,273.177
6.8,4.2,273.288
7,4.2,273.454
7.2,4.2,273.695
7.4,4.2,274.033
7.6,4.2,274.493
7.8,4.2,275.09
8,4.2,275.779
8.2,4.2,276.236
8.4,4.2,276.405
8.6,4.2,276.279
8.8,4.2,275.866
9,4.2,275.224
9.2,4.2,274.679
9.4,4.2,274.282
9.6,4.2,274.027
9.8,4.2,273.901
10,4.2,273.897

0,4.4,273
0.2,4.4,273
0.4,4.4,273
0.6,4.4,273
0.8,4.4,273
1,4.4,273
1.2,4.4,273
1.4,4.4,273
1.6,4.4,273
1.8,4.4,273
2,4.4,273
2.2,4.4,273
2.4,4.4,273
2.6,4.4,273
2.8,4.4,273
3,4.4,273
3.2,4.4,273
3.4,4.4,273
3.6,4.4,273
3.8,4.4,273
4,4.4,273
4.2,4.4,273
4.4,4.4,273
4.6,4.4,273
4.8,4.4,273
5,4.4,273.001
5.2,4.4,273.002
5.4,4.4,273.003
5.6,4.4,273.007
5.8,4.4,273.014
6,4.4,273.027
6.2,4.4,273.05
6.4,4.4,273.086
6.6,4.4,273.144
6.8,4.4,273.232
7,4.4,273.36
7.2,4.4,273.54
7.4,4.4,273.784
7.6,4.4,274.096
7.8,4.4,274.468
8,4.4,274.847
8.2,4.4,275.118
8.4,4.4,275.224
8.6,4.4,275.154
8.8,4.4,274.921
9,4.4,274.581
9.2,4.4,274.253
9.4,4.4,273.992
9.6,4.4,273.815
9.8,4.4,273.725
10,4.4,273.723

0,4.6,273
0.2,4.6,273
0.4,4.6,273
0.6,4.6,273
0.8,4.6,273
1,4.6,273
1.2,4.6,273
1.4,4.6,273
1.6,4.6,273
1.8,4.6,273
2,4.6,273
2.2,4.6,273
2.4,4.6,273
2.6,4.6,273
2.8,4.6,273
3,4.6,273
3.2,4.6,273
3.4,4.6,273
3.6,4.6,273
3.8,4.6,273
4,4.6,273
4.2,4.6,273
4.4,4.6,273
4.6,4.6,273
4.8,4.6,273
5,4.6,273.001
5.2,4.6,273.001
5.4,4.6,273.003
5.6,4.6,273.006
5.8,4.6,273.012
6,4.6,273.022
6.2,4.6,273.04
6.4,4.6,273.068
6.6,4.6,273.113
6.8,4.6,273.179
7,4.6,273.274
7.2,4.6,273.404
7.4,4.6,273.572
7.6,4.6,273.779
7.8,4.6,274.008
8,4.6,274.228
8.2,4.6,274.388
8.4,4.6,274.455
8.6,4.6,274.419
8.8,4.6,274.29
9,4.6,274.101
9.2,4.6,273.907
9.4,4.6,273.742
9.6,4.6,273.625
9.8,4.6,273.565
10,4.6,273.563

0,4.8,273
0.2,4.8,273
0.4,4.8,273
0.6,4.8,273
0.8,4.8,273
1,4.8,273
1.2,4.8,273
1.4,4.8,273
1.6,4.8,273
1.8,4.8,273
2,4.8,273
2.2,4.8,273
2.4,4.8,273
2.6,4.8,273
2.8,4.8,273
3,4.8,273
3.2,4.8,273
3.4,4.8,273
3.6,4.8,273
3.8,4.8,273
4,4.8,273
4.2,4.8,273
4.4,4.8,273
4.6,4.8,273
4.8,4.8,273
5,4.8,273
5.2,4.8,273.001
5.4,4.8,273.002
5.6,4.8,273.005
5.8,4.8,273.009
6,4.8,273.017
6.2,4.8,273.031
6.4,4.8,273.053
6.6,4.8,273.086
6.8,4.8,273.134
7,4.8,273.202
7.2,4.8,273.292
7.4,4.8,273.406
7.6,4.8,273.54
7.8,4.8,273.682
8,4.8,273.814
8.2,4.8,273.91
8.4,4.8,273.952
8.6,4.8,273.934
8.8,4.8,273.863
9,4.8,273.757
9.2,4.8,273.642
9.4,4.8,273.54
9.6,4.8,273.466
9.8,4.8,273.427
10,4.8,273.425

0,5,273
0.2,5,273
0.4,5,273
0.6,5,273
0.8,5,273
1,5,273
1.2,5,273
1.4,5,273
1.6,5,273
1.8,5,273
2,5,273
2.2,5,273
2.4,5,273
2.6,5,273
2.8,5,273
3,5,273
3.2,5,273
3.4,5,273
3.6,5,273
3.8,5,273
4,5,273
4.2,5,273
4.4,5,273
4.6,5,273
4.8,5,273
5,5,273
5.2,5,273.001
5.4,5,273.002
5.6,5,273.004
5.8,5,273.007
6,5,273.013
6.2,5,273.023
6.4,5,273.039
6.6,5,273.063
6.8,5,273.097
7,5,273.145
7.2,5,273.206
7.4,5,273.281
7.6,5,273.367
7.8,5,273.455
8,5,273.535
8.2,5,273.594
8.4,5,273.621
8.6,5,273.613
8.8,5,273.574
9,5,273.514
9.2,5,273.447
9.4,5,273.385
9.6,5,273.339
9.8,5,273.314
10,5,273.313

0,5.2,273
0.2,5.2,273
0.4,5.2,273
0.6,5.2,273
0.8,5.2,273
1,5.2,273
1.2,5.2,273
1.4,5.2,273
1.6,5.2,273
1.8,5.2,273
2,5.2,273
2.2,5.2,273
2.4,5.2,273
2.6,5.2,273
2.8,5.2,273
3,5.2,273
3.2,5.2,273
3.4,5.2,273
3.6,5.2,273
3.8,5.2,273
4,5.2,273
4.2,5.2,273
4.4,5.2,273
4.6,5.2,273
4.8,5.2,273
5,5.2,273
5.2,5.2,273.001
5.4,5.2,273.001
5.6,5.2,273.003
5.8,5.2,273.005
6,5.2,273.01
6.2,5.2,273.017
6.4,5.2,273.028
6.6,5.2,273.045
6.8,5.2,273.069
7,5.2,273.101
7.2,5.2,273.142
7.4,5.2,273.191
7.6,5.2,273.245
7.8,5.2,273.3
8,5.2,273.35
8.2,5.2,273.386
8.4,5.2,273.403
8.6,5.2,273.401
8.8,5.2,273.379
9,5.2,273.345
9.2,5.2,273.306
9.4,5.2,273.27
9.6,5.2,273.241
9.8,5.2,273.226
10,5.2,273.225

0,5.4,273
0.2,5.4,273
0.4,5.4,273
0.6,5.4,273
0.8,5.4,273
1,5.4,273
1.2,5.4,273
1.4,5.4,273
