x,y,T
8.6,0.4,300.295
8.8,0.4,300.365
9,0.4,300.4
9.2,0.4,300.403
9.4,0.4,300.375
9.6,0.4,300.319
9.8,0.4,300.236
10,0.4,300.128

0,0.6,291.399
0.2,0.6,291.473
0.4,0.6,291.555
0.6,0.6,291.644
0.8,0.6,291.74
1,0.6,291.845
1.2,0.6,291.957
1.4,0.6,292.077
1.6,0.6,292.205
1.8,0.6,292.341
2,0.6,292.484
2.2,0.6,292.636
2.4,0.6,292.797
2.6,0.6,292.965
2.8,0.6,293.142
3,0.6,293.328
3.2,0.6,293.522
3.4,0.6,293.725
3.6,0.6,293.937
3.8,0.6,294.158
4,0.6,294.388
4.2,0.6,294.627
4.4,0.6,294.874
4.6,0.6,295.131
4.8,0.6,295.397
5,0.6,295.671
5.2,0.6,295.954
5.4,0.6,296.244
5.6,0.6,296.542
5.8,0.6,296.847
6,0.6,297.156
6.2,0.6,297.47
6.4,0.6,297.787
6.6,0.6,298.104
6.8,0.6,298.418
7,0.6,298.728
7.2,0.6,299.028
7.4,0.6,299.314
7.6,0.6,299.583
7.8,0.6,299.827
8,0.6,300.043
8.2,0.6,300.225
8.4,0.6,300.371
8.6,0.6,300.478
8.8,0.6,300.547
9,0.6,300.579
9.2,0.6,300.577
9.4,0.6,300.545
9.6,0.6,300.486
9.8,0.6,300.401
10,0.6,300.291

0,0.8,291.457
0.2,0.8,291.53
0.4,0.8,291.612
0.6,0.8,291.702
0.8,0.8,291.799
1,0.8,291.903
1.2,0.8,292.016
1.4,0.8,292.136
1.6,0.8,292.264
1.8,0.8,292.4
2,0.8,292.544
2.2,0.8,292.696
2.4,0.8,292.857
2.6,0.8,293.026
2.8,0.8,293.203
3,0.8,293.389
3.2,0.8,293.584
3.4,0.8,293.788
3.6,0.8,294
3.8,0.8,294.222
4,0.8,294.453
4.2,0.8,294.693
4.4,0.8,294.942
4.6,0.8,295.2
4.8,0.8,295.467
5,0.8,295.744
5.2,0.8,296.029
5.4,0.8,296.323
5.6,0.8,296.624
5.8,0.8,296.933
6,0.8,297.248
6.2,0.8,297.569
6.4,0.8,297.893
6.6,0.8,298.219
6.8,0.8,298.544
7,0.8,298.866
7.2,0.8,299.179
7.4,0.8,299.481
7.6,0.8,299.764
7.8,0.8,300.023
8,0.8,300.252
8.2,0.8,300.444
8.4,0.8,300.594
8.6,0.8,300.702
8.8,0.8,300.767
9,0.8,300.793
9.2,0.8,300.784
9.4,0.8,300.745
9.6,0.8,300.68
9.8,0.8,300.591
10,0.8,300.481

0,1,291.508
0.2,1,291.582
0.4,1,291.664
0.6,1,291.754
0.8,1,291.851
1,1,291.956
1.2,1,292.069
1.4,1,292.189
1.6,1,292.317
1.8,1,292.454
2,1,292.598
2.2,1,292.75
2.4,1,292.911
2.6,1,293.08
2.8,1,293.258
3,1,293.444
3.2,1,293.64
3.4,1,293.844
3.6,1,294.057
3.8,1,294.279
4,1,294.511
4.2,1,294.752
4.4,1,295.002
4.6,1,295.262
4.8,1,295.531
5,1,295.81
5.2,1,296.098
5.4,1,296.395
5.6,1,296.701
5.8,1,297.015
6,1,297.337
6.2,1,297.666
6.4,1,297.999
6.6,1,298.337
6.8,1,298.676
7,1,299.013
7.2,1,299.345
7.4,1,299.667
7.6,1,299.972
7.8,1,300.252
8,1,300.499
8.2,1,300.705
8.4,1,300.863
8.6,1,300.971
8.8,1,301.03
9,1,301.045
9.2,1,301.024
9.4,1,300.973
9.6,1,300.899
9.8,1,300.806
10,1,300.695

0,1.2,291.555
0.2,1.2,291.629
0.4,1.2,291.711
0.6,1.2,291.801
0.8,1.2,291.898
1,1.2,292.003
1.2,1.2,292.116
1.4,1.2,292.237
1.6,1.2,292.365
1.8,1.2,292.501
2,1.2,292.646
2.2,1.2,292.798
2.4,1.2,292.959
2.6,1.2,293.129
2.8,1.2,293.306
3,1.2,293.493
3.2,1.2,293.688
3.4,1.2,293.893
3.6,1.2,294.106
3.8,1.2,294.329
4,1.2,294.562
4.2,1.2,294.803
4.4,1.2,295.055
4.6,1.2,295.316
4.8,1.2,295.588
5,1.2,295.869
5.2,1.2,296.16
5.4,1.2,296.461
5.6,1.2,296.772
5.8,1.2,297.092
6,1.2,297.422
6.2,1.2,297.759
6.4,1.2,298.104
6.6,1.2,298.456
6.8,1.2,298.811
7,1.2,299.169
7.2,1.2,299.524
7.4,1.2,299.873
7.6,1.2,300.207
7.8,1.2,300.517
8,1.2,300.791
8.2,1.2,301.016
8.4,1.2,301.184
8.6,1.2,301.29
8.8,1.2,301.338
9,1.2,301.335
9.2,1.2,301.295
9.4,1.2,301.227
9.6,1.2,301.14
9.8,1.2,301.04
10,1.2,300.928

0,1.4,291.596
0.2,1.4,291.67
0.4,1.4,291.753
0.6,1.4,291.843
0.8,1.4,291.94
1,1.4,292.045
1.2,1.4,292.158
1.4,1.4,292.278
1.6,1.4,292.407
1.8,1.4,292.543
2,1.4,292.688
2.2,1.4,292.84
2.4,1.4,293.001
2.6,1.4,293.17
2.8,1.4,293.348
3,1.4,293.535
3.2,1.4,293.73
3.4,1.4,293.935
3.6,1.4,294.149
3.8,1.4,294.372
4,1.4,294.605
4.2,1.4,294.848
4.4,1.4,295.101
4.6,1.4,295.363
4.8,1.4,295.637
5,1.4,295.92
5.2,1.4,296.215
5.4,1.4,296.52
5.6,1.4,296.836
5.8,1.4,297.163
6,1.4,297.5
6.2,1.4,297.848
6.4,1.4,298.206
6.6,1.4,298.573
6.8,1.4,298.947
7,1.4,299.328
7.2,1.4,299.712
7.4,1.4,300.094
7.6,1.4,300.467
7.8,1.4,300.819
8,1.4,301.133
8.2,1.4,301.387
8.4,1.4,301.568
8.6,1.4,301.67
8.8,1.4,301.698
9,1.4,301.666
9.2,1.4,301.595
9.4,1.4,301.502
9.6,1.4,301.397
9.8,1.4,301.287
10,1.4,301.174

0,1.6,291.632
0.2,1.6,291.706
0.4,1.6,291.789
0.6,1.6,291.879
0.8,1.6,291.976
1,1.6,292.081
1.2,1.6,292.194
1.4,1.6,292.315
1.6,1.6,292.443
1.8,1.6,292.579
2,1.6,292.723
2.2,1.6,292.876
2.4,1.6,293.037
2.6,1.6,293.206
2.8,1.6,293.384
3,1.6,293.57
3.2,1.6,293.766
3.4,1.6,293.97
3.6,1.6,294.184
3.8,1.6,294.408
4,1.6,294.641
4.2,1.6,294.884
4.4,1.6,295.138
4.6,1.6,295.402
4.8,1.6,295.677
5,1.6,295.963
5.2,1.6,296.261
5.4,1.6,296.57
5.6,1.6,296.891
5.8,1.6,297.224
6,1.6,297.57
6.2,1.6,297.929
6.4,1.6,298.3
6.6,1.6,298.684
6.8,1.6,299.08
7,1.6,299.487
7.2,1.6,299.904
7.4,1.6,300.328
7.6,1.6,300.751
7.8,1.6,301.162
8,1.6,301.537
8.2,1.6,301.834
8.4,1.6,302.033
8.6,1.6,302.126
8.8,1.6,302.121
9,1.6,302.038
9.2,1.6,301.92
9.4,1.6,301.791
9.6,1.6,301.662
9.8,1.6,301.539
10,1.6,301.425

0,1.8,291.663
0.2,1.8,291.737
0.4,1.8,291.82
0.6,1.8,291.91
0.8,1.8,292.007
1,1.8,292.112
1.2,1.8,292.225
1.4,1.8,292.345
1.6,1.8,292.473
1.8,1.8,292.609
2,1.8,292.753
2.2,1.8,292.906
2.4,1.8,293.066
2.6,1.8,293.235
2.8,1.8,293.412
3,1.8,293.599
3.2,1.8,293.794
3.4,1.8,293.998
3.6,1.8,294.212
3.8,1.8,294.436
4,1.8,294.669
4.2,1.8,294.913
4.4,1.8,295.167
4.6,1.8,295.432
4.8,1.8,295.709
5,1.8,295.997
5.2,1.8,296.297
5.4,1.8,296.61
5.6,1.8,296.936
5.8,1.8,297.276
6,1.8,297.63
6.2,1.8,297.999
6.4,1.8,298.384
6.6,1.8,298.785
6.8,1.8,299.203
7,1.8,299.639
7.2,1.8,300.092
7.4,1.8,300.563
7.6,1.8,301.05
7.8,1.8,301.544
8,1.8,302.021
8.2,1.8,302.383
8.4,1.8,302.605
8.6,1.8,302.683
8.8,1.8,302.622
9,1.8,302.448
9.2,1.8,302.259
9.4,1.8,302.081
9.6,1.8,301.922
9.8,1.8,301.784
10,1.8,301.669

0,2,291.688
0.2,2,291.763
0.4,2,291.845
0.6,2,291.935
0.8,2,292.033
1,2,292.137
1.2,2,292.25
1.4,2,292.37
1.6,2,292.498
1.8,2,292.634
2,2,292.777
2.2,2,292.929
2.4,2,293.089
2.6,2,293.258
2.8,2,293.435
3,2,293.621
3.2,2,293.815
3.4,2,294.019
3.6,2,294.233
3.8,2,294.456
4,2,294.69
4.2,2,294.933
4.4,2,295.188
4.6,2,295.454
4.8,2,295.731
5,2,296.021
5.2,2,296.323
5.4,2,296.64
5.6,2,296.97
5.8,2,297.315
6,2,297.677
6.2,2,298.056
6.4,2,298.453
6.6,2,298.871
6.8,2,299.311
7,2,299.774
7.2,2,300.265
7.4,2,300.786
7.6,2,301.343
7.8,2,301.945
8,2,302.622
8.2,2,303.072
8.4,2,303.323
8.6,2,303.381
8.8,2,303.24
9,2,302.876
9.2,2,302.589
9.4,2,302.354
9.6,2,302.162
9.8,2,302.009
10,2,301.893

0,2.2,291.708
0.2,2.2,291.783
0.4,2.2,291.865
0.6,2.2,291.955
0.8,2.2,292.053
1,2.2,292.157
1.2,2.2,292.27
1.4,2.2,292.389
1.6,2.2,292.517
1.8,2.2,292.652
2,2.2,292.795
2.2,2.2,292.947
2.4,2.2,293.106
2.6,2.2,293.274
2.8,2.2,293.45
3,2.2,293.636
3.2,2.2,293.83
3.4,2.2,294.033
3.6,2.2,294.246
3.8,2.2,294.469
4,2.2,294.702
4.2,2.2,294.945
4.4,2.2,295.2
4.6,2.2,295.466
4.8,2.2,295.744
5,2.2,296.034
5.2,2.2,296.338
5.4,2.2,296.657
5.6,2.2,296.991
5.8,2.2,297.341
6,2.2,297.709
6.2,2.2,298.096
6.4,2.2,298.505
6.6,2.2,298.937
6.8,2.2,299.396
7,2.2,299.886
7.2,2.2,300.41
7.4,2.2,300.975
7.6,2.2,301.592
7.8,2.2,302.275
8,2.2,303.051
8.2,2.2,303.564
8.4,2.2,303.838
8.6,2.2,303.879
8.8,2.2,303.683
9,2.2,303.227
9.2,2.2,302.87
9.4,2.2,302.587
9.6,2.2,302.365
9.8,2.2,302.197
10,2.2,302.081

0,2.4,291.723
0.2,2.4,291.798
0.4,2.4,291.881
0.6,2.4,291.97
0.8,2.4,292.068
1,2.4,292.172
1.2,2.4,292.284
1.4,2.4,292.403
1.6,2.4,292.53
1.8,2.4,292.665
2,2.4,292.808
2.2,2.4,292.958
2.4,2.4,293.117
2.6,2.4,293.284
2.8,2.4,293.46
3,2.4,293.644
3.2,2.4,293.837
3.4,2.4,294.04
3.6,2.4,294.251
3.8,2.4,294.473
4,2.4,294.705
4.2,2.4,294.948
4.4,2.4,295.202
4.6,2.4,295.468
4.8,2.4,295.745
5,2.4,296.036
5.2,2.4,296.341
5.4,2.4,296.661
5.6,2.4,296.997
5.8,2.4,297.351
6,2.4,297.724
6.2,2.4,298.117
6.4,2.4,298.535
6.6,2.4,298.979
6.8,2.4,299.454
7,2.4,299.964
7.2,2.4,300.515
7.4,2.4,301.116
7.6,2.4,301.777
7.8,2.4,302.513
8,2.4,303.345
8.2,2.4,303.898
8.4,2.4,304.186
8.6,2.4,304.218
8.8,2.4,303.988
9,2.4,303.482
9.2,2.4,303.079
9.4,2.4,302.761
9.6,2.4,302.516
9.8,2.4,302.337
10,2.4,302.22

0,2.6,291.733
0.2,2.6,291.808
0.4,2.6,291.891
0.6,2.6,291.98
0.8,2.6,292.077
1,2.6,292.181
1.2,2.6,292.293
1.4,2.6,292.412
1.6,2.6,292.538
1.8,2.6,292.672
2,2.6,292.814
2.2,2.6,292.964
2.4,2.6,293.122
2.6,2.6,293.288
2.8,2.6,293.462
3,2.6,293.645
3.2,2.6,293.838
3.4,2.6,294.039
3.6,2.6,294.249
3.8,2.6,294.47
4,2.6,294.701
4.2,2.6,294.942
4.4,2.6,295.195
4.6,2.6,295.459
4.8,2.6,295.737
5,2.6,296.027
5.2,2.6,296.332
5.4,2.6,296.652
5.6,2.6,296.989
5.8,2.6,297.344
6,2.6,297.719
6.2,2.6,298.117
6.4,2.6,298.541
6.6,2.6,298.993
6.8,2.6,299.479
7,2.6,300.004
7.2,2.6,300.574
7.4,2.6,301.199
7.6,2.6,301.889
7.8,2.6,302.658
8,2.6,303.522
8.2,2.6,304.097
8.4,2.6,304.395
8.6,2.6,304.42
8.8,2.6,304.17
9,2.6,303.636
9.2,2.6,303.206
9.4,2.6,302.865
9.6,2.6,302.604
9.8,2.6,302.417
10,2.6,302.299

0,2.8,291.739
0.2,2.8,291.813
0.4,2.8,291.896
0.6,2.8,291.985
0.8,2.8,292.082
1,2.8,292.186
1.2,2.8,292.297
1.4,2.8,292.415
1.6,2.8,292.541
1.8,2.8,292.674
2,2.8,292.815
2.2,2.8,292.964
2.4,2.8,293.121
2.6,2.8,293.286
2.8,2.8,293.459
3,2.8,293.64
3.2,2.8,293.831
3.4,2.8,294.031
3.6,2.8,294.24
3.8,2.8,294.459
4,2.8,294.688
4.2,2.8,294.927
4.4,2.8,295.178
4.6,2.8,295.441
4.8,2.8,295.717
5,2.8,296.005
5.2,2.8,296.309
5.4,2.8,296.628
5.6,2.8,296.964
5.8,2.8,297.319
6,2.8,297.695
6.2,2.8,298.094
6.4,2.8,298.52
6.6,2.8,298.976
6.8,2.8,299.467
7,2.8,300
7.2,2.8,300.58
7.4,2.8,301.218
7.6,2.8,301.924
7.8,2.8,302.71
8,2.8,303.59
8.2,2.8,304.176
8.4,2.8,304.478
8.6,2.8,304.499
8.8,2.8,304.239
9,2.8,303.69
9.2,2.8,303.244
9.4,2.8,302.89
9.6,2.8,302.62
9.8,2.8,302.428
10,2.8,302.311

0,3,291.739
0.2,3,291.814
0.4,3,291.896
0.6,3,291.985
0.8,3,292.082
1,3,292.185
1.2,3,292.296
1.4,3,292.413
1.6,3,292.538
1.8,3,292.671
2,3,292.811
2.2,3,292.958
2.4,3,293.114
2.6,3,293.277
2.8,3,293.449
3,3,293.629
3.2,3,293.818
3.4,3,294.015
3.6,3,294.222
3.8,3,294.439
4,3,294.666
4.2,3,294.904
4.4,3,295.152
4.6,3,295.412
4.8,3,295.685
5,3,295.972
5.2,3,296.273
5.4,3,296.589
5.6,3,296.923
5.8,3,297.275
6,3,297.649
6.2,3,298.047
6.4,3,298.471
6.6,3,298.926
6.8,3,299.417
7,3,299.95
7.2,3,300.532
7.4,3,301.172
7.6,3,301.88
7.8,3,302.67
8,3,303.553
8.2,3,304.141
8.4,3,304.443
8.6,3,304.462
8.8,3,304.198
9,3,303.644
9.2,3,303.192
9.4,3,302.834
9.6,3,302.561
9.8,3,302.367
10,3,302.25

0,3.2,291.735
0.2,3.2,291.809
0.4,3.2,291.892
0.6,3.2,291.981
0.8,3.2,292.077
1,3.2,292.179
1.2,3.2,292.289
1.4,3.2,292.406
1.6,3.2,292.53
1.8,3.2,292.662
2,3.2,292.8
2.2,3.2,292.947
2.4,3.2,293.101
2.6,3.2,293.263
2.8,3.2,293.433
3,3.2,293.611
3.2,3.2,293.798
3.4,3.2,293.993
3.6,3.2,294.198
3.8,3.2,294.412
4,3.2,294.636
4.2,3.2,294.871
4.4,3.2,295.116
4.6,3.2,295.374
4.8,3.2,295.643
5,3.2,295.926
5.2,3.2,296.223
5.4,3.2,296.535
5.6,3.2,296.865
5.8,3.2,297.213
6,3.2,297.582
6.2,3.2,297.974
6.4,3.2,298.393
6.6,3.2,298.843
6.8,3.2,299.327
7,3.2,299.853
7.2,3.2,300.427
7.4,3.2,301.059
7.6,3.2,301.758
7.8,3.2,302.539
8,3.2,303.414
8.2,3.2,303.996
8.4,3.2,304.294
8.6,3.2,304.311
8.8,3.2,304.048
9,3.2,303.497
9.2,3.2,303.049
9.4,3.2,302.694
9.6,3.2,302.424
9.8,3.2,302.232
10,3.2,302.116

0,3.4,291.726
0.2,3.4,291.801
0.4,3.4,291.883
0.6,3.4,291.971
0.8,3.4,292.067
1,3.4,292.169
1.2,3.4,292.278
1.4,3.4,292.394
1.6,3.4,292.517
1.8,3.4,292.648
2,3.4,292.785
2.2,3.4,292.93
2.4,3.4,293.082
2.6,3.4,293.242
2.8,3.4,293.41
3,3.4,293.587
3.2,3.4,293.771
3.4,3.4,293.964
3.6,3.4,294.166
3.8,3.4,294.377
4,3.4,294.598
4.2,3.4,294.83
4.4,3.4,295.071
4.6,3.4,295.325
4.8,3.4,295.59
5,3.4,295.868
5.2,3.4,296.16
5.4,3.4,296.467
5.6,3.4,296.791
5.8,3.4,297.132
6,3.4,297.494
6.2,3.4,297.878
6.4,3.4,298.288
6.6,3.4,298.726
6.8,3.4,299.199
7,3.4,299.71
7.2,3.4,300.267
7.4,3.4,300.88
7.6,3.4,301.558
7.8,3.4,302.316
8,3.4,303.17
8.2,3.4,303.736
8.4,3.4,304.026
8.6,3.4,304.044
8.8,3.4,303.788
9,3.4,303.25
9.2,3.4,302.816
9.4,3.4,302.473
9.6,3.4,302.211
9.8,3.4,302.024
10,3.4,301.908

0,3.6,291.712
0.2,3.6,291.787
0.4,3.6,291.869
0.6,3.6,291.957
0.8,3.6,292.052
1,3.6,292.154
1.2,3.6,292.262
1.4,3.6,292.377
1.6,3.6,292.499
1.8,3.6,292.628
2,3.6,292.765
2.2,3.6,292.908
2.4,3.6,293.058
2.6,3.6,293.217
2.8,3.6,293.382
3,3.6,293.556
3.2,3.6,293.738
3.4,3.6,293.928
3.6,3.6,294.127
3.8,3.6,294.335
4,3.6,294.553
4.2,3.6,294.78
4.4,3.6,295.017
4.6,3.6,295.266
4.8,3.6,295.526
5,3.6,295.798
5.2,3.6,296.084
5.4,3.6,296.385
5.6,3.6,296.7
5.8,3.6,297.033
6,3.6,297.385
6.2,3.6,297.758
6.4,3.6,298.155
6.6,3.6,298.579
6.8,3.6,299.033
7,3.6,299.523
7.2,3.6,300.055
7.4,3.6,300.637
7.6,3.6,301.28
7.8,3.6,302
8,3.6,302.817
8.2,3.6,303.355
8.4,3.6,303.632
8.6,3.6,303.653
8.8,3.6,303.414
9,3.6,302.901
9.2,3.6,302.493
9.4,3.6,302.172
9.6,3.6,301.925
9.8,3.6,301.746
10,3.6,301.632

0,3.8,291.695
0.2,3.8,291.769
0.4,3.8,291.851
0.6,3.8,291.939
0.8,3.8,292.033
1,3.8,292.134
1.2,3.8,292.242
1.4,3.8,292.356
1.6,3.8,292.477
1.8,3.8,292.605
2,3.8,292.739
2.2,3.8,292.881
2.4,3.8,293.029
2.6,3.8,293.185
2.8,3.8,293.349
3,3.8,293.52
3.2,3.8,293.699
3.4,3.8,293.886
3.6,3.8,294.082
3.8,3.8,294.286
4,3.8,294.499
4.2,3.8,294.722
4.4,3.8,294.955
4.6,3.8,295.198
4.8,3.8,295.452
5,3.8,295.718
5.2,3.8,295.997
5.4,3.8,296.289
5.6,3.8,296.595
5.8,3.8,296.918
6,3.8,297.258
6.2,3.8,297.617
6.4,3.8,297.998
6.6,3.8,298.403
6.8,3.8,298.834
7,3.8,299.296
7.2,3.8,299.795
7.4,3.8,300.335
7.6,3.8,300.928
7.8,3.8,301.589
8,3.8,302.344
8.2,3.8,302.839
8.4,3.8,303.096
8.6,3.8,303.123
8.8,3.8,302.915
9,3.8,302.45
9.2,3.8,302.085
9.4,3.8,301.798
9.6,3.8,301.574
9.8,3.8,301.407
10,3.8,301.294

0,4,291.673
0.2,4,291.748
0.4,4,291.829
0.6,4,291.916
0.8,4,292.01
1,4,292.111
1.2,4,292.217
1.4,4,292.33
1.6,4,292.45
1.8,4,292.576
2,4,292.709
2.2,4,292.849
2.4,4,292.995
2.6,4,293.149
2.8,4,293.31
3,4,293.478
3.2,4,293.654
3.4,4,293.838
3.6,4,294.03
3.8,4,294.23
4,4,294.439
4.2,4,294.656
4.4,4,294.884
4.6,4,295.121
4.8,4,295.368
5,4,295.627
5.2,4,295.898
5.4,4,296.18
5.6,4,296.477
5.8,4,296.788
6,4,297.114
6.2,4,297.457
6.4,4,297.819
6.6,4,298.202
6.8,4,298.607
7,4,299.036
7.2,4,299.494
7.4,4,299.983
7.6,4,300.51
7.8,4,301.084
8,4,301.735
8.2,4,302.162
8.4,4,302.392
8.6,4,302.432
8.8,4,302.275
9,4,301.899
9.2,4,301.604
9.4,4,301.363
9.6,4,301.168
9.8,4,301.015
10,4,300.904

0,4.2,291.647
0.2,4.2,291.722
0.4,4.2,291.803
0.6,4.2,291.89
0.8,4.2,291.983
1,4.2,292.083
1.2,4.2,292.188
1.4,4.2,292.3
1.6,4.2,292.418
1.8,4.2,292.543
2,4.2,292.674
2.2,4.2,292.812
2.4,4.2,292.956
2.6,4.2,293.107
2.8,4.2,293.266
3,4.2,293.431
3.2,4.2,293.604
3.4,4.2,293.784
3.6,4.2,293.971
3.8,4.2,294.167
4,4.2,294.371
4.2,4.2,294.584
4.4,4.2,294.805
4.6,4.2,295.036
4.8,4.2,295.276
5,4.2,295.527
5.2,4.2,295.788
5.4,4.2,296.061
5.6,4.2,296.346
5.8,4.2,296.644
6,4.2,296.955
6.2,4.2,297.281
6.4,4.2,297.623
6.6,4.2,297.981
6.8,4.2,298.356
7,4.2,298.751
7.2,4.2,299.164
7.4,4.2,299.597
7.6,4.2,300.046
7.8,4.2,300.506
8,4.2,300.951
8.2,4.2,301.285
8.4,4.2,301.481
8.6,4.2,301.537
8.8,4.2,301.459
9,4.2,301.27
9.2,4.2,301.07
9.4,4.2,300.884
9.6,4.2,300.722
9.8,4.2,300.585
10,4.2,300.475

0,4.4,291.618
0.2,4.4,291.692
0.4,4.4,291.773
0.6,4.4,291.859
0.8,4.4,291.952
1,4.4,292.051
1.2,4.4,292.155
1.4,4.4,292.266
1.6,4.4,292.383
1.8,4.4,292.506
2,4.4,292.635
2.2,4.4,292.771
2.4,4.4,292.913
2.6,4.4,293.061
2.8,4.4,293.217
3,4.4,293.379
3.2,4.4,293.548
3.4,4.4,293.724
3.6,4.4,293.908
3.8,4.4,294.099
4,4.4,294.298
4.2,4.4,294.504
4.4,4.4,294.72
4.6,4.4,294.943
4.8,4.4,295.176
5,4.4,295.418
5.2,4.4,295.67
5.4,4.4,295.932
5.6,4.4,296.205
5.8,4.4,296.488
6,4.4,296.784
6.2,4.4,297.091
6.4,4.4,297.411
6.6,4.4,297.744
6.8,4.4,298.09
7,4.4,298.448
7.2,4.4,298.817
7.4,4.4,299.195
7.6,4.4,299.575
7.8,4.4,299.945
8,4.4,300.282
8.2,4.4,300.545
8.4,4.4,300.714
8.6,4.4,300.781
8.8,4.4,300.754
9,4.4,300.654
9.2,4.4,300.523
9.4,4.4,300.385
9.6,4.4,300.252
9.8,4.4,300.131
10,4.4,300.023

0,4.6,291.584
0.2,4.6,291.659
0.4,4.6,291.739
0.6,4.6,291.825
0.8,4.6,291.917
1,4.6,292.015
1.2,4.6,292.118
1.4,4.6,292.228
1.6,4.6,292.343
1.8,4.6,292.464
2,4.6,292.592
2.2,4.6,292.725
2.4,4.6,292.865
2.6,4.6,293.011
2.8,4.6,293.163
3,4.6,293.322
3.2,4.6,293.487
3.4,4.6,293.659
3.6,4.6,293.839
3.8,4.6,294.025
4,4.6,294.218
4.2,4.6,294.419
4.4,4.6,294.628
4.6,4.6,294.844
4.8,4.6,295.069
5,4.6,295.302
5.2,4.6,295.544
5.4,4.6,295.794
5.6,4.6,296.054
5.8,4.6,296.324
6,4.6,296.603
6.2,4.6,296.891
6.4,4.6,297.19
6.6,4.6,297.497
6.8,4.6,297.814
7,4.6,298.137
7.2,4.6,298.465
7.4,4.6,298.793
7.6,4.6,299.115
7.8,4.6,299.419
8,4.6,299.689
8.2,4.6,299.904
8.4,4.6,300.049
8.6,4.6,300.121
8.8,4.6,300.123
9,4.6,300.071
9.2,4.6,299.986
9.4,4.6,299.883
9.6,4.6,299.774
9.8,4.6,299.665
10,4.6,299.558

0,4.8,291.548
0.2,4.8,291.622
0.4,4.8,291.702
0.6,4.8,291.788
0.8,4.8,291.879
1,4.8,291.976
1.2,4.8,292.078
1.4,4.8,292.186
1.6,4.8,292.3
1.8,4.8,292.419
2,4.8,292.545
2.2,4.8,292.676
2.4,4.8,292.813
2.6,4.8,292.956
2.8,4.8,293.105
3,4.8,293.261
3.2,4.8,293.422
3.4,4.8,293.59
3.6,4.8,293.765
3.8,4.8,293.946
4,4.8,294.134
4.2,4.8,294.329
4.4,4.8,294.53
4.6,4.8,294.739
4.8,4.8,294.956
5,4.8,295.18
5.2,4.8,295.411
