x,y,T
0.2,0.8,311.061
0.4,0.8,311.075
0.6,0.8,311.101
0.8,0.8,311.14
1,0.8,311.191
1.2,0.8,311.254
1.4,0.8,311.329
1.6,0.8,311.417
1.8,0.8,311.517
2,0.8,311.629
2.2,0.8,311.754
2.4,0.8,311.891
2.6,0.8,312.042
2.8,0.8,312.205
3,0.8,312.38
3.2,0.8,312.569
3.4,0.8,312.771
3.6,0.8,312.985
3.8,0.8,313.213
4,0.8,313.454
4.2,0.8,313.709
4.4,0.8,313.976
4.6,0.8,314.257
4.8,0.8,314.55
5,0.8,314.857
5.2,0.8,315.176
5.4,0.8,315.507
5.6,0.8,315.85
5.8,0.8,316.203
6,0.8,316.567
6.2,0.8,316.94
6.4,0.8,317.319
6.6,0.8,317.704
6.8,0.8,318.092
7,0.8,318.479
7.2,0.8,318.862
7.4,0.8,319.236
7.6,0.8,319.594
7.8,0.8,319.932
8,0.8,320.242
8.2,0.8,320.518
8.4,0.8,320.756
8.6,0.8,320.954
8.8,0.8,321.113
9,0.8,321.235
9.2,0.8,321.325
9.4,0.8,321.387
9.6,0.8,321.427
9.8,0.8,321.445
10,0.8,321.445

0,1,311.051
0.2,1,311.051
0.4,1,311.065
0.6,1,311.091
0.8,1,311.129
1,1,311.18
1.2,1,311.243
1.4,1,311.318
1.6,1,311.406
1.8,1,311.505
2,1,311.617
2.2,1,311.742
2.4,1,311.879
2.6,1,312.029
2.8,1,312.192
3,1,312.367
3.2,1,312.556
3.4,1,312.757
3.6,1,312.972
3.8,1,313.2
4,1,313.441
4.2,1,313.695
4.4,1,313.963
4.6,1,314.244
4.8,1,314.539
5,1,314.847
5.2,1,315.168
5.4,1,315.502
5.6,1,315.848
5.8,1,316.206
6,1,316.575
6.2,1,316.955
6.4,1,317.344
6.6,1,317.739
6.8,1,318.14
7,1,318.542
7.2,1,318.942
7.4,1,319.335
7.6,1,319.715
7.8,1,320.073
8,1,320.401
8.2,1,320.69
8.4,1,320.935
8.6,1,321.133
8.8,1,321.285
9,1,321.397
9.2,1,321.475
9.4,1,321.526
9.6,1,321.557
9.8,1,321.572
10,1,321.572

0,1.2,311.038
0.2,1.2,311.038
0.4,1.2,311.052
0.6,1.2,311.078
0.8,1.2,311.116
1,1.2,311.167
1.2,1.2,311.229
1.4,1.2,311.304
1.6,1.2,311.391
1.8,1.2,311.491
2,1.2,311.603
2.2,1.2,311.727
2.4,1.2,311.864
2.6,1.2,312.013
2.8,1.2,312.175
3,1.2,312.35
3.2,1.2,312.538
3.4,1.2,312.74
3.6,1.2,312.954
3.8,1.2,313.182
4,1.2,313.423
4.2,1.2,313.677
4.4,1.2,313.946
4.6,1.2,314.228
4.8,1.2,314.523
5,1.2,314.833
5.2,1.2,315.156
5.4,1.2,315.493
5.6,1.2,315.843
5.8,1.2,316.207
6,1.2,316.583
6.2,1.2,316.971
6.4,1.2,317.37
6.6,1.2,317.778
6.8,1.2,318.195
7,1.2,318.616
7.2,1.2,319.039
7.4,1.2,319.458
7.6,1.2,319.866
7.8,1.2,320.253
8,1.2,320.608
8.2,1.2,320.916
8.4,1.2,321.171
8.6,1.2,321.367
8.8,1.2,321.508
9,1.2,321.602
9.2,1.2,321.66
9.4,1.2,321.695
9.6,1.2,321.714
9.8,1.2,321.722
10,1.2,321.722

0,1.4,311.022
0.2,1.4,311.022
0.4,1.4,311.036
0.6,1.4,311.062
0.8,1.4,311.1
1,1.4,311.15
1.2,1.4,311.213
1.4,1.4,311.287
1.6,1.4,311.374
1.8,1.4,311.473
2,1.4,311.584
2.2,1.4,311.708
2.4,1.4,311.844
2.6,1.4,311.993
2.8,1.4,312.155
3,1.4,312.33
3.2,1.4,312.517
3.4,1.4,312.718
3.6,1.4,312.932
3.8,1.4,313.159
4,1.4,313.4
4.2,1.4,313.655
4.4,1.4,313.924
4.6,1.4,314.206
4.8,1.4,314.503
5,1.4,314.815
5.2,1.4,315.14
5.4,1.4,315.48
5.6,1.4,315.835
5.8,1.4,316.204
6,1.4,316.587
6.2,1.4,316.984
6.4,1.4,317.395
6.6,1.4,317.819
6.8,1.4,318.253
7,1.4,318.698
7.2,1.4,319.148
7.4,1.4,319.6
7.6,1.4,320.047
7.8,1.4,320.475
8,1.4,320.869
8.2,1.4,321.206
8.4,1.4,321.473
8.6,1.4,321.665
8.8,1.4,321.786
9,1.4,321.85
9.2,1.4,321.879
9.4,1.4,321.888
9.6,1.4,321.889
9.8,1.4,321.889
10,1.4,321.889

0,1.6,311.003
0.2,1.6,311.003
0.4,1.6,311.017
0.6,1.6,311.043
0.8,1.6,311.081
1,1.6,311.131
1.2,1.6,311.193
1.4,1.6,311.267
1.6,1.6,311.353
1.8,1.6,311.452
2,1.6,311.563
2.2,1.6,311.686
2.4,1.6,311.822
2.6,1.6,311.97
2.8,1.6,312.131
3,1.6,312.305
3.2,1.6,312.492
3.4,1.6,312.692
3.6,1.6,312.905
3.8,1.6,313.133
4,1.6,313.373
4.2,1.6,313.628
4.4,1.6,313.897
4.6,1.6,314.18
4.8,1.6,314.478
5,1.6,314.791
5.2,1.6,315.119
5.4,1.6,315.462
5.6,1.6,315.821
5.8,1.6,316.196
6,1.6,316.587
6.2,1.6,316.994
6.4,1.6,317.417
6.6,1.6,317.857
6.8,1.6,318.312
7,1.6,318.782
7.2,1.6,319.265
7.4,1.6,319.758
7.6,1.6,320.254
7.8,1.6,320.741
8,1.6,321.196
8.2,1.6,321.576
8.4,1.6,321.86
8.6,1.6,322.043
8.8,1.6,322.13
9,1.6,322.144
9.2,1.6,322.126
9.4,1.6,322.099
9.6,1.6,322.077
9.8,1.6,322.064
10,1.6,322.064

0,1.8,310.981
0.2,1.8,310.981
0.4,1.8,310.995
0.6,1.8,311.021
0.8,1.8,311.058
1,1.8,311.108
1.2,1.8,311.17
1.4,1.8,311.244
1.6,1.8,311.329
1.8,1.8,311.427
2,1.8,311.538
2.2,1.8,311.66
2.4,1.8,311.795
2.6,1.8,311.943
2.8,1.8,312.103
3,1.8,312.276
3.2,1.8,312.462
3.4,1.8,312.662
3.6,1.8,312.875
3.8,1.8,313.101
4,1.8,313.341
4.2,1.8,313.596
4.4,1.8,313.865
4.6,1.8,314.148
4.8,1.8,314.447
5,1.8,314.761
5.2,1.8,315.091
5.4,1.8,315.437
5.6,1.8,315.8
5.8,1.8,316.181
6,1.8,316.579
6.2,1.8,316.996
6.4,1.8,317.432
6.6,1.8,317.888
6.8,1.8,318.365
7,1.8,318.862
7.2,1.8,319.381
7.4,1.8,319.921
7.6,1.8,320.48
7.8,1.8,321.05
8,1.8,321.605
8.2,1.8,322.05
8.4,1.8,322.358
8.6,1.8,322.525
8.8,1.8,322.557
9,1.8,322.479
9.2,1.8,322.39
9.4,1.8,322.315
9.6,1.8,322.263
9.8,1.8,322.236
10,1.8,322.236

0,2,310.957
0.2,2,310.957
0.4,2,310.97
0.6,2,310.996
0.8,2,311.033
1,2,311.083
1.2,2,311.144
1.4,2,311.217
1.6,2,311.303
1.8,2,311.4
2,2,311.51
2.2,2,311.631
2.4,2,311.765
2.6,2,311.912
2.8,2,312.072
3,2,312.244
3.2,2,312.429
3.4,2,312.627
3.6,2,312.839
3.8,2,313.065
4,2,313.304
4.2,2,313.558
4.4,2,313.827
4.6,2,314.11
4.8,2,314.409
5,2,314.724
5.2,2,315.056
5.4,2,315.405
5.6,2,315.771
5.8,2,316.157
6,2,316.562
6.2,2,316.988
6.4,2,317.436
6.6,2,317.908
6.8,2,318.405
7,2,318.931
7.2,2,319.486
7.4,2,320.075
7.6,2,320.703
7.8,2,321.381
8,2,322.136
8.2,2,322.669
8.4,2,323.005
8.6,2,323.151
8.8,2,323.103
9,2,322.835
9.2,2,322.649
9.4,2,322.517
9.6,2,322.432
9.8,2,322.39
10,2,322.39

0,2.2,310.93
0.2,2.2,310.93
0.4,2.2,310.943
0.6,2.2,310.969
0.8,2.2,311.006
1,2.2,311.055
1.2,2.2,311.116
1.4,2.2,311.188
1.6,2.2,311.273
1.8,2.2,311.369
2,2.2,311.478
2.2,2.2,311.599
2.4,2.2,311.732
2.6,2.2,311.878
2.8,2.2,312.036
3,2.2,312.207
3.2,2.2,312.391
3.4,2.2,312.588
3.6,2.2,312.799
3.8,2.2,313.024
4,2.2,313.262
4.2,2.2,313.515
4.4,2.2,313.783
4.6,2.2,314.066
4.8,2.2,314.365
5,2.2,314.68
5.2,2.2,315.013
5.4,2.2,315.363
5.6,2.2,315.733
5.8,2.2,316.122
6,2.2,316.533
6.2,2.2,316.967
6.4,2.2,317.425
6.6,2.2,317.911
6.8,2.2,318.428
7,2.2,318.977
7.2,2.2,319.566
7.4,2.2,320.199
7.6,2.2,320.886
7.8,2.2,321.644
8,2.2,322.498
8.2,2.2,323.093
8.4,2.2,323.452
8.6,2.2,323.582
8.8,2.2,323.478
9,2.2,323.118
9.2,2.2,322.861
9.4,2.2,322.682
9.6,2.2,322.568
9.8,2.2,322.512
10,2.2,322.512

0,2.4,310.9
0.2,2.4,310.9
0.4,2.4,310.913
0.6,2.4,310.938
0.8,2.4,310.975
1,2.4,311.024
1.2,2.4,311.084
1.4,2.4,311.156
1.6,2.4,311.24
1.8,2.4,311.336
2,2.4,311.444
2.2,2.4,311.564
2.4,2.4,311.696
2.6,2.4,311.84
2.8,2.4,311.997
3,2.4,312.167
3.2,2.4,312.349
3.4,2.4,312.545
3.6,2.4,312.755
3.8,2.4,312.978
4,2.4,313.215
4.2,2.4,313.466
4.4,2.4,313.733
4.6,2.4,314.015
4.8,2.4,314.313
5,2.4,314.628
5.2,2.4,314.961
5.4,2.4,315.312
5.6,2.4,315.683
5.8,2.4,316.075
6,2.4,316.49
6.2,2.4,316.93
6.4,2.4,317.397
6.6,2.4,317.894
6.8,2.4,318.425
7,2.4,318.995
7.2,2.4,319.61
7.4,2.4,320.277
7.6,2.4,321.009
7.8,2.4,321.819
8,2.4,322.729
8.2,2.4,323.362
8.4,2.4,323.736
8.6,2.4,323.855
8.8,2.4,323.718
9,2.4,323.308
9.2,2.4,323.005
9.4,2.4,322.791
9.6,2.4,322.654
9.8,2.4,322.587
10,2.4,322.587

0,2.6,310.868
0.2,2.6,310.868
0.4,2.6,310.881
0.6,2.6,310.906
0.8,2.6,310.942
1,2.6,310.99
1.2,2.6,311.05
1.4,2.6,311.121
1.6,2.6,311.205
1.8,2.6,311.299
2,2.6,311.406
2.2,2.6,311.525
2.4,2.6,311.656
2.6,2.6,311.799
2.8,2.6,311.954
3,2.6,312.122
3.2,2.6,312.303
3.4,2.6,312.498
3.6,2.6,312.705
3.8,2.6,312.926
4,2.6,313.162
4.2,2.6,313.412
4.4,2.6,313.676
4.6,2.6,313.957
4.8,2.6,314.254
5,2.6,314.567
5.2,2.6,314.899
5.4,2.6,315.25
5.6,2.6,315.621
5.8,2.6,316.014
6,2.6,316.431
6.2,2.6,316.875
6.4,2.6,317.347
6.6,2.6,317.851
6.8,2.6,318.393
7,2.6,318.977
7.2,2.6,319.61
7.4,2.6,320.301
7.6,2.6,321.061
7.8,2.6,321.904
8,2.6,322.845
8.2,2.6,323.501
8.4,2.6,323.883
8.6,2.6,323.996
8.8,2.6,323.838
9,2.6,323.4
9.2,2.6,323.069
9.4,2.6,322.832
9.6,2.6,322.679
9.8,2.6,322.604
10,2.6,322.604

0,2.8,310.833
0.2,2.8,310.833
0.4,2.8,310.846
0.6,2.8,310.871
0.8,2.8,310.907
1,2.8,310.954
1.2,2.8,311.014
1.4,2.8,311.084
1.6,2.8,311.166
1.8,2.8,311.26
2,2.8,311.366
2.2,2.8,311.483
2.4,2.8,311.613
2.6,2.8,311.754
2.8,2.8,311.908
3,2.8,312.074
3.2,2.8,312.253
3.4,2.8,312.446
3.6,2.8,312.651
3.8,2.8,312.87
4,2.8,313.103
4.2,2.8,313.351
4.4,2.8,313.613
4.6,2.8,313.892
4.8,2.8,314.186
5,2.8,314.498
5.2,2.8,314.828
5.4,2.8,315.177
5.6,2.8,315.547
5.8,2.8,315.939
6,2.8,316.356
6.2,2.8,316.8
6.4,2.8,317.273
6.6,2.8,317.781
6.8,2.8,318.328
7,2.8,318.919
7.2,2.8,319.561
7.4,2.8,320.265
7.6,2.8,321.04
7.8,2.8,321.899
8,2.8,322.855
8.2,2.8,323.522
8.4,2.8,323.907
8.6,2.8,324.016
8.8,2.8,323.848
9,2.8,323.394
9.2,2.8,323.048
9.4,2.8,322.797
9.6,2.8,322.635
9.8,2.8,322.556
10,2.8,322.556

0,3,310.796
0.2,3,310.796
0.4,3,310.809
0.6,3,310.833
0.8,3,310.869
1,3,310.916
1.2,3,310.975
1.4,3,311.044
1.6,3,311.125
1.8,3,311.218
2,3,311.322
2.2,3,311.438
2.4,3,311.566
2.6,3,311.706
2.8,3,311.858
3,3,312.023
3.2,3,312.2
3.4,3,312.389
3.6,3,312.592
3.8,3,312.809
4,3,313.039
4.2,3,313.284
4.4,3,313.544
4.6,3,313.819
4.8,3,314.111
5,3,314.419
5.2,3,314.746
5.4,3,315.092
5.6,3,315.459
5.8,3,315.848
6,3,316.262
6.2,3,316.703
6.4,3,317.175
6.6,3,317.681
6.8,3,318.227
7,3,318.818
7.2,3,319.461
7.4,3,320.166
7.6,3,320.944
7.8,3,321.806
8,3,322.765
8.2,3,323.433
8.4,3,323.818
8.6,3,323.924
8.8,3,323.75
9,3,323.291
9.2,3,322.939
9.4,3,322.684
9.6,3,322.518
9.8,3,322.437
10,3,322.437

0,3.2,310.757
0.2,3.2,310.757
0.4,3.2,310.77
0.6,3.2,310.794
0.8,3.2,310.829
1,3.2,310.876
1.2,3.2,310.933
1.4,3.2,311.002
1.6,3.2,311.082
1.8,3.2,311.174
2,3.2,311.277
2.2,3.2,311.391
2.4,3.2,311.517
2.6,3.2,311.655
2.8,3.2,311.805
3,3.2,311.967
3.2,3.2,312.142
3.4,3.2,312.329
3.6,3.2,312.529
3.8,3.2,312.743
4,3.2,312.97
4.2,3.2,313.212
4.4,3.2,313.468
4.6,3.2,313.739
4.8,3.2,314.027
5,3.2,314.331
5.2,3.2,314.654
5.4,3.2,314.995
5.6,3.2,315.357
5.8,3.2,315.741
6,3.2,316.15
6.2,3.2,316.586
6.4,3.2,317.052
6.6,3.2,317.551
6.8,3.2,318.09
7,3.2,318.673
7.2,3.2,319.308
7.4,3.2,320.004
7.6,3.2,320.772
7.8,3.2,321.625
8,3.2,322.575
8.2,3.2,323.236
8.4,3.2,323.616
8.6,3.2,323.721
8.8,3.2,323.548
9,3.2,323.091
9.2,3.2,322.742
9.4,3.2,322.489
9.6,3.2,322.326
9.8,3.2,322.246
10,3.2,322.246

0,3.4,310.716
0.2,3.4,310.716
0.4,3.4,310.729
0.6,3.4,310.752
0.8,3.4,310.787
1,3.4,310.833
1.2,3.4,310.89
1.4,3.4,310.958
1.6,3.4,311.037
1.8,3.4,311.127
2,3.4,311.228
2.2,3.4,311.341
2.4,3.4,311.465
2.6,3.4,311.601
2.8,3.4,311.749
3,3.4,311.909
3.2,3.4,312.081
3.4,3.4,312.265
3.6,3.4,312.462
3.8,3.4,312.672
4,3.4,312.896
4.2,3.4,313.134
4.4,3.4,313.386
4.6,3.4,313.653
4.8,3.4,313.935
5,3.4,314.235
5.2,3.4,314.551
5.4,3.4,314.887
5.6,3.4,315.242
5.8,3.4,315.62
6,3.4,316.02
6.2,3.4,316.447
6.4,3.4,316.903
6.6,3.4,317.392
6.8,3.4,317.917
7,3.4,318.485
7.2,3.4,319.103
7.4,3.4,319.779
7.6,3.4,320.525
7.8,3.4,321.355
8,3.4,322.284
8.2,3.4,322.928
8.4,3.4,323.3
8.6,3.4,323.404
8.8,3.4,323.238
9,3.4,322.793
9.2,3.4,322.456
9.4,3.4,322.215
9.6,3.4,322.06
9.8,3.4,321.984
10,3.4,321.984

0,3.6,310.673
0.2,3.6,310.673
0.4,3.6,310.686
0.6,3.6,310.709
0.8,3.6,310.743
1,3.6,310.788
1.2,3.6,310.844
1.4,3.6,310.911
1.6,3.6,310.989
1.8,3.6,311.078
2,3.6,311.178
2.2,3.6,311.289
2.4,3.6,311.411
2.6,3.6,311.544
2.8,3.6,311.69
3,3.6,311.847
3.2,3.6,312.016
3.4,3.6,312.197
3.6,3.6,312.391
3.8,3.6,312.597
4,3.6,312.817
4.2,3.6,313.05
4.4,3.6,313.297
4.6,3.6,313.559
4.8,3.6,313.836
5,3.6,314.13
5.2,3.6,314.44
5.4,3.6,314.768
5.6,3.6,315.115
5.8,3.6,315.483
6,3.6,315.874
6.2,3.6,316.289
6.4,3.6,316.731
6.6,3.6,317.204
6.8,3.6,317.711
7,3.6,318.257
7.2,3.6,318.849
7.4,3.6,319.494
7.6,3.6,320.204
7.8,3.6,320.995
8,3.6,321.886
8.2,3.6,322.502
8.4,3.6,322.86
8.6,3.6,322.966
8.8,3.6,322.816
9,3.6,322.396
9.2,3.6,322.085
9.4,3.6,321.864
9.6,3.6,321.723
9.8,3.6,321.654
10,3.6,321.654

0,3.8,310.629
0.2,3.8,310.629
0.4,3.8,310.641
0.6,3.8,310.664
0.8,3.8,310.698
1,3.8,310.742
1.2,3.8,310.797
1.4,3.8,310.863
1.6,3.8,310.939
1.8,3.8,311.027
2,3.8,311.125
2.2,3.8,311.234
2.4,3.8,311.354
2.6,3.8,311.485
2.8,3.8,311.628
3,3.8,311.782
3.2,3.8,311.948
3.4,3.8,312.126
3.6,3.8,312.316
3.8,3.8,312.518
4,3.8,312.733
4.2,3.8,312.962
4.4,3.8,313.204
4.6,3.8,313.46
4.8,3.8,313.731
5,3.8,314.017
5.2,3.8,314.319
5.4,3.8,314.639
5.6,3.8,314.976
5.8,3.8,315.333
6,3.8,315.711
6.2,3.8,316.112
6.4,3.8,316.538
6.6,3.8,316.991
6.8,3.8,317.475
7,3.8,317.993
7.2,3.8,318.55
7.4,3.8,319.153
7.6,3.8,319.812
7.8,3.8,320.542
8,3.8,321.372
8.2,3.8,321.943
8.4,3.8,322.281
8.6,3.8,322.393
8.8,3.8,322.272
9,3.8,321.899
9.2,3.8,321.631
9.4,3.8,321.444
9.6,3.8,321.324
9.8,3.8,321.265
10,3.8,321.265

0,4,310.583
0.2,4,310.583
0.4,4,310.595
0.6,4,310.618
0.8,4,310.651
1,4,310.694
1.2,4,310.749
1.4,4,310.813
1.6,4,310.888
1.8,4,310.974
2,4,311.07
2.2,4,311.177
2.4,4,311.295
2.6,4,311.424
2.8,4,311.564
3,4,311.715
3.2,4,311.877
3.4,4,312.051
3.6,4,312.237
3.8,4,312.435
4,4,312.646
4.2,4,312.869
4.4,4,313.105
4.6,4,313.355
4.8,4,313.618
5,4,313.897
5.2,4,314.19
5.4,4,314.5
5.6,4,314.827
5.8,4,315.172
6,4,315.535
6.2,4,315.92
6.4,4,316.326
6.6,4,316.757
6.8,4,317.213
7,4,317.698
7.2,4,318.214
7.4,4,318.765
7.6,4,319.357
7.8,4,320.001
8,4,320.724
8.2,4,321.227
8.4,4,321.537
8.6,4,321.66
8.8,4,321.591
9,4,321.306
9.2,4,321.106
9.4,4,320.964
9.6,4,320.872
9.8,4,320.827
10,4,320.827

0,4.2,310.536
0.2,4.2,310.536
0.4,4.2,310.548
0.6,4.2,310.57
0.8,4.2,310.603
1,4.2,310.645
1.2,4.2,310.698
1.4,4.2,310.762
1.6,4.2,310.835
1.8,4.2,310.919
2,4.2,311.014
2.2,4.2,311.119
2.4,4.2,311.234
2.6,4.2,311.36
2.8,4.2,311.497
3,4.2,311.645
3.2,4.2,311.804
3.4,4.2,311.974
3.6,4.2,312.156
3.8,4.2,312.349
4,4.2,312.554
4.2,4.2,312.772
4.4,4.2,313.002
4.6,4.2,313.244
4.8,4.2,313.501
5,4.2,313.77
5.2,4.2,314.055
5.4,4.2,314.354
5.6,4.2,314.669
5.8,4.2,315
6,4.2,315.348
6.2,4.2,315.714
6.4,4.2,316.1
6.6,4.2,316.505
6.8,4.2,316.932
7,4.2,317.381
7.2,4.2,317.852
7.4,4.2,318.346
7.6,4.2,318.86
7.8,4.2,319.389
8,4.2,319.906
8.2,4.2,320.314
8.4,4.2,320.59
8.6,4.2,320.729
8.8,4.2,320.736
9,4.2,320.637
9.2,4.2,320.531
9.4,4.2,320.444
9.6,4.2,320.383
9.8,4.2,320.352
10,4.2,320.352

0,4.4,310.488
0.2,4.4,310.488
0.4,4.4,310.499
0.6,4.4,310.521
0.8,4.4,310.553
1,4.4,310.595
1.2,4.4,310.647
1.4,4.4,310.709
1.6,4.4,310.781
1.8,4.4,310.864
2,4.4,310.956
2.2,4.4,311.059
2.4,4.4,311.172
2.6,4.4,311.295
2.8,4.4,311.429
3,4.4,311.573
3.2,4.4,311.729
3.4,4.4,311.895
3.6,4.4,312.072
3.8,4.4,312.26
4,4.4,312.46
4.2,4.4,312.671
4.4,4.4,312.894
4.6,4.4,313.13
4.8,4.4,313.378
5,4.4,313.639
5.2,4.4,313.913
5.4,4.4,314.201
5.6,4.4,314.503
5.8,4.4,314.82
6,4.4,315.152
6.2,4.4,315.499
6.4,4.4,315.863
6.6,4.4,316.242
6.8,4.4,316.638
7,4.4,317.05
7.2,4.4,317.477
7.4,4.4,317.915
7.6,4.4,318.359
7.8,4.4,318.797
8,4.4,319.205
8.2,4.4,319.542
8.4,4.4,319.789
8.6,4.4,319.938
8.8,4.4,319.996
9,4.4,319.985
9.2,4.4,319.947
9.4,4.4,319.905
9.6,4.4,319.873
9.8,4.4,319.856
10,4.4,319.856

0,4.6,310.439
0.2,4.6,310.439
0.4,4.6,310.45
0.6,4.6,310.472
0.8,4.6,310.503
1,4.6,310.544
1.2,4.6,310.595
1.4,4.6,310.656
1.6,4.6,310.726
1.8,4.6,310.807
2,4.6,310.897
2.2,4.6,310.998
2.4,4.6,311.108
2.6,4.6,311.229
2.8,4.6,311.359
3,4.6,311.5
3.2,4.6,311.651
3.4,4.6,311.813
3.6,4.6,311.986
3.8,4.6,312.169
4,4.6,312.363
4.2,4.6,312.568
4.4,4.6,312.784
4.6,4.6,313.012
4.8,4.6,313.252
5,4.6,313.503
5.2,4.6,313.767
5.4,4.6,314.043
5.6,4.6,314.332
5.8,4.6,314.634
6,4.6,314.949
6.2,4.6,315.277
6.4,4.6,315.618
6.6,4.6,315.972
6.8,4.6,316.338
7,4.6,316.714
7.2,4.6,317.099
7.4,4.6,317.487
7.6,4.6,317.872
7.8,4.6,318.243
8,4.6,318.583
8.2,4.6,318.871
8.4,4.6,319.094
8.6,4.6,319.246
8.8,4.6,319.334
9,4.6,319.369
9.2,4.6,319.375
9.4,4.6,319.367
9.6,4.6,319.357
9.8,4.6,319.351
10,4.6,319.351

0,4.8,310.389
0.2,4.8,310.389
0.4,4.8,310.4
0.6,4.8,310.421
0.8,4.8,310.452
1,4.8,310.492
1.2,4.8,310.542
1.4,4.8,310.601
1.6,4.8,310.67
1.8,4.8,310.749
2,4.8,310.837
2.2,4.8,310.935
2.4,4.8,311.043
2.6,4.8,311.161
2.8,4.8,311.288
3,4.8,311.425
3.2,4.8,311.573
3.4,4.8,311.73
3.6,4.8,311.898
3.8,4.8,312.075
4,4.8,312.264
4.2,4.8,312.462
4.4,4.8,312.672
4.6,4.8,312.892
4.8,4.8,313.122
5,4.8,313.364
5.2,4.8,313.617
